RefID,Accession,NS3,NS5A,NS5B,StructuredComment,source_PCR_primers,source_bio_material,source_cell_line,source_cell_type,source_clone,source_clone_lib,source_collected_by,source_collection_date,source_db_xref,source_geo_loc_name,source_haplotype,source_host,source_identified_by,source_isolate,source_isolation_source,source_lab_host,source_lat_lon,source_map,source_mol_type,source_note,source_organism,source_pop_variant,source_proviral,source_rearranged,source_segment,source_serotype,source_strain,source_sub_species,source_sub_strain,source_tissue_lib,source_tissue_type,source_variety
565,AM282079,,yes,,,,,,,NG17T0ai,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 06; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282080,,yes,,,,,,,NG17T0al,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 07; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282081,,yes,,,,,,,NG17T0am,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 08; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282082,,yes,,,,,,,NG17T0an,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 09; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282083,,yes,,,,,,,NG17T0ao,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 10; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282084,,yes,,,,,,,NG17T0ap,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 11; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282085,,yes,,,,,,,NG17T0aq,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 12; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282086,,yes,,,,,,,NG17T0ar,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 13; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282087,,yes,,,,,,,NG17T0as,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 14; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282088,,yes,,,,,,,NG17T0at,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 15; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282089,,yes,,,,,,,NG17T0av,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 16; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282090,,yes,,,,,,,NG17T0aw,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 17; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282091,,yes,,,,,,,NG17T0ax,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 18; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282092,,yes,,,,,,,NG17T0ay,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 19; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282093,,yes,,,,,,,NG17T0az,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 20; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282094,,yes,,,,,,,NG17T0ba,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 21; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282095,,yes,,,,,,,NG17T0bb,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 22; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282096,,yes,,,,,,,NG17T0bc,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 23; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282097,,yes,,,,,,,NG17T0bf,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 24; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282098,,yes,,,,,,,NG17T0bg,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 25; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282099,,yes,,,,,,,NG17T0bj,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 26; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282100,,yes,,,,,,,NG17T0bk,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 27; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282101,,yes,,,,,,,NG17T0bq,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 28; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282102,,yes,,,,,,,NG17T0br,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 29; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282103,,yes,,,,,,,NG17T0bt,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 30; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282104,,yes,,,,,,,NG17T0bx,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 31; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282105,,yes,,,,,,,NG17T0by,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 32; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282106,,yes,,,,,,,NG17T0ca,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 33; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282107,,yes,,,,,,,NG17T0cb,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 34; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282108,,yes,,,,,,,NG17T0cc,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 35; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282109,,yes,,,,,,,NG17T0cd,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 36; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282110,,yes,,,,,,,NG17T0cf,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 37; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282111,,yes,,,,,,,NG17T0cg,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 38; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282112,,yes,,,,,,,NG17T0ch,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 39; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282113,,yes,,,,,,,NG17T0ci,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 40; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282114,,yes,,,,,,,NG17T0cn,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 41; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282115,,yes,,,,,,,NG17T0co,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 42; interferon and ribavirin treatment time=0; frequency: .014,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282116,,yes,,,,,,,NG17T0ad,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 43; interferon and ribavirin treatment time=0; frequency: .03,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282117,,yes,,,,,,,NG17T0aj,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 44; interferon and ribavirin treatment time=0; frequency: .03,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282118,,yes,,,,,,,NG17T0af,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 45; interferon and ribavirin treatment time=0; frequency: .03,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282119,,yes,,,,,,,NG17T0bs,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 46; interferon and ribavirin treatment time=0; frequency: .03,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282120,,yes,,,,,,,NG17T0bp,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 47; interferon and ribavirin treatment time=0; frequency: .03,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282121,,yes,,,,,,,NG17T0bd,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 48; interferon and ribavirin treatment time=0; frequency: .03,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282122,,yes,,,,,,,NG17T0bn,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 49; interferon and ribavirin treatment time=0; frequency: .03,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282123,,yes,,,,,,,NG17T0cj,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 50; interferon and ribavirin treatment time=0; frequency: .03,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282124,,yes,,,,,,,NG17T0bv,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 51; interferon and ribavirin treatment time=0; frequency: .03,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282125,,yes,,,,,,,NG17T0bh,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 52; interferon and ribavirin treatment time=0; frequency: .03,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282126,,yes,,,,,,,NG17T0be,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 53; interferon and ribavirin treatment time=0; frequency: .044,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282127,,yes,,,,,,,NG17T0bl,,,,taxon:31647,Spain:Valencia,,,,NG17T0,,,,,genomic RNA,variant 54; interferon and ribavirin treatment time=0; frequency: .044,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282128,,yes,,,,,,,NG18T0aa,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 01; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282129,,yes,,,,,,,NG18T0ab,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 02; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282130,,yes,,,,,,,NG18T0ac,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 03; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282131,,yes,,,,,,,NG18T0ad,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 04; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282132,,yes,,,,,,,NG18T0ae,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 05; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282133,,yes,,,,,,,NG18T0af,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 06; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282134,,yes,,,,,,,NG18T0ag,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 07; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282135,,yes,,,,,,,NG18T0ah,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 08; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282136,,yes,,,,,,,NG18T0ai,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 09; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282137,,yes,,,,,,,NG18T0aj,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 10; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282138,,yes,,,,,,,NG18T0ak,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 11; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282139,,yes,,,,,,,NG18T0al,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 12; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282140,,yes,,,,,,,NG18T0am,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 13; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282141,,yes,,,,,,,NG18T0ao,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 14; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282142,,yes,,,,,,,NG18T0ap,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 15; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282143,,yes,,,,,,,NG18T0ar,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 16; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282144,,yes,,,,,,,NG18T0as,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 17; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282145,,yes,,,,,,,NG18T0at,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 18; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282146,,yes,,,,,,,NG18T0au,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 19; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282147,,yes,,,,,,,NG18T0av,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 20; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282148,,yes,,,,,,,NG18T0aw,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 21; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282149,,yes,,,,,,,NG18T0ax,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 22; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282150,,yes,,,,,,,NG18T0ay,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 23; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282151,,yes,,,,,,,NG18T0az,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 24; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282152,,yes,,,,,,,NG18T0ba,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 25; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282153,,yes,,,,,,,NG18T0bb,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 26; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282154,,yes,,,,,,,NG18T0bc,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 27; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282155,,yes,,,,,,,NG18T0bd,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 28; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282156,,yes,,,,,,,NG18T0be,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 29; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282157,,yes,,,,,,,NG18T0bf,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 30; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282158,,yes,,,,,,,NG18T0bg,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 31; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282159,,yes,,,,,,,NG18T0bh,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 32; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282160,,yes,,,,,,,NG18T0bi,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 33; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282161,,yes,,,,,,,NG18T0bj,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 34; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282162,,yes,,,,,,,NG18T0bk,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 35; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282163,,yes,,,,,,,NG18T0bl,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 36; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282164,,yes,,,,,,,NG18T0bm,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 37; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282165,,yes,,,,,,,NG18T0bo,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 38; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282166,,yes,,,,,,,NG18T0bp,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 39; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282167,,yes,,,,,,,NG18T0bq,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 40; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282168,,yes,,,,,,,NG18T0br,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 41; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282169,,yes,,,,,,,NG18T0bs,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 42; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282170,,yes,,,,,,,NG18T0bt,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 43; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282171,,yes,,,,,,,NG18T0bu,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 44; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282172,,yes,,,,,,,NG18T0bv,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 45; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282173,,yes,,,,,,,NG18T0bw,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 46; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282174,,yes,,,,,,,NG18T0bx,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 47; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282175,,yes,,,,,,,NG18T0by,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 48; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282176,,yes,,,,,,,NG18T0bz,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 49; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282177,,yes,,,,,,,NG18T0ca,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 50; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282178,,yes,,,,,,,NG18T0cb,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 51; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282179,,yes,,,,,,,NG18T0cc,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 52; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282180,,yes,,,,,,,NG18T0cd,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 53; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282181,,yes,,,,,,,NG18T0cf,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 54; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282182,,yes,,,,,,,NG18T0cg,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 55; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282183,,yes,,,,,,,NG18T0ch,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 56; interferon and ribavirin treatment time=0; frequency: .016,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282184,,yes,,,,,,,NG18T0aq,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 57; interferon and ribavirin treatment time=0; frequency: .03,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282185,,yes,,,,,,,NG18T0an,,,,taxon:31647,Spain:Valencia,,,,NG18T0,,,,,genomic RNA,variant 58; interferon and ribavirin treatment time=0; frequency: .03,Hepatitis C virus subtype 1b,,,,,,,,,,,
565,AM282186,,yes,,,,,,,NG19T0aa,,,,taxon:2847144,Spain:Valencia,,,,NG19T0,,,,,genomic RNA,variant 01; interferon and ribavirin treatment time=0; frequency: .019,hepatitis C virus genotype 1a,,,,,,,,,,,
565,AM282187,,yes,,,,,,,NG19T0ac,,,,taxon:2847144,Spain:Valencia,,,,NG19T0,,,,,genomic RNA,variant 02; interferon and ribavirin treatment time=0; frequency: .019,hepatitis C virus genotype 1a,,,,,,,,,,,
565,AM282188,,yes,,,,,,,NG19T0ad,,,,taxon:2847144,Spain:Valencia,,,,NG19T0,,,,,genomic RNA,variant 03; interferon and ribavirin treatment time=0; frequency: .019,hepatitis C virus genotype 1a,,,,,,,,,,,
565,AM282189,,yes,,,,,,,NG19T0ae,,,,taxon:2847144,Spain:Valencia,,,,NG19T0,,,,,genomic RNA,variant 04; interferon and ribavirin treatment time=0; frequency: .019,hepatitis C virus genotype 1a,,,,,,,,,,,
565,AM282190,,yes,,,,,,,NG19T0af,,,,taxon:2847144,Spain:Valencia,,,,NG19T0,,,,,genomic RNA,variant 05; interferon and ribavirin treatment time=0; frequency: .019,hepatitis C virus genotype 1a,,,,,,,,,,,
565,AM282191,,yes,,,,,,,NG19T0ag,,,,taxon:2847144,Spain:Valencia,,,,NG19T0,,,,,genomic RNA,variant 06; interferon and ribavirin treatment time=0; frequency: .019,hepatitis C virus genotype 1a,,,,,,,,,,,
565,AM282192,,yes,,,,,,,NG19T0ah,,,,taxon:2847144,Spain:Valencia,,,,NG19T0,,,,,genomic RNA,variant 07; interferon and ribavirin treatment time=0; frequency: .019,hepatitis C virus genotype 1a,,,,,,,,,,,
565,AM282193,,yes,,,,,,,NG19T0ai,,,,taxon:2847144,Spain:Valencia,,,,NG19T0,,,,,genomic RNA,variant 08; interferon and ribavirin treatment time=0; frequency: .019,hepatitis C virus genotype 1a,,,,,,,,,,,
