name,virus,subtype,bootstrap support
MW205383|geneNS5A|query10-648|h77_aa9-221|extracted_nt639|aligned_aa213|pident79.812,HCV,4o,100.0
KJ747905|geneNS5A|query1-1182|h77_aa1-394|extracted_nt1182|aligned_aa394|pident81.472,HCV,1b,100.0
KJ747897|geneNS5A|query1-1338|h77_aa1-446|extracted_nt1338|aligned_aa446|pident93.498,HCV,1a,100.0
KJ747907|geneNS5A|query1-1302|h77_aa1-434|extracted_nt1302|aligned_aa435|pident81.609,HCV,1b,100.0
KJ747875|geneNS5A|query1-1311|h77_aa1-437|extracted_nt1311|aligned_aa437|pident94.050,HCV,1a,100.0
KJ747903|geneNS5A|query1-1311|h77_aa1-437|extracted_nt1311|aligned_aa437|pident81.465,HCV,1b,100.0
KJ747900|geneNS5A|query1-1305|h77_aa1-435|extracted_nt1305|aligned_aa436|pident80.505,HCV,1b,100.0
KJ747886|geneNS5A|query1-1311|h77_aa1-437|extracted_nt1311|aligned_aa437|pident94.050,HCV,1a,100.0
KJ747894|geneNS5A|query1-1302|h77_aa1-434|extracted_nt1302|aligned_aa434|pident94.931,HCV,1a,100.0
KJ747908|geneNS5A|query1-1266|h77_aa1-422|extracted_nt1266|aligned_aa427|pident78.923,HCV,1b,100.0
KJ747909|geneNS5A|query1-1182|h77_aa1-394|extracted_nt1182|aligned_aa394|pident79.188,HCV,1b,100.0
KJ747912|geneNS5A|query1-1254|h77_aa1-418|extracted_nt1254|aligned_aa418|pident78.469,HCV,1b,100.0
KJ747892|geneNS5A|query1-1308|h77_aa1-436|extracted_nt1308|aligned_aa436|pident94.266,HCV,1a,100.0
KJ747906|geneNS5A|query1-1254|h77_aa1-418|extracted_nt1254|aligned_aa422|pident79.621,HCV,1b,100.0
KJ747913|geneNS5A|query1-1182|h77_aa1-394|extracted_nt1182|aligned_aa394|pident80.964,HCV,1b,100.0
KJ747919|geneNS5A|query1-1182|h77_aa1-394|extracted_nt1182|aligned_aa394|pident80.964,HCV,1b,100.0
KJ747916|geneNS5A|query1-1293|h77_aa1-431|extracted_nt1293|aligned_aa431|pident81.439,HCV,1b,100.0
KJ747917|geneNS5A|query1-1248|h77_aa1-416|extracted_nt1248|aligned_aa416|pident81.010,HCV,1b,100.0
KJ747896|geneNS5A|query1-1335|h77_aa1-445|extracted_nt1335|aligned_aa445|pident93.034,HCV,1a,100.0
KJ747914|geneNS5A|query1-1254|h77_aa1-418|extracted_nt1254|aligned_aa419|pident80.430,HCV,1b,100.0
KJ747904|geneNS5A|query1-1251|h77_aa1-417|extracted_nt1251|aligned_aa417|pident80.576,HCV,1b,100.0
KJ747926|geneNS5A|query1-1248|h77_aa1-416|extracted_nt1248|aligned_aa421|pident79.810,HCV,1b,100.0
KJ747924|geneNS5A|query1-1212|h77_aa1-403|extracted_nt1212|aligned_aa404|pident79.703,HCV,1b,100.0
KJ747928|geneNS5A|query1-1161|h77_aa1-387|extracted_nt1161|aligned_aa387|pident82.946,HCV,1b,100.0
KJ747915|geneNS5A|query1-1311|h77_aa1-437|extracted_nt1311|aligned_aa438|pident78.995,HCV,1b,100.0
KJ747931|geneNS5A|query1-1182|h77_aa1-394|extracted_nt1182|aligned_aa394|pident82.995,HCV,1b,100.0
KJ747930|geneNS5A|query1-1290|h77_aa1-430|extracted_nt1290|aligned_aa430|pident79.535,HCV,1b,100.0
KJ747910|geneNS5A|query1-1311|h77_aa1-437|extracted_nt1311|aligned_aa438|pident80.365,HCV,1b,100.0
KJ747932|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident81.203,HCV,1b,100.0
KJ747918|geneNS5A|query1-1281|h77_aa1-427|extracted_nt1281|aligned_aa428|pident80.140,HCV,1b,100.0
KJ747933|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident81.454,HCV,1b,100.0
KJ747925|geneNS5A|query1-1236|h77_aa1-412|extracted_nt1236|aligned_aa413|pident79.903,HCV,1b,100.0
KJ747943|geneNS5A|query1-1161|h77_aa1-387|extracted_nt1161|aligned_aa387|pident82.687,HCV,1b,100.0
KJ747942|geneNS5A|query1-1164|h77_aa1-388|extracted_nt1164|aligned_aa388|pident81.959,HCV,1b,100.0
KJ747944|geneNS5A|query1-1026|h77_aa1-342|extracted_nt1026|aligned_aa342|pident84.503,HCV,1b,100.0
KJ747947|geneNS5A|query1-1293|h77_aa1-431|extracted_nt1293|aligned_aa432|pident80.556,HCV,1b,100.0
KJ925148|geneNS5A|query6262-7608|h77_aa2-448|extracted_nt1347|aligned_aa453|pident69.978,HCV,5a,100.0
KJ925147|geneNS5A|query6259-7608|h77_aa1-448|extracted_nt1350|aligned_aa454|pident69.163,HCV,5a,100.0
KJ747953|geneNS5A|query1-1164|h77_aa1-388|extracted_nt1164|aligned_aa388|pident82.990,HCV,1b,100.0
KJ949041|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.079,HCV,3a,100.0
KJ925149|geneNS5A|query6262-7608|h77_aa2-448|extracted_nt1347|aligned_aa453|pident70.199,HCV,5a,100.0
KJ949042|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa456|pident66.228,HCV,3a,100.0
KJ925146|geneNS5A|query6262-7608|h77_aa2-448|extracted_nt1347|aligned_aa453|pident69.757,HCV,5a,100.0
KM043282|geneNS5A|query6257-7591|h77_aa1-448|extracted_nt1335|aligned_aa452|pident72.566,HCV,4a,100.0
KM102760|geneNS5A|query6271-7614|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.750,HCV,1a,100.0
KM043279|geneNS5A|query6258-7601|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
KM043281|geneNS5A|query6274-7629|h77_aa1-447|extracted_nt1356|aligned_aa454|pident69.824,HCV,3a,100.0
KM043280|geneNS5A|query6274-7629|h77_aa1-447|extracted_nt1356|aligned_aa454|pident69.824,HCV,3a,100.0
KJ747950|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident81.203,HCV,1b,100.0
KM102763|geneNS5A|query6271-7614|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.857,HCV,1a,100.0
KM043275|geneNS5A|query6258-7601|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
KM102765|geneNS5A|query6272-7612|h77_aa1-448|extracted_nt1341|aligned_aa448|pident79.018,HCV,1b,100.0
KM246380|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa448|pident79.911,HCV,1b,100.0
KM246379|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa449|pident79.733,HCV,1b,100.0
KM246376|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.634,HCV,1a,100.0
KM246378|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa449|pident80.624,HCV,1b,100.0
KM246382|geneNS5A|query1-1359|h77_aa1-448|extracted_nt1359|aligned_aa456|pident69.956,HCV,3a,100.0
KM102767|geneNS5A|query6270-7610|h77_aa1-448|extracted_nt1341|aligned_aa449|pident79.287,HCV,1b,100.0
KM246387|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.989,HCV,3a,100.0
KM246389|geneNS5A|query1-1356|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KM102766|geneNS5A|query6271-7611|h77_aa1-448|extracted_nt1341|aligned_aa453|pident79.470,HCV,1b,100.0
KM246391|geneNS5A|query7-1365|h77_aa3-448|extracted_nt1359|aligned_aa454|pident71.806,HCV,6f,100.0
KM246393|geneNS5A|query7-1365|h77_aa3-448|extracted_nt1359|aligned_aa453|pident71.965,HCV,6f,100.0
KM246392|geneNS5A|query7-1365|h77_aa3-448|extracted_nt1359|aligned_aa453|pident71.965,HCV,6f,100.0
KM252785|geneNS5A|query6259-7614|h77_aa1-448|extracted_nt1356|aligned_aa454|pident71.366,HCV,6p,100.0
KM252782|geneNS5A|query6262-7614|h77_aa1-448|extracted_nt1353|aligned_aa459|pident72.985,HCV,6h,100.0
KM252791|geneNS5A|query6276-7628|h77_aa1-448|extracted_nt1353|aligned_aa457|pident70.897,HCV,6a,65.0
KM252792|geneNS5A|query6264-7616|h77_aa1-448|extracted_nt1353|aligned_aa453|pident71.082,HCV,6n,100.0
KM252793|geneNS5A|query6258-7613|h77_aa1-448|extracted_nt1356|aligned_aa454|pident70.044,HCV,4k,24.0
KM252796|geneNS5A|query6261-7616|h77_aa1-448|extracted_nt1356|aligned_aa454|pident69.604,HCV,6a,46.0
KM277569|geneNS5A|query5839-7176|h77_aa1-448|extracted_nt1338|aligned_aa448|pident80.580,HCV,1b,100.0
KM277570|geneNS5A|query5617-6954|h77_aa1-448|extracted_nt1338|aligned_aa449|pident81.514,HCV,1b,100.0
KM277571|geneNS5A|query5839-7176|h77_aa1-448|extracted_nt1338|aligned_aa449|pident80.846,HCV,1b,100.0
KM277577|geneNS5A|query5806-7143|h77_aa1-448|extracted_nt1338|aligned_aa449|pident81.292,HCV,1b,100.0
KM495736|geneNS5A|query6189-7529|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.357,HCV,1b,100.0
KM349851|geneNS5A|query6273-7670|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.475,HCV,2b,100.0
KM504118|geneNS5A|query6264-7613|h77_aa3-448|extracted_nt1350|aligned_aa452|pident69.469,HCV,6w,75.0
KM504117|geneNS5A|query6264-7628|h77_aa3-448|extracted_nt1365|aligned_aa459|pident68.192,HCV,6q,91.0
KM504115|geneNS5A|query6265-7614|h77_aa3-448|extracted_nt1350|aligned_aa452|pident69.690,HCV,6q,100.0
KM504123|geneNS5A|query6261-7613|h77_aa1-448|extracted_nt1353|aligned_aa453|pident70.419,HCV,6s,100.0
KM587614|geneNS5A|query6255-7598|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
KM277573|geneNS5A|query5532-6842|h77_aa10-448|extracted_nt1311|aligned_aa439|pident79.727,HCV,1b,100.0
KM504113|geneNS5A|query6265-7614|h77_aa3-448|extracted_nt1350|aligned_aa452|pident69.248,HCV,6r,100.0
KM587615|geneNS5A|query6258-7598|h77_aa1-448|extracted_nt1341|aligned_aa453|pident79.249,HCV,1b,100.0
KM504114|geneNS5A|query6267-7613|h77_aa4-448|extracted_nt1347|aligned_aa452|pident70.133,HCV,6w,62.0
KM504112|geneNS5A|query6273-7622|h77_aa3-448|extracted_nt1350|aligned_aa456|pident67.763,HCV,6w,92.0
KM587619|geneNS5A|query6268-7665|h77_aa1-448|extracted_nt1398|aligned_aa472|pident59.746,HCV,2c,100.0
KM587622|geneNS5A|query6262-7617|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KM587616|geneNS5A|query6269-7666|h77_aa1-448|extracted_nt1398|aligned_aa472|pident59.110,HCV,2a,100.0
KM587617|geneNS5A|query6270-7667|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.263,HCV,2b,100.0
KP064105|geneNS5A|query1-1269|h77_aa25-448|extracted_nt1269|aligned_aa429|pident79.487,HCV,1b,100.0
KP064106|geneNS5A|query1-1266|h77_aa26-448|extracted_nt1266|aligned_aa423|pident79.433,HCV,1b,100.0
KP064109|geneNS5A|query1-1281|h77_aa21-448|extracted_nt1281|aligned_aa430|pident80.000,HCV,1b,100.0
KP212023|geneNS5A|query1-450|h77_aa1-150|extracted_nt450|aligned_aa150|pident96.000,HCV,1a,100.0
KP064108|geneNS5A|query1-1281|h77_aa21-448|extracted_nt1281|aligned_aa433|pident80.600,HCV,1b,100.0
KP064111|geneNS5A|query1-1281|h77_aa21-448|extracted_nt1281|aligned_aa429|pident76.690,HCV,1b,100.0
KP212033|geneNS5A|query1-450|h77_aa1-150|extracted_nt450|aligned_aa150|pident94.667,HCV,1a,100.0
KP212036|geneNS5A|query1-450|h77_aa1-150|extracted_nt450|aligned_aa150|pident93.333,HCV,1a,100.0
KM587624|geneNS5A|query6252-7580|h77_aa3-448|extracted_nt1329|aligned_aa450|pident73.111,HCV,4a,100.0
KP212052|geneNS5A|query1-450|h77_aa1-150|extracted_nt450|aligned_aa150|pident95.333,HCV,1a,100.0
KP212049|geneNS5A|query1-450|h77_aa1-150|extracted_nt450|aligned_aa150|pident94.667,HCV,1a,100.0
KP212056|geneNS5A|query1-450|h77_aa1-150|extracted_nt450|aligned_aa150|pident96.000,HCV,1a,100.0
KM587628|geneNS5A|query6280-7626|h77_aa3-448|extracted_nt1347|aligned_aa458|pident69.214,HCV,6a,100.0
KP212065|geneNS5A|query1-450|h77_aa1-150|extracted_nt450|aligned_aa150|pident82.000,HCV,1b,100.0
KP064114|geneNS5A|query1-1281|h77_aa21-448|extracted_nt1281|aligned_aa428|pident80.607,HCV,1b,100.0
KP212084|geneNS5A|query1-447|h77_aa2-150|extracted_nt447|aligned_aa149|pident73.826,HCV,3a,100.0
KP212085|geneNS5A|query1-447|h77_aa2-150|extracted_nt447|aligned_aa149|pident73.826,HCV,3a,100.0
KP212087|geneNS5A|query1-447|h77_aa2-150|extracted_nt447|aligned_aa149|pident73.826,HCV,3a,100.0
KP212075|geneNS5A|query1-447|h77_aa2-150|extracted_nt447|aligned_aa149|pident75.168,HCV,3a,100.0
KP212064|geneNS5A|query1-450|h77_aa1-150|extracted_nt450|aligned_aa150|pident80.667,HCV,1b,100.0
KP668637|geneNS5A|query1553-2887|h77_aa1-448|extracted_nt1335|aligned_aa452|pident72.566,HCV,4a,100.0
KP212080|geneNS5A|query1-447|h77_aa2-150|extracted_nt447|aligned_aa149|pident73.154,HCV,3a,100.0
KP668640|geneNS5A|query1553-2887|h77_aa1-448|extracted_nt1335|aligned_aa452|pident72.566,HCV,4a,100.0
KP668641|geneNS5A|query1553-2887|h77_aa1-448|extracted_nt1335|aligned_aa452|pident72.566,HCV,4a,100.0
KP668638|geneNS5A|query1553-2887|h77_aa1-448|extracted_nt1335|aligned_aa452|pident72.566,HCV,4a,100.0
KP668680|geneNS5A|query1585-2940|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KP668681|geneNS5A|query1585-2940|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KP668684|geneNS5A|query1585-2940|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KP668685|geneNS5A|query1585-2940|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KP668698|geneNS5A|query1359-2699|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.134,HCV,1b,100.0
KP668704|geneNS5A|query1359-2699|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.134,HCV,1b,100.0
KP668702|geneNS5A|query1359-2699|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.134,HCV,1b,100.0
KP668706|geneNS5A|query1359-2699|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.134,HCV,1b,100.0
KP668713|geneNS5A|query1090-2433|h77_aa1-448|extracted_nt1344|aligned_aa448|pident97.098,HCV,1a,100.0
KP668714|geneNS5A|query1090-2433|h77_aa1-448|extracted_nt1344|aligned_aa448|pident97.098,HCV,1a,100.0
KP668669|geneNS5A|query1553-2887|h77_aa1-448|extracted_nt1335|aligned_aa452|pident72.566,HCV,4a,100.0
KP668703|geneNS5A|query1359-2699|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.134,HCV,1b,100.0
KP668701|geneNS5A|query1359-2699|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.134,HCV,1b,100.0
KP668715|geneNS5A|query1090-2433|h77_aa1-448|extracted_nt1344|aligned_aa448|pident97.098,HCV,1a,100.0
KP668707|geneNS5A|query1359-2699|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.134,HCV,1b,100.0
KP668711|geneNS5A|query1359-2699|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.134,HCV,1b,100.0
KP668712|geneNS5A|query1359-2699|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.134,HCV,1b,100.0
KP668722|geneNS5A|query1090-2433|h77_aa1-448|extracted_nt1344|aligned_aa448|pident97.098,HCV,1a,100.0
KP668705|geneNS5A|query1359-2699|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.134,HCV,1b,100.0
KP668725|geneNS5A|query1090-2433|h77_aa1-448|extracted_nt1344|aligned_aa448|pident97.098,HCV,1a,100.0
KP668726|geneNS5A|query1090-2433|h77_aa1-448|extracted_nt1344|aligned_aa448|pident97.098,HCV,1a,100.0
KP668730|geneNS5A|query1090-2433|h77_aa1-448|extracted_nt1344|aligned_aa448|pident97.098,HCV,1a,100.0
KP668729|geneNS5A|query1090-2433|h77_aa1-448|extracted_nt1344|aligned_aa448|pident97.098,HCV,1a,100.0
KP668728|geneNS5A|query1090-2433|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.875,HCV,1a,100.0
KP668709|geneNS5A|query1359-2699|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.134,HCV,1b,100.0
KP668724|geneNS5A|query1090-2433|h77_aa1-448|extracted_nt1344|aligned_aa448|pident97.098,HCV,1a,100.0
KP668719|geneNS5A|query1090-2433|h77_aa1-448|extracted_nt1344|aligned_aa448|pident97.098,HCV,1a,100.0
KP668732|geneNS5A|query1090-2433|h77_aa1-448|extracted_nt1344|aligned_aa448|pident97.098,HCV,1a,100.0
KR082034|geneNS5A|query1-600|h77_aa1-200|extracted_nt600|aligned_aa200|pident75.000,HCV,3a,100.0
KR082059|geneNS5A|query1-600|h77_aa1-200|extracted_nt600|aligned_aa200|pident75.500,HCV,3a,100.0
KR082038|geneNS5A|query1-600|h77_aa1-200|extracted_nt600|aligned_aa200|pident75.000,HCV,3a,100.0
KR082061|geneNS5A|query1-600|h77_aa1-200|extracted_nt600|aligned_aa200|pident75.500,HCV,3a,100.0
KR082062|geneNS5A|query1-600|h77_aa1-200|extracted_nt600|aligned_aa200|pident75.500,HCV,3a,100.0
KR082118|geneNS5A|query1-600|h77_aa1-200|extracted_nt600|aligned_aa200|pident75.000,HCV,3a,100.0
KR082098|geneNS5A|query1-600|h77_aa1-200|extracted_nt600|aligned_aa200|pident75.500,HCV,3a,100.0
OK392373|geneNS5A|query1105-2448|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
OK392376|geneNS5A|query1105-2448|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
OK392374|geneNS5A|query1105-2448|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
OK392375|geneNS5A|query1105-2448|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
OK392383|geneNS5A|query1105-2448|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
OK392381|geneNS5A|query1105-2448|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
OK392386|geneNS5A|query1105-2448|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
OK392389|geneNS5A|query1105-2448|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
OK392394|geneNS5A|query1105-2448|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
OK392390|geneNS5A|query1105-2448|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
OK392395|geneNS5A|query1105-2448|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
OK392397|geneNS5A|query1105-2448|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
OK392401|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392403|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392404|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392408|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392407|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.304,HCV,1a,100.0
OK392409|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392382|geneNS5A|query1105-2448|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
OK392396|geneNS5A|query1105-2448|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
OK392414|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392415|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392421|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392422|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392424|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392425|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392406|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392418|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392426|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392429|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392430|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392405|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392435|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident92.857,HCV,1a,100.0
OK392416|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392427|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392437|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392431|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.304,HCV,1a,100.0
OK392439|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392419|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392443|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392436|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392442|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392449|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392447|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392448|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392454|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident92.857,HCV,1a,100.0
OK392451|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392452|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392450|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392445|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.304,HCV,1a,100.0
OK392455|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392460|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392446|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392457|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392461|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392456|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident92.857,HCV,1a,100.0
OK392476|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.304,HCV,1a,100.0
OK392482|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392487|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.304,HCV,1a,100.0
OK392491|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.304,HCV,1a,100.0
OK392517|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident93.080,HCV,1a,100.0
OK392521|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident92.857,HCV,1a,100.0
OK392526|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident92.857,HCV,1a,100.0
OK392531|geneNS5A|query1105-2445|h77_aa1-448|extracted_nt1341|aligned_aa448|pident92.857,HCV,1a,100.0
OK392558|geneNS5A|query1108-2448|h77_aa2-448|extracted_nt1341|aligned_aa447|pident95.973,HCV,1a,100.0
OK392562|geneNS5A|query1108-2448|h77_aa2-448|extracted_nt1341|aligned_aa447|pident95.973,HCV,1a,100.0
OK392566|geneNS5A|query1108-2448|h77_aa2-448|extracted_nt1341|aligned_aa447|pident95.973,HCV,1a,100.0
OK392571|geneNS5A|query1108-2448|h77_aa2-448|extracted_nt1341|aligned_aa447|pident95.973,HCV,1a,100.0
OK392576|geneNS5A|query1108-2448|h77_aa2-448|extracted_nt1341|aligned_aa447|pident96.197,HCV,1a,100.0
OK392580|geneNS5A|query1108-2448|h77_aa2-448|extracted_nt1341|aligned_aa447|pident95.973,HCV,1a,100.0
OK392585|geneNS5A|query1108-2448|h77_aa2-448|extracted_nt1341|aligned_aa447|pident95.973,HCV,1a,100.0
OK392578|geneNS5A|query1108-2448|h77_aa2-448|extracted_nt1341|aligned_aa447|pident95.973,HCV,1a,100.0
KJ747936|geneNS5A|query1-1146|h77_aa1-382|extracted_nt1146|aligned_aa382|pident80.628,HCV,1b,100.0
KJ747948|geneNS5A|query1-939|h77_aa1-313|extracted_nt939|aligned_aa313|pident84.026,HCV,1b,100.0
KJ747952|geneNS5A|query1-1191|h77_aa1-399|extracted_nt1191|aligned_aa399|pident79.699,HCV,1b,100.0
KM043273|geneNS5A|query6258-7601|h77_aa1-448|extracted_nt1344|aligned_aa448|pident97.098,HCV,1a,100.0
