Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover
KT234423,1,92.555,2055,1a,92.798,2055,1175-1315,
KT234424,1,91.922,2055,1a,92.360,2055,1175-1315,
KT234426,1,95.182,2055,1a,94.793,2055,1175-1315,
KT234427,1,94.307,2055,1a,94.939,2055,1175-1315,
KT234428,1,80.068,2057,1b,90.701,2054,1175-1315,
KT234430,1,91.533,2055,1a,91.825,2055,1175-1315,
KT234431,1,93.917,2055,1a,95.085,2055,1175-1315,
KT234432,1,91.046,2055,1a,91.727,2055,1175-1315,
KT234434,1,91.144,2055,1a,91.922,2055,1175-1315,
KT234435,1,90.803,2055,1a,91.144,2055,1175-1315,
KT234436,1,80.117,2057,1b,90.365,2055,1175-1315,
KT234437,1,79.912,2056,1b,90.944,2054,1175-1315,
KT234438,1,91.387,2055,1a,91.290,2055,1175-1315,
KT234440,1,90.511,2055,1a,91.338,2055,1175-1315,
KT234441,1,80.408,2057,1b,89.781,2055,1175-1315,
KT234442,1,92.652,2055,1a,92.652,2055,1175-1315,
KT234443,1,90.170,2055,1a,90.511,2055,1175-1315,
KT234444,1,95.521,2054,1a,95.326,2054,1175-1315,
KT234448,1,91.338,2055,1a,91.825,2055,1175-1315,
KT234450,1,94.355,2055,1a,94.550,2055,1175-1315,
KT234454,1,90.608,2055,1a,91.144,2055,1175-1315,
KT234455,1,79.495,2058,1b,90.024,2055,1175-1315,
KT234456,1,94.209,2055,1a,94.063,2055,1175-1315,
KT234458,1,91.192,2055,1a,91.776,2055,1175-1315,
KT234460,1,91.776,2055,1a,92.457,2055,1175-1315,
KT234461,1,80.661,2058,1b,90.852,2055,1175-1315,
KT234462,1,93.820,2055,1a,93.577,2055,1175-1315,
KT234464,1,90.414,2055,1a,91.095,2055,1175-1315,
KT234465,1,80.418,2058,1b,91.091,2054,1175-1315,
KT234467,1,79.718,2056,1b,90.365,2055,1175-1315,
KT234468,1,92.311,2055,1a,92.555,2055,1175-1315,
KT234469,1,79.932,2058,1b,90.511,2055,1175-1315,
KT234470,1,91.338,2055,1a,91.679,2055,1175-1315,
KT234471,1,90.803,2055,1a,91.046,2055,1175-1315,
KT234474,1,80.496,2056,1b,90.219,2055,1175-1315,
KT234476,1,93.577,2055,1a,93.723,2055,1175-1315,
KT234478,1,79.203,2058,1b,90.122,2055,1175-1315,
KT234479,1,94.501,2055,1a,95.474,2055,1175-1315,
KT234480,1,90.900,2055,1a,91.387,2055,1175-1315,
KT234481,1,94.307,2055,1a,94.209,2055,1175-1315,
KT234482,1,79.893,2059,1b,89.241,2054,1175-1315,
KT234483,1,79.728,2057,1b,90.316,2055,1175-1315,
KT234484,1,95.472,2054,1a,95.278,2054,1175-1315,
KT234485,1,94.891,2055,1a,94.501,2055,1175-1315,
KT234486,1,91.046,2055,1a,91.484,2055,1175-1315,
KT234487,1,93.674,2055,1a,94.209,2055,1175-1315,
KT234488,1,79.796,2059,1b,90.652,2054,1175-1315,
KT234490,1,90.462,2055,1a,91.046,2055,1175-1315,
KT234493,1,80.078,2058,1b,90.073,2055,1175-1315,
KT234494,1,92.555,2055,1a,92.847,2055,1175-1315,
KT234495,1,92.701,2055,1a,93.382,2055,1175-1315,
KT234497,1,91.144,2055,1a,91.582,2055,1175-1315,
KT234498,1,95.134,2055,1a,95.036,2055,1175-1315,
KT234500,1,94.161,2055,1a,94.745,2055,1175-1315,
KT234501,1,91.675,2054,1a,92.016,2054,1175-1315,
KT234502,1,92.117,2055,1a,92.457,2055,1175-1315,
KT234503,1,90.852,2055,1a,90.900,2055,1175-1315,
KT234504,1,94.696,2055,1a,94.599,2055,1175-1315,
KT234507,1,80.603,2057,1b,91.042,2054,1175-1315,
KT234508,1,79.572,2056,1b,89.976,2055,1175-1315,
KT234509,1,92.749,2055,1a,93.090,2055,1175-1315,
KT234510,1,92.263,2055,1a,92.603,2055,1175-1315,
KT234511,1,80.029,2058,1b,89.197,2055,1175-1315,
KT234514,1,93.187,2055,1a,93.333,2055,1175-1315,
KT234515,1,93.723,2055,1a,93.674,2055,1175-1315,
KT234516,1,79.845,2059,1b,90.896,2054,1175-1315,
KT234517,1,91.922,2055,1a,92.263,2055,1175-1315,
KT234518,1,80.029,2058,1b,89.635,2055,1175-1315,
KT234519,1,80.749,2057,1b,90.798,2054,1175-1315,
KT234520,1,91.046,2055,1a,92.165,2055,1175-1315,
KT234521,1,91.046,2055,1a,91.484,2055,1175-1315,
KT234522,1,92.019,2055,1a,92.263,2055,1175-1315,
KT234523,1,94.307,2055,1a,94.647,2055,1175-1315,
KT234524,1,92.311,2055,1a,92.555,2055,1175-1315,
KT234525,1,92.263,2055,1a,92.701,2055,1175-1315,
KT234526,1,93.431,2055,1a,93.577,2055,1175-1315,
KT234527,1,91.971,2055,1a,92.068,2055,1175-1315,
KT234528,1,93.333,2055,1a,93.333,2055,1175-1315,
KT234529,1,94.404,2055,1a,94.258,2055,1175-1315,
KT234530,1,91.922,2055,1a,92.409,2055,1175-1315,
KT234531,1,94.355,2055,1a,94.015,2055,1175-1315,
KT234532,1,94.355,2055,1a,94.355,2055,1175-1315,
KT234533,1,92.652,2055,1a,93.090,2055,1175-1315,
KT234535,1,94.063,2055,1a,94.891,2055,1175-1315,
KT234536,1,80.019,2057,1b,90.316,2055,1175-1315,
KT234537,1,96.156,2055,1a,95.864,2055,1175-1315,
KT234538,1,93.966,2055,1a,94.550,2055,1175-1315,
KT234540,1,93.625,2055,1a,93.869,2055,1175-1315,
KT234541,1,80.593,2056,1b,89.776,2054,1175-1315,
KT234543,1,80.039,2059,1b,90.701,2054,1175-1315,
KT234544,1,80.535,2055,1b,90.312,2054,1175-1315,
KT234545,1,79.505,2059,1b,90.117,2054,1175-1315,
KT234546,1,92.263,2055,1a,92.214,2055,1175-1315,
KT234547,1,91.679,2055,1a,91.533,2055,1175-1315,
KT234549,1,79.932,2058,1b,90.219,2055,1175-1315,
KT234550,1,91.436,2055,1a,92.068,2055,1175-1315,
KT234551,1,93.139,2055,1a,93.333,2055,1175-1315,
KT234552,1,91.582,2055,1a,91.971,2055,1175-1315,
KT234553,1,91.241,2055,1a,91.922,2055,1175-1315,
KT234554,1,91.922,2055,1a,91.971,2055,1175-1315,
KT234555,1,80.399,2056,1b,91.387,2055,1175-1315,
KT234556,1,92.847,2055,1a,93.771,2055,1175-1315,
KT234557,1,92.019,2055,1a,92.360,2055,1175-1315,
KT234559,1,93.577,2055,1a,93.479,2055,1175-1315,
KT234560,1,94.209,2055,1a,94.696,2055,1175-1315,
KT234563,1,79.912,2056,1b,89.387,2054,1175-1315,
KT234564,1,90.803,2055,1a,91.338,2055,1175-1315,
KT234565,1,93.379,2054,1a,93.184,2054,1175-1315,
KT234568,1,79.981,2058,1b,89.051,2055,1175-1315,
KT234569,1,80.233,2059,1b,89.825,2054,1175-1315,
KT234570,1,92.993,2055,1a,93.090,2055,1175-1315,
KT234572,1,91.192,2055,1a,92.165,2055,1175-1315,
KT234574,1,91.290,2055,1a,91.776,2055,1175-1315,
KT234575,1,93.771,2055,1a,93.577,2055,1175-1315,
KT234576,1,90.024,2055,1a,90.754,2055,1175-1315,
KT234577,1,80.136,2059,1b,91.821,2054,1175-1315,
KT234578,1,79.708,2055,1b,90.166,2054,1175-1315,
KT234579,1,80.360,2057,1b,90.409,2054,1175-1315,
KT234581,1,80.525,2059,1b,90.166,2054,1175-1315,
KT234582,1,91.436,2055,1a,91.582,2055,1175-1315,
KT234583,1,91.873,2055,1a,91.776,2055,1175-1315,
KT234586,1,93.041,2055,1a,93.869,2055,1175-1315,
KT234587,1,79.883,2058,1b,90.365,2055,1175-1315,
KT234589,1,79.426,2056,1b,89.343,2055,1175-1315,
KT234590,1,90.754,2055,1a,91.144,2055,1175-1315,
KT234594,1,93.820,2055,1a,94.842,2055,1175-1315,
KT234597,1,93.528,2055,1a,94.453,2055,1175-1315,
KT234598,1,79.533,2057,1b,91.626,2054,1175-1315,
KT234600,1,80.107,2056,1b,89.289,2054,1175-1315,
KT234601,1,80.846,2057,1b,90.166,2054,1175-1315,
KT234602,1,80.311,2057,1b,90.214,2054,1175-1315,
KT234603,1,78.755,2057,1b,88.851,2054,1175-1315,
KT234604,1,79.553,2059,1b,90.068,2054,1175-1315,
KT234605,1,91.630,2055,1a,92.068,2055,1175-1315,
KT234609,1,80.700,2057,1b,91.285,2054,1175-1315,
KT234610,1,80.126,2058,1b,89.971,2054,1175-1315,
KT234611,1,80.341,2055,1b,91.091,2054,1175-1315,
KT234612,1,80.476,2059,1b,90.555,2054,1175-1315,
KT234614,1,79.874,2057,1b,90.856,2056,1175-1315,
KT234615,1,80.068,2057,1b,89.630,2054,1175-1315,
KT234617,1,80.487,2055,1b,91.626,2054,1175-1315,
KT234618,1,92.798,2055,1a,93.869,2055,1175-1315,
KT234621,1,79.456,2059,1b,89.581,2054,1175-1315,
KT234623,1,79.854,2055,1b,90.560,2055,1175-1315,
KT234624,1,90.803,2055,1a,91.630,2055,1175-1315,
KT234625,1,79.718,2056,1b,89.046,2054,1175-1315,
KT234627,1,79.533,2057,1b,89.873,2054,1175-1315,
KT234628,1,80.730,2055,1b,91.723,2054,1175-1315,
KT234631,1,81.302,2059,1b,90.798,2054,1175-1315,
KT234632,1,91.391,2056,1a,91.488,2056,1175-1315,
KT234633,1,80.136,2059,1b,89.679,2054,1175-1315,
KT234634,1,91.241,2055,1a,91.922,2055,1175-1315,
KT234636,1,79.329,2056,1b,89.251,2056,1175-1315,
KT234637,1,79.971,2057,1b,90.604,2054,1175-1315,
KT234639,1,80.691,2056,1b,90.073,2055,1175-1315,
KT234641,1,94.842,2055,1a,95.766,2055,1175-1315,
KT234642,1,90.900,2055,1a,91.095,2055,1175-1315,
KT234643,1,91.727,2055,1a,92.263,2055,1175-1315,
KT234646,1,79.027,2055,1b,89.046,2054,1175-1315,
KT234647,1,92.113,2054,1a,92.697,2054,1175-1315,
KT234650,1,80.506,2057,1b,90.263,2054,1175-1315,
KT234652,1,90.608,2055,1a,91.387,2055,1175-1315,
KT234655,1,80.369,2058,1b,90.263,2054,1175-1315,
KT234657,1,91.533,2055,1a,92.117,2055,1175-1315,
KT234660,1,93.139,2055,1a,94.063,2055,1175-1315,
KT234662,1,91.582,2055,1a,92.263,2055,1175-1315,
KT234663,1,79.203,2058,1b,90.560,2055,1175-1315,
KT234669,1,90.268,2055,1a,91.192,2055,1175-1315,
KT234672,1,93.771,2055,1a,94.501,2055,1175-1315,
KT234674,1,80.389,2055,1b,90.798,2054,1175-1315,
KT234675,1,91.387,2055,1a,91.533,2055,1175-1315,
KT234676,1,90.998,2055,1a,91.582,2055,1175-1315,
KT234677,1,94.355,2055,1a,94.550,2055,1175-1315,
KT234679,1,80.019,2057,1b,89.533,2054,1175-1315,
KT234681,1,93.090,2055,1a,92.944,2055,1175-1315,
KT234684,1,80.165,2057,1b,89.581,2054,1175-1315,
KT234687,1,91.727,2055,1a,91.922,2055,1175-1315,
KT234688,1,79.961,2056,1b,90.170,2055,1175-1315,
KT234690,1,93.966,2055,1a,93.674,2055,1175-1315,
KT234694,1,91.192,2055,1a,91.533,2055,1175-1315,
KT234696,1,80.292,2055,1b,89.732,2055,1175-1315,
KT234697,1,79.221,2055,1b,89.241,2054,1175-1315,
KT234699,1,80.535,2055,1b,89.825,2054,1175-1315,
KT234702,1,92.068,2055,1a,92.701,2055,1175-1315,
KT234704,1,80.097,2055,1b,90.360,2054,1175-1315,
KT234707,1,80.797,2057,1b,89.971,2054,1175-1315,
KT234709,1,80.341,2055,1b,90.604,2054,1175-1315,
KT234710,1,79.505,2059,1b,89.776,2054,1175-1315,
KT234712,1,92.701,2055,1a,92.652,2055,1175-1315,
KT234714,1,91.241,2055,1a,91.338,2055,1175-1315,
KT234715,1,92.895,2055,1a,93.431,2055,1175-1315,
KT234718,1,91.679,2055,1a,92.506,2055,1175-1315,
KT234719,1,80.117,2057,1b,90.604,2054,1175-1315,
KT234723,1,91.582,2055,1a,91.825,2055,1175-1315,
KT234725,1,93.723,2055,1a,94.258,2055,1175-1315,
KT234726,1,79.416,2055,1b,90.365,2055,1175-1315,
KT234728,1,79.738,2058,1b,89.830,2055,1175-1315,
KT234729,1,91.922,2055,1a,92.555,2055,1175-1315,
KT234731,1,94.842,2055,1a,94.647,2055,1175-1315,
KT234732,1,92.944,2055,1a,93.382,2055,1175-1315,
KT234735,1,93.285,2055,1a,94.209,2055,1175-1315,
KT234736,1,79.621,2056,1b,89.581,2054,1175-1315,
KT234737,1,91.533,2055,1a,91.338,2055,1175-1315,
KT234738,1,91.387,2055,1a,91.971,2055,1175-1315,
KT234739,1,79.009,2058,1b,89.971,2054,1175-1315,
KT234741,1,92.708,2057,1a,92.805,2057,1175-1315,
KT234743,1,91.192,2055,1a,91.582,2055,1175-1315,
KT234745,1,91.387,2055,1a,91.727,2055,1175-1315,
KT234747,1,80.107,2056,1b,90.268,2055,1175-1315,
KT234748,1,80.525,2059,1b,89.387,2054,1175-1315,
KT234750,1,80.282,2054,1b,89.976,2055,1175-1315,
KT234752,1,80.282,2059,1b,90.360,2054,1175-1315,
KT234753,1,79.300,2058,1b,88.954,2055,1175-1315,
KT234756,1,79.582,2057,1b,89.630,2054,1175-1315,
KT234757,1,79.981,2058,1b,88.856,2055,1175-1315,
KT234759,1,79.572,2056,1b,89.484,2054,1175-1315,
KT234760,1,79.786,2058,1b,89.976,2055,1175-1315,
KT234761,1,80.330,2059,1b,90.263,2054,1175-1315,
KT234763,1,80.758,2058,1b,91.431,2054,1175-1315,
KT234767,1,80.506,2057,1b,90.365,2055,1175-1315,
KT234769,1,80.126,2058,1b,90.852,2055,1175-1315,
KT234773,1,79.864,2056,1b,89.581,2054,1175-1315,
KT234774,1,78.745,2056,1b,88.418,2055,1175-1315,
KT234775,1,80.476,2059,1b,91.431,2054,1175-1315,
KT234779,1,80.515,2058,1b,91.387,2055,1175-1315,
KT234784,1,80.584,2055,1b,89.830,2055,1175-1315,
KT234785,1,80.185,2059,1b,89.727,2054,1175-1315,
KT234787,1,80.622,2059,1b,90.360,2054,1175-1315,
KT234788,1,81.001,2058,1b,89.830,2055,1175-1315,
KT234795,1,79.621,2056,1b,88.321,2055,1175-1315,
KT234796,1,80.039,2059,1b,90.604,2054,1175-1315,
KT234798,1,80.019,2057,1b,89.094,2054,1175-1315,
KT234800,1,90.900,2055,1a,91.387,2055,1175-1315,
KT234803,1,79.922,2057,1b,90.170,2055,1175-1315,
KT234804,1,80.146,2055,1b,91.046,2055,1175-1315,
KT234805,1,80.837,2056,1b,90.555,2054,1175-1315,
KT234806,1,80.068,2057,1b,90.617,2057,1175-1315,
KT234807,1,79.893,2054,1b,90.657,2055,1175-1315,
KT234808,1,90.949,2055,1a,91.095,2055,1175-1315,
KT234809,1,91.046,2055,1a,91.971,2055,1175-1315,
KT234810,1,91.825,2055,1a,92.555,2055,1175-1315,
KT234812,1,80.185,2059,1b,90.068,2054,1175-1315,
KT234813,1,80.650,2062,1b,90.170,2055,1175-1315,
KT234814,1,89.684,2055,1a,90.657,2055,1175-1315,
KT234816,1,90.754,2055,1a,91.679,2055,1175-1315,
KT234820,1,79.602,2059,1b,89.241,2054,1175-1315,
KT234822,1,80.214,2057,1b,90.166,2054,1175-1315,
KT234823,1,80.039,2059,1b,89.289,2054,1175-1315,
KT234824,1,79.446,2058,1b,88.516,2055,1175-1315,
KT234825,1,79.815,2056,1b,89.343,2055,1175-1315,
KT234829,1,79.845,2059,1b,90.166,2054,1175-1315,
KT234830,1,80.661,2058,1b,89.781,2055,1175-1315,
KT234831,1,79.650,2059,1b,89.679,2054,1175-1315,
KT234832,1,80.010,2056,1b,90.024,2055,1175-1315,
KT234834,1,80.573,2059,1b,89.338,2054,1175-1315,
KT234835,1,79.932,2058,1b,88.224,2055,1175-1315,
KT234838,1,79.640,2058,1b,88.856,2055,1175-1315,
KT234839,1,81.089,2057,1b,90.652,2054,1175-1315,
KT234840,1,80.165,2057,1b,90.555,2054,1175-1315,
KT234842,1,79.602,2059,1b,89.873,2054,1175-1315,
KT234843,1,92.944,2055,1a,93.479,2055,1175-1315,
KT234844,1,92.068,2055,1a,92.506,2055,1175-1315,
KT234845,1,94.112,2055,1a,95.523,2055,1175-1315,
KT234847,1,80.457,2057,1b,89.976,2055,1175-1315,
KT234848,1,80.633,2055,1b,90.263,2054,1175-1315,
KT234850,1,80.554,2057,1b,91.285,2054,1175-1315,
KT234852,1,94.696,2055,1a,95.864,2055,1175-1315,
KT234853,1,79.699,2059,1b,88.564,2055,1175-1315,
KT234854,1,79.039,2061,1b,88.023,2054,1175-1315,
KT234855,1,80.126,2058,1b,90.122,2055,1175-1315,
KT234856,1,80.233,2059,1b,89.241,2054,1175-1315,
KT234858,1,80.087,2059,1b,88.954,2055,1175-1315,
KT234859,1,80.622,2059,1b,90.750,2054,1175-1315,
KT234860,1,80.691,2056,1b,90.657,2055,1175-1315,
KT234862,1,80.165,2057,1b,90.312,2054,1175-1315,
KT234864,1,80.447,2056,1b,89.338,2054,1175-1315,
KT234865,1,93.187,2055,1a,94.745,2055,1175-1315,
KT234866,1,80.272,2058,1b,89.927,2055,1175-1315,
KT234867,1,80.136,2059,1b,91.237,2054,1175-1315,
KT234868,1,94.161,2055,1a,95.572,2055,1175-1315,
KT234869,1,80.466,2058,1b,89.776,2054,1175-1315,
KT234871,1,80.272,2058,1b,90.316,2055,1175-1315,
KT234872,1,80.399,2056,1b,91.188,2054,1175-1315,
KT234876,1,80.943,2057,1b,90.555,2054,1175-1315,
KT234878,1,80.165,2057,1b,89.727,2054,1175-1315,
KT234881,1,79.290,2057,1b,89.781,2055,1175-1315,
KT234882,1,80.175,2058,1b,89.538,2055,1175-1315,
KT234883,1,94.063,2055,1a,95.474,2055,1175-1315,
KT234885,1,93.479,2055,1a,94.453,2055,1175-1315,
KT234888,1,80.019,2057,1b,90.555,2054,1175-1315,
KT234889,1,94.209,2055,1a,94.988,2055,1175-1315,
KT234890,1,94.307,2055,1a,94.307,2055,1175-1315,
KT234897,1,79.650,2059,1b,89.873,2054,1175-1315,
KT234898,1,79.319,2055,1b,89.094,2054,1175-1315,
KT234900,1,79.426,2056,1b,93.187,2055,1175-1315,
KT234901,1,79.951,2055,1b,89.922,2054,1175-1315,
KT234903,1,79.475,2056,1b,89.781,2055,1175-1315,
KT234904,1,80.136,2054,1b,90.706,2055,1175-1315,
KT234905,1,79.874,2057,1b,91.529,2054,1175-1315,
KT234908,1,78.999,2057,1b,90.754,2055,1175-1315,
KT234909,1,80.000,2055,1b,91.188,2054,1175-1315,
KT234910,1,80.000,2055,1b,91.870,2054,1175-1315,
KT234911,1,79.582,2057,1b,90.458,2054,1175-1315,
KT234912,1,79.242,2057,1b,90.263,2054,1175-1315,
KT234913,1,79.825,2057,1b,91.237,2054,1175-1315,
KT234916,1,79.825,2057,1b,89.338,2054,1175-1315,
KT234918,1,79.280,2056,1b,89.586,2055,1175-1315,
KT234920,1,79.242,2057,1b,90.219,2055,1175-1315,
KT234921,1,79.728,2057,1b,92.652,2055,1175-1315,
KT234923,1,80.214,2057,1b,89.727,2054,1175-1315,
KT234925,1,79.485,2057,1b,91.971,2055,1175-1315,
KT234926,1,79.718,2056,1b,91.436,2055,1175-1315,
KT234928,1,79.718,2056,1b,89.689,2056,1175-1315,
KT234936,1,79.738,2058,1b,88.997,2054,1175-1315,
KT234941,1,80.214,2057,1b,89.781,2055,1175-1315,
KT234942,1,79.805,2055,1b,89.679,2054,1175-1315,
KT234943,1,79.339,2057,1b,89.489,2055,1175-1315,
KT234946,1,80.408,2057,1b,89.825,2054,1175-1315,
KT234949,1,80.010,2056,1b,90.949,2055,1175-1315,
KT234950,1,79.367,2055,1b,91.533,2055,1175-1315,
KT234952,1,79.436,2057,1b,91.091,2054,1175-1315,
KT234953,1,79.367,2055,1b,90.068,2054,1175-1315,
KT234954,1,78.637,2055,1b,89.440,2055,1175-1315,
KT234955,1,80.233,2059,1b,89.094,2054,1175-1315,
KT234956,1,79.718,2056,1b,91.144,2055,1175-1315,
KT234957,1,80.068,2057,1b,90.312,2054,1175-1315,
KT234963,1,78.950,2057,1b,90.506,2054,1175-1315,
KT234964,1,80.195,2055,1b,91.675,2054,1175-1315,
KT234965,1,80.000,2060,1b,91.042,2054,1175-1315,
KT234966,1,80.253,2056,1b,90.316,2055,1175-1315,
KT234967,1,79.874,2057,1b,90.458,2054,1175-1315,
KT234968,1,93.382,2055,1a,93.917,2055,1175-1315,
KT234969,1,79.659,2055,1b,90.847,2054,1175-1315,
KT234970,1,80.389,2055,1b,90.896,2054,1175-1315,
KT234973,1,78.599,2056,1b,89.051,2055,1175-1315,
KT234974,1,78.773,2054,1b,90.604,2054,1175-1315,
KT234977,1,78.835,2060,1b,89.581,2054,1175-1315,
KT234979,1,79.825,2057,1b,90.750,2054,1175-1315,
KT234981,1,79.893,2059,1b,90.365,2055,1175-1315,
KT234987,1,79.747,2054,1b,90.657,2055,1175-1315,
KT234989,1,78.686,2055,1b,89.343,2055,1175-1315,
KT234990,1,80.749,2057,1b,90.166,2054,1175-1315,
KT234993,1,79.669,2056,1b,89.825,2054,1175-1315,
KT234994,1,79.426,2056,1b,90.847,2054,1175-1315,
KT234997,1,80.457,2057,1b,90.807,2056,1175-1315,
KT234998,1,93.820,2055,1a,93.723,2055,1175-1315,
KT235002,1,79.689,2058,1b,90.998,2055,1175-1315,
KT235003,1,80.379,2059,1b,90.263,2054,1175-1315,
KT235004,1,78.922,2059,1b,90.847,2054,1175-1315,
KT235006,1,93.869,2055,1a,93.869,2055,1175-1315,
KT235009,1,92.214,2055,1a,92.263,2055,1175-1315,
KT235010,1,80.311,2057,1b,90.555,2054,1175-1315,
KT235012,1,79.971,2057,1b,90.896,2054,1175-1315,
KT235013,1,94.988,2055,1a,94.599,2055,1175-1315,
KT235015,1,91.922,2055,1a,92.409,2055,1175-1315,
KT235016,1,91.533,2055,1a,91.825,2055,1175-1315,
KT235017,1,79.349,2058,1b,89.440,2055,1175-1315,
KT235018,1,79.037,2056,1b,88.467,2055,1175-1315,
KT235019,1,93.625,2055,1a,94.599,2055,1175-1315,
KT235020,1,79.757,2055,1b,90.068,2054,1175-1315,
KT235021,1,80.253,2056,1b,89.635,2055,1175-1315,
KT235022,1,80.195,2055,1b,90.657,2055,1175-1315,
KT235024,1,94.745,2055,1a,94.501,2055,1175-1315,
KT235025,1,79.505,2059,1b,89.489,2055,1175-1315,
KT235026,1,95.036,2055,1a,94.939,2055,1175-1315,
KT235027,1,91.144,2055,1a,91.630,2055,1175-1315,
KT235028,1,90.998,2055,1a,91.630,2055,1175-1315,
KT235029,1,79.971,2057,1b,89.435,2054,1175-1315,
KT235030,1,80.039,2059,1b,88.808,2055,1175-1315,
KT235031,1,79.922,2057,1b,90.068,2054,1175-1315,
KT235033,1,80.962,2059,1b,90.604,2054,1175-1315,
KT235035,1,90.754,2055,1a,90.949,2055,1175-1315,
KT235036,1,79.942,2059,1b,89.981,2056,1175-1315,
KT235038,1,90.657,2055,1a,91.387,2055,1175-1315,
KT235041,1,80.136,2059,1b,89.192,2054,1175-1315,
KT235042,1,90.949,2055,1a,91.727,2055,1175-1315,
KT235049,1,80.146,2055,1b,89.727,2054,1175-1315,
KT235050,1,80.466,2058,1b,90.608,2055,1175-1315,
KT235051,1,80.749,2057,1b,90.458,2054,1175-1315,
KT235052,1,94.258,2055,1a,95.182,2055,1175-1315,
KT235054,1,80.786,2061,1b,91.577,2054,1175-1315,
KT235055,1,94.063,2055,1a,94.063,2055,1175-1315,
KT235056,1,93.625,2055,1a,94.015,2055,1175-1315,
KT235057,1,80.535,2055,1b,89.732,2055,1175-1315,
KT235059,1,79.757,2055,1b,89.294,2055,1175-1315,
KT235060,1,78.290,2059,1b,88.267,2054,1175-1315,
KT235064,1,94.112,2055,1a,94.404,2055,1175-1315,
KT235065,1,93.577,2055,1a,94.307,2055,1175-1315,
KT235067,1,94.112,2055,1a,93.869,2055,1175-1315,
KT235068,1,94.647,2055,1a,94.355,2055,1175-1315,
KT235069,1,93.966,2055,1a,94.307,2055,1175-1315,
KT235070,1,92.360,2055,1a,92.603,2055,1175-1315,
KT235074,1,91.338,2055,1a,91.825,2055,1175-1315,
KT235075,1,79.747,2059,1b,90.993,2054,1175-1315,
KT235076,1,94.696,2055,1a,95.572,2055,1175-1315,
KT235077,1,93.139,2055,1a,93.625,2055,1175-1315,
KT235078,1,91.338,2055,1a,92.068,2055,1175-1315,
KT235079,1,90.852,2055,1a,91.727,2055,1175-1315,
KT235080,1,93.333,2055,1a,94.015,2055,1175-1315,
KT235081,1,90.803,2055,1a,91.387,2055,1175-1315,
KT235082,1,94.355,2055,1a,94.647,2055,1175-1315,
KT235083,1,91.582,2055,1a,91.922,2055,1175-1315,
KT235084,1,92.798,2055,1a,93.625,2055,1175-1315,
KT235085,1,92.263,2055,1a,92.701,2055,1175-1315,
KT235087,1,92.457,2055,1a,93.382,2055,1175-1315,
KT235090,1,91.290,2055,1a,91.192,2055,1175-1315,
KT235092,1,94.550,2055,1a,94.939,2055,1175-1315,
KT235094,1,80.010,2056,1b,90.657,2055,1175-1315,
KT235095,1,80.360,2057,1b,89.679,2054,1175-1315,
KT235096,1,95.036,2055,1a,94.842,2055,1175-1315,
KT235097,1,91.529,2054,1a,91.967,2054,1175-1315,
KT235099,1,80.068,2057,1b,90.360,2054,1175-1315,
KT235100,1,80.107,2056,1b,90.170,2055,1175-1315,
KT235102,1,80.233,2059,1b,89.873,2054,1175-1315,
KT235105,1,79.990,2059,1b,91.675,2054,1175-1315,
KT235107,1,80.379,2059,1b,90.122,2055,1175-1315,
KT235108,1,80.622,2059,1b,91.577,2054,1175-1315,
KT235112,1,90.414,2055,1a,91.241,2055,1175-1315,
KT235113,1,90.949,2055,1a,91.825,2055,1175-1315,
KT235114,1,80.670,2059,1b,90.993,2054,1175-1315,
KT235115,1,80.117,2057,1b,89.776,2054,1175-1315,
KT235116,1,92.749,2055,1a,92.798,2055,1175-1315,
KT235117,1,92.214,2055,1a,92.214,2055,1175-1315,
KT235120,1,91.825,2055,1a,92.360,2055,1175-1315,
KT235121,1,91.533,2055,1a,92.165,2055,1175-1315,
KT235122,1,80.525,2059,1b,91.139,2054,1175-1315,
KT235124,1,94.647,2055,1a,94.501,2055,1175-1315,
KT235125,1,93.820,2055,1a,93.966,2055,1175-1315,
KT235126,1,93.187,2055,1a,93.431,2055,1175-1315,
KT235128,1,80.156,2056,1b,89.100,2055,1175-1315,
KT235129,1,93.236,2055,1a,93.041,2055,1175-1315,
KT235132,1,90.608,2055,1a,91.338,2055,1175-1315,
KT235137,1,94.015,2055,1a,94.258,2055,1175-1315,
KT235139,1,93.671,2054,1a,93.427,2054,1175-1315,
KT235142,1,92.311,2055,1a,92.944,2055,1175-1315,
KT235143,1,90.993,2054,1a,91.237,2054,1175-1315,
KT235144,1,79.407,2059,1b,90.555,2054,1175-1315,
KT235145,1,79.922,2057,1b,89.387,2054,1175-1315,
KT235147,1,94.599,2055,1a,95.231,2055,1175-1315,
KT235150,1,91.290,2055,1a,92.165,2055,1175-1315,
KT235153,1,79.874,2057,1b,90.219,2055,1175-1315,
KT235154,1,93.528,2055,1a,94.161,2055,1175-1315,
KT235155,1,91.387,2055,1a,91.825,2055,1175-1315,
KT235156,1,89.148,2055,1a,89.878,2055,1175-1315,
KT235157,1,79.505,2059,1b,90.414,2055,1175-1315,
KT235159,1,80.204,2056,1b,90.019,2054,1175-1315,
KT235161,1,92.409,2055,1a,93.139,2055,1175-1315,
KT235163,1,79.767,2056,1b,90.993,2054,1175-1315,
