Accession,ClosestGenotype,ClosestGenotypePident,ClosestSubtype,ClosestSubtypePident,ReferenceOverlapAA,FullyCover
KT871894,1,81.726,1b,91.089,2683-2855,
KT871896,1,81.716,1b,91.930,2683-2855,
KT871897,1,81.998,1b,93.284,2683-2855,
KT871898,1,81.782,1b,92.946,2683-2855,
KT871899,1,81.557,1b,91.991,2683-2855,
KT871900,1,83.023,1b,92.668,2683-2855,
KT871901,1,81.014,1b,91.371,2683-2855,
KT871902,1,82.694,1b,91.986,2683-2855,
KT871903,1,82.018,1b,92.499,2683-2855,
KT871905,1,82.223,1b,92.551,2683-2855,
KT871906,1,80.778,1b,91.309,2683-2855,
KT871908,1,93.454,1a,92.833,2683-2855,
KT871909,1,80.023,1b,92.381,2683-2855,
KT871910,1,81.377,1b,93.284,2683-2855,
KT871914,1,95.316,1a,94.582,2683-2855,
KT871915,1,81.557,1b,91.366,2683-2855,
KT871916,1,81.716,1b,92.720,2683-2855,
KT871918,1,92.950,1a,92.611,2683-2855,
KT871920,1,81.772,1b,92.833,2683-2855,
KT871921,1,80.880,1b,91.089,2683-2855,
KT871922,1,81.500,1b,91.878,2683-2855,
KT871924,1,80.259,1b,90.801,2683-2855,
KT871925,1,82.572,1b,92.781,2683-2855,
KT871927,1,81.613,1b,93.345,2683-2855,
KT871928,1,93.792,1a,93.059,2683-2855,
KT871929,1,82.525,1b,93.739,2683-2855,
KT871931,1,93.962,1a,93.792,2683-2855,
KT871932,1,96.332,1a,95.429,2683-2855,
KT871933,1,95.485,1a,95.034,2683-2855,
KT871934,1,81.377,1b,92.889,2683-2855,
KT871935,1,80.926,1b,91.479,2683-2855,
KT871937,1,82.121,1b,92.499,2683-2855,
KT871938,1,81.454,1b,92.160,2683-2855,
KT871940,1,93.736,1a,93.115,2683-2855,
KT871941,1,81.321,1b,92.551,2683-2855,
KT871942,1,81.793,1b,93.345,2683-2855,
KT871943,1,82.741,1b,92.607,2683-2855,
KT871944,1,81.849,1b,93.010,2683-2855,
KT871945,1,81.941,1b,93.228,2683-2855,
KT871947,1,81.387,1b,91.704,2683-2855,
KT871948,1,82.336,1b,92.781,2683-2855,
KT871949,1,82.177,1b,92.724,2683-2855,
KT871954,1,81.049,1b,92.724,2683-2855,
KT871955,1,81.105,1b,91.874,2683-2855,
KT871956,1,81.951,1b,92.499,2683-2855,
KT871960,1,94.244,1a,94.187,2683-2855,
KT871963,1,96.388,1a,95.655,2683-2855,
KT871964,1,82.028,1b,92.212,2683-2855,
KT871965,1,81.049,1b,92.499,2683-2855,
KT871967,1,81.669,1b,92.329,2683-2855,
KT871968,1,96.163,1a,95.147,2683-2855,
KT871969,1,94.695,1a,94.074,2683-2855,
KT871970,1,81.444,1b,92.273,2683-2855,
KT871971,1,81.567,1b,93.115,2683-2855,
KT871972,1,82.403,1b,92.781,2683-2855,
KT871973,1,80.496,1b,91.140,2683-2855,
KT871974,1,82.469,1b,92.724,2683-2855,
KT871976,1,80.756,1b,92.438,2683-2855,
KT871977,1,81.895,1b,93.119,2683-2855,
KT871978,1,81.726,1b,91.709,2683-2855,
KT871979,1,82.449,1b,92.889,2683-2855,
KT871980,1,81.839,1b,92.611,2683-2855,
KT871981,1,82.074,1b,92.781,2683-2855,
KT871982,1,81.772,1b,92.381,2683-2855,
KT871983,1,81.772,1b,92.551,2683-2855,
KT871984,1,81.038,1b,91.253,2683-2855,
KT871985,1,82.244,1b,92.104,2683-2855,
KT871986,1,81.885,1b,92.720,2683-2855,
KT871987,1,82.018,1b,92.893,2683-2855,
KT871988,1,82.619,1b,93.284,2683-2855,
KT871989,1,96.219,1a,95.655,2683-2855,
KT871990,1,82.469,1b,92.950,2683-2855,
KT871991,1,81.500,1b,92.386,2683-2855,
KT871993,1,82.111,1b,92.325,2683-2855,
KT871994,1,80.880,1b,91.145,2683-2855,
KT871999,1,82.290,1b,92.950,2683-2855,
KT872000,1,82.346,1b,93.172,2683-2855,
KT872001,1,81.726,1b,92.273,2683-2855,
KT872003,1,80.598,1b,91.935,2683-2855,
KT872004,1,82.469,1b,92.893,2683-2855,
KT872005,1,80.372,1b,91.935,2683-2855,
KT872006,1,82.177,1b,93.002,2683-2855,
KT872008,1,81.962,1b,93.006,2683-2855,
KT872010,1,81.885,1b,91.535,2683-2855,
KT872011,1,81.557,1b,92.104,2683-2855,
KT872012,1,81.218,1b,92.047,2683-2855,
KT872013,1,81.951,1b,92.047,2683-2855,
KT872015,1,80.372,1b,91.258,2683-2855,
KT872017,1,82.290,1b,93.228,2683-2855,
KT872021,1,93.792,1a,93.623,2683-2855,
KT872022,1,81.557,1b,91.822,2683-2855,
KT872023,1,81.275,1b,92.156,2683-2855,
KT872024,1,81.490,1b,91.591,2683-2855,
KT872025,1,81.998,1b,92.889,2683-2855,
KT872027,1,81.726,1b,92.837,2683-2855,
KT872029,1,82.572,1b,92.837,2683-2855,
KT872032,1,81.772,1b,91.930,2683-2855,
KT872033,1,81.885,1b,93.059,2683-2855,
KT872034,1,81.500,1b,92.156,2683-2855,
KT872035,1,82.844,1b,91.986,2683-2855,
KT872036,1,82.290,1b,93.232,2683-2855,
KT872037,1,96.275,1a,95.711,2683-2855,
KT872038,1,81.726,1b,91.371,2683-2855,
KT872040,1,82.223,1b,93.228,2683-2855,
KT872041,1,82.516,1b,92.720,2683-2855,
KT872042,1,81.716,1b,92.212,2683-2855,
KT872044,1,93.849,1a,93.679,2683-2855,
KT872045,1,80.756,1b,91.817,2683-2855,
KT872046,1,81.038,1b,92.043,2683-2855,
KT872048,1,94.865,1a,94.470,2683-2855,
KT872049,1,93.059,1a,92.494,2683-2855,
KT872050,1,81.500,1b,91.878,2683-2855,
KT872051,1,81.331,1b,92.946,2683-2855,
KT872052,1,82.967,1b,92.551,2683-2855,
KT872054,1,82.167,1b,91.930,2683-2855,
KT872055,1,81.603,1b,92.777,2683-2855,
KT872056,1,82.064,1b,93.288,2683-2855,
KT872058,1,80.982,1b,91.986,2683-2855,
KT872059,1,81.229,1b,91.930,2683-2855,
KT872060,1,81.951,1b,93.514,2683-2855,
KT872061,1,81.567,1b,91.874,2683-2855,
KT872062,1,81.669,1b,92.442,2683-2855,
KT872065,1,81.828,1b,93.397,2683-2855,
KT872066,1,81.264,1b,92.494,2683-2855,
KT872068,1,81.839,1b,92.329,2683-2855,
KT872069,1,95.880,1a,95.260,2683-2855,
KT872070,1,94.413,1a,93.849,2683-2855,
KT872074,1,81.772,1b,92.611,2683-2855,
KT872077,1,82.479,1b,92.841,2683-2855,
KT872078,1,81.038,1b,92.381,2683-2855,
KT872079,1,82.535,1b,92.381,2683-2855,
KT872080,1,81.049,1b,92.442,2683-2855,
KT872082,1,81.962,1b,92.893,2683-2855,
KT872083,1,81.218,1b,91.653,2683-2855,
KT872085,1,82.177,1b,93.345,2683-2855,
KT872086,1,82.413,1b,92.611,2683-2855,
KT872088,1,80.823,1b,92.559,2683-2855,
KT872089,1,82.741,1b,92.781,2683-2855,
KT872090,1,82.074,1b,92.950,2683-2855,
KT872091,1,80.700,1b,92.946,2683-2855,
KT872093,1,81.500,1b,92.047,2683-2855,
KT872095,1,80.756,1b,92.156,2683-2855,
KT872096,1,82.628,1b,93.006,2683-2855,
KT872097,1,81.500,1b,91.653,2683-2855,
KT872098,1,80.813,1b,91.761,2683-2855,
KT872099,1,82.572,1b,93.232,2683-2855,
KT872102,1,82.054,1b,92.212,2683-2855,
KT872103,1,93.284,1a,93.002,2683-2855,
KT872105,1,82.741,1b,93.063,2683-2855,
KT872106,1,82.336,1b,91.986,2683-2855,
KT872107,1,82.064,1b,92.273,2683-2855,
KT872108,1,94.303,1a,93.965,2683-2855,
KT872110,1,80.711,1b,92.217,2683-2855,
KT872111,1,82.121,1b,92.668,2683-2855,
KT872112,1,80.869,1b,92.889,2683-2855,
KT872113,1,82.516,1b,92.777,2683-2855,
KT872114,1,82.403,1b,93.288,2683-2855,
KT872115,1,81.151,1b,92.325,2683-2855,
KT872117,1,97.065,1a,96.275,2683-2855,
KT872118,1,81.669,1b,93.514,2683-2855,
KT872119,1,95.316,1a,94.413,2683-2855,
KT872120,1,82.074,1b,93.010,2683-2855,
KT872121,1,81.398,1b,91.371,2683-2855,
KT872122,1,94.360,1a,94.247,2683-2855,
KT872123,1,81.726,1b,92.386,2683-2855,
KT872126,1,80.880,1b,91.765,2683-2855,
KT872128,1,81.849,1b,92.837,2683-2855,
KT872129,1,94.018,1a,93.567,2683-2855,
KT872130,1,82.121,1b,93.683,2683-2855,
KT872131,1,81.567,1b,91.822,2683-2855,
KT872132,1,81.782,1b,92.217,2683-2855,
KT872133,1,82.403,1b,93.796,2683-2855,
KT872134,1,82.131,1b,92.499,2683-2855,
KT872136,1,82.516,1b,92.720,2683-2855,
KT872139,1,81.885,1b,91.479,2683-2855,
KT872140,1,80.541,1b,90.976,2683-2855,
KT872141,1,81.387,1b,90.858,2683-2855,
KT872143,1,81.726,1b,92.668,2683-2855,
KT872144,1,82.177,1b,91.648,2683-2855,
KT872145,1,82.741,1b,93.006,2683-2855,
KT872146,1,81.275,1b,92.099,2683-2855,
KT872147,1,93.172,1a,92.833,2683-2855,
KT872148,1,82.290,1b,92.946,2683-2855,
KT872149,1,80.023,1b,90.632,2683-2855,
KT872151,1,81.782,1b,92.494,2683-2855,
KT872153,1,93.849,1a,93.454,2683-2855,
KT872154,1,81.613,1b,92.273,2683-2855,
KT872155,1,81.500,1b,92.555,2683-2855,
KT872157,1,82.121,1b,93.457,2683-2855,
KT872159,1,81.162,1b,91.991,2683-2855,
KT872160,1,93.510,1a,93.228,2683-2855,
KT872161,1,80.643,1b,91.986,2683-2855,
KT872162,1,81.275,1b,91.765,2683-2855,
KT872163,1,80.912,1b,92.104,2683-2855,
KT872165,1,92.212,1a,91.874,2683-2855,
KT872167,1,82.300,1b,92.611,2683-2855,
KT872168,1,82.403,1b,92.720,2683-2855,
KT872170,1,80.823,1b,91.822,2683-2855,
KT872171,1,82.290,1b,92.724,2683-2855,
KT872172,1,81.998,1b,92.833,2683-2855,
KT872173,1,80.485,1b,91.596,2683-2855,
KT872174,1,81.613,1b,91.709,2683-2855,
KT872175,1,81.726,1b,92.781,2683-2855,
KT872176,1,81.433,1b,92.494,2683-2855,
KT872177,1,81.680,1b,92.668,2683-2855,
KT872179,1,81.387,1b,92.104,2683-2855,
KT872181,1,81.951,1b,92.160,2683-2855,
KT872182,1,93.849,1a,93.115,2683-2855,
KT872183,1,82.121,1b,93.232,2683-2855,
KT872184,1,82.008,1b,93.232,2683-2855,
KT872185,1,83.080,1b,93.345,2683-2855,
KT872187,1,81.782,1b,93.119,2683-2855,
KT872188,1,95.485,1a,95.372,2683-2855,
KT872189,1,82.121,1b,93.909,2683-2855,
KT872192,1,81.716,1b,92.212,2683-2855,
KT872193,1,82.008,1b,92.837,2683-2855,
KT872195,1,81.567,1b,92.108,2683-2855,
KT872197,1,81.387,1b,91.253,2683-2855,
KT872198,1,81.669,1b,92.273,2683-2855,
KT872199,1,82.234,1b,93.457,2683-2855,
KT872200,1,95.090,1a,94.357,2683-2855,
KT872202,1,81.659,1b,92.156,2683-2855,
KT872203,1,81.275,1b,92.442,2683-2855,
KT872204,1,82.187,1b,92.217,2683-2855,
KT872205,1,81.915,1b,91.765,2683-2855,
KT872206,1,81.895,1b,92.837,2683-2855,
KT872210,1,81.172,1b,93.006,2683-2855,
KT872211,1,82.506,1b,92.777,2683-2855,
KT872212,1,80.541,1b,90.576,2683-2855,
KT872213,1,82.054,1b,92.438,2683-2855,
KT872214,1,80.485,1b,91.709,2683-2855,
KT872215,1,96.275,1a,95.485,2683-2855,
KT872217,1,82.244,1b,93.006,2683-2855,
KT872219,1,82.064,1b,92.494,2683-2855,
KT872221,1,81.782,1b,92.273,2683-2855,
KT872222,1,93.905,1a,93.341,2683-2855,
KT872223,1,81.162,1b,91.479,2683-2855,
KT872224,1,80.880,1b,93.232,2683-2855,
KT872225,1,81.398,1b,93.175,2683-2855,
KT872226,1,81.828,1b,92.664,2683-2855,
KT872229,1,81.557,1b,92.724,2683-2855,
KT872230,1,82.628,1b,93.175,2683-2855,
KT872232,1,80.767,1b,91.986,2683-2855,
KT872233,1,81.716,1b,92.381,2683-2855,
KT872235,1,94.244,1a,93.623,2683-2855,
KT872236,1,83.023,1b,93.345,2683-2855,
KT872237,1,82.187,1b,93.006,2683-2855,
KT872238,1,81.387,1b,91.366,2683-2855,
KT872239,1,81.567,1b,92.893,2683-2855,
KT872240,1,81.433,1b,91.986,2683-2855,
KT872241,1,81.736,1b,92.052,2683-2855,
KT872243,1,81.500,1b,91.765,2683-2855,
KT872244,1,82.177,1b,93.627,2683-2855,
KT872245,1,80.643,1b,91.479,2683-2855,
KT872246,1,81.828,1b,93.002,2683-2855,
KT872247,1,81.941,1b,92.889,2683-2855,
KT872248,1,81.275,1b,91.479,2683-2855,
KT872249,1,81.659,1b,92.777,2683-2855,
KT872250,1,82.346,1b,92.047,2683-2855,
KT872251,1,81.680,1b,91.991,2683-2855,
KT872252,1,94.526,1a,94.413,2683-2855,
KT872253,1,94.300,1a,93.679,2683-2855,
KT872254,1,81.387,1b,90.858,2683-2855,
KT872256,1,92.551,1a,92.269,2683-2855,
KT872257,1,95.770,1a,95.093,2683-2855,
KT872258,1,94.470,1a,93.962,2683-2855,
KT872260,1,94.977,1a,94.131,2683-2855,
KT872262,1,81.669,1b,91.765,2683-2855,
KT872263,1,81.003,1b,92.386,2683-2855,
KT872264,1,80.845,1b,91.704,2683-2855,
KT872265,1,93.284,1a,92.777,2683-2855,
KT872266,1,94.244,1a,94.131,2683-2855,
KT872267,1,82.516,1b,92.325,2683-2855,
KT872268,1,80.926,1b,91.761,2683-2855,
KT872269,1,82.121,1b,93.115,2683-2855,
KT872271,1,82.346,1b,92.555,2683-2855,
KT872274,1,93.965,1a,93.457,2683-2855,
KT872275,1,82.187,1b,92.724,2683-2855,
KT872276,1,94.413,1a,93.736,2683-2855,
KT872277,1,82.403,1b,92.668,2683-2855,
KT872278,1,81.613,1b,92.329,2683-2855,
KT872279,1,81.433,1b,92.833,2683-2855,
KT872280,1,80.767,1b,92.494,2683-2855,
KT872281,1,82.167,1b,93.115,2683-2855,
KT872282,1,82.346,1b,92.893,2683-2855,
KT872283,1,82.008,1b,92.950,2683-2855,
KT872284,1,81.557,1b,92.499,2683-2855,
KT872285,1,81.895,1b,92.781,2683-2855,
KT872287,1,94.187,1a,93.736,2683-2855,
KT872288,1,81.444,1b,93.514,2683-2855,
KT872289,1,95.147,1a,94.977,2683-2855,
KT872290,1,83.089,1b,93.852,2683-2855,
KT872291,1,82.177,1b,92.724,2683-2855,
KT872294,1,93.962,1a,93.849,2683-2855,
KT872296,1,81.782,1b,93.172,2683-2855,
KT872297,1,81.208,1b,91.591,2683-2855,
KT872298,1,82.449,1b,93.172,2683-2855,
KT872300,1,81.038,1b,91.027,2683-2855,
KT872301,1,82.366,1b,92.047,2683-2855,
KT872302,1,81.105,1b,92.442,2683-2855,
KT872303,1,94.639,1a,94.131,2683-2855,
KT872304,1,82.064,1b,93.345,2683-2855,
KT872305,1,81.494,1b,93.039,2683-2855,
KT872306,1,81.444,1b,92.269,2683-2855,
KT872308,1,82.008,1b,91.761,2683-2855,
KT872311,1,81.680,1b,92.837,2683-2855,
KT872312,1,81.736,1b,93.006,2683-2855,
KT872313,1,82.280,1b,93.679,2683-2855,
KT872314,1,81.511,1b,92.329,2683-2855,
KT872315,1,81.885,1b,92.494,2683-2855,
KT872317,1,82.685,1b,93.514,2683-2855,
KT872318,1,82.854,1b,92.889,2683-2855,
KT872319,1,81.275,1b,91.817,2683-2855,
KT872320,1,81.603,1b,92.438,2683-2855,
KT872322,1,82.336,1b,91.704,2683-2855,
KT872324,1,82.628,1b,92.668,2683-2855,
KT872325,1,81.716,1b,92.438,2683-2855,
KT872326,1,81.659,1b,91.596,2683-2855,
KT872327,1,94.695,1a,93.905,2683-2855,
KT872328,1,81.613,1b,93.002,2683-2855,
KT872329,1,81.387,1b,92.893,2683-2855,
KT872330,1,82.008,1b,92.386,2683-2855,
KT872331,1,82.306,1b,92.369,2683-2855,
KT872332,1,94.187,1a,93.510,2683-2855,
KT872333,1,81.613,1b,92.611,2683-2855,
KT872334,1,80.880,1b,92.104,2683-2855,
KT872336,1,81.038,1b,92.551,2683-2855,
KT872339,1,81.628,1b,93.047,2683-2855,
KT872340,1,82.403,1b,92.499,2683-2855,
KT872341,1,81.500,1b,92.781,2683-2855,
KT872343,1,81.716,1b,92.551,2683-2855,
KT872344,1,93.341,1a,93.115,2683-2855,
KT872345,1,92.607,1a,92.269,2683-2855,
KT872347,1,81.669,1b,93.175,2683-2855,
KT872348,1,81.557,1b,92.555,2683-2855,
KT872350,1,81.839,1b,93.345,2683-2855,
KT872351,1,81.849,1b,92.950,2683-2855,
KT872353,1,81.557,1b,92.273,2683-2855,
KT872354,1,81.444,1b,93.063,2683-2855,
KT872355,1,81.444,1b,93.059,2683-2855,
KT872356,1,94.187,1a,93.510,2683-2855,
KT872357,1,82.121,1b,92.781,2683-2855,
KT872358,1,82.290,1b,92.781,2683-2855,
KT872359,1,80.305,1b,90.463,2683-2855,
KT872361,1,81.726,1b,92.043,2683-2855,
KT872362,1,82.177,1b,94.021,2683-2855,
KT872365,1,82.562,1b,93.341,2683-2855,
KT872366,1,82.459,1b,92.781,2683-2855,
KT872367,1,81.895,1b,92.781,2683-2855,
KT872368,1,82.592,1b,93.454,2683-2855,
KT872371,1,81.003,1b,92.043,2683-2855,
KT872372,1,81.546,1b,92.720,2683-2855,
KT872373,1,94.526,1a,94.018,2683-2855,
KT872374,1,81.557,1b,92.724,2683-2855,
KT872375,1,95.937,1a,95.372,2683-2855,
KT872376,1,82.403,1b,92.217,2683-2855,
KT872377,1,81.998,1b,93.284,2683-2855,
KT872378,1,93.679,1a,93.454,2683-2855,
KT872380,1,81.331,1b,92.160,2683-2855,
KT872381,1,82.177,1b,92.668,2683-2855,
KT872382,1,96.332,1a,95.767,2683-2855,
KT872383,1,81.772,1b,93.679,2683-2855,
KT872384,1,96.445,1a,95.655,2683-2855,
KT872387,1,81.546,1b,92.269,2683-2855,
KT872389,1,96.275,1a,95.824,2683-2855,
KT872390,1,80.756,1b,93.454,2683-2855,
KT872391,1,94.977,1a,94.413,2683-2855,
KT872393,1,81.669,1b,92.611,2683-2855,
KT872395,1,81.736,1b,92.720,2683-2855,
KT872397,1,81.208,1b,92.946,2683-2855,
KT872398,1,81.331,1b,90.976,2683-2855,
KT872399,1,81.162,1b,92.156,2683-2855,
KT872400,1,81.557,1b,92.724,2683-2855,
KT872401,1,82.459,1b,93.514,2683-2855,
KT872403,1,95.034,1a,94.470,2683-2855,
KT872404,1,81.444,1b,91.930,2683-2855,
KT872405,1,82.459,1b,93.006,2683-2855,
KT872408,1,82.516,1b,92.047,2683-2855,
KT872409,1,81.726,1b,92.494,2683-2855,
KT872411,1,81.387,1b,90.863,2683-2855,
KT872412,1,95.880,1a,95.090,2683-2855,
KT872413,1,80.947,1b,91.427,2683-2855,
KT872414,1,82.562,1b,93.849,2683-2855,
KT872415,1,82.459,1b,91.765,2683-2855,
KT872416,1,81.454,1b,92.950,2683-2855,
KT872417,1,81.951,1b,92.893,2683-2855,
KT872418,1,81.557,1b,91.991,2683-2855,
KT872419,1,81.433,1b,92.494,2683-2855,
KT872420,1,81.782,1b,93.175,2683-2855,
KT872421,1,81.772,1b,92.946,2683-2855,
KT872422,1,80.361,1b,90.801,2683-2855,
KT872423,1,93.792,1a,93.792,2683-2855,
KT872424,1,82.064,1b,92.889,2683-2855,
KT872425,1,81.951,1b,92.386,2683-2855,
KT872426,1,93.228,1a,92.946,2683-2855,
KT872429,1,81.557,1b,92.329,2683-2855,
KT872432,1,95.090,1a,94.639,2683-2855,
KT872434,1,82.403,1b,93.341,2683-2855,
KT872435,1,82.751,1b,93.232,2683-2855,
KT872436,1,82.064,1b,91.709,2683-2855,
KT872438,1,81.151,1b,92.438,2683-2855,
KT872439,1,81.377,1b,91.986,2683-2855,
KT872440,1,93.397,1a,92.833,2683-2855,
KT872441,1,81.726,1b,92.381,2683-2855,
KT872444,1,81.444,1b,92.668,2683-2855,
KT872449,1,81.500,1b,92.499,2683-2855,
KT872452,1,80.936,1b,91.822,2683-2855,
KT872453,1,80.361,1b,91.704,2683-2855,
KT872455,1,82.356,1b,92.160,2683-2855,
KT872456,1,93.962,1a,93.454,2683-2855,
KT872457,1,82.403,1b,93.627,2683-2855,
KT872458,1,92.381,1a,92.043,2683-2855,
KT872459,1,82.234,1b,94.021,2683-2855,
KT872461,1,81.849,1b,91.648,2683-2855,
KT872463,1,82.234,1b,92.837,2683-2855,
KT872464,1,82.280,1b,92.043,2683-2855,
KT872465,1,93.570,1a,92.893,2683-2855,
KT872467,1,81.454,1b,92.551,2683-2855,
KT872468,1,82.675,1b,91.930,2683-2855,
KT872469,1,96.332,1a,95.937,2683-2855,
KT872472,1,81.490,1b,92.156,2683-2855,
KT872473,1,81.726,1b,92.273,2683-2855,
KT872474,1,82.054,1b,93.397,2683-2855,
KT872476,1,80.767,1b,92.724,2683-2855,
KT872479,1,80.485,1b,91.761,2683-2855,
KT872480,1,93.736,1a,93.172,2683-2855,
KT872483,1,81.998,1b,92.381,2683-2855,
KT872484,1,81.782,1b,92.442,2683-2855,
KT872485,1,82.111,1b,92.438,2683-2855,
KT872486,1,80.947,1b,91.817,2683-2855,
KT872487,1,82.403,1b,92.837,2683-2855,
KT872488,1,81.839,1b,92.273,2683-2855,
KT872490,1,82.403,1b,93.175,2683-2855,
KT872492,1,82.131,1b,93.175,2683-2855,
KT872496,1,81.772,1b,92.555,2683-2855,
KT872498,1,81.116,1b,91.657,2683-2855,
KT872499,1,81.603,1b,92.269,2683-2855,
KT872500,1,82.121,1b,92.777,2683-2855,
KT872501,1,81.716,1b,92.720,2683-2855,
KT872502,1,82.131,1b,92.668,2683-2855,
KT872503,1,94.018,1a,93.510,2683-2855,
KT872504,1,81.772,1b,93.115,2683-2855,
KT872506,1,82.054,1b,93.736,2683-2855,
KT872507,1,80.947,1b,92.217,2683-2855,
KT872510,1,81.515,1b,91.464,2683-2855,
KT872513,1,82.121,1b,92.386,2683-2855,
KT872514,1,80.993,1b,90.750,2683-2855,
KT872515,1,82.240,1b,92.817,2683-2855,
KT872516,1,81.172,1b,92.781,2683-2855,
KT872517,1,81.546,1b,91.761,2683-2855,
KT872518,1,82.018,1b,92.104,2683-2855,
KT872519,1,82.403,1b,92.724,2683-2855,
KT872521,1,81.895,1b,92.169,2683-2855,
KT872522,1,93.736,1a,93.002,2683-2855,
KT872525,1,81.726,1b,92.438,2683-2855,
KT872526,1,80.654,1b,91.709,2683-2855,
KT872527,1,93.454,1a,93.002,2683-2855,
KT872528,1,81.511,1b,92.156,2683-2855,
KT872529,1,81.669,1b,91.935,2683-2855,
KT872530,1,93.679,1a,93.510,2683-2855,
KT872531,1,81.208,1b,91.874,2683-2855,
KT872532,1,81.105,1b,91.935,2683-2855,
KT872533,1,94.865,1a,93.905,2683-2855,
KT872534,1,81.951,1b,93.796,2683-2855,
KT872535,1,81.095,1b,92.212,2683-2855,
KT872536,1,81.444,1b,91.991,2683-2855,
KT872538,1,81.613,1b,93.288,2683-2855,
KT872539,1,82.121,1b,92.499,2683-2855,
KT872540,1,82.300,1b,92.620,2683-2855,
KT872542,1,81.998,1b,93.172,2683-2855,
KT872543,1,93.736,1a,93.002,2683-2855,
KT872545,1,81.839,1b,92.893,2683-2855,
KT872546,1,82.403,1b,93.119,2683-2855,
KT872548,1,81.726,1b,92.777,2683-2855,
KT872549,1,80.654,1b,91.935,2683-2855,
KT872552,1,82.336,1b,93.397,2683-2855,
KT872554,1,82.234,1b,92.325,2683-2855,
KT872555,1,81.659,1b,92.269,2683-2855,
KT872556,1,80.429,1b,91.314,2683-2855,
KT872557,1,81.433,1b,92.664,2683-2855,
KT872560,1,81.782,1b,92.893,2683-2855,
KT872561,1,82.064,1b,91.991,2683-2855,
KT872562,1,93.567,1a,92.889,2683-2855,
KT872563,1,93.736,1a,93.284,2683-2855,
KT872565,1,95.598,1a,95.203,2683-2855,
KT872566,1,82.844,1b,92.099,2683-2855,
KT872567,1,82.685,1b,93.006,2683-2855,
KT872571,1,81.275,1b,91.765,2683-2855,
KT872572,1,82.346,1b,93.401,2683-2855,
KT872573,1,81.567,1b,92.160,2683-2855,
KT872574,1,81.772,1b,92.212,2683-2855,
KT872575,1,81.331,1b,92.217,2683-2855,
KT872577,1,81.557,1b,92.724,2683-2855,
KT872578,1,81.726,1b,92.442,2683-2855,
KT872580,1,81.387,1b,91.991,2683-2855,
KT872583,1,81.680,1b,92.724,2683-2855,
KT872584,1,82.064,1b,92.781,2683-2855,
KT872585,1,94.357,1a,93.905,2683-2855,
KT872586,1,81.998,1b,93.510,2683-2855,
KT872590,1,81.941,1b,92.664,2683-2855,
KT872591,1,81.895,1b,92.104,2683-2855,
KT872592,1,82.244,1b,92.777,2683-2855,
KT872593,1,80.530,1b,91.874,2683-2855,
KT872594,1,81.782,1b,92.611,2683-2855,
KT872595,1,92.889,1a,92.269,2683-2855,
KT872599,1,81.557,1b,92.499,2683-2855,
KT872601,1,81.726,1b,92.104,2683-2855,
KT872602,1,97.291,1a,96.501,2683-2855,
KT872603,1,81.105,1b,92.668,2683-2855,
KT872604,1,81.500,1b,93.063,2683-2855,
KT872605,1,81.885,1b,92.664,2683-2855,
KT872606,1,81.500,1b,92.668,2683-2855,
KT872608,1,83.305,1b,93.288,2683-2855,
KT872609,1,81.828,1b,93.792,2683-2855,
KT872610,1,81.500,1b,92.724,2683-2855,
KT872613,1,82.054,1b,92.325,2683-2855,
KT872614,1,82.121,1b,92.724,2683-2855,
KT872615,1,93.567,1a,93.228,2683-2855,
KT872616,1,81.398,1b,92.664,2683-2855,
KT872617,1,81.951,1b,92.555,2683-2855,
KT872618,1,93.623,1a,93.510,2683-2855,
KT872623,1,81.557,1b,93.063,2683-2855,
KT872624,1,81.049,1b,91.822,2683-2855,
KT872625,1,81.972,1b,92.438,2683-2855,
KT872626,1,80.823,1b,91.704,2683-2855,
KT872629,1,81.116,1b,91.657,2683-2855,
KT872631,1,81.331,1b,92.386,2683-2855,
KT872632,1,93.341,1a,92.777,2683-2855,
KT872633,1,93.228,1a,92.777,2683-2855,
KT872634,1,93.172,1a,92.664,2683-2855,
KT872635,1,81.285,1b,91.140,2683-2855,
KT872639,1,82.064,1b,91.709,2683-2855,
KT872641,1,80.936,1b,92.386,2683-2855,
KT872642,1,95.316,1a,94.526,2683-2855,
KT872644,1,93.288,1a,92.950,2683-2855,
KT872645,1,81.218,1b,91.422,2683-2855,
KT872646,1,82.111,1b,92.156,2683-2855,
KT872648,1,82.234,1b,93.627,2683-2855,
KT872651,1,82.111,1b,92.551,2683-2855,
KT872652,1,82.203,1b,92.373,2683-2855,
KT872653,1,94.808,1a,93.905,2683-2855,
KT872654,1,82.685,1b,92.893,2683-2855,
KT872655,1,94.018,1a,93.510,2683-2855,
KT872656,1,93.962,1a,93.623,2683-2855,
KT872657,1,80.993,1b,92.668,2683-2855,
KT872659,1,81.557,1b,92.837,2683-2855,
KT872662,1,94.187,1a,93.962,2683-2855,
KT872663,1,93.059,1a,92.777,2683-2855,
KT872664,1,82.751,1b,93.172,2683-2855,
KT872665,1,94.921,1a,94.074,2683-2855,
KT872667,1,96.388,1a,95.598,2683-2855,
KT872670,1,93.228,1a,92.833,2683-2855,
KT872672,1,81.782,1b,93.002,2683-2855,
KT872673,1,82.008,1b,93.345,2683-2855,
KT872674,1,81.151,1b,91.817,2683-2855,
KT872675,1,80.936,1b,91.930,2683-2855,
KT872676,1,81.264,1b,91.196,2683-2855,
