Accession,ClosestSubtypeAlignedNT,AssignedGenotype,Subtype6aDistance,Subtype6aDistance,Subtype6bDistance,Subtype6cDistance,Subtype6dDistance,Subtype6eDistance,Subtype6fDistance,Subtype6gDistance,Subtype6hDistance,Subtype6iDistance,Subtype6jDistance,Subtype6kDistance,Subtype6lDistance,Subtype6mDistance,Subtype6nDistance,Subtype6nDistance,Subtype6oDistance,Subtype6pDistance,Subtype6qDistance,Subtype6rDistance,Subtype6sDistance,Subtype6tDistance,Subtype6tDistance,Subtype6uDistance,Subtype6vDistance,Subtype6vDistance,Subtype6wDistance,Subtype6wDistance,Subtype6xaDistance,Subtype6xaDistance,Subtype6xbDistance,Subtype6xbDistance,Subtype6xcDistance,Subtype6xdDistance,Subtype6xdDistance,Subtype6xeDistance,Subtype6xeDistance,Subtype6xfDistance,Subtype6xfDistance,Subtype6xgDistance,Subtype6xgDistance,Subtype6xhDistance,Subtype6xiDistance,Subtype6xiDistance,Subtype6xjDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
KT162760,701,6,5.136,5.136,21.683,24.412,25.926,27.104,25.588,30.100,25.641,27.066,24.679,24.108,23.538,25.107,23.966,23.966,24.679,25.071,26.676,23.538,25.535,27.104,27.104,25.820,25.926,25.926,26.819,26.819,25.641,25.641,24.822,24.822,27.817,18.973,18.973,25.107,25.107,25.250,25.250,24.822,24.822,26.106,24.251,24.251,25.107,6a,5.136,6xd,18.973
KT162761,701,6,4.137,4.137,22.825,23.789,25.071,25.820,27.389,30.100,24.929,26.211,25.107,23.504,24.394,25.250,23.252,23.252,24.536,25.499,26.819,24.679,26.534,26.819,26.819,26.391,26.316,26.316,25.535,25.535,25.641,25.641,24.964,24.964,28.388,20.114,20.114,24.964,24.964,26.248,26.248,25.535,25.535,26.819,24.822,24.822,25.107,6a,4.137,6xd,20.114
KT162762,701,6,4.422,4.422,22.682,24.853,25.783,26.106,25.963,29.244,24.644,25.926,24.251,24.394,23.110,24.822,23.110,23.110,25.107,25.783,25.678,23.680,26.106,26.676,26.676,26.248,26.211,26.211,26.676,26.676,24.644,24.644,25.392,25.392,29.244,19.829,19.829,24.822,24.822,25.107,25.107,24.394,24.394,26.676,24.679,24.679,24.108,6a,4.422,6xd,19.829
KT162763,701,6,3.709,3.709,22.967,23.676,25.071,25.963,26.248,29.957,25.356,25.783,25.107,23.789,23.680,25.535,23.395,23.395,24.679,25.926,26.534,24.536,26.819,27.104,27.104,26.534,26.771,26.771,26.676,26.676,26.353,26.353,24.822,24.822,28.531,20.257,20.257,25.107,25.107,25.820,25.820,24.108,24.108,26.676,24.394,24.394,24.251,6a,3.709,6xd,20.257
KT162764,701,6,5.421,5.421,22.111,23.676,25.499,26.391,25.963,29.387,24.929,26.638,24.394,24.251,23.823,25.250,24.394,24.394,25.535,25.783,26.676,23.395,26.534,26.248,26.248,25.678,26.383,26.383,26.676,26.676,26.496,26.496,24.822,24.822,28.245,20.542,20.542,25.820,25.820,25.963,25.963,23.680,23.680,25.820,24.394,24.394,24.536,6a,5.421,6xd,20.542
KT162765,701,6,4.422,4.422,22.539,24.412,25.535,26.676,26.248,,24.501,25.783,25.250,23.647,24.251,25.107,24.394,24.394,25.250,25.036,27.817,24.108,26.534,26.819,26.819,26.106,27.635,27.635,26.106,26.106,25.820,25.820,25.535,25.535,28.959,19.401,19.401,25.963,25.963,25.749,25.749,25.820,25.820,27.817,24.964,24.964,24.964,6a,4.422,6xd,19.401
KT162766,701,6,4.850,4.850,22.111,23.382,25.071,26.106,26.106,29.672,25.214,27.066,24.536,23.823,23.538,25.820,23.252,23.252,25.107,26.211,26.534,23.395,26.248,26.676,26.676,25.963,26.496,26.496,26.391,26.391,25.783,25.783,24.964,24.964,27.960,20.685,20.685,25.820,25.820,26.106,26.106,24.251,24.251,26.391,24.394,24.394,23.680,6a,4.850,6xd,20.685
KT162767,701,6,4.280,4.280,22.539,23.529,25.499,27.104,25.963,29.529,25.214,26.923,24.394,23.538,23.680,24.822,23.538,23.538,24.822,26.068,26.534,23.823,25.535,26.534,26.534,26.248,26.068,26.068,26.248,26.248,25.783,25.783,24.679,24.679,27.960,20.542,20.542,25.392,25.392,25.678,25.678,24.251,24.251,25.820,24.108,24.108,24.394,6a,4.280,6xd,20.542
KT162768,701,6,6.134,6.134,21.398,23.971,26.781,26.391,26.106,29.957,25.499,26.211,24.964,22.825,23.823,25.392,23.966,23.966,25.678,26.248,26.391,23.252,27.104,26.676,26.676,25.678,26.562,26.562,25.816,25.816,25.605,25.605,24.394,24.394,28.245,19.971,19.971,25.678,25.678,25.535,25.535,24.251,24.251,26.106,24.251,24.251,24.822,6a,6.134,6xd,19.971
KT162769,701,6,4.280,4.280,23.395,23.971,24.929,26.676,26.534,30.100,24.217,25.926,24.964,23.504,23.966,25.535,24.108,24.108,25.535,25.963,26.819,24.394,25.678,26.819,26.819,26.391,26.353,26.353,26.391,26.391,26.106,26.106,25.107,25.107,28.673,19.544,19.544,25.392,25.392,26.534,26.534,24.964,24.964,27.389,24.251,24.251,24.964,6a,4.280,6xd,19.544
KT162770,701,6,4.850,4.850,22.539,23.824,25.356,26.248,26.676,30.100,24.929,26.353,25.107,23.823,23.110,25.678,23.966,23.966,25.820,25.926,26.106,24.251,26.676,26.961,26.961,26.961,26.353,26.353,26.106,26.106,25.641,25.641,25.392,25.392,28.531,19.401,19.401,25.535,25.535,25.250,25.250,25.535,25.535,26.391,24.822,24.822,24.679,6a,4.850,6xd,19.401
KT162771,701,6,4.137,4.137,22.539,23.529,25.499,26.534,26.391,30.243,24.929,25.499,25.392,23.077,23.966,26.248,23.966,23.966,24.679,25.356,26.676,24.394,25.820,27.104,27.104,26.391,26.068,26.068,25.963,25.963,25.820,25.820,24.964,24.964,28.959,20.114,20.114,25.678,25.678,27.104,27.104,25.107,25.107,27.389,24.964,24.964,24.822,6a,4.137,6xd,20.114
KT162772,701,6,4.850,4.850,22.111,23.676,25.926,26.391,26.391,30.528,24.929,26.534,24.822,24.394,24.251,25.678,24.108,24.108,24.822,25.926,27.247,23.680,26.391,26.819,26.819,25.392,26.638,26.638,26.261,26.261,25.926,25.926,25.535,25.535,28.388,19.258,19.258,25.963,25.963,25.820,25.820,24.822,24.822,26.961,24.822,24.822,25.250,6a,4.850,6xd,19.258
KT162773,701,6,3.852,3.852,21.683,23.971,25.926,26.106,25.535,29.957,24.359,26.353,23.823,23.823,23.538,25.250,23.680,23.680,24.536,26.068,26.819,22.682,26.106,26.391,26.391,25.535,26.638,26.638,25.964,25.964,25.641,25.641,24.536,24.536,28.673,19.971,19.971,25.820,25.820,25.820,25.820,24.251,24.251,26.106,24.679,24.679,24.679,6a,3.852,6xd,19.971
KT162774,701,6,4.422,4.422,22.111,23.971,25.214,26.961,25.678,29.101,24.501,26.353,24.822,23.966,23.966,25.250,23.823,23.823,25.107,26.211,26.248,22.682,25.820,26.106,26.106,25.535,26.781,26.781,26.106,26.106,25.641,25.641,24.536,24.536,28.531,20.114,20.114,25.535,25.535,25.678,25.678,23.966,23.966,25.678,24.251,24.251,24.679,6a,4.422,6xd,20.114
KT162775,701,6,4.280,4.280,22.254,23.676,25.783,26.391,26.106,30.385,24.786,26.638,24.536,23.966,23.538,25.535,23.966,23.966,24.964,25.926,26.534,22.825,26.248,26.676,26.676,25.963,26.211,26.211,26.248,26.248,26.353,26.353,25.250,25.250,28.245,19.686,19.686,25.678,25.678,25.820,25.820,24.679,24.679,26.391,23.966,23.966,24.679,6a,4.280,6xd,19.686
KT162776,701,6,4.280,4.280,22.539,24.118,25.214,26.106,26.248,29.244,24.501,26.211,24.822,24.964,22.825,25.107,23.538,23.538,25.107,25.641,26.391,24.108,26.534,26.534,26.534,26.248,26.211,26.211,26.106,26.106,25.214,25.214,25.250,25.250,28.959,18.402,18.402,25.392,25.392,25.678,25.678,24.964,24.964,27.104,24.536,24.536,24.394,6a,4.280,6xd,18.402
KT162777,701,6,5.563,5.563,21.969,24.412,25.499,26.961,25.963,29.672,25.214,26.211,25.107,24.251,22.825,25.392,23.538,23.538,25.107,25.820,26.391,24.108,26.106,27.104,27.104,27.389,26.496,26.496,26.534,26.534,25.320,25.320,25.107,25.107,29.244,19.544,19.544,24.251,24.251,25.820,25.820,24.251,24.251,26.961,25.107,25.107,24.108,6a,5.563,6xd,19.544
KT162778,701,6,5.136,5.136,22.825,24.265,24.929,26.676,25.963,29.387,23.932,26.068,24.251,24.536,22.967,24.964,23.395,23.395,25.107,25.641,26.676,23.823,26.106,26.819,26.819,26.106,25.499,25.499,26.391,26.391,24.929,24.929,24.964,24.964,28.959,20.257,20.257,25.107,25.107,25.678,25.678,24.394,24.394,26.534,24.964,24.964,23.395,6a,5.136,6xd,20.257
KT162779,701,6,5.421,5.421,21.969,23.382,25.499,26.676,26.626,30.243,25.356,26.923,24.964,23.966,23.966,25.535,23.823,23.823,25.820,25.641,27.247,24.251,26.961,27.104,27.104,25.107,26.353,26.353,27.675,27.675,26.248,26.248,25.392,25.392,28.388,20.114,20.114,25.820,25.820,26.106,26.106,25.250,25.250,26.534,24.822,24.822,25.392,6a,5.421,6xd,20.114
KT162780,701,6,5.136,5.136,22.825,23.971,25.641,27.104,26.248,29.244,24.786,26.211,24.679,24.536,23.110,24.964,22.539,22.539,24.679,25.499,25.820,23.823,26.106,26.248,26.248,26.391,26.353,26.353,26.106,26.106,24.644,24.644,24.251,24.251,29.244,19.401,19.401,25.107,25.107,25.535,25.535,24.822,24.822,26.391,24.251,24.251,23.252,6a,5.136,6xd,19.401
KT162781,701,6,4.850,4.850,22.397,23.676,26.068,26.534,26.912,30.100,25.214,25.641,23.966,23.538,23.823,25.107,23.252,23.252,25.250,26.248,27.104,23.680,26.676,27.104,27.104,25.820,25.783,25.783,26.819,26.819,25.926,25.926,24.679,24.679,28.103,19.401,19.401,25.392,25.392,25.820,25.820,23.823,23.823,26.391,24.251,24.251,24.251,6a,4.850,6xd,19.401
KT162782,701,6,5.278,5.278,21.826,23.382,25.356,26.534,25.535,30.243,24.217,27.493,24.536,23.966,22.682,25.107,24.394,24.394,24.394,25.641,26.819,23.252,25.963,26.961,26.961,25.963,26.174,26.174,25.963,25.963,25.926,25.926,25.250,25.250,28.388,19.829,19.829,25.820,25.820,26.248,26.248,25.535,25.535,25.535,24.964,24.964,25.107,6a,5.278,6xd,19.829
KT162783,701,6,4.565,4.565,21.113,24.118,25.499,26.534,25.535,29.529,24.929,27.208,24.394,23.966,23.823,24.964,22.967,22.967,24.251,25.499,26.106,23.395,24.964,26.391,26.391,25.678,26.496,26.496,26.248,26.248,25.356,25.356,24.679,24.679,28.103,19.686,19.686,25.250,25.250,25.678,25.678,24.394,24.394,25.678,24.679,24.679,24.822,6a,4.565,6xd,19.686
KT162784,701,6,4.280,4.280,22.825,24.412,25.214,26.106,27.247,30.243,24.501,26.068,24.679,23.504,23.966,26.248,24.108,24.108,25.535,25.499,26.534,23.966,26.248,27.104,27.104,26.534,26.923,26.923,26.676,26.676,26.534,26.534,25.392,25.392,28.816,20.257,20.257,26.106,26.106,26.819,26.819,25.392,25.392,27.675,25.535,25.535,24.964,6a,4.280,6xd,20.257
KT162785,701,6,5.421,5.421,23.252,23.824,24.929,26.534,26.534,29.244,24.501,26.781,24.822,24.536,22.397,25.250,23.680,23.680,24.964,26.068,26.391,24.679,26.106,27.104,27.104,27.104,25.783,25.783,26.248,26.248,25.926,25.926,24.536,24.536,28.673,19.686,19.686,24.536,24.536,25.678,25.678,24.822,24.822,26.676,24.536,24.536,23.823,6a,5.421,6xd,19.686
KT162786,701,6,4.137,4.137,22.254,24.265,24.644,26.676,26.106,28.959,24.074,25.783,24.536,24.822,22.967,25.107,23.110,23.110,24.822,25.641,26.391,23.823,25.678,26.534,26.534,26.676,26.353,26.353,25.963,25.963,25.499,25.499,24.679,24.679,28.816,19.116,19.116,24.679,24.679,24.822,24.822,24.822,24.822,26.819,24.536,24.536,23.680,6a,4.137,6xd,19.116
KT162787,701,6,4.708,4.708,22.682,24.118,25.071,26.676,25.963,29.815,24.359,26.496,24.822,24.964,22.539,24.822,23.680,23.680,24.964,26.068,26.391,24.108,25.820,26.961,26.961,26.676,26.068,26.068,26.676,26.676,25.071,25.071,25.107,25.107,28.959,19.971,19.971,25.678,25.678,25.392,25.392,24.964,24.964,27.104,24.822,24.822,23.680,6a,4.708,6xd,19.971
KT162788,701,6,4.850,4.850,22.397,23.824,25.641,26.819,26.391,29.529,24.644,26.496,24.536,22.825,23.110,24.679,23.395,23.395,24.536,25.926,26.819,23.823,26.248,27.389,27.389,26.248,25.499,25.499,26.676,26.676,26.353,26.353,24.394,24.394,28.531,19.971,19.971,25.678,25.678,25.820,25.820,23.966,23.966,25.963,24.536,24.536,24.251,6a,4.850,6xd,19.971
KT162789,701,6,3.281,3.281,22.539,23.824,25.071,25.820,26.534,29.957,24.929,26.353,24.536,23.504,23.680,25.535,23.823,23.823,25.250,25.783,26.534,23.966,26.391,27.104,27.104,26.248,27.066,27.066,26.106,26.106,25.926,25.926,25.107,25.107,28.245,20.542,20.542,25.678,25.678,25.678,25.678,25.535,25.535,26.458,24.679,24.679,23.823,6a,3.281,6xd,20.542
KT162790,701,6,4.565,4.565,22.397,24.559,25.356,27.104,25.535,29.672,24.786,25.963,24.964,24.394,23.252,25.107,23.680,23.680,25.107,25.499,26.106,23.680,25.820,27.104,27.104,26.819,26.781,26.781,26.534,26.534,24.501,24.501,25.392,25.392,28.816,19.116,19.116,25.107,25.107,24.964,24.964,24.964,24.964,26.676,24.822,24.822,23.966,6a,4.565,6xd,19.116
KT162791,701,6,4.993,4.993,22.967,24.412,25.356,26.819,26.676,29.672,24.929,26.781,24.536,24.679,23.110,25.678,23.966,23.966,25.678,26.211,26.391,24.394,26.106,27.247,27.247,27.532,26.638,26.638,26.353,26.353,25.926,25.926,25.392,25.392,29.244,19.544,19.544,25.820,25.820,25.678,25.678,25.250,25.250,26.819,25.392,25.392,24.679,6a,4.993,6xd,19.544
KT162792,701,6,4.280,4.280,21.683,23.971,25.499,26.676,26.106,29.815,25.071,26.496,23.823,23.823,23.395,25.250,23.538,23.538,25.392,25.926,26.248,23.110,26.534,26.819,26.819,25.963,26.211,26.211,26.676,26.676,25.926,25.926,25.107,25.107,28.816,19.829,19.829,25.392,25.392,25.392,25.392,23.823,23.823,26.534,24.108,24.108,24.822,6a,4.280,6xd,19.829
KT162793,701,6,4.708,4.708,22.825,23.971,25.356,26.676,26.391,29.387,24.644,26.068,24.822,24.536,22.967,25.678,23.395,23.395,24.964,26.068,26.248,24.108,26.248,27.389,27.389,27.104,26.353,26.353,26.923,26.923,25.499,25.499,25.392,25.392,28.673,19.829,19.829,25.392,25.392,25.392,25.392,24.822,24.822,26.961,24.679,24.679,24.394,6a,4.708,6xd,19.829
KT162794,701,6,5.136,5.136,23.110,24.118,26.068,26.819,25.882,29.957,25.214,26.923,25.535,24.251,24.251,25.963,24.536,24.536,25.107,26.068,27.247,23.395,26.676,26.819,26.819,25.392,26.492,26.492,26.534,26.534,26.961,26.961,24.964,24.964,28.673,19.971,19.971,25.250,25.250,25.882,25.882,24.679,24.679,26.385,24.490,24.490,25.535,6a,5.136,6xd,19.971
KT162795,701,6,5.278,5.278,21.826,24.265,26.353,26.391,27.104,30.100,25.783,26.211,23.823,23.538,24.251,25.678,23.823,23.823,25.250,25.926,27.247,24.536,26.961,27.389,27.389,26.106,27.920,27.920,26.409,26.409,26.068,26.068,25.392,25.392,27.675,20.685,20.685,25.963,25.963,25.341,25.341,25.107,25.107,26.961,24.964,24.964,25.535,6a,5.278,6xd,20.685
KT162796,701,6,4.565,4.565,22.682,23.676,25.071,26.534,26.391,29.387,24.644,26.068,24.822,25.392,22.825,25.535,23.395,23.395,24.822,26.068,26.676,24.679,25.963,26.961,26.961,26.961,26.638,26.638,26.819,26.819,25.783,25.783,24.679,24.679,29.101,19.401,19.401,25.250,25.250,25.678,25.678,24.536,24.536,26.961,24.822,24.822,23.823,6a,4.565,6xd,19.401
KT162797,701,6,6.277,6.277,21.969,24.559,25.641,27.675,26.534,30.813,25.783,27.920,25.392,25.107,23.966,24.394,24.964,24.964,25.250,26.068,27.532,23.538,26.534,26.819,26.819,26.534,26.353,26.353,27.247,27.247,26.638,26.638,24.822,24.822,28.388,19.829,19.829,26.676,26.676,25.535,25.535,25.820,25.820,26.534,24.108,24.108,25.535,6a,6.277,6xd,19.829
KT162798,701,6,4.850,4.850,20.970,22.941,25.214,26.391,25.963,29.957,24.929,27.350,24.394,23.966,23.252,25.107,23.966,23.966,24.394,25.641,26.248,24.108,26.248,26.391,26.391,25.535,26.068,26.068,25.963,25.963,26.068,26.068,25.107,25.107,27.960,19.258,19.258,25.820,25.820,25.820,25.820,25.107,25.107,25.820,24.536,24.536,25.392,6a,4.850,6xd,19.258
KT162799,701,6,5.849,5.849,21.683,24.706,24.644,26.961,26.819,29.672,25.071,24.501,24.536,23.538,24.108,25.678,23.966,23.966,25.000,25.783,26.391,24.251,26.391,26.391,26.391,27.104,26.383,26.383,25.963,25.963,26.923,26.923,24.964,24.964,28.959,18.260,18.260,25.820,25.820,25.535,25.535,25.535,25.535,26.961,24.822,24.822,23.966,6a,5.849,6xd,18.260
KT162800,701,6,4.137,4.137,21.969,23.088,25.499,26.248,25.678,29.672,24.644,26.353,24.251,23.680,23.252,25.535,23.538,23.538,24.822,26.068,26.106,23.252,26.248,26.676,26.676,25.678,26.353,26.353,26.391,26.391,26.068,26.068,24.536,24.536,28.245,20.114,20.114,25.678,25.678,25.392,25.392,24.394,24.394,25.963,24.394,24.394,24.251,6a,4.137,6xd,20.114
KT162801,701,6,4.993,4.993,22.397,23.676,25.214,26.391,25.820,30.100,25.356,26.211,23.823,23.680,23.966,25.678,23.680,23.680,24.964,25.783,26.391,23.252,26.248,26.106,26.106,26.106,26.496,26.496,26.676,26.676,25.499,25.499,24.679,24.679,28.388,20.685,20.685,26.676,26.676,25.820,25.820,24.679,24.679,25.678,24.108,24.108,23.966,6a,4.993,6xd,20.685
KT162802,701,6,4.708,4.708,22.682,23.971,25.356,27.104,26.534,30.385,24.359,25.214,24.822,23.219,23.680,25.535,24.679,24.679,25.963,25.499,26.676,23.680,25.250,26.819,26.819,26.534,26.638,26.638,25.820,25.820,26.248,26.248,25.535,25.535,28.103,19.829,19.829,25.107,25.107,26.248,26.248,25.250,25.250,27.817,24.251,24.251,25.107,6a,4.708,6xd,19.829
KT162803,701,6,6.134,6.134,20.827,23.971,25.783,26.248,26.676,30.243,24.786,26.923,24.394,24.251,23.823,25.250,24.536,24.536,25.107,25.499,26.676,23.395,26.819,26.819,26.819,25.392,25.356,25.356,25.820,25.820,25.356,25.356,24.964,24.964,28.245,20.114,20.114,26.534,26.534,26.248,26.248,24.394,24.394,26.391,24.679,24.679,24.964,6a,6.134,6xd,20.114
KT162804,701,6,5.136,5.136,21.541,23.235,25.214,26.676,26.534,29.672,25.214,26.638,23.966,23.680,24.108,25.107,23.680,23.680,24.679,25.499,26.819,23.966,25.820,26.562,26.562,25.963,25.641,25.641,26.534,26.534,26.248,26.248,24.394,24.394,27.960,20.114,20.114,25.963,25.963,25.535,25.535,24.822,24.822,26.248,24.108,24.108,24.679,6a,5.136,6xd,20.114
KT162805,701,6,4.422,4.422,22.682,23.235,24.217,26.391,26.391,29.672,24.501,25.356,24.394,23.077,23.538,25.535,23.538,23.538,24.822,25.499,26.106,24.394,26.248,26.819,26.819,26.106,26.316,26.316,25.678,25.678,25.926,25.926,24.964,24.964,28.103,19.258,19.258,25.963,25.963,25.820,25.820,24.679,24.679,26.676,24.251,24.251,23.966,6a,4.422,6xd,19.258
KT162806,701,6,4.137,4.137,22.539,23.971,25.071,26.676,26.106,29.672,24.644,26.353,24.679,24.679,22.967,25.392,23.538,23.538,24.822,25.783,26.391,24.108,26.106,27.104,27.104,26.676,26.496,26.496,26.676,26.676,25.214,25.214,24.822,24.822,28.673,19.258,19.258,25.392,25.392,25.392,25.392,24.822,24.822,26.961,24.822,24.822,24.108,6a,4.137,6xd,19.258
KT162807,701,6,4.422,4.422,21.826,23.235,25.356,26.819,26.391,30.528,24.217,25.535,24.679,23.647,23.680,25.678,23.966,23.966,24.964,25.641,27.247,24.394,26.391,27.389,27.389,26.534,26.809,26.809,25.963,25.963,25.678,25.678,25.392,25.392,29.244,18.545,18.545,24.679,24.679,26.555,26.555,25.250,25.250,26.676,24.822,24.822,24.822,6a,4.422,6xd,18.545
KT162808,701,6,4.137,4.137,21.683,23.824,25.356,27.104,25.678,29.815,25.071,26.781,24.251,24.108,24.108,25.963,23.680,23.680,25.392,25.783,26.676,23.538,26.248,26.676,26.676,25.963,25.926,25.926,26.534,26.534,25.783,25.783,24.964,24.964,28.816,19.544,19.544,26.106,26.106,25.535,25.535,24.251,24.251,26.534,24.822,24.822,24.964,6a,4.137,6xd,19.544
KT162809,701,6,4.850,4.850,22.825,23.676,25.926,26.391,25.963,29.529,25.071,26.496,24.536,23.591,23.395,26.248,24.108,24.108,24.679,26.638,26.391,23.538,26.819,26.391,26.391,25.535,26.211,26.211,26.534,26.534,25.783,25.783,25.250,25.250,28.388,20.257,20.257,26.106,26.106,25.963,25.963,24.964,24.964,26.248,24.822,24.822,24.536,6a,4.850,6xd,20.257
KT162810,701,6,4.280,4.280,22.825,24.559,25.783,27.247,26.248,29.672,24.786,26.353,25.107,24.964,23.252,25.250,23.680,23.680,24.964,26.068,26.534,24.108,26.534,27.389,27.389,26.961,26.068,26.068,26.961,26.961,25.214,25.214,24.964,24.964,29.387,19.686,19.686,25.678,25.678,25.678,25.678,24.679,24.679,26.961,25.107,25.107,24.251,6a,4.280,6xd,19.686
KT162811,701,6,5.563,5.563,22.539,24.412,25.926,27.247,26.391,29.529,25.356,27.350,25.535,25.178,23.186,25.641,23.680,23.680,25.392,26.353,26.248,24.964,26.676,27.532,27.532,27.389,25.118,25.118,27.389,27.389,25.641,25.641,25.214,25.214,29.244,19.686,19.686,25.250,25.250,25.250,25.250,25.250,25.250,26.534,25.392,25.392,24.964,6a,5.563,6xd,19.686
KT162812,701,6,4.708,4.708,22.825,24.265,25.356,26.676,26.391,30.956,24.501,26.391,24.822,24.501,24.679,25.535,24.679,24.679,24.536,25.641,27.104,24.108,26.248,26.961,26.961,26.534,26.638,26.638,26.248,26.248,24.964,24.964,25.678,25.678,29.387,19.971,19.971,26.106,26.106,27.247,27.247,26.106,26.106,26.961,25.535,25.535,24.964,6a,4.708,6xd,19.971
KT162813,701,6,5.991,5.991,21.683,24.412,25.356,26.961,25.678,29.815,24.786,26.923,23.966,23.538,23.538,24.251,23.252,23.252,24.679,25.963,26.391,23.110,26.819,25.820,25.820,26.534,26.638,26.638,26.534,26.534,26.068,26.068,24.251,24.251,28.245,20.399,20.399,25.963,25.963,25.392,25.392,23.966,23.966,25.963,24.679,24.679,24.394,6a,5.991,6xd,20.399
KT162814,701,6,5.136,5.136,22.825,24.265,25.783,26.248,26.534,29.529,25.499,26.781,25.250,24.536,22.825,25.820,23.680,23.680,25.963,26.068,26.961,24.964,26.391,27.675,27.675,27.675,26.781,26.781,26.391,26.391,25.499,25.499,24.964,24.964,29.387,20.257,20.257,25.392,25.392,26.248,26.248,25.107,25.107,26.391,25.107,25.107,24.108,6a,5.136,6xd,20.257
KT162815,701,6,5.563,5.563,21.826,24.822,26.781,26.534,25.820,29.387,25.214,26.496,24.679,23.966,23.823,25.107,23.252,23.252,25.392,26.068,26.391,23.110,26.534,27.247,27.247,25.678,27.208,27.208,26.261,26.261,26.068,26.068,24.822,24.822,28.531,19.971,19.971,24.822,24.822,25.107,25.107,24.108,24.108,26.961,24.679,24.679,24.536,6a,5.563,6xd,19.971
KT162816,701,6,3.709,3.709,22.682,23.971,25.499,26.534,25.963,29.529,24.644,25.641,24.536,24.536,22.825,24.964,23.252,23.252,24.251,25.641,25.820,23.823,26.248,27.104,27.104,26.248,26.638,26.638,26.391,26.391,25.214,25.214,25.107,25.107,28.816,19.401,19.401,25.250,25.250,25.250,25.250,24.679,24.679,26.961,24.822,24.822,24.251,6a,3.709,6xd,19.401
KT162817,701,6,5.278,5.278,22.111,23.235,26.068,26.676,26.676,29.672,24.359,26.496,23.966,22.552,23.252,25.250,23.823,23.823,24.251,25.820,26.106,23.110,25.535,26.534,26.534,25.963,25.783,25.783,25.963,25.963,25.641,25.641,24.108,24.108,27.817,19.971,19.971,26.391,26.391,25.820,25.820,24.536,24.536,26.391,23.823,23.823,23.966,6a,5.278,6xd,19.971
KT162818,701,6,4.708,4.708,22.254,23.676,26.068,26.961,25.820,29.815,24.074,26.638,23.538,23.823,24.108,25.392,23.823,23.823,24.679,25.783,26.676,23.110,26.248,26.819,26.819,26.391,25.499,25.499,26.391,26.391,26.353,26.353,24.679,24.679,28.245,20.257,20.257,25.963,25.963,26.106,26.106,23.680,23.680,25.963,24.964,24.964,24.822,6a,4.708,6xd,20.257
KT162819,701,6,5.991,5.991,23.110,24.706,25.499,27.532,26.819,29.957,25.284,26.383,25.535,25.178,23.186,25.783,24.536,24.536,24.964,25.356,27.389,24.609,26.676,26.961,26.961,27.104,26.562,26.562,25.926,25.926,25.641,25.641,25.783,25.783,28.959,20.542,20.542,26.106,26.106,25.820,25.820,26.031,26.031,26.525,25.820,25.820,24.822,6a,5.991,6xd,20.542
KT162820,697,6,4.878,4.878,23.386,23.971,26.029,25.493,25.441,29.883,25.216,26.984,24.820,23.615,24.198,25.364,23.954,23.954,24.821,24.963,25.797,23.235,26.542,26.029,26.029,25.299,26.201,26.201,26.418,26.418,26.934,26.934,24.781,24.781,28.676,20.516,20.516,26.263,26.263,25.294,25.294,23.971,23.971,26.531,24.490,24.490,25.073,6a,4.878,6xd,20.516
KT162821,698,6,6.017,6.017,22.923,23.971,25.358,26.753,26.176,30.372,24.745,26.180,24.564,25.322,23.615,25.465,23.676,23.676,25.645,25.894,26.791,25.036,26.648,26.324,26.324,26.466,25.910,25.910,26.504,26.504,25.751,25.751,25.219,25.219,28.367,19.628,19.628,26.037,26.037,25.608,25.608,25.220,25.220,27.035,24.320,24.320,23.907,6a,6.017,6xd,19.628
KT162822,701,6,4.993,4.993,22.254,24.265,25.071,26.961,25.963,29.529,24.929,25.783,24.822,23.966,22.967,25.107,23.680,23.680,25.250,26.353,26.248,24.394,26.248,26.534,26.534,26.391,25.926,25.926,26.819,26.819,25.356,25.356,24.679,24.679,28.245,19.258,19.258,24.964,24.964,24.679,24.679,24.679,24.679,26.819,24.394,24.394,24.108,6a,4.993,6xd,19.258
KT162823,701,6,4.565,4.565,21.969,23.824,25.392,26.106,26.391,30.243,25.071,25.641,25.107,23.362,23.823,25.392,24.108,24.108,24.679,25.889,26.819,23.966,25.250,26.961,26.961,27.104,26.638,26.638,26.391,26.391,25.678,25.678,25.963,25.963,29.101,19.829,19.829,25.392,25.392,26.471,26.471,24.964,24.964,27.104,24.536,24.536,25.250,6a,4.565,6xd,19.829
KT162824,701,6,6.419,6.419,22.254,23.824,25.071,27.675,26.248,29.672,25.071,26.496,25.250,24.964,22.967,24.964,23.395,23.395,24.822,25.783,26.534,24.251,25.820,27.104,27.104,27.389,26.496,26.496,26.248,26.248,25.926,25.926,24.822,24.822,28.388,20.257,20.257,25.392,25.392,25.392,25.392,25.535,25.535,26.534,25.392,25.392,23.538,6a,6.419,6xd,20.257
