Accession,AssignedGenotype,Subtype3aDistance,Subtype3bDistance,Subtype3dDistance,Subtype3eDistance,Subtype3gDistance,Subtype3gDistance,Subtype3hDistance,Subtype3iDistance,Subtype3iDistance,Subtype3kDistance,Subtype3kDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
KY379301,3,10.765,22.507,20.170,19.373,19.318,19.318,26.124,19.373,19.373,21.652,21.652,3a,10.765,3g,19.318
KY379302,3,8.782,22.727,18.182,17.949,19.602,19.602,27.887,19.830,19.830,25.926,25.926,3a,8.782,3e,17.949
KY379303,3,9.915,23.077,16.761,17.379,19.318,19.318,26.404,18.519,18.519,25.356,25.356,3a,9.915,3d,16.761
KY379304,3,8.215,23.362,17.898,18.234,18.750,18.750,27.809,19.547,19.547,24.501,24.501,3a,8.215,3d,17.898
KY379305,3,9.348,23.077,16.477,17.094,19.318,19.318,26.124,18.234,18.234,24.501,24.501,3a,9.348,3d,16.477
KY379306,3,9.065,23.580,18.466,18.803,19.318,19.318,27.606,20.113,20.113,25.641,25.641,3a,9.065,3d,18.466
KY379307,3,10.482,21.591,17.045,17.232,20.170,20.170,27.401,18.803,18.803,24.501,24.501,3a,10.482,3d,17.045
KY379308,3,10.198,23.362,18.750,19.373,20.739,20.739,27.119,20.228,20.228,25.071,25.071,3a,10.198,3d,18.750
KY379309,3,7.649,23.362,17.330,18.234,19.886,19.886,27.119,19.658,19.658,25.356,25.356,3a,7.649,3d,17.330
KY379310,3,7.670,22.222,15.341,17.379,18.750,18.750,25.706,18.234,18.234,23.932,23.932,3a,7.670,3d,15.341
KY379311,3,8.782,22.443,18.182,18.519,18.466,18.466,26.761,19.658,19.658,25.071,25.071,3a,8.782,3d,18.182
KY379312,3,10.198,22.222,17.045,18.803,20.170,20.170,27.119,19.373,19.373,24.217,24.217,3a,10.198,3d,17.045
KY379313,3,7.365,21.937,17.045,17.664,18.750,18.750,25.141,19.373,19.373,23.647,23.647,3a,7.365,3d,17.045
KY379314,3,9.632,22.792,16.477,17.664,19.034,19.034,26.685,18.234,18.234,25.071,25.071,3a,9.632,3d,16.477
KY379315,3,7.649,21.652,15.625,17.664,16.761,16.761,25.000,19.373,19.373,23.647,23.647,3a,7.649,3d,15.625
KY379316,3,10.198,22.222,17.045,18.803,20.170,20.170,27.119,19.373,19.373,24.786,24.786,3a,10.198,3d,17.045
KY379317,3,8.215,22.507,17.614,18.234,19.602,19.602,25.706,20.228,20.228,24.217,24.217,3a,8.215,3d,17.614
KY379318,3,9.418,23.056,16.944,18.106,18.611,18.611,26.648,18.889,18.889,25.070,25.070,3a,9.418,3d,16.944
KY379319,3,11.080,21.944,15.833,18.106,20.556,20.556,26.519,19.722,19.722,23.955,23.955,3a,11.080,3d,15.833
KY420689,3,5.806,17.773,16.210,17.654,15.640,15.640,24.719,16.825,16.825,21.221,21.221,3a,5.806,3g,15.640
KY420690,3,6.398,18.079,16.915,17.859,16.045,16.045,24.778,17.417,17.417,20.925,20.925,3a,6.398,3g,16.045
KY420691,3,5.983,17.536,15.912,17.180,16.360,16.360,24.484,16.588,16.588,21.162,21.162,3a,5.983,3d,15.912
KY420692,3,6.339,17.487,16.617,17.773,16.992,16.992,24.690,17.595,17.595,21.458,21.458,3a,6.339,3d,16.617
KY420693,3,6.161,17.773,15.554,17.800,15.758,15.758,24.069,16.469,16.469,20.391,20.391,3a,6.161,3d,15.554
KY420694,3,6.813,17.783,16.150,17.376,16.578,16.578,24.661,16.469,16.469,21.636,21.636,3a,6.813,3d,16.150
KY420695,3,6.517,17.190,15.852,17.950,16.716,16.716,24.366,16.706,16.706,21.340,21.340,3a,6.517,3d,15.852
KY420696,3,6.457,17.427,15.316,17.466,16.163,16.163,24.292,16.943,16.943,21.162,21.162,3a,6.457,3d,15.316
KY420715,3,6.275,17.548,15.371,17.801,15.510,15.510,24.345,15.970,15.970,20.816,20.816,3a,6.275,3d,15.371
KY420716,3,6.331,17.466,16.597,17.751,16.972,16.972,24.661,17.574,17.574,21.433,21.433,3a,6.331,3d,16.597
KY420717,3,6.334,17.674,16.598,17.886,16.035,16.035,25.277,17.316,17.316,21.133,21.133,3a,6.334,3g,16.035
KY474465,3,7.784,19.561,13.972,18.563,17.671,17.671,23.041,18.563,18.563,22.156,22.156,3a,7.784,3d,13.972
KY474466,3,8.184,20.559,16.367,17.262,17.470,17.470,26.482,20.359,20.359,22.200,22.200,3a,8.184,3d,16.367
KY474467,3,9.182,20.559,17.565,18.651,19.679,19.679,25.346,19.760,19.760,23.553,23.553,3a,9.182,3d,17.565
KY474468,3,8.383,21.357,17.166,18.056,18.072,18.072,27.470,20.160,20.160,23.200,23.200,3a,8.383,3d,17.166
KY474469,3,7.784,20.160,14.970,17.764,18.876,18.876,23.272,19.483,19.483,21.800,21.800,3a,7.784,3d,14.970
KY474470,3,7.784,19.361,15.369,18.363,17.068,17.068,25.494,19.760,19.760,21.557,21.557,3a,7.784,3d,15.369
KY474471,3,8.383,20.518,15.170,17.565,17.871,17.871,25.692,19.682,19.682,22.068,22.068,3a,8.383,3d,15.170
KY474472,3,8.765,19.038,16.000,18.437,17.068,17.068,26.148,18.762,18.762,22.490,22.490,3a,8.765,3d,16.000
KY474473,3,8.383,19.760,15.768,19.246,18.072,18.072,25.115,18.563,18.563,22.754,22.754,3a,8.383,3d,15.768
KY474474,3,7.784,19.522,15.369,18.363,17.706,17.706,23.272,19.348,19.348,22.400,22.400,3a,7.784,3d,15.369
KY474475,3,8.982,20.160,15.170,18.164,18.675,18.675,23.272,19.361,19.361,22.400,22.400,3a,8.982,3d,15.170
KY474476,3,8.583,20.359,15.369,18.762,18.675,18.675,25.692,19.323,19.323,22.355,22.355,3a,8.583,3d,15.369
KY474477,3,7.385,20.359,15.369,16.766,18.474,18.474,26.389,18.762,18.762,21.869,21.869,3a,7.385,3d,15.369
KY474478,3,7.816,18.725,15.768,18.056,17.836,17.836,25.450,20.160,20.160,22.954,22.954,3a,7.816,3d,15.768
KY474479,3,6.387,19.960,14.571,17.565,17.470,17.470,26.087,19.162,19.162,21.800,21.800,3a,6.387,3d,14.571
KY474480,3,6.587,19.760,14.371,18.762,17.871,17.871,26.547,18.762,18.762,21.956,21.956,3a,6.587,3d,14.371
KY474481,3,8.216,18.725,15.968,17.964,17.871,17.871,23.476,20.080,20.080,21.756,21.756,3a,8.216,3d,15.968
KY474482,3,8.184,18.725,15.768,18.254,18.310,18.310,27.183,19.959,19.959,23.952,23.952,3a,8.184,3d,15.768
KY474483,3,9.600,19.760,14.770,16.367,17.671,17.671,24.194,18.887,18.887,22.355,22.355,3a,9.600,3d,14.770
KY474484,3,7.784,21.557,16.168,20.160,18.637,18.637,25.692,20.559,20.559,22.156,22.156,3a,7.784,3d,16.168
KY474485,3,7.984,18.962,14.770,17.365,17.871,17.871,25.397,19.960,19.960,22.156,22.156,3a,7.984,3d,14.770
KY474486,3,7.784,19.960,15.968,18.363,18.675,18.675,27.273,20.958,20.958,23.353,23.353,3a,7.784,3d,15.968
KY474487,3,9.182,19.361,15.968,17.964,17.671,17.671,25.494,18.489,18.489,22.600,22.600,3a,9.182,3d,15.968
KY474488,3,10.159,20.641,17.800,20.080,18.913,18.913,25.522,20.600,20.600,23.944,23.944,3a,10.159,3d,17.800
KY474489,3,7.585,19.361,15.968,18.563,18.474,18.474,23.963,19.561,19.561,22.555,22.555,3a,7.585,3d,15.968
KY474490,3,7.984,20.319,16.367,17.166,18.675,18.675,24.424,19.561,19.561,22.600,22.600,3a,7.984,3d,16.367
KY474491,3,7.585,19.960,15.369,18.254,18.072,18.072,25.838,20.559,20.559,23.553,23.553,3a,7.585,3d,15.369
KY474492,3,8.782,20.319,16.367,17.964,17.470,17.470,26.786,19.361,19.361,21.800,21.800,3a,8.782,3d,16.367
KY474493,3,8.982,19.960,15.968,17.365,18.637,18.637,25.346,18.327,18.327,22.400,22.400,3a,8.982,3d,15.968
KY474494,3,7.385,19.920,16.168,18.651,17.671,17.671,25.115,19.760,19.760,23.154,23.154,3a,7.385,3d,16.168
KY474495,3,9.381,19.561,15.170,19.162,18.072,18.072,26.946,20.160,20.160,22.555,22.555,3a,9.381,3d,15.170
KY474496,3,9.381,19.721,15.569,18.452,19.076,19.076,25.576,20.477,20.477,22.000,22.000,3a,9.381,3d,15.569
KY474497,3,7.984,19.522,15.170,18.056,17.234,17.234,25.806,19.960,19.960,23.952,23.952,3a,7.984,3d,15.170
KY474498,3,8.782,20.758,16.567,18.849,18.511,18.511,24.424,21.158,21.158,23.353,23.353,3a,8.782,3d,16.567
KY474499,3,9.182,20.758,17.166,19.444,19.478,19.478,26.498,19.881,19.881,23.752,23.752,3a,9.182,3d,17.166
KY474500,3,7.585,19.561,15.968,19.444,18.675,18.675,26.877,18.762,18.762,22.355,22.355,3a,7.585,3d,15.968
KY474501,3,8.016,19.721,15.968,18.563,18.876,18.876,27.470,21.557,21.557,23.600,23.600,3a,8.016,3d,15.968
KY474502,3,8.583,19.760,16.168,18.762,18.675,18.675,23.041,19.760,19.760,22.400,22.400,3a,8.583,3d,16.168
KY474503,3,7.186,18.563,14.770,17.565,17.470,17.470,24.603,19.162,19.162,21.400,21.400,3a,7.186,3d,14.770
KY474504,3,8.982,19.361,15.170,17.166,18.072,18.072,23.898,18.091,18.091,21.400,21.400,3a,8.982,3d,15.170
KY474505,3,9.980,17.964,15.768,18.452,19.277,19.277,25.595,19.920,19.920,22.000,22.000,3a,9.980,3d,15.768
KY474506,3,8.184,19.361,14.770,17.565,17.907,17.907,23.251,19.067,19.067,22.555,22.555,3a,8.184,3d,14.770
KY474507,3,8.184,19.960,14.970,17.764,18.474,18.474,23.666,18.762,18.762,22.800,22.800,3a,8.184,3d,14.970
KY474508,3,8.383,19.760,16.367,19.162,18.675,18.675,25.576,19.483,19.483,22.754,22.754,3a,8.383,3d,16.367
KY474509,3,6.786,20.160,15.170,17.565,18.474,18.474,27.183,19.162,19.162,22.400,22.400,3a,6.786,3d,15.170
KY474510,3,9.381,19.561,15.968,19.760,19.679,19.679,26.916,20.635,20.635,22.954,22.954,3a,9.381,3d,15.968
KY511562,3,10.000,21.534,16.814,18.475,19.764,19.764,26.531,19.355,19.355,24.556,24.556,3a,10.000,3d,16.814
KY511563,3,8.235,21.534,17.994,17.595,18.584,18.584,26.239,18.584,18.584,24.556,24.556,3a,8.235,3e,17.595
KY511564,3,9.118,22.714,18.289,19.231,20.059,20.059,26.979,18.879,18.879,24.556,24.556,3a,9.118,3d,18.289
KY511565,3,8.824,22.714,16.814,17.160,18.584,18.584,27.859,18.584,18.584,25.148,25.148,3a,8.824,3d,16.814
KY511566,3,8.824,22.353,18.289,17.595,20.059,20.059,27.859,18.879,18.879,25.148,25.148,3a,8.824,3e,17.595
KY511567,3,7.647,23.599,18.584,17.160,19.764,19.764,26.393,19.469,19.469,25.740,25.740,3a,7.647,3e,17.160
KY511568,3,8.850,23.077,18.343,17.994,19.231,19.231,27.035,20.414,20.414,24.779,24.779,3a,8.850,3e,17.994
KY511569,3,10.029,23.894,18.289,17.751,20.414,20.414,27.485,19.469,19.469,25.740,25.740,3a,10.029,3e,17.751
KY511570,3,8.824,23.009,16.519,18.047,18.584,18.584,27.353,18.879,18.879,24.556,24.556,3a,8.824,3d,16.519
KY511571,3,9.118,23.235,18.879,19.941,20.294,20.294,27.826,19.298,19.298,25.148,25.148,3a,9.118,3d,18.879
KY511572,3,7.647,21.176,17.109,17.009,19.764,19.764,27.566,19.764,19.764,26.331,26.331,3a,7.647,3d,17.109
KY511573,3,9.440,22.124,18.584,17.751,21.829,21.829,27.811,20.354,20.354,26.036,26.036,3a,9.440,3e,17.751
KY511574,3,9.412,22.419,16.814,18.768,19.764,19.764,27.697,20.235,20.235,25.148,25.148,3a,9.412,3d,16.814
KY511575,3,10.294,21.534,17.994,18.475,19.764,19.764,27.566,19.174,19.174,24.852,24.852,3a,10.294,3d,17.994
KY511576,3,9.412,23.009,17.699,18.182,20.649,20.649,28.280,18.475,18.475,24.556,24.556,3a,9.412,3d,17.699
KY511577,3,11.677,24.055,20.420,20.175,22.714,22.714,30.321,23.123,23.123,26.250,26.250,3a,11.677,3e,20.175
KY511578,3,7.353,22.714,17.699,18.047,18.879,18.879,25.220,18.879,18.879,24.556,24.556,3a,7.353,3d,17.699
KY511579,3,11.176,21.829,18.289,19.355,21.239,21.239,27.114,17.889,17.889,23.669,23.669,3a,11.176,3i,17.889
KY511580,3,10.294,23.009,17.404,17.302,19.764,19.764,26.531,19.062,19.062,24.852,24.852,3a,10.294,3e,17.302
KY511581,3,10.882,21.829,16.224,18.343,18.584,18.584,28.571,19.469,19.469,26.036,26.036,3a,10.882,3d,16.224
KY511582,3,8.824,22.124,17.404,19.062,19.764,19.764,27.988,18.768,18.768,24.260,24.260,3a,8.824,3d,17.404
KY548481,3,11.801,22.222,19.169,21.250,21.875,21.875,28.440,21.429,21.429,24.923,24.923,3a,11.801,3d,19.169
KY548482,3,8.669,22.188,19.565,17.957,19.814,19.814,28.793,19.003,19.003,24.688,24.688,3a,8.669,3e,17.957
KY548483,3,9.598,23.125,18.323,17.391,22.360,22.360,28.793,19.375,19.375,25.000,25.000,3a,9.598,3e,17.391
KY548484,3,11.491,21.667,17.391,19.325,20.743,20.743,27.077,19.003,19.003,23.676,23.676,3a,11.491,3d,17.391
KY548485,3,9.688,23.292,19.062,17.188,20.938,20.938,27.692,18.634,18.634,23.913,23.913,3a,9.688,3e,17.188
KY548486,3,9.288,21.739,16.460,18.462,20.807,20.807,28.173,20.000,20.000,24.688,24.688,3a,9.288,3d,16.460
KY548487,3,10.217,20.205,17.702,18.154,22.050,22.050,29.012,19.876,19.876,25.000,25.000,3a,10.217,3d,17.702
KY548488,3,11.765,23.364,19.565,19.077,21.118,21.118,30.031,22.188,22.188,24.688,24.688,3a,11.765,3e,19.077
KY548489,3,8.202,22.611,19.108,18.153,21.192,21.192,28.707,18.790,18.790,24.684,24.684,3a,8.202,3e,18.153
KY548490,3,9.206,23.885,21.019,19.745,19.205,19.205,29.338,19.108,19.108,25.000,25.000,3a,9.206,3i,19.108
KY548491,3,9.779,23.179,16.879,18.297,21.019,21.019,27.273,19.745,19.745,24.367,24.367,3a,9.779,3d,16.879
KY548492,3,7.256,22.293,16.879,18.612,19.205,19.205,28.076,18.471,18.471,23.734,23.734,3a,7.256,3d,16.879
KY548493,3,10.417,20.833,17.770,17.931,21.254,21.254,25.778,18.815,18.815,24.042,24.042,3a,10.417,3d,17.770
KY552746,3,9.317,22.500,19.315,18.692,21.184,21.184,27.864,21.562,21.562,25.625,25.625,3a,9.317,3e,18.692
KY552747,3,6.832,24.062,18.069,17.757,20.561,20.561,26.462,20.000,20.000,24.688,24.688,3a,6.832,3e,17.757
KY552748,3,9.317,22.188,19.315,18.692,21.184,21.184,28.173,20.312,20.312,25.000,25.000,3a,9.317,3e,18.692
KY552749,3,10.000,24.484,20.059,18.343,20.588,20.588,28.446,19.706,19.706,25.148,25.148,3a,10.000,3e,18.343
KY552750,3,10.561,23.102,18.689,21.807,20.712,20.712,26.367,20.792,20.792,26.480,26.480,3a,10.561,3d,18.689
KY552751,3,9.627,22.112,19.626,19.003,20.561,20.561,27.554,19.062,19.062,24.062,24.062,3a,9.627,3e,19.003
KY552752,3,11.491,23.438,19.938,19.444,20.872,20.872,28.483,19.375,19.375,22.812,22.812,3a,11.491,3i,19.375
KY552753,3,10.588,22.419,19.174,19.355,20.118,20.118,28.446,18.879,18.879,24.260,24.260,3a,10.588,3i,18.879
KY552754,3,9.006,22.500,19.003,18.380,21.495,21.495,27.864,20.000,20.000,24.062,24.062,3a,9.006,3e,18.380
KY552755,3,9.006,23.438,19.626,19.003,19.003,19.003,27.864,19.688,19.688,23.750,23.750,3a,9.006,3g,19.003
KY552756,3,9.006,22.812,19.003,18.380,19.315,19.315,27.554,19.062,19.062,23.750,23.750,3a,9.006,3e,18.380
KY552757,3,7.941,23.304,18.584,18.343,20.649,20.649,27.273,19.764,19.764,25.740,25.740,3a,7.941,3e,18.343
KY552758,3,9.006,23.125,19.003,19.938,19.315,19.315,27.077,20.625,20.625,24.688,24.688,3a,9.006,3d,19.003
KY552759,3,12.422,21.562,19.003,19.003,20.497,20.497,26.235,19.626,19.626,23.750,23.750,3a,12.422,3e,19.003
KY552760,3,9.006,23.438,17.757,18.380,21.495,21.495,27.500,20.312,20.312,24.062,24.062,3a,9.006,3d,17.757
KY552761,3,12.112,24.204,20.064,19.938,19.626,19.626,26.935,20.938,20.938,23.762,23.762,3a,12.112,3g,19.626
KY552762,3,11.111,21.691,18.382,16.912,18.750,18.750,27.273,19.485,19.485,27.445,27.445,3a,11.111,3e,16.912
KY552763,3,9.317,23.750,19.938,19.136,21.184,21.184,28.483,19.375,19.375,25.625,25.625,3a,9.317,3e,19.136
KY552764,3,10.280,24.299,18.012,19.688,20.625,20.625,27.864,21.495,21.495,26.791,26.791,3a,10.280,3d,18.012
KY552765,3,8.385,21.782,19.003,17.757,21.184,21.184,28.438,20.625,20.625,24.062,24.062,3a,8.385,3e,17.757
KY552766,3,7.788,22.118,18.125,16.770,21.250,21.250,27.160,19.938,19.938,24.611,24.611,3a,7.788,3e,16.770
KY552767,3,8.100,22.741,19.688,18.750,20.625,20.625,26.543,20.561,20.561,24.922,24.922,3a,8.100,3e,18.750
KY552768,3,9.006,22.812,17.445,17.901,21.495,21.495,27.864,19.062,19.062,23.438,23.438,3a,9.006,3d,17.445
KY552769,3,10.526,21.562,17.702,20.062,21.495,21.495,27.500,20.938,20.938,23.750,23.750,3a,10.526,3d,17.702
KY552770,3,8.385,22.188,16.822,17.901,20.872,20.872,27.554,19.375,19.375,23.750,23.750,3a,8.385,3d,16.822
KY552771,3,9.317,22.188,16.199,18.519,21.184,21.184,27.692,18.944,18.944,23.438,23.438,3a,9.317,3d,16.199
KY552772,3,9.412,22.124,18.289,17.751,19.469,19.469,27.405,18.235,18.235,25.444,25.444,3a,9.412,3e,17.751
KY552773,3,7.788,23.750,17.134,17.445,18.323,18.323,27.554,18.438,18.438,23.438,23.438,3a,7.788,3d,17.134
KY564109,3,6.796,22.654,16.883,19.805,20.779,20.779,24.427,18.123,18.123,24.296,24.296,3a,6.796,3d,16.883
KY564110,3,7.767,23.701,17.857,18.506,19.805,19.805,24.427,19.805,19.805,23.592,23.592,3a,7.767,3d,17.857
KY564111,3,8.738,23.625,18.182,20.130,20.779,20.779,25.200,20.455,20.455,25.704,25.704,3a,8.738,3d,18.182
KY564112,3,7.767,22.403,17.208,18.182,19.805,19.805,24.046,19.805,19.805,25.000,25.000,3a,7.767,3d,17.208
KY564113,3,13.158,21.097,17.722,19.068,19.409,19.409,24.153,17.300,17.300,24.576,24.576,3a,13.158,3i,17.300
KY564114,3,22.330,8.117,22.006,23.701,17.532,17.532,21.245,20.455,20.455,21.538,21.538,3b,8.117,3g,17.532
KY564115,3,7.589,19.231,17.521,17.722,20.085,20.085,23.932,19.231,19.231,24.893,24.893,3a,7.589,3d,17.521
KY564117,3,4.018,20.000,18.067,19.313,19.742,19.742,23.605,18.026,18.026,24.681,24.681,3a,4.018,3d,18.067
KY564118,3,5.983,21.030,17.094,20.085,20.085,20.085,23.077,18.376,18.376,24.464,24.464,3a,5.983,3d,17.094
KY564119,3,11.254,23.871,18.065,18.456,21.290,21.290,23.404,22.581,22.581,26.408,26.408,3a,11.254,3d,18.065
KY564120,3,12.821,22.000,20.513,22.034,24.242,24.242,27.350,21.519,21.519,26.496,26.496,3a,12.821,3d,20.513
KY564121,3,6.438,21.459,18.026,19.313,20.172,20.172,24.464,17.597,17.597,26.180,26.180,3a,6.438,3i,17.597
KY564122,3,25.407,11.075,23.127,24.104,18.567,18.567,25.000,21.498,21.498,21.795,21.795,3b,11.075,3g,18.567
KY564123,3,10.769,23.045,18.595,22.407,20.851,20.851,23.651,21.429,21.429,24.034,24.034,3a,10.769,3d,18.595
KY564124,3,7.443,23.052,18.506,18.893,20.779,20.779,24.615,21.104,21.104,25.704,25.704,3a,7.443,3d,18.506
KY564125,3,6.515,22.549,18.627,19.016,20.588,20.588,23.166,20.261,20.261,23.843,23.843,3a,6.515,3d,18.627
KY564126,3,10.749,20.195,16.667,19.016,19.281,19.281,23.166,20.588,20.588,23.488,23.488,3a,10.749,3d,16.667
KY564127,3,20.847,10.784,22.876,22.623,16.340,16.340,21.481,17.320,17.320,24.080,24.080,3b,10.784,3g,16.340
KY564128,3,7.767,21.753,17.857,16.883,19.805,19.805,24.621,18.506,18.506,25.352,25.352,3a,7.767,3e,16.883
KY564129,3,8.738,20.779,17.857,18.831,20.455,20.455,24.046,19.805,19.805,21.127,21.127,3a,8.738,3d,17.857
KY564130,3,19.630,20.818,21.970,23.019,9.294,9.294,22.449,18.145,18.145,25.095,25.095,3g,9.294,3a,19.630
KY564131,3,10.356,22.867,18.089,17.747,21.502,21.502,22.137,20.819,20.819,23.592,23.592,3a,10.356,3e,17.747
KY564132,3,7.120,22.078,17.532,18.182,19.805,19.805,23.664,19.156,19.156,23.239,23.239,3a,7.120,3d,17.532
KY564133,3,8.710,23.301,20.388,19.000,20.645,20.645,25.573,20.323,20.323,23.333,23.333,3a,8.710,3e,19.000
KY564135,3,7.383,20.385,17.931,18.276,19.697,19.697,23.282,20.205,20.205,23.592,23.592,3a,7.383,3d,17.931
KY564136,3,10.033,19.331,16.974,18.352,20.074,20.074,23.282,19.231,19.231,23.954,23.954,3a,10.033,3d,16.974
KY564137,3,26.255,22.174,25.483,28.462,25.882,25.882,23.478,19.397,19.397,8.922,8.922,3k,8.922,3i,19.397
KY564138,3,8.091,22.727,17.532,18.506,20.130,20.130,24.046,20.455,20.455,23.944,23.944,3a,8.091,3d,17.532
KY564139,3,6.796,24.026,18.447,18.831,20.130,20.130,25.000,21.429,21.429,26.761,26.761,3a,6.796,3e,18.831
KY564140,3,7.443,22.654,18.182,19.481,21.429,21.429,25.954,20.455,20.455,25.000,25.000,3a,7.443,3d,18.182
KY564141,3,7.767,21.429,18.182,18.506,21.104,21.104,23.106,20.779,20.779,25.000,25.000,3a,7.767,3d,18.182
KY564142,3,7.120,23.052,16.234,17.208,19.805,19.805,24.046,18.506,18.506,25.333,25.333,3a,7.120,3d,16.234
KY564143,3,10.356,22.654,19.805,18.182,20.779,20.779,26.515,20.968,20.968,25.000,25.000,3a,10.356,3e,18.182
KY564144,3,6.472,23.377,17.857,18.123,20.388,20.388,24.427,20.065,20.065,24.296,24.296,3a,6.472,3d,17.857
KY564145,3,7.443,23.052,17.208,18.506,20.455,20.455,24.809,18.506,18.506,23.944,23.944,3a,7.443,3d,17.208
KY564146,3,6.149,22.977,15.909,18.831,20.455,20.455,24.809,20.130,20.130,24.648,24.648,3a,6.149,3d,15.909
KY564147,3,18.284,30.744,28.525,25.984,27.925,27.925,32.400,26.641,26.641,,,3a,18.284,3d,28.525
KY564148,3,9.150,23.453,16.667,19.408,20.847,20.847,24.710,21.639,21.639,25.623,25.623,3a,9.150,3d,16.667
KY564149,3,21.538,10.526,24.364,23.077,17.434,17.434,22.456,20.070,20.070,24.585,24.585,3b,10.526,3g,17.434
KY564150,3,10.784,20.261,16.721,19.079,19.344,19.344,23.166,20.656,20.656,23.488,23.488,3a,10.784,3d,16.721
KY564151,3,7.818,21.895,17.974,16.776,19.935,19.935,24.521,18.627,18.627,25.267,25.267,3a,7.818,3e,16.776
KY564152,3,7.589,19.231,17.521,17.722,20.492,20.492,23.932,19.231,19.231,24.893,24.893,3a,7.589,3d,17.521
KY564153,3,4.018,20.000,18.067,19.313,19.742,19.742,23.605,18.026,18.026,24.681,24.681,3a,4.018,3d,18.067
KY564154,3,5.983,21.457,17.094,20.085,20.732,20.732,23.482,18.376,18.376,24.464,24.464,3a,5.983,3d,17.094
KY564155,3,10.749,23.529,17.647,18.750,20.915,20.915,23.276,22.222,22.222,26.335,26.335,3a,10.749,3d,17.647
KY564156,3,10.853,23.013,17.949,21.888,20.851,20.851,23.176,21.429,21.429,24.034,24.034,3a,10.853,3d,17.949
KY564157,3,6.536,22.623,18.033,18.421,20.328,20.328,25.292,20.656,20.656,24.911,24.911,3a,6.536,3d,18.033
KY564158,3,19.630,20.818,21.970,23.019,12.040,12.040,22.449,18.145,18.145,25.095,25.095,3g,12.040,3a,19.630
KY564159,3,10.423,22.945,18.151,17.586,21.575,21.575,22.008,20.890,20.890,23.488,23.488,3a,10.423,3e,17.586
KY564160,3,7.166,22.222,17.647,17.726,19.935,19.935,23.552,19.281,19.281,23.132,23.132,3a,7.166,3d,17.647
KY564161,3,8.197,23.026,20.066,18.937,20.328,20.328,25.483,20.195,20.195,23.232,23.232,3a,8.197,3e,18.937
KY564162,3,21.168,11.401,20.847,21.538,16.938,16.938,22.344,19.544,19.544,24.585,24.585,3b,11.401,3g,16.938
KY564163,3,8.469,22.549,16.993,18.060,18.954,18.954,23.938,19.608,19.608,23.843,23.843,3a,8.469,3d,16.993
KY564164,3,8.143,22.876,17.647,18.421,20.261,20.261,23.938,20.588,20.588,23.843,23.843,3a,8.143,3d,17.647
KY564165,3,6.840,24.183,18.567,18.750,20.261,20.261,24.904,21.569,21.569,26.690,26.690,3a,6.840,3e,18.750
KY564166,3,7.818,21.569,18.301,18.421,21.242,21.242,22.989,20.915,20.915,24.911,24.911,3a,7.818,3d,18.301
KY564167,3,7.166,23.203,16.340,17.105,19.935,19.935,23.938,18.627,18.627,25.253,25.253,3a,7.166,3d,16.340
KY564168,3,6.840,22.801,16.993,19.737,20.915,20.915,24.324,18.241,18.241,24.199,24.199,3a,6.840,3d,16.993
KY564169,3,7.818,23.856,17.974,18.421,19.935,19.935,24.324,19.935,19.935,23.488,23.488,3a,7.818,3d,17.974
KY564170,3,8.795,23.779,18.301,20.066,20.915,20.915,25.101,20.588,20.588,25.623,25.623,3a,8.795,3d,18.301
KY564171,3,6.189,23.127,16.013,18.750,20.588,20.588,24.710,20.261,20.261,24.555,24.555,3a,6.189,3d,16.013
KY608635,3,16.798,15.792,16.818,19.459,5.697,5.697,24.035,15.220,15.220,20.712,20.712,3g,5.697,3i,15.220
KY608636,3,17.193,15.510,16.497,18.602,8.686,8.686,23.670,15.003,15.003,20.245,20.245,3g,8.686,3i,15.003
KY608637,3,18.105,16.422,17.450,20.203,6.659,6.659,24.751,16.366,16.366,21.074,21.074,3g,6.659,3i,16.366
KY608638,3,18.208,17.985,18.717,21.617,11.834,11.834,26.112,17.136,17.136,22.554,22.554,3g,11.834,3i,17.136
KY608639,3,18.095,16.582,17.914,19.966,7.219,7.219,23.963,16.074,16.074,21.062,21.062,3g,7.219,3i,16.074
KY608640,3,17.571,15.367,16.515,18.249,14.077,14.077,22.786,3.565,3.565,20.152,20.152,3i,3.565,3g,14.077
KY608641,3,17.062,15.706,16.459,17.684,14.361,14.361,23.022,4.075,4.075,19.942,19.942,3i,4.075,3g,14.361
KY608642,3,17.315,14.560,16.497,17.607,14.244,14.244,23.081,3.499,3.499,19.988,19.988,3i,3.499,3b,14.560
KY608643,3,18.238,16.610,17.594,19.096,15.645,15.645,24.026,4.810,4.810,21.716,21.716,3i,4.810,3g,15.645
KY608644,3,19.435,17.288,18.729,19.718,16.637,16.637,24.557,6.735,6.735,21.983,21.983,3i,6.735,3b,17.288
KY608645,3,17.694,15.254,17.187,18.023,14.653,14.653,23.081,4.301,4.301,20.245,20.245,3i,4.301,3b,15.254
KY608646,3,17.740,15.028,16.563,17.787,14.186,14.186,23.127,3.169,3.169,20.408,20.408,3i,3.169,3g,14.186
KY608647,3,18.023,15.650,16.733,18.305,14.594,14.594,23.259,4.190,4.190,20.933,20.933,3i,4.190,3g,14.594
