Accession,AssignedGenotype,Subtype1aDistance,Subtype1aDistance,Subtype1bDistance,Subtype1bDistance,Subtype1cDistance,Subtype1cDistance,Subtype1dDistance,Subtype1eDistance,Subtype1eDistance,Subtype1gDistance,Subtype1gDistance,Subtype1hDistance,Subtype1hDistance,Subtype1iDistance,Subtype1jDistance,Subtype1kDistance,Subtype1lDistance,Subtype1lDistance,Subtype1mDistance,Subtype1mDistance,Subtype1nDistance,Subtype1nDistance,Subtype1oDistance,Subtype1oDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
KY965729,1,4.649,4.649,19.926,19.926,18.753,18.753,21.564,22.005,22.005,21.331,21.331,20.455,20.455,20.486,15.839,15.839,20.455,20.455,13.675,13.675,15.153,15.153,19.799,19.799,1a,4.649,1m,13.675
KY965730,1,4.649,4.649,19.926,19.926,18.753,18.753,21.564,22.005,22.005,21.331,21.331,20.455,20.455,20.486,15.839,15.839,20.455,20.455,13.675,13.675,15.153,15.153,19.799,19.799,1a,4.649,1m,13.675
KY965731,1,4.807,4.807,19.873,19.873,18.753,18.753,21.459,21.847,21.847,21.278,21.278,20.402,20.402,20.591,15.839,15.892,20.402,20.402,13.728,13.728,15.100,15.100,19.747,19.747,1a,4.807,1m,13.728
KY965732,1,4.860,4.860,19.820,19.820,18.806,18.806,21.300,21.794,21.794,21.278,21.278,20.243,20.243,20.486,15.998,15.839,20.349,20.349,13.569,13.569,15.153,15.153,19.694,19.694,1a,4.860,1m,13.569
KY965733,1,4.702,4.702,19.873,19.873,18.859,18.859,21.459,21.953,21.953,21.383,21.383,20.402,20.402,20.539,15.945,15.892,20.402,20.402,13.728,13.728,15.100,15.100,19.641,19.641,1a,4.702,1m,13.728
KY965734,1,4.649,4.649,19.926,19.926,18.753,18.753,21.564,22.005,22.005,21.331,21.331,20.455,20.455,20.486,15.839,15.839,20.455,20.455,13.675,13.675,15.153,15.153,19.799,19.799,1a,4.649,1m,13.675
KY965735,1,4.649,4.649,19.926,19.926,18.753,18.753,21.564,22.005,22.005,21.331,21.331,20.455,20.455,20.486,15.839,15.839,20.455,20.455,13.675,13.675,15.153,15.153,19.799,19.799,1a,4.649,1m,13.675
KY965736,1,4.807,4.807,19.820,19.820,18.806,18.806,21.406,21.900,21.900,21.331,21.331,20.349,20.349,20.591,15.892,15.945,20.349,20.349,13.675,13.675,15.153,15.153,19.694,19.694,1a,4.807,1m,13.675
KY965737,1,4.651,4.651,19.926,19.926,18.753,18.753,21.564,22.005,22.005,21.331,21.331,20.455,20.455,20.486,15.848,15.848,20.455,20.455,13.682,13.682,15.161,15.161,19.799,19.799,1a,4.651,1m,13.682
KY965738,1,4.807,4.807,19.873,19.873,18.859,18.859,21.512,22.058,22.058,21.383,21.383,20.455,20.455,20.539,15.998,15.998,20.507,20.507,13.833,13.833,15.100,15.100,19.799,19.799,1a,4.807,1m,13.833
KY965739,1,4.649,4.649,19.926,19.926,18.753,18.753,21.564,22.005,22.005,21.331,21.331,20.455,20.455,20.486,15.839,15.839,20.455,20.455,13.675,13.675,15.153,15.153,19.799,19.799,1a,4.649,1m,13.675
KY965740,1,4.807,4.807,19.873,19.873,18.859,18.859,21.459,21.953,21.953,21.383,21.383,20.402,20.402,20.644,15.945,15.998,20.402,20.402,13.728,13.728,15.206,15.206,19.747,19.747,1a,4.807,1m,13.728
KY965741,1,4.702,4.702,19.979,19.979,18.700,18.700,21.617,22.058,22.058,21.383,21.383,20.507,20.507,20.539,15.787,15.892,20.507,20.507,13.622,13.622,15.100,15.100,19.852,19.852,1a,4.702,1m,13.622
KY965742,1,4.649,4.649,19.926,19.926,18.753,18.753,21.564,22.005,22.005,21.331,21.331,20.455,20.455,20.486,15.839,15.839,20.455,20.455,13.675,13.675,15.153,15.153,19.799,19.799,1a,4.649,1m,13.675
KY965743,1,4.649,4.649,19.926,19.926,18.753,18.753,21.564,22.005,22.005,21.331,21.331,20.455,20.455,20.486,15.839,15.839,20.455,20.455,13.675,13.675,15.153,15.153,19.799,19.799,1a,4.649,1m,13.675
KY965744,1,4.754,4.754,19.820,19.820,18.806,18.806,21.406,21.900,21.900,21.331,21.331,20.349,20.349,20.591,15.892,15.945,20.349,20.349,13.675,13.675,15.153,15.153,19.694,19.694,1a,4.754,1m,13.675
KY965745,1,4.702,4.702,19.979,19.979,18.700,18.700,21.617,22.005,22.005,21.331,21.331,20.507,20.507,20.539,15.892,15.892,20.507,20.507,13.728,13.728,15.206,15.206,19.852,19.852,1a,4.702,1m,13.728
KY965746,1,4.649,4.649,19.820,19.820,18.859,18.859,21.406,21.953,21.953,21.331,21.331,20.455,20.455,20.591,15.945,15.839,20.402,20.402,13.780,13.780,15.100,15.100,19.641,19.641,1a,4.649,1m,13.780
KY965747,1,4.702,4.702,19.979,19.979,18.806,18.806,21.617,22.058,22.058,21.383,21.383,20.507,20.507,20.539,15.892,15.892,20.507,20.507,13.728,13.728,15.100,15.100,19.852,19.852,1a,4.702,1m,13.728
KY965748,1,4.702,4.702,19.873,19.873,18.859,18.859,21.459,21.953,21.953,21.383,21.383,20.402,20.402,20.539,15.945,15.892,20.402,20.402,13.728,13.728,15.100,15.100,19.641,19.641,1a,4.702,1m,13.728
KY965749,1,4.702,4.702,19.979,19.979,18.806,18.806,21.617,22.058,22.058,21.383,21.383,20.507,20.507,20.539,15.892,15.892,20.507,20.507,13.728,13.728,15.206,15.206,19.852,19.852,1a,4.702,1m,13.728
KY965750,1,4.807,4.807,19.873,19.873,18.753,18.753,21.459,21.847,21.847,21.278,21.278,20.402,20.402,20.591,15.839,15.892,20.402,20.402,13.728,13.728,15.100,15.100,19.747,19.747,1a,4.807,1m,13.728
KY965751,1,4.860,4.860,19.820,19.820,18.806,18.806,21.406,21.900,21.900,21.331,21.331,20.349,20.349,20.539,15.787,15.839,20.349,20.349,13.780,13.780,15.048,15.048,19.694,19.694,1a,4.860,1m,13.780
KY965752,1,4.913,4.913,19.820,19.820,18.700,18.700,21.512,21.741,21.741,21.331,21.331,20.402,20.402,20.644,15.839,15.998,20.296,20.296,13.833,13.833,14.995,14.995,19.799,19.799,1a,4.913,1m,13.833
KY965753,1,4.860,4.860,20.085,20.085,18.912,18.912,21.670,22.111,22.111,21.542,21.542,20.666,20.666,20.539,15.787,16.051,20.560,20.560,13.780,13.780,15.364,15.364,19.799,19.799,1a,4.860,1m,13.780
KY965754,1,4.754,4.754,19.873,19.873,18.753,18.753,21.512,22.111,22.111,21.331,21.331,20.402,20.402,20.433,15.945,15.839,20.560,20.560,13.780,13.780,15.100,15.100,19.852,19.852,1a,4.754,1m,13.780
KY965755,1,4.807,4.807,19.873,19.873,18.753,18.753,21.459,21.847,21.847,21.278,21.278,20.402,20.402,20.591,15.839,15.892,20.402,20.402,13.728,13.728,15.100,15.100,19.747,19.747,1a,4.807,1m,13.728
KY965756,1,4.754,4.754,19.926,19.926,18.700,18.700,21.564,22.111,22.111,21.225,21.225,20.455,20.455,20.486,15.839,15.839,20.560,20.560,13.675,13.675,15.206,15.206,19.852,19.852,1a,4.754,1m,13.675
KY965757,1,4.807,4.807,19.873,19.873,18.753,18.753,21.459,21.847,21.847,21.278,21.278,20.402,20.402,20.591,15.839,15.892,20.402,20.402,13.728,13.728,15.100,15.100,19.747,19.747,1a,4.807,1m,13.728
KY965758,1,4.860,4.860,20.032,20.032,18.859,18.859,21.670,22.005,22.005,21.489,21.489,20.560,20.560,20.539,15.681,15.945,20.455,20.455,13.780,13.780,15.259,15.259,19.694,19.694,1a,4.860,1m,13.780
KY965759,1,4.860,4.860,19.820,19.820,18.753,18.753,21.459,21.794,21.794,21.225,21.225,20.455,20.455,20.539,15.787,15.839,20.455,20.455,13.780,13.780,15.153,15.153,19.694,19.694,1a,4.860,1m,13.780
KY965760,1,4.807,4.807,20.085,20.085,18.859,18.859,21.670,22.058,22.058,21.489,21.489,20.613,20.613,20.539,15.734,15.998,20.507,20.507,13.728,13.728,15.312,15.312,19.747,19.747,1a,4.807,1m,13.728
KY965761,1,4.754,4.754,19.820,19.820,18.806,18.806,21.406,21.794,21.794,21.225,21.225,20.349,20.349,20.644,15.787,15.839,20.349,20.349,13.675,13.675,15.048,15.048,19.694,19.694,1a,4.754,1m,13.675
KY965762,1,4.913,4.913,19.873,19.873,18.806,18.806,21.459,21.900,21.900,21.331,21.331,20.402,20.402,20.591,15.945,15.892,20.507,20.507,13.833,13.833,15.153,15.153,19.747,19.747,1a,4.913,1m,13.833
KY965763,1,4.860,4.860,19.926,19.926,18.806,18.806,21.406,21.900,21.900,21.225,21.225,20.349,20.349,20.644,15.892,15.945,20.455,20.455,13.675,13.675,15.048,15.048,19.799,19.799,1a,4.860,1m,13.675
KY965764,1,4.807,4.807,20.085,20.085,18.859,18.859,21.670,22.058,22.058,21.489,21.489,20.613,20.613,20.539,15.734,15.998,20.507,20.507,13.728,13.728,15.312,15.312,19.747,19.747,1a,4.807,1m,13.728
KY965765,1,4.702,4.702,19.873,19.873,18.753,18.753,21.512,22.058,22.058,21.278,21.278,20.402,20.402,20.433,15.892,15.787,20.507,20.507,13.728,13.728,15.153,15.153,19.799,19.799,1a,4.702,1m,13.728
KY965766,1,4.807,4.807,19.873,19.873,18.753,18.753,21.459,21.847,21.847,21.278,21.278,20.402,20.402,20.591,15.839,15.892,20.402,20.402,13.728,13.728,15.100,15.100,19.747,19.747,1a,4.807,1m,13.728
KY965767,1,4.860,4.860,19.873,19.873,18.753,18.753,21.459,21.847,21.847,21.278,21.278,20.402,20.402,20.644,15.839,15.892,20.455,20.455,13.728,13.728,15.100,15.100,19.747,19.747,1a,4.860,1m,13.728
KY965768,1,4.860,4.860,20.137,20.137,18.912,18.912,21.723,22.111,22.111,21.542,21.542,20.666,20.666,20.591,15.787,16.051,20.560,20.560,13.780,13.780,15.364,15.364,19.799,19.799,1a,4.860,1m,13.780
KY965769,1,4.913,4.913,19.873,19.873,18.806,18.806,21.459,21.953,21.953,21.278,21.278,20.402,20.402,20.591,15.945,15.892,20.507,20.507,13.833,13.833,15.153,15.153,19.799,19.799,1a,4.913,1m,13.833
KY965770,1,4.860,4.860,19.926,19.926,18.806,18.806,21.406,21.900,21.900,21.331,21.331,20.455,20.455,20.644,15.892,15.945,20.402,20.402,13.780,13.780,15.153,15.153,19.694,19.694,1a,4.860,1m,13.780
KY965771,1,4.807,4.807,19.873,19.873,18.753,18.753,21.459,21.847,21.847,21.278,21.278,20.402,20.402,20.591,15.839,15.892,20.402,20.402,13.728,13.728,15.100,15.100,19.747,19.747,1a,4.807,1m,13.728
KY965772,1,4.860,4.860,19.926,19.926,18.700,18.700,21.406,21.900,21.900,21.225,21.225,20.349,20.349,20.539,15.787,15.945,20.455,20.455,13.675,13.675,15.153,15.153,19.799,19.799,1a,4.860,1m,13.675
KY965773,1,4.807,4.807,19.873,19.873,18.753,18.753,21.459,21.847,21.847,21.278,21.278,20.402,20.402,20.591,15.839,15.892,20.402,20.402,13.728,13.728,15.100,15.100,19.747,19.747,1a,4.807,1m,13.728
KY965774,1,4.807,4.807,19.873,19.873,18.753,18.753,21.459,21.847,21.847,21.278,21.278,20.402,20.402,20.591,15.839,15.892,20.402,20.402,13.728,13.728,15.100,15.100,19.747,19.747,1a,4.807,1m,13.728
KY965775,1,4.807,4.807,20.085,20.085,18.859,18.859,21.670,22.058,22.058,21.489,21.489,20.613,20.613,20.539,15.734,15.998,20.507,20.507,13.728,13.728,15.312,15.312,19.747,19.747,1a,4.807,1m,13.728
KY965776,1,4.860,4.860,20.085,20.085,18.975,18.975,21.787,22.058,22.058,21.489,21.489,20.613,20.613,20.655,15.848,16.059,20.560,20.560,13.840,13.840,15.312,15.312,19.673,19.673,1a,4.860,1m,13.840
KY965777,1,4.807,4.807,19.979,19.979,18.806,18.806,21.564,21.847,21.847,21.278,21.278,20.402,20.402,20.697,15.839,15.998,20.507,20.507,13.728,13.728,15.100,15.100,19.799,19.799,1a,4.807,1m,13.728
KY965778,1,4.860,4.860,19.820,19.820,18.753,18.753,21.459,21.794,21.794,21.225,21.225,20.455,20.455,20.539,15.787,15.839,20.455,20.455,13.780,13.780,15.153,15.153,19.694,19.694,1a,4.860,1m,13.780
KY965779,1,4.807,4.807,19.873,19.873,18.753,18.753,21.459,21.847,21.847,21.278,21.278,20.402,20.402,20.591,15.839,15.892,20.402,20.402,13.728,13.728,15.100,15.100,19.747,19.747,1a,4.807,1m,13.728
KY965780,1,4.913,4.913,20.085,20.085,18.965,18.965,21.670,21.953,21.953,21.595,21.595,20.613,20.613,20.539,15.734,15.998,20.507,20.507,13.728,13.728,15.417,15.417,19.747,19.747,1a,4.913,1m,13.728
KY965781,1,4.702,4.702,19.979,19.979,18.806,18.806,21.512,21.953,21.953,21.383,21.383,20.507,20.507,20.539,15.892,15.892,20.507,20.507,13.622,13.622,15.206,15.206,19.852,19.852,1a,4.702,1m,13.622
KY965782,1,5.018,5.018,19.873,19.873,18.912,18.912,21.353,22.005,22.005,21.331,21.331,20.402,20.402,20.591,15.839,15.734,20.455,20.455,13.833,13.833,15.320,15.320,19.905,19.905,1a,5.018,1m,13.833
KY965783,1,4.860,4.860,19.820,19.820,18.753,18.753,21.406,21.900,21.900,21.225,21.225,20.349,20.349,20.539,15.892,15.839,20.455,20.455,13.780,13.780,15.100,15.100,19.747,19.747,1a,4.860,1m,13.780
KY965784,1,4.807,4.807,19.873,19.873,18.753,18.753,21.459,21.847,21.847,21.278,21.278,20.402,20.402,20.591,15.839,15.892,20.402,20.402,13.728,13.728,15.100,15.100,19.747,19.747,1a,4.807,1m,13.728
KY965785,1,4.860,4.860,20.032,20.032,18.859,18.859,21.670,22.005,22.005,21.489,21.489,20.560,20.560,20.539,15.681,15.945,20.455,20.455,13.780,13.780,15.259,15.259,19.694,19.694,1a,4.860,1m,13.780
KY965786,1,4.807,4.807,20.085,20.085,18.859,18.859,21.670,22.058,22.058,21.489,21.489,20.613,20.613,20.539,15.734,15.998,20.507,20.507,13.728,13.728,15.312,15.312,19.747,19.747,1a,4.807,1m,13.728
KY965787,1,4.807,4.807,19.873,19.873,18.753,18.753,21.459,21.847,21.847,21.278,21.278,20.402,20.402,20.591,15.839,15.892,20.402,20.402,13.728,13.728,15.100,15.100,19.747,19.747,1a,4.807,1m,13.728
KY965788,1,4.966,4.966,19.979,19.979,18.912,18.912,21.512,22.005,22.005,21.436,21.436,20.507,20.507,20.644,15.892,16.051,20.455,20.455,13.780,13.780,15.206,15.206,19.799,19.799,1a,4.966,1m,13.780
KY965789,1,4.913,4.913,19.926,19.926,18.859,18.859,21.459,21.953,21.953,21.383,21.383,20.455,20.455,20.591,15.839,15.998,20.402,20.402,13.728,13.728,15.153,15.153,19.747,19.747,1a,4.913,1m,13.728
KY965790,1,4.702,4.702,19.873,19.873,18.753,18.753,21.512,22.058,22.058,21.278,21.278,20.402,20.402,20.433,15.892,15.787,20.507,20.507,13.728,13.728,15.153,15.153,19.799,19.799,1a,4.702,1m,13.728
KY965791,1,4.742,4.742,20.032,20.032,18.903,18.903,21.607,22.181,22.181,21.341,21.341,20.458,20.458,20.543,15.974,15.868,20.618,20.618,13.791,13.791,15.229,15.229,19.851,19.851,1a,4.742,1m,13.791
KY965792,1,4.742,4.742,20.032,20.032,18.903,18.903,21.607,22.181,22.181,21.341,21.341,20.458,20.458,20.543,15.974,15.868,20.618,20.618,13.791,13.791,15.229,15.229,19.851,19.851,1a,4.742,1m,13.791
KY965793,1,4.742,4.742,20.032,20.032,18.903,18.903,21.607,22.181,22.181,21.341,21.341,20.458,20.458,20.543,15.974,15.868,20.618,20.618,13.791,13.791,15.229,15.229,19.851,19.851,1a,4.742,1m,13.791
KY965794,1,4.688,4.688,19.979,19.979,18.850,18.850,21.554,22.128,22.128,21.288,21.288,20.405,20.405,20.490,15.974,15.815,20.565,20.565,13.845,13.845,15.176,15.176,19.798,19.798,1a,4.688,1m,13.845
KY965795,1,4.742,4.742,20.032,20.032,18.903,18.903,21.607,22.181,22.181,21.341,21.341,20.458,20.458,20.543,15.974,15.868,20.618,20.618,13.791,13.791,15.229,15.229,19.851,19.851,1a,4.742,1m,13.791
KY965796,1,4.795,4.795,20.032,20.032,18.956,18.956,21.607,22.128,22.128,21.394,21.394,20.458,20.458,20.543,15.921,15.815,20.671,20.671,13.845,13.845,15.282,15.282,19.851,19.851,1a,4.795,1m,13.845
KY965797,1,4.742,4.742,20.032,20.032,18.903,18.903,21.607,22.181,22.181,21.341,21.341,20.458,20.458,20.543,15.974,15.868,20.618,20.618,13.791,13.791,15.229,15.229,19.851,19.851,1a,4.742,1m,13.791
KY965798,1,4.742,4.742,20.032,20.032,18.903,18.903,21.607,22.181,22.181,21.341,21.341,20.458,20.458,20.543,15.974,15.868,20.618,20.618,13.791,13.791,15.229,15.229,19.851,19.851,1a,4.742,1m,13.791
KY965799,1,4.732,4.732,19.989,19.989,18.863,18.863,21.573,22.187,22.187,21.307,21.307,20.426,20.426,20.510,15.940,15.834,20.574,20.574,13.762,13.762,15.197,15.197,19.915,19.915,1a,4.732,1m,13.762
KY965800,1,4.742,4.742,20.032,20.032,18.903,18.903,21.607,22.181,22.181,21.341,21.341,20.458,20.458,20.543,15.974,15.868,20.618,20.618,13.791,13.791,15.229,15.229,19.851,19.851,1a,4.742,1m,13.791
KY965801,1,4.742,4.742,20.032,20.032,18.903,18.903,21.607,22.181,22.181,21.341,21.341,20.458,20.458,20.543,15.974,15.868,20.618,20.618,13.791,13.791,15.229,15.229,19.851,19.851,1a,4.742,1m,13.791
KY965802,1,4.742,4.742,20.032,20.032,18.903,18.903,21.607,22.181,22.181,21.341,21.341,20.458,20.458,20.543,15.974,15.868,20.618,20.618,13.791,13.791,15.229,15.229,19.851,19.851,1a,4.742,1m,13.791
KY965803,1,4.742,4.742,20.032,20.032,18.903,18.903,21.607,22.181,22.181,21.341,21.341,20.458,20.458,20.543,15.974,15.868,20.618,20.618,13.791,13.791,15.229,15.229,19.851,19.851,1a,4.742,1m,13.791
KY965804,1,4.742,4.742,20.032,20.032,18.903,18.903,21.607,22.181,22.181,21.341,21.341,20.458,20.458,20.543,15.974,15.868,20.618,20.618,13.791,13.791,15.229,15.229,19.851,19.851,1a,4.742,1m,13.791
KY965805,1,4.688,4.688,20.032,20.032,18.903,18.903,21.554,22.234,22.234,21.341,21.341,20.458,20.458,20.596,15.921,15.921,20.565,20.565,13.845,13.845,15.282,15.282,19.904,19.904,1a,4.688,1m,13.845
KY965806,1,4.742,4.742,20.032,20.032,18.903,18.903,21.607,22.181,22.181,21.341,21.341,20.458,20.458,20.543,15.974,15.868,20.618,20.618,13.791,13.791,15.229,15.229,19.851,19.851,1a,4.742,1m,13.791
KY965807,1,4.732,4.732,19.989,19.989,18.863,18.863,21.573,22.187,22.187,21.307,21.307,20.426,20.426,20.510,15.940,15.834,20.574,20.574,13.762,13.762,15.197,15.197,19.915,19.915,1a,4.732,1m,13.762
L02836,1,20.792,20.792,8.140,8.140,22.257,22.257,17.846,21.349,21.349,22.005,22.005,19.123,19.123,17.274,20.930,21.161,19.937,19.937,20.675,20.675,19.683,19.683,20.200,20.200,1b,8.140,1i,17.274
LC011927,1,20.032,20.032,8.822,8.822,20.928,20.928,17.619,22.304,22.304,21.478,21.478,17.880,17.880,15.901,19.926,20.032,19.556,19.556,19.397,19.397,19.282,19.282,20.327,20.327,1b,8.822,1i,15.901
LC011928,1,20.032,20.032,8.822,8.822,20.928,20.928,17.619,22.304,22.304,21.478,21.478,17.880,17.880,15.901,19.926,20.032,19.556,19.556,19.397,19.397,19.282,19.282,20.327,20.327,1b,8.822,1i,15.901
LC011929,1,20.032,20.032,8.822,8.822,20.928,20.928,17.619,22.304,22.304,21.478,21.478,17.880,17.880,15.901,19.926,20.032,19.556,19.556,19.397,19.397,19.282,19.282,20.327,20.327,1b,8.822,1i,15.901
LC011930,1,20.011,20.011,9.567,9.567,21.741,21.741,17.504,21.395,21.395,21.859,21.859,18.542,18.542,16.420,21.300,20.877,19.229,19.229,20.507,20.507,19.767,19.767,20.444,20.444,1b,9.567,1i,16.420
LC011931,1,20.063,20.063,9.619,9.619,21.794,21.794,17.557,21.447,21.447,21.911,21.911,18.595,18.595,16.473,21.353,20.930,19.282,19.282,20.560,20.560,19.820,19.820,20.497,20.497,1b,9.619,1i,16.473
LC034308,1,20.379,20.379,8.134,8.134,22.361,22.361,17.507,21.444,21.444,22.747,22.747,19.187,19.187,16.956,20.924,20.598,20.054,20.054,21.247,21.247,20.271,20.271,21.192,21.192,1b,8.134,1i,16.956
LC150893,1,21.203,21.203,9.350,9.350,22.866,22.866,17.433,21.512,21.512,21.987,21.987,19.450,19.450,17.485,21.108,21.489,20.402,20.402,21.036,21.036,20.021,20.021,22.146,22.146,1b,9.350,1d,17.433
LC209863,1,4.120,4.120,19.715,19.715,19.282,19.282,22.210,21.636,21.636,21.395,21.395,20.719,20.719,20.539,16.270,15.954,20.296,20.296,15.055,15.055,15.892,15.892,20.137,20.137,1a,4.120,1m,15.055
LC209864,1,5.177,5.177,19.926,19.926,20.032,20.032,21.576,21.987,21.987,22.345,22.345,21.300,21.300,20.803,17.221,16.112,20.190,20.190,16.218,16.218,15.998,15.998,19.979,19.979,1a,5.177,1n,15.998
LC209865,1,5.230,5.230,18.922,18.922,19.345,19.345,21.670,21.478,21.478,21.447,21.447,20.507,20.507,20.317,15.742,15.954,20.666,20.666,15.214,15.214,15.364,15.364,20.190,20.190,1a,5.230,1m,15.214
LC209866,1,5.388,5.388,19.609,19.609,18.922,18.922,21.417,21.425,21.425,21.225,21.225,20.560,20.560,20.275,15.742,15.901,20.296,20.296,13.893,13.893,14.995,14.995,19.767,19.767,1a,5.388,1m,13.893
LC209867,1,5.388,5.388,19.219,19.219,19.662,19.662,22.011,21.987,21.987,21.859,21.859,21.089,21.089,20.972,15.742,15.795,20.560,20.560,14.369,14.369,15.839,15.839,19.397,19.397,1a,5.388,1m,14.369
LC209868,1,6.233,6.233,19.842,19.842,19.397,19.397,22.557,21.794,21.794,21.976,21.976,20.772,20.772,21.161,16.482,16.376,20.190,20.190,15.425,15.425,15.576,15.576,20.560,20.560,1a,6.233,1m,15.425
LC209869,1,7.132,7.132,19.133,19.133,19.239,19.239,21.893,21.824,21.824,21.647,21.647,21.300,21.300,20.327,16.218,15.848,19.979,19.979,15.425,15.425,15.681,15.681,20.349,20.349,1a,7.132,1m,15.425
LC209870,1,8.452,8.452,20.349,20.349,19.609,19.609,22.116,21.982,21.982,21.606,21.606,22.122,22.122,21.617,15.901,16.852,19.958,19.958,15.637,15.637,16.112,16.112,20.719,20.719,1a,8.452,1m,15.637
LC209871,1,5.652,5.652,19.397,19.397,20.137,20.137,21.758,21.478,21.478,21.500,21.500,20.666,20.666,20.222,15.742,15.637,20.433,20.433,14.686,14.686,15.787,15.787,19.926,19.926,1a,5.652,1m,14.686
LC209872,1,4.385,4.385,19.556,19.556,19.609,19.609,21.840,21.741,21.741,21.606,21.606,20.560,20.560,20.602,15.620,15.478,20.719,20.719,15.161,15.161,15.628,15.628,20.296,20.296,1a,4.385,1m,15.161
LC209873,1,5.441,5.441,19.715,19.715,19.027,19.027,21.640,21.847,21.847,22.081,22.081,21.195,21.195,20.327,15.637,15.689,20.327,20.327,15.214,15.214,16.156,16.156,19.873,19.873,1a,5.441,1m,15.214
LC209874,1,5.494,5.494,19.662,19.662,19.450,19.450,21.840,21.636,21.636,21.183,21.183,21.089,21.089,20.486,15.795,15.531,19.799,19.799,14.897,14.897,15.734,15.734,19.926,19.926,1a,5.494,1m,14.897
LC209875,1,7.713,7.713,20.243,20.243,19.926,19.926,21.999,22.862,22.862,22.334,22.334,22.093,22.093,21.331,17.961,17.063,21.067,21.067,16.482,16.482,15.998,15.998,20.825,20.825,1a,7.713,1n,15.998
LC209876,1,5.018,5.018,19.820,19.820,19.176,19.176,21.523,22.029,22.029,21.712,21.712,20.825,20.825,20.539,16.006,15.689,20.666,20.666,14.474,14.474,15.320,15.320,20.296,20.296,1a,5.018,1m,14.474
LC209877,1,5.494,5.494,19.767,19.767,19.186,19.186,21.429,21.741,21.741,21.553,21.553,21.670,21.670,20.327,15.531,15.795,20.275,20.275,15.161,15.161,15.945,15.945,19.715,19.715,1a,5.494,1m,15.161
LC209878,1,5.230,5.230,20.190,20.190,19.450,19.450,21.640,22.111,22.111,22.081,22.081,21.459,21.459,20.380,15.478,15.795,20.275,20.275,15.372,15.372,15.998,15.998,20.190,20.190,1a,5.230,1m,15.372
LC209879,1,5.864,5.864,20.085,20.085,19.123,19.123,22.475,21.900,21.900,21.934,21.934,20.983,20.983,20.803,16.006,16.904,20.560,20.560,15.531,15.531,15.945,15.945,20.402,20.402,1a,5.864,1m,15.531
LC209880,1,6.709,6.709,20.243,20.243,19.651,19.651,21.817,22.416,22.416,21.636,21.636,21.776,21.776,21.542,16.904,16.843,21.700,21.700,15.945,15.945,15.206,15.206,21.342,21.342,1a,6.709,1n,15.206
LC209881,1,6.498,6.498,20.137,20.137,19.450,19.450,22.158,22.322,22.322,21.753,21.753,21.564,21.564,21.753,16.746,16.799,21.353,21.353,15.478,15.478,15.100,15.100,20.560,20.560,1a,6.498,1n,15.100
LC209882,1,4.702,4.702,20.032,20.032,19.546,19.546,21.682,21.847,21.847,22.240,22.240,20.719,20.719,20.750,16.587,15.584,20.983,20.983,14.474,14.474,15.628,15.628,20.032,20.032,1a,4.702,1m,14.474
LC209883,1,5.230,5.230,20.296,20.296,19.915,19.915,22.475,22.463,22.463,22.164,22.164,21.406,21.406,21.172,15.584,15.742,21.014,21.014,15.478,15.478,15.795,15.795,20.719,20.719,1a,5.230,1m,15.478
LC209884,1,6.603,6.603,20.644,20.644,20.085,20.085,22.826,22.427,22.427,22.228,22.228,20.877,20.877,22.076,17.010,16.799,20.719,20.719,15.108,15.108,15.470,15.470,20.602,20.602,1a,6.603,1m,15.108
LC209885,1,5.283,5.283,18.763,18.763,19.186,19.186,20.941,21.319,21.319,21.278,21.278,20.613,20.613,20.063,16.059,15.478,20.011,20.011,14.739,14.739,15.364,15.364,20.032,20.032,1a,5.283,1m,14.739
LC209886,1,5.547,5.547,19.133,19.133,19.757,19.757,20.941,21.583,21.583,21.172,21.172,21.195,21.195,20.908,15.478,15.901,20.560,20.560,15.478,15.478,15.259,15.259,20.455,20.455,1a,5.547,1n,15.259
LC209887,1,5.335,5.335,18.869,18.869,19.292,19.292,20.941,21.478,21.478,21.172,21.172,20.719,20.719,20.222,16.112,15.108,20.011,20.011,14.474,14.474,15.425,15.425,20.402,20.402,1a,5.335,1m,14.474
LC209888,1,5.917,5.917,19.715,19.715,19.239,19.239,21.417,21.953,21.953,21.542,21.542,21.512,21.512,20.644,16.112,15.584,19.905,19.905,15.320,15.320,16.051,16.051,20.402,20.402,1a,5.917,1m,15.320
LC273304,1,20.739,20.739,9.672,9.672,21.233,21.233,17.037,21.353,21.353,22.029,22.029,18.446,18.446,16.226,21.447,21.078,19.397,19.397,20.814,20.814,20.486,20.486,21.078,21.078,1b,9.672,1i,16.226
LC368309,1,20.602,20.602,9.192,9.192,21.730,21.730,18.042,22.304,22.304,22.574,22.574,19.345,19.345,17.116,20.825,20.591,19.493,19.493,20.338,20.338,19.229,19.229,20.549,20.549,1b,9.192,1i,17.116
LC368310,1,20.264,20.264,9.567,9.567,21.835,21.835,17.725,21.606,21.606,22.293,22.293,18.446,18.446,15.909,20.761,20.708,19.873,19.873,20.866,20.866,19.599,19.599,20.380,20.380,1b,9.567,1i,15.909
LC368311,1,8.135,8.135,20.032,20.032,19.715,19.715,22.316,22.005,22.005,21.595,21.595,21.406,21.406,21.542,17.063,16.587,19.926,19.926,15.584,15.584,15.998,15.998,20.507,20.507,1a,8.135,1m,15.584
