Accession,AssignedGenotype,Subtype4aDistance,Subtype4bDistance,Subtype4cDistance,Subtype4dDistance,Subtype4dDistance,Subtype4fDistance,Subtype4fDistance,Subtype4gDistance,Subtype4kDistance,Subtype4kDistance,Subtype4lDistance,Subtype4mDistance,Subtype4nDistance,Subtype4oDistance,Subtype4pDistance,Subtype4qDistance,Subtype4rDistance,Subtype4sDistance,Subtype4tDistance,Subtype4vDistance,Subtype4vDistance,Subtype4wDistance,Subtype4wDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
KP666348,4,7.170,10.150,8.333,9.057,9.057,10.227,10.227,12.879,11.654,11.654,7.955,9.470,10.985,9.434,12.453,9.434,16.604,9.804,11.698,11.698,11.698,12.830,12.830,4a,7.170,4l,7.955
KP666349,4,7.170,10.150,8.333,9.057,9.057,10.227,10.227,12.879,11.654,11.654,7.955,9.470,10.985,9.434,12.453,9.434,16.604,9.804,11.698,11.698,11.698,12.830,12.830,4a,7.170,4l,7.955
KP666350,4,7.170,10.150,8.333,9.057,9.057,10.227,10.227,12.879,11.654,11.654,7.955,9.470,10.985,9.434,12.453,9.434,16.604,9.804,11.698,11.698,11.698,12.830,12.830,4a,7.170,4l,7.955
KP666351,4,7.170,10.150,8.333,9.057,9.057,10.227,10.227,12.879,11.654,11.654,7.955,9.470,10.985,9.434,12.453,9.434,16.604,9.804,11.698,11.698,11.698,12.830,12.830,4a,7.170,4l,7.955
KP666352,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666353,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666354,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666355,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666356,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666357,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666358,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666359,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666360,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666361,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666362,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666363,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666364,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666365,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666366,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666367,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666368,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666369,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666370,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666371,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666372,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666373,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666374,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666375,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666376,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666377,4,6.792,10.526,7.955,8.679,8.679,10.606,10.606,13.258,12.030,12.030,7.576,9.091,10.606,9.057,12.830,9.057,16.981,10.294,11.321,11.321,11.321,12.453,12.453,4a,6.792,4l,7.576
KP666378,4,7.170,10.150,8.333,9.057,9.057,10.227,10.227,12.879,11.654,11.654,7.955,9.470,10.985,9.434,12.453,9.434,16.604,9.804,11.698,11.698,11.698,12.830,12.830,4a,7.170,4l,7.955
KP668636,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668637,4,8.358,19.871,10.585,14.971,14.971,16.082,16.082,16.832,16.170,16.170,13.801,15.254,16.199,16.140,15.556,15.673,18.293,16.140,15.848,14.678,14.678,18.819,18.819,4a,8.358,4c,10.585
KP668638,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668639,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668640,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668641,4,8.299,19.813,10.468,14.854,14.854,15.965,15.965,16.832,16.054,16.054,13.684,15.196,16.082,16.140,15.556,15.556,18.293,16.140,15.731,14.620,14.620,18.761,18.761,4a,8.299,4c,10.468
KP668642,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668643,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668644,4,8.416,19.871,10.585,14.854,14.854,16.082,16.082,16.832,16.054,16.054,13.801,15.137,16.199,16.140,15.439,15.673,18.293,16.023,15.731,14.678,14.678,18.703,18.703,4a,8.416,4c,10.585
KP668645,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668646,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668647,4,8.416,19.871,10.585,14.971,14.971,15.965,15.965,16.832,16.170,16.170,13.801,15.254,16.199,16.140,15.439,15.673,18.293,16.140,15.731,14.678,14.678,18.819,18.819,4a,8.416,4c,10.585
KP668648,4,8.358,19.813,10.585,14.971,14.971,15.965,15.965,16.715,16.170,16.170,13.801,15.254,16.199,16.023,15.497,15.673,18.235,16.140,15.848,14.620,14.620,18.761,18.761,4a,8.358,4c,10.585
KP668649,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668650,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668651,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668652,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668653,4,8.299,19.871,10.585,14.971,14.971,15.965,15.965,16.715,16.054,16.054,13.684,15.254,16.082,16.023,15.439,15.556,18.177,16.023,15.731,14.678,14.678,18.703,18.703,4a,8.299,4c,10.585
KP668654,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668655,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668656,4,8.416,19.871,10.585,14.971,14.971,16.082,16.082,16.832,16.170,16.170,13.801,15.254,16.199,16.140,15.439,15.673,18.293,16.140,15.848,14.678,14.678,18.819,18.819,4a,8.416,4c,10.585
KP668657,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668658,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668659,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668660,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668661,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668662,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668663,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668664,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668665,4,8.358,19.813,10.526,14.912,14.912,16.023,16.023,16.774,16.112,16.112,13.743,15.196,16.140,16.082,15.497,15.614,18.235,16.082,15.789,14.620,14.620,18.761,18.761,4a,8.358,4c,10.526
KP668666,4,8.418,19.952,10.633,15.063,15.063,16.079,16.079,16.906,16.110,16.110,13.859,15.173,16.318,16.258,15.601,15.780,18.269,16.198,15.959,14.764,14.764,18.937,18.937,4a,8.418,4c,10.633
KP668667,4,8.418,19.952,10.633,15.063,15.063,16.079,16.079,16.906,16.110,16.110,13.859,15.173,16.318,16.258,15.601,15.780,18.269,16.198,15.959,14.764,14.764,18.937,18.937,4a,8.418,4c,10.633
KP668668,4,8.418,19.952,10.633,15.063,15.063,16.079,16.079,16.906,16.110,16.110,13.859,15.173,16.318,16.258,15.601,15.780,18.269,16.198,15.959,14.764,14.764,18.937,18.937,4a,8.418,4c,10.633
KP668669,4,8.478,19.952,10.633,15.063,15.063,16.079,16.079,16.906,16.110,16.110,13.978,15.173,16.318,16.378,15.601,15.780,18.329,16.198,15.959,14.764,14.764,18.996,18.996,4a,8.478,4c,10.633
KP668670,4,8.416,19.871,10.702,14.971,14.971,16.023,16.023,17.018,16.170,16.170,13.801,15.371,16.316,16.140,15.439,15.789,18.246,16.023,15.965,14.678,14.678,18.819,18.819,4a,8.416,4c,10.702
KP668671,4,8.533,19.871,10.702,14.971,14.971,16.082,16.082,17.018,16.287,16.287,13.801,15.371,16.316,16.140,15.439,15.789,18.246,16.023,15.965,14.795,14.795,18.819,18.819,4a,8.533,4c,10.702
KP668672,4,8.475,19.813,10.643,14.912,14.912,16.023,16.023,16.959,16.229,16.229,13.743,15.313,16.257,16.082,15.380,15.731,18.187,15.965,15.906,14.737,14.737,18.761,18.761,4a,8.475,4c,10.643
KP668673,4,8.475,19.813,10.643,14.912,14.912,16.023,16.023,16.959,16.229,16.229,13.743,15.313,16.257,16.082,15.380,15.731,18.187,15.965,15.906,14.737,14.737,18.761,18.761,4a,8.475,4c,10.643
KP668674,4,8.475,19.813,10.643,14.912,14.912,16.023,16.023,16.959,16.229,16.229,13.743,15.313,16.257,16.082,15.380,15.731,18.187,15.965,15.906,14.737,14.737,18.761,18.761,4a,8.475,4c,10.643
KP668675,4,8.475,19.813,10.643,14.912,14.912,16.023,16.023,16.959,16.229,16.229,13.743,15.313,16.257,16.082,15.380,15.731,18.187,15.965,15.906,14.737,14.737,18.761,18.761,4a,8.475,4c,10.643
KP668676,4,8.475,19.813,10.643,14.912,14.912,16.023,16.023,16.959,16.229,16.229,13.743,15.313,16.257,16.082,15.380,15.731,18.187,15.965,15.906,14.737,14.737,18.761,18.761,4a,8.475,4c,10.643
KP668677,4,8.475,19.813,10.643,14.912,14.912,16.023,16.023,16.959,16.229,16.229,13.743,15.313,16.257,16.082,15.380,15.731,18.187,15.965,15.906,14.737,14.737,18.761,18.761,4a,8.475,4c,10.643
KP668678,4,8.537,20.072,10.693,15.003,15.003,16.139,16.139,17.215,16.348,16.348,13.740,15.233,16.438,16.198,15.541,15.780,18.340,16.139,16.019,14.824,14.824,18.937,18.937,4a,8.537,4c,10.693
KX810070,4,14.793,19.288,14.159,7.965,7.965,16.519,16.519,18.043,14.201,14.201,11.045,12.537,15.522,14.627,11.243,14.030,14.497,15.385,11.573,13.018,13.018,16.864,16.864,4d,7.965,4p,11.243
KX810071,4,14.793,19.288,14.159,7.965,7.965,16.519,16.519,18.043,14.201,14.201,11.045,12.537,15.522,14.627,11.243,14.030,14.497,15.385,11.573,13.018,13.018,16.864,16.864,4d,7.965,4p,11.243
KX810077,4,9.346,21.807,11.526,14.286,14.286,16.822,16.822,18.692,17.757,17.757,15.576,12.773,19.003,19.315,16.822,19.315,17.445,16.822,16.562,15.265,15.265,19.876,19.876,4a,9.346,4c,11.526
KX810078,4,9.346,21.807,11.526,14.286,14.286,16.822,16.822,18.692,17.757,17.757,15.576,12.773,19.003,19.315,16.822,19.315,17.445,16.822,16.562,15.265,15.265,19.876,19.876,4a,9.346,4c,11.526
KX810079,4,10.398,21.341,11.315,13.720,13.720,17.125,17.125,18.960,17.737,17.737,15.291,12.883,17.593,19.878,16.514,19.572,17.737,18.349,18.349,16.208,16.208,19.266,19.266,4a,10.398,4c,11.315
KX810080,4,7.128,20.299,12.185,15.094,15.094,18.697,18.697,18.201,16.702,16.702,16.205,14.706,18.908,20.126,17.271,16.916,17.271,17.857,18.844,13.866,13.866,18.723,18.723,4a,7.128,4c,12.185
KX810081,4,6.709,21.627,11.765,15.933,15.933,18.908,18.908,18.630,16.702,16.702,16.631,13.655,19.118,19.706,17.058,17.987,17.271,17.437,18.844,13.866,13.866,18.723,18.723,4a,6.709,4c,11.765
KX810082,4,7.757,22.009,12.395,15.352,15.352,18.487,18.487,19.058,17.559,17.559,16.844,13.655,19.538,19.833,17.271,19.058,17.697,18.067,18.630,15.546,15.546,19.829,19.829,4a,7.757,4c,12.395
KX810083,4,13.433,22.081,15.418,15.074,15.074,18.550,18.550,20.343,20.299,20.299,17.697,14.925,20.343,18.644,18.337,19.914,17.484,20.256,19.700,17.058,17.058,21.548,21.548,4a,13.433,4m,14.925
KX810084,4,7.338,21.154,12.185,15.139,15.139,18.067,18.067,18.415,16.702,16.702,15.991,13.445,19.118,18.998,16.844,18.201,16.844,17.227,18.415,15.336,15.336,19.403,19.403,4a,7.338,4c,12.185
KX810085,4,13.006,22.081,14.989,14.650,14.650,18.977,18.977,20.557,20.085,20.085,17.484,14.925,19.914,18.856,17.910,19.914,17.697,19.829,19.272,16.631,16.631,21.548,21.548,4a,13.006,4m,14.925
KX810086,4,11.727,22.718,14.347,14.681,14.681,18.550,18.550,19.914,19.231,19.231,16.631,14.072,19.272,18.644,17.484,20.343,17.271,19.190,18.630,17.271,17.271,21.384,21.384,4a,11.727,4m,14.072
KY083754,4,17.138,18.190,17.167,17.417,17.417,17.750,17.750,15.667,14.833,14.833,18.667,18.500,18.881,18.401,18.045,19.400,6.583,17.308,18.729,19.083,19.083,20.583,20.583,4r,6.583,4k,14.833
KY083755,4,18.386,19.289,19.317,18.485,18.485,18.750,18.750,16.167,15.833,15.833,19.250,19.417,19.382,19.000,18.630,19.900,8.667,18.311,19.833,19.650,19.650,20.833,20.833,4r,8.667,4k,15.833
KY083756,4,15.775,18.058,17.257,16.440,16.440,17.166,17.166,14.896,14.078,14.078,17.348,17.091,18.198,17.166,17.604,18.074,6.176,16.258,17.860,18.256,18.256,20.091,20.091,4r,6.176,4k,14.078
KY083757,4,19.136,19.569,19.237,19.015,19.015,19.270,19.270,17.912,17.148,17.148,19.779,20.034,21.289,19.864,19.831,21.204,8.489,19.068,20.271,20.950,20.950,20.950,20.950,4r,8.489,4k,17.148
KY283130,4,7.099,18.739,10.045,14.543,14.543,15.276,15.276,16.366,14.366,14.366,13.318,14.302,15.632,15.398,14.721,14.648,17.315,14.953,15.510,13.818,13.818,17.634,17.634,4a,7.099,4c,10.045
KY386884,4,15.284,19.505,14.702,4.658,4.658,15.575,15.575,17.322,14.847,14.847,14.847,13.828,16.885,16.594,15.429,15.429,15.721,14.993,13.974,14.265,14.265,17.176,17.176,4d,4.658,4m,13.828
KY386887,4,15.721,18.486,14.556,5.386,5.386,15.721,15.721,17.322,14.847,14.847,14.993,13.828,16.448,16.739,16.157,15.721,15.666,15.284,13.683,14.119,14.119,17.758,17.758,4d,5.386,4m,13.828
KY386888,4,15.429,19.505,15.284,5.386,5.386,16.012,16.012,17.613,14.847,14.847,14.702,13.974,16.448,17.613,16.012,16.012,15.429,15.866,13.974,14.993,14.993,17.904,17.904,4d,5.386,4m,13.974
KY420697,4,15.463,19.523,12.905,4.321,4.321,15.613,15.613,17.681,15.450,15.450,13.758,13.626,15.179,15.520,15.009,14.424,18.647,15.331,14.667,13.512,13.512,17.892,17.892,4d,4.321,4c,12.905
KY420698,4,15.691,19.467,12.905,5.117,5.117,15.222,15.222,17.681,15.726,15.726,13.758,13.455,15.009,15.520,14.773,13.968,18.874,14.980,14.554,12.543,12.543,18.746,18.746,4d,5.117,4v,12.543
KY420699,4,15.170,19.069,12.507,4.491,4.491,14.880,14.880,17.851,15.529,15.529,13.872,13.740,15.634,15.918,14.895,14.880,18.590,15.272,14.952,13.968,13.968,18.052,18.052,4d,4.491,4c,12.507
KY420718,4,15.472,19.534,12.856,4.835,4.835,15.165,15.165,17.577,15.586,15.586,13.254,13.569,15.017,15.529,14.611,13.911,18.828,15.272,14.448,12.714,12.714,18.689,18.689,4d,4.835,4v,12.714
KY564134,4,16.883,21.753,14.935,8.117,8.117,19.156,19.156,21.429,17.208,17.208,15.909,16.234,17.857,18.182,16.883,18.506,18.831,19.000,17.532,14.286,14.286,20.779,20.779,4d,8.117,4v,14.286
KY608650,4,12.014,19.155,5.358,13.544,13.544,14.834,14.834,17.428,16.300,16.300,12.634,13.939,15.285,16.309,13.826,14.165,18.115,14.895,14.560,13.995,13.995,18.377,18.377,4c,5.358,4a,12.014
KY608651,4,12.401,19.595,4.740,13.706,13.706,16.535,16.535,17.889,16.309,16.309,13.713,15.003,15.801,16.638,14.044,15.454,18.218,15.537,15.172,13.536,13.536,18.761,18.761,4c,4.740,4a,12.401
KY608652,4,11.831,18.919,4.456,13.205,13.205,15.228,15.228,16.977,15.510,15.510,12.352,13.657,14.721,16.027,13.713,14.052,18.207,14.603,14.391,13.262,13.262,18.433,18.433,4c,4.456,4a,11.831
KY608653,4,16.901,19.300,14.495,15.181,15.181,6.712,6.712,18.782,16.300,16.300,15.341,15.051,15.341,16.591,15.341,14.729,18.331,16.472,15.905,15.623,15.623,19.166,19.166,4f,6.712,4c,14.495
KY608654,4,18.218,18.739,16.920,16.930,16.930,17.720,17.720,14.721,7.389,7.389,16.920,17.315,17.700,17.889,17.879,16.582,17.315,17.874,18.489,16.920,16.920,19.246,19.246,4k,7.389,4g,14.721
KY608655,4,15.003,17.849,13.424,13.544,13.544,15.172,15.172,17.193,15.623,15.623,5.809,13.254,15.203,15.293,13.262,11.512,17.833,14.877,14.334,12.077,12.077,17.169,17.169,4l,5.809,4q,11.512
KY608656,4,15.858,19.716,14.624,14.911,14.911,15.749,15.749,18.176,16.400,16.400,13.499,14.565,5.921,15.808,15.690,14.210,18.591,16.627,15.927,14.150,14.150,19.112,19.112,4n,5.921,4l,13.499
KY608657,4,16.122,19.921,14.664,15.914,15.914,16.018,16.018,17.700,16.122,16.122,14.270,15.519,7.389,16.356,15.454,14.221,18.489,16.579,16.817,13.770,13.770,19.109,19.109,4n,7.389,4v,13.770
KY608658,4,16.027,19.718,14.382,15.068,15.068,15.398,15.398,17.315,16.404,16.404,13.536,15.068,6.768,15.519,15.406,13.480,18.331,16.462,16.140,13.706,13.706,18.658,18.658,4n,6.768,4q,13.480
KY608659,4,15.858,20.000,14.552,15.914,15.914,15.792,15.792,18.218,16.864,16.864,13.762,15.068,7.558,15.914,15.181,13.875,18.500,17.163,16.084,13.480,13.480,19.391,19.391,4n,7.558,4v,13.480
KY608660,4,16.140,19.718,14.608,15.350,15.350,15.398,15.398,17.766,16.300,16.300,13.931,15.406,7.332,15.688,15.124,13.875,18.500,16.404,16.027,14.044,14.044,19.109,19.109,4n,7.332,4q,13.875
KY608661,4,15.567,19.673,13.593,14.560,14.560,15.220,15.220,17.484,16.244,16.244,13.142,15.293,6.035,14.673,14.278,13.262,18.172,16.005,15.519,13.713,13.713,18.203,18.203,4n,6.035,4l,13.142
KY608662,4,16.309,20.169,14.673,15.463,15.463,16.140,16.140,18.228,16.761,16.761,14.221,15.406,7.957,16.140,16.253,14.270,18.895,16.521,16.930,14.157,14.157,19.064,19.064,4n,7.957,4l,14.221
KY608663,4,16.535,19.910,14.552,15.398,15.398,15.905,15.905,18.443,16.911,16.911,14.777,15.116,6.768,16.704,16.140,14.721,18.207,16.647,16.253,13.995,13.995,18.999,18.999,4n,6.768,4v,13.995
KY608664,4,16.366,19.775,15.059,16.244,16.244,16.131,16.131,17.823,17.146,17.146,14.213,15.801,7.671,16.253,15.801,14.777,18.782,16.988,16.535,14.495,14.495,18.942,18.942,4n,7.671,4l,14.213
KY608665,4,16.986,19.853,14.608,15.576,15.576,15.849,15.849,18.105,17.033,17.033,14.157,15.632,8.009,15.801,15.576,14.044,18.613,16.346,16.648,13.536,13.536,19.222,19.222,4n,8.009,4v,13.536
KY608666,4,16.422,19.268,14.834,15.519,15.519,16.244,16.244,17.992,16.638,16.638,13.818,15.454,7.896,16.535,15.406,14.326,18.725,16.637,16.140,14.495,14.495,19.268,19.268,4n,7.896,4l,13.818
KY608667,4,16.573,20.394,16.196,15.285,15.285,17.634,17.634,18.454,17.381,17.381,15.914,16.742,17.043,7.727,17.183,15.653,19.166,17.114,17.521,14.270,14.270,19.684,19.684,4o,7.727,4v,14.270
KY608668,4,16.507,19.348,14.721,15.011,15.011,16.977,16.977,17.700,15.454,15.454,14.721,15.003,15.614,10.992,16.479,15.285,18.613,15.578,16.591,14.165,14.165,18.546,18.546,4o,10.992,4v,14.165
KY608669,4,16.074,19.369,14.777,14.278,14.278,16.874,16.874,17.306,16.244,16.244,13.875,15.623,15.671,10.716,16.591,15.454,18.284,15.771,16.704,13.995,13.995,18.940,18.940,4o,10.716,4l,13.875
KY608670,4,15.172,18.975,13.988,14.278,14.278,16.244,16.244,17.259,15.736,15.736,13.649,14.834,16.638,6.885,16.084,13.875,18.059,16.121,16.535,12.810,12.810,18.331,18.331,4o,6.885,4v,12.810
KY608671,4,16.451,19.099,15.801,15.172,15.172,17.090,17.090,18.849,16.704,16.704,15.285,16.320,17.090,6.317,17.372,15.107,19.177,16.696,17.879,14.487,14.487,19.606,19.606,4o,6.317,4v,14.487
