Accession,ClosestGenotype,ClosestGenotypePident,ClosestSubtype,ClosestSubtypePident,ReferenceOverlapAA,FullyCover
KU362478,1,93.128,1a,93.026,150-321,Yes
KU362479,1,94.462,1a,94.256,150-321,Yes
KU362480,1,94.974,1a,94.051,150-321,Yes
KU362481,1,95.077,1a,94.154,150-321,Yes
KU362482,1,95.385,1a,94.769,150-321,Yes
KU362483,1,94.256,1a,94.256,150-321,Yes
KU362484,1,94.872,1a,94.256,150-321,Yes
KU362485,1,95.282,1a,95.282,150-321,Yes
KU362486,1,93.634,1a,93.634,150-321,Yes
KU362487,1,93.744,1a,93.026,150-321,Yes
KU362488,1,95.282,1a,94.667,150-321,Yes
KU362489,1,95.179,1a,94.359,150-321,Yes
KU362490,1,93.436,1a,93.333,150-321,Yes
KU362491,1,94.667,1a,94.256,150-321,Yes
KU362492,1,94.564,1a,94.564,150-321,Yes
KU362493,1,94.872,1a,94.462,150-321,Yes
KU362494,1,94.154,1a,93.436,150-321,Yes
KU362495,1,94.769,1a,94.051,150-321,Yes
KU362496,1,94.456,1a,93.943,150-321,Yes
KU362497,1,94.974,1a,94.256,150-321,Yes
KU362498,1,94.456,1a,94.148,150-321,Yes
KU362499,1,94.667,1a,94.256,150-321,Yes
KU362500,1,93.846,1a,93.231,150-321,Yes
KU362501,1,81.109,1b,92.710,150-321,Yes
KU362502,1,80.903,1b,92.505,150-321,Yes
KU362503,1,80.718,1b,92.308,150-321,Yes
KU362504,1,80.287,1b,92.821,150-321,Yes
KU362505,1,81.006,1b,93.744,150-321,Yes
KU362506,1,80.493,1b,92.615,150-321,Yes
KU362507,1,80.410,1b,91.590,150-321,Yes
KU362508,1,81.744,1b,92.513,150-321,Yes
KU362509,1,79.795,1b,91.992,150-321,Yes
KU362510,1,80.328,1b,92.205,150-321,Yes
KU362511,1,80.493,1b,92.176,150-321,Yes
KU362512,1,79.795,1b,90.554,150-321,Yes
KU362513,1,81.006,1b,93.018,150-321,Yes
KU362514,1,79.324,1b,91.889,150-321,Yes
KU362515,1,81.352,1b,92.718,150-321,Yes
KU362516,1,81.070,1b,92.406,150-321,Yes
KU362517,1,81.520,1b,92.505,150-321,Yes
KU362518,1,80.595,1b,91.692,150-321,Yes
KU362519,1,80.305,1b,91.413,150-321,Yes
KU362520,1,81.045,1b,92.821,150-321,Yes
KU362521,1,80.407,1b,91.756,150-321,Yes
KU362522,1,81.203,1b,93.018,150-321,Yes
KU362523,1,80.513,1b,91.795,150-321,Yes
KU362524,1,80.493,1b,92.176,150-321,Yes
KU362525,1,81.049,1b,91.649,150-321,Yes
KU362526,1,80.300,1b,91.970,150-321,Yes
KU362527,1,81.604,1b,92.719,150-321,Yes
KU362528,1,81.049,1b,91.640,150-321,Yes
KU362529,1,80.698,1b,92.000,150-321,Yes
KU362530,1,80.963,1b,92.451,150-321,Yes
KU362531,1,79.271,1b,91.417,150-321,Yes
KU362532,1,80.103,1b,91.992,150-321,Yes
KU362533,1,81.354,1b,92.812,150-321,Yes
KU362534,1,81.867,1b,92.390,150-321,Yes
KU362535,1,80.864,1b,91.049,150-321,Yes
KU362536,1,80.251,1b,92.476,150-321,Yes
KU362537,1,81.045,1b,90.462,150-321,Yes
KU362538,1,80.292,1b,92.642,150-321,Yes
KU362539,1,80.963,1b,92.779,150-321,Yes
KU362540,1,81.042,1b,93.375,150-321,Yes
KU362541,1,81.818,1b,91.785,150-321,Yes
KU362542,1,81.304,1b,93.350,150-321,Yes
KU362543,1,80.525,1b,93.107,150-321,Yes
KU362544,1,80.835,1b,92.719,150-321,Yes
KU362545,1,80.801,1b,92.615,150-321,Yes
KU362546,1,80.328,1b,91.703,150-321,Yes
KU362547,1,80.193,1b,92.291,150-321,Yes
KU362548,1,80.208,1b,93.271,150-321,Yes
KU362549,1,80.205,1b,92.205,150-321,Yes
KU362550,1,80.595,1b,91.786,150-321,Yes
KU362551,1,80.082,1b,92.813,150-321,Yes
KU362552,1,80.513,1b,91.385,150-321,Yes
KU363962,1,77.652,1b,91.255,226-314,
KU363963,1,94.636,1a,93.846,240-321,
KU363964,3,93.665,3a,93.213,258-321,
KU366461,1,78.195,1b,91.045,228-316,
KU366462,3,95.161,3a,92.771,240-321,
KU366463,1,94.163,1a,93.774,239-321,
KU366464,3,95.547,3a,93.145,241-321,
KU512304,1,97.436,1a,97.447,240-317,
KU512305,1,94.355,1a,93.548,240-321,
KU512306,1,93.548,1a,93.548,242-321,
KU512307,1,94.485,1a,94.118,233-321,
KU519436,1,78.632,1b,93.004,236-314,
KU519437,1,78.205,1b,92.405,236-314,
KU519438,1,79.167,1b,93.117,236-316,
KU519439,1,77.652,1b,93.173,228-316,
KU531457,3,94.355,3a,91.968,240-321,
KU531458,3,95.082,3a,92.653,242-321,
KU531459,3,94.262,3a,91.837,242-321,
KU531460,3,94.355,3a,91.968,240-321,
KU531461,3,93.145,3a,90.763,240-321,
KU531462,3,77.291,3a,75.494,240-321,
KU531463,3,92.742,3a,90.361,240-321,
KU531464,3,95.161,3a,92.771,240-321,
KU531465,3,95.142,3a,92.742,241-321,
KU531466,3,92.742,3a,90.361,240-321,
KU531467,3,94.758,3a,92.369,240-321,
KU556726,1,94.553,1a,93.385,239-321,
KU556727,1,94.942,1a,93.774,239-321,
KU563369,1,95.858,1a,95.858,226-321,
KU563370,1,94.970,1a,94.970,226-321,
KU563371,1,93.787,1a,93.787,226-321,
KU563372,1,93.787,1a,93.787,226-321,
KU563373,1,96.726,1a,96.429,227-321,
KU563374,1,93.787,1a,93.787,226-321,
KU563375,1,93.787,1a,94.379,226-321,
KU563376,1,93.491,1a,94.083,226-321,
KU563377,1,94.675,1a,94.675,226-321,
KU563378,1,96.429,1a,96.726,227-321,
KU563379,1,95.745,1a,94.529,226-321,
KU563380,1,96.746,1a,96.450,226-321,
KU563381,1,96.746,1a,95.562,226-321,
KU563382,1,94.970,1a,94.970,226-321,
KU563383,1,97.337,1a,97.337,226-321,
KU563384,1,97.041,1a,95.858,226-321,
KU563385,1,97.337,1a,97.337,226-321,
KU563386,1,96.726,1a,96.429,227-321,
KU563387,1,94.083,1a,94.083,226-321,
KU563388,1,95.562,1a,95.562,226-321,
KU563389,1,97.041,1a,96.746,226-321,
KU563390,1,97.633,1a,97.633,226-321,
KU563391,1,94.083,1a,94.083,226-321,
KU563392,1,96.450,1a,96.450,226-321,
KU563393,1,97.041,1a,95.858,226-321,
KU563394,1,94.083,1a,94.083,226-321,
KU563395,1,96.746,1a,95.562,226-321,
KU563396,1,96.746,1a,95.562,226-321,
KU563397,1,97.041,1a,95.858,226-321,
KU563398,1,96.450,1a,96.154,226-321,
KU563399,1,94.970,1a,94.379,226-321,
KU563400,1,94.379,1a,94.379,226-321,
KU563401,1,97.041,1a,96.746,226-321,
KU563402,1,96.746,1a,95.562,226-321,
KU563403,1,97.041,1a,95.858,226-321,
KU563404,1,95.266,1a,95.266,226-321,
KU563405,1,96.154,1a,95.858,226-321,
KU563406,1,97.337,1a,96.154,226-321,
KU563407,1,94.675,1a,94.675,226-321,
KU563408,1,98.225,1a,98.225,226-321,
KU563409,1,94.675,1a,94.675,226-321,
KU563410,1,96.429,1a,96.726,227-321,
KU563411,1,97.337,1a,97.041,226-321,
KU563412,1,97.337,1a,97.041,226-321,
KU563413,1,93.787,1a,94.970,226-321,
KU563414,1,97.337,1a,97.041,226-321,
KU563415,1,93.787,1a,93.787,226-321,
KU563416,1,94.675,1a,95.266,226-321,
KU563417,1,96.450,1a,96.154,226-321,
KU563418,1,97.337,1a,97.041,226-321,
KU563419,1,96.746,1a,95.562,226-321,
KU563420,1,97.041,1a,96.746,226-321,
KU563421,1,94.675,1a,95.266,226-321,
KU563422,1,94.083,1a,95.266,226-321,
KU563423,1,97.041,1a,95.858,226-321,
KU563424,1,95.324,1a,96.043,234-321,
KU563425,1,97.633,1a,97.633,226-321,
KU563426,1,95.779,1a,95.455,230-321,
KU563427,1,97.024,1a,96.726,227-321,
KU563428,1,94.083,1a,94.083,226-321,
KU563429,1,97.041,1a,95.858,226-321,
KU563430,1,95.562,1a,95.562,226-321,
KU563431,1,94.613,1a,94.949,226-321,
KU563432,1,96.746,1a,95.562,226-321,
KU563433,1,96.746,1a,95.562,226-321,
KU563434,1,97.041,1a,95.858,226-321,
KU563435,1,97.041,1a,95.858,226-321,
KU563436,1,97.041,1a,95.858,226-321,
KU563437,1,97.337,1a,97.041,226-321,
KU563438,1,97.633,1a,97.633,226-321,
KU563439,1,97.633,1a,97.633,226-321,
KU563440,1,97.041,1a,95.858,226-321,
KU563441,1,96.746,1a,96.450,226-321,
KU563442,1,96.726,1a,97.024,227-321,
KU563443,1,96.746,1a,95.562,226-321,
KU563444,1,97.337,1a,96.154,226-321,
KU563445,1,93.195,1a,93.195,226-321,
KU563446,1,95.858,1a,94.675,226-321,
KU563447,1,96.657,1a,95.441,226-321,
KU563448,1,96.746,1a,96.450,226-321,
KU563449,1,95.858,1a,95.858,226-321,
KU563450,1,97.041,1a,95.858,226-321,
KU563451,1,97.041,1a,95.858,226-321,
KU563452,1,95.858,1a,95.266,226-321,
KU563453,1,96.746,1a,97.041,226-321,
KU563454,1,94.805,1a,94.805,230-321,
KU563455,1,97.041,1a,95.858,226-321,
KU563456,1,97.041,1a,96.746,226-321,
KU563457,1,97.041,1a,95.858,226-321,
KU563458,1,97.337,1a,97.041,226-321,
KU563459,1,94.410,1a,94.410,226-321,
KU563460,1,96.131,1a,96.429,227-321,
KU563461,1,96.746,1a,96.746,226-321,
KU563462,1,94.083,1a,94.083,226-321,
KU563463,1,94.083,1a,94.083,226-321,
KU563464,1,97.041,1a,95.858,226-321,
KU563465,1,95.858,1a,95.266,226-321,
KU563466,1,94.083,1a,94.083,226-321,
KU563467,1,97.041,1a,95.858,226-321,
KU563468,1,96.746,1a,96.746,226-321,
KU563469,1,96.450,1a,95.266,226-321,
KU563470,1,97.024,1a,96.726,227-321,
KU563471,1,97.024,1a,96.726,227-321,
KU563472,1,95.858,1a,94.675,226-321,
KU563473,1,97.041,1a,95.858,226-321,
KU563474,1,96.746,1a,95.858,226-321,
KU563475,1,96.562,1a,95.312,226-321,
KU563476,1,95.858,1a,95.858,226-321,
KU563477,1,97.041,1a,96.746,226-321,
KU563478,1,94.379,1a,94.379,226-321,
KU563479,1,94.970,1a,94.379,226-321,
KU563480,1,95.562,1a,95.562,226-321,
KU563481,1,96.746,1a,95.562,226-321,
KU563482,1,93.491,1a,93.491,226-321,
KU563483,2,81.657,2b,93.510,226-321,
KU563484,2,81.657,2b,93.805,226-321,
KU563485,2,81.065,2b,93.215,226-321,
KU563486,2,81.065,2b,93.215,226-321,
KU563487,2,81.065,2b,92.625,226-321,
KU563488,2,80.923,2b,94.462,226-321,
KU563489,2,81.065,2b,93.215,226-321,
KU563490,2,81.065,2b,93.215,226-321,
KU563491,2,81.657,2b,93.805,226-321,
KU563492,2,81.212,2b,94.154,226-321,
KU563493,2,80.606,2b,93.538,226-321,
KU563494,2,81.065,2b,93.215,226-321,
KU563495,2,80.075,2b,93.258,235-321,
KU563496,4,84.366,4d,94.395,226-321,
KU563497,4,82.891,4d,93.215,226-321,
KU563498,4,84.366,4d,94.395,226-321,
KU563499,4,84.071,4d,93.805,226-321,
KU563500,4,84.366,4d,94.100,226-321,
KU563501,4,84.071,4d,93.805,226-321,
KU563502,4,84.366,4d,94.395,226-321,
KU563503,4,82.596,4d,93.805,226-321,
KU563504,4,84.956,4d,94.100,226-321,
KU563505,4,83.776,4d,94.395,226-321,
KU563506,4,84.366,4d,94.985,226-321,
KU563507,4,83.186,4d,95.280,226-321,
KU563508,4,84.956,4d,94.395,226-321,
KU563509,4,83.776,4d,94.395,226-321,
KU563510,4,84.661,4d,94.395,226-321,
KU563511,4,83.776,4d,93.805,226-321,
KU563512,4,84.071,4d,94.690,226-321,
KU563513,4,83.776,4d,93.805,226-321,
KU563514,4,83.776,4d,94.100,226-321,
KU563515,4,85.251,4d,93.510,226-321,
KU563516,4,83.481,4d,93.805,226-321,
KU563517,4,83.776,4d,93.805,226-321,
KU563518,4,84.661,4d,94.690,226-321,
KU563519,4,83.776,4d,93.510,226-321,
KU563520,4,82.596,4d,92.920,226-321,
KU563521,4,83.186,4d,94.100,226-321,
KU563522,4,84.366,4d,94.395,226-321,
KU563523,4,84.366,4d,93.510,226-321,
KU563524,4,84.366,4d,94.395,226-321,
KU563525,4,83.481,4d,93.510,226-321,
KU563526,4,83.776,4d,94.100,226-321,
KU563527,4,84.071,4d,94.690,226-321,
KU563528,4,83.776,4d,94.100,226-321,
KU563529,4,84.956,4d,94.690,226-321,
KU563530,4,83.481,4d,94.395,226-321,
KU563531,4,84.071,4d,94.395,226-321,
KU563532,4,84.661,4d,93.805,226-321,
KU563533,4,83.481,4d,94.395,226-321,
KU563534,4,84.366,4d,94.985,226-321,
KU563535,4,83.481,4d,93.805,226-321,
KU563536,4,83.481,4d,92.920,226-321,
KU574848,1,94.779,1a,94.378,233-316,
KU574849,1,95.528,1a,95.122,233-315,
KU574850,1,94.882,1a,94.488,233-317,
KU574851,1,94.615,1a,94.231,233-319,
KU574852,1,94.615,1a,94.231,233-319,
KU574853,1,93.562,1a,93.133,233-310,
KU574854,1,94.958,1a,94.538,233-312,
KU574855,1,93.827,1a,93.416,233-314,
KU574856,1,93.416,1a,93.004,233-314,
KU574857,1,77.824,1b,93.305,233-312,
KU574858,1,79.060,1b,93.249,236-314,
KU574859,1,77.559,1b,91.085,228-312,
KU574860,1,78.750,1b,92.713,236-316,
KU574861,1,78.750,1b,92.531,236-316,
KU574862,1,78.333,1b,92.116,236-316,
KU642553,3,95.082,3a,91.837,242-321,
KU642554,3,95.082,3a,92.653,242-321,
KU642555,3,93.145,3a,89.960,240-321,
KU642556,3,96.203,3a,94.167,241-319,
KU642557,3,93.033,3a,91.429,242-321,
KU642558,3,95.397,3a,92.917,242-321,
KU642559,3,93.548,3a,91.165,240-321,
KU642560,3,93.852,3a,92.245,242-321,
KU642561,3,93.927,3a,91.532,241-321,
KU642562,3,93.827,3a,90.574,240-321,
KU642563,3,95.473,3a,92.213,240-321,
KU642564,3,95.062,3a,92.623,240-321,
KU642565,3,95.062,3a,92.623,240-321,
KU642566,3,93.145,3a,91.566,240-321,
KU682440,1,96.642,1a,97.015,233-321,
KU682455,3,95.161,3a,92.771,240-321,
KU682456,3,95.062,3a,92.623,240-321,
KU696322,1,78.333,1b,92.116,236-316,
KU707094,3,79.841,3b,90.716,219-321,
KU707095,1,81.432,1b,90.981,219-321,
KU707096,1,83.554,1b,92.308,219-321,
KU707097,6,80.739,6a,93.369,219-321,
KU707098,2,93.634,2a,93.369,219-321,
KU707099,1,83.289,1b,92.573,219-321,
KU707100,3,95.491,3a,91.799,219-321,
KU707101,1,84.881,1b,93.369,219-321,
KU707102,1,81.963,1b,92.838,219-321,
KU707103,1,71.693,1m,73.016,219-321,
KU707104,1,71.958,1m,73.280,219-321,
KU707105,3,96.552,3a,92.857,219-321,
KU707106,1,83.024,1b,93.369,219-321,
KU707107,1,94.695,1a,94.430,219-321,
KU707108,1,82.759,1b,92.573,219-321,
KU707109,1,82.493,1b,92.573,219-321,
KU707110,3,94.695,3a,91.005,219-321,
KU707111,3,96.021,3a,92.328,219-321,
KU707112,3,95.225,3a,91.534,219-321,
KU707113,1,82.493,1b,93.899,219-321,
KU707114,3,79.841,3b,91.507,219-321,
KU707115,1,95.491,1a,95.756,219-321,
KU707116,1,80.371,1b,89.920,219-321,
KU707117,1,80.902,1b,90.451,219-321,
KU707118,2,93.634,2a,93.369,219-321,
KU707119,2,93.634,2a,93.103,219-321,
KU707120,1,95.756,1a,96.021,219-321,
KU707121,1,85.146,1b,93.634,219-321,
KU707122,2,93.634,2a,92.838,219-321,
KU707123,1,83.554,1b,91.777,219-321,
KU707124,1,81.167,1b,89.920,219-321,
KU707125,1,80.902,1b,90.451,219-321,
KU707126,2,93.634,2a,93.899,219-321,
KU707127,1,80.371,1b,89.920,219-321,
KU707128,1,81.963,1b,92.042,219-321,
KU707129,1,83.024,1b,92.308,219-321,
KU707130,1,94.960,1a,95.225,219-321,
KU707131,3,80.637,3b,90.716,219-321,
KU707132,3,96.552,3a,92.857,219-321,
KU707133,3,79.630,3b,91.512,219-321,
KU707134,3,95.225,3a,91.270,219-321,
KU707135,3,93.899,3a,90.212,219-321,
KU707136,3,79.894,3b,91.247,219-321,
KU707137,3,94.164,3a,89.125,219-321,
KU707138,3,79.310,3b,90.716,219-321,
KU707139,3,95.225,3a,90.186,219-321,
KU707140,3,94.430,3a,89.683,219-321,
KU707141,3,80.902,3b,90.186,219-321,
KU707142,6,75.532,6a,92.265,219-321,
KU707143,1,83.024,1b,91.512,219-321,
KU707144,3,79.894,3b,91.247,219-321,
KU707145,3,94.695,3a,90.186,219-321,
KU707146,1,83.024,1b,92.308,219-321,
KU707147,1,83.289,1b,92.042,219-321,
KU707148,3,80.106,3b,89.390,219-321,
KU707149,3,96.021,3a,92.328,219-321,
KU707150,3,96.021,3a,92.328,219-321,
KU707151,1,83.820,1b,93.369,219-321,
KU707152,1,84.350,1b,93.899,219-321,
KU707153,3,95.225,3a,91.270,219-321,
KU707154,6,80.211,6a,93.369,219-321,
KU707155,3,95.491,3a,91.799,219-321,
KU707156,3,94.960,3a,91.270,219-321,
KU707157,3,80.902,3b,89.390,219-321,
KU707158,6,79.420,6a,93.369,219-321,
KU707159,3,77.984,3b,90.451,219-321,
KU707160,1,84.881,1b,93.103,219-321,
KU707161,6,71.164,6n,94.695,219-321,
KU707162,6,79.420,6a,93.369,219-321,
KU707163,3,80.902,3b,90.451,219-321,
KU707164,3,95.225,3a,91.534,219-321,
KU707165,3,96.552,3a,92.328,219-321,
KU707166,3,78.515,3b,89.920,219-321,
KU707167,3,80.106,3b,90.451,219-321,
KU707168,3,79.576,3b,89.125,219-321,
KU707169,1,85.411,1b,93.634,219-321,
KU707170,3,80.106,3b,91.233,219-321,
KU707171,2,94.164,2a,93.634,219-321,
KU707172,1,80.371,1b,89.920,219-321,
KU707173,1,83.024,1b,92.308,219-321,
KU707174,1,80.902,1b,90.451,219-321,
KU707175,1,94.164,1a,93.899,219-321,
KU707176,1,80.902,1b,90.451,219-321,
KU707177,3,79.045,3b,91.247,219-321,
KU707178,3,94.960,3a,91.270,219-321,
KU707179,1,95.225,1a,94.960,219-321,
KU707180,1,94.430,1a,94.695,219-321,
KU725875,,,,,,
KU725876,,,,,,
KU725877,,,,,,
KU725878,,,,,,
KU725879,,,,,,
KU725880,,,,,,
KU726233,,,,,,
KU726234,,,,,,
KU746825,1,97.660,1a,96.983,150-321,Yes
KU861171,7,73.986,7a,73.986,150-321,Yes
KU870927,1,94.065,1a,93.769,226-321,
KU870928,1,94.362,1a,94.065,226-321,
KU870929,1,94.659,1a,94.659,226-321,
KU870930,1,92.285,1a,92.878,226-321,
KU870931,1,95.549,1a,94.955,226-321,
KU870932,1,91.988,1a,92.582,226-321,
KU870933,1,95.549,1a,94.955,226-321,
KU870934,1,93.472,1a,93.472,226-321,
KU870935,1,97.626,1a,97.626,226-321,
KU870936,1,97.033,1a,96.439,226-321,
KU870937,1,96.131,1a,96.131,227-321,
KU870938,1,83.587,1b,91.988,227-321,
KU870939,1,81.437,1b,92.285,227-321,
KU870940,1,82.036,1b,93.472,227-321,
KU870941,1,79.940,1b,93.472,227-321,
KU870942,1,80.243,1b,93.175,227-321,
KU870943,1,82.675,1b,94.065,227-321,
KU870944,1,80.851,1b,91.964,227-321,
KU870945,1,81.763,1b,94.659,227-321,
KU870946,1,81.437,1b,91.395,227-321,
KU870947,1,83.283,1b,94.940,227-321,
KU870948,1,81.437,1b,93.175,227-321,
KU870949,1,81.459,1b,93.769,227-321,
KU870950,1,82.067,1b,91.988,227-321,
KU870951,1,79.909,1b,93.243,227-299,
KU870952,1,85.119,1e,94.659,227-321,
KU870953,2,82.335,2c,89.021,227-321,
KU870954,2,80.060,2c,89.851,227-321,
KU870955,2,82.934,2c,91.691,227-321,
KU870956,2,82.036,2c,91.988,227-321,
KU870957,2,83.832,2c,89.911,227-321,
KU870958,2,81.737,2c,91.098,227-321,
KU870959,3,96.439,3a,92.899,226-321,
KU870960,3,94.659,3a,90.828,226-321,
KU870961,3,94.659,3a,91.124,226-321,
KU870962,3,96.736,3a,91.420,226-321,
KU870963,3,97.033,3a,92.308,226-321,
KU870964,3,71.302,3h,92.878,227-321,
KU870965,3,71.302,3h,92.878,227-321,
KU870966,3,74.336,3h,95.238,226-321,
KU870967,4,83.976,4d,94.362,226-321,
KU870968,4,83.383,4d,93.769,226-321,
KU870969,4,83.383,4d,93.769,226-321,
KU870970,4,85.460,4d,96.142,226-321,
KU870971,4,84.273,4d,91.395,226-321,
KU870972,4,86.944,4m,93.175,226-321,
KU870973,4,87.240,4m,93.175,226-321,
KU870974,5,94.643,5a,93.769,227-321,
KU870975,6,77.515,6n,95.067,277-321,
KU871276,2,81.159,2b,93.529,150-321,Yes
KU871277,2,81.060,2b,94.342,150-321,Yes
KU871278,2,81.655,2b,92.303,150-321,Yes
KU871279,5,91.711,5a,92.357,150-321,Yes
KU871280,5,91.770,5a,92.651,150-321,Yes
KU871281,5,91.863,5a,92.925,150-321,Yes
KU871282,5,91.770,5a,92.828,150-321,Yes
KU871283,4,83.825,4d,95.809,150-321,Yes
KU871284,4,83.884,4d,95.632,150-321,Yes
KU871285,4,83.766,4d,95.100,150-321,Yes
KU871286,4,83.766,4d,95.750,150-321,Yes
KU871287,4,84.357,4d,95.159,150-321,Yes
KU871288,4,84.679,4m,94.864,150-321,Yes
KU871289,4,92.158,4a,92.158,150-321,Yes
KU871290,4,92.110,4a,92.110,150-321,Yes
KU871291,4,92.094,4a,92.094,150-321,Yes
KU871292,4,91.742,4a,91.742,150-321,Yes
KU871293,4,92.512,4a,92.512,150-321,Yes
KU871294,3,94.715,3a,93.779,150-321,Yes
KU871295,3,94.950,3a,93.075,150-321,Yes
KU871296,3,93.893,3a,92.840,150-321,Yes
KU871297,3,94.069,3a,93.662,150-321,Yes
KU871298,3,94.539,3a,93.192,150-321,Yes
KU871299,3,94.950,3a,93.717,150-321,Yes
KU871300,1,97.299,1a,96.712,150-321,Yes
KU871301,1,96.124,1a,95.361,150-321,Yes
KU871302,1,94.539,1a,94.128,150-321,Yes
KU871303,1,94.891,1a,94.011,150-321,Yes
KU871304,1,92.836,1a,92.777,150-321,Yes
KU871305,1,92.664,1a,92.430,150-321,Yes
KU871306,1,93.952,1a,93.600,150-321,Yes
KU871307,1,82.678,1b,92.836,150-321,Yes
KU871308,1,81.914,1b,93.012,150-321,Yes
KU871309,1,82.017,1b,92.895,150-321,Yes
KU871310,6,82.708,6a,94.598,150-321,Yes
KU871311,6,83.382,6a,95.118,150-321,Yes
KU879336,,,,,,
KU879337,,,,,,
KU879338,,,,,,
KU879339,,,,,,
KU879340,,,,,,
KU879341,,,,,,
KU879342,,,,,,
KU879343,,,,,,
KU879344,,,,,,
KU879345,,,,,,
KU879346,,,,,,
KU879347,,,,,,
KU879348,,,,,,
KU879349,,,,,,
KU879350,,,,,,
KU879351,,,,,,
KU879352,,,,,,
KU879353,,,,,,
KU879354,,,,,,
KU879355,,,,,,
KU879356,,,,,,
KU879357,,,,,,
KU879358,,,,,,
KU879359,,,,,,
KU879360,,,,,,
KU879361,,,,,,
KU879362,,,,,,
KU879363,,,,,,
KU879364,,,,,,
KU879365,,,,,,
KU879366,,,,,,
KU879367,,,,,,
KU879368,,,,,,
KU879369,,,,,,
KU879370,,,,,,
KU879371,,,,,,
KU879372,,,,,,
KU879373,,,,,,
KU879374,,,,,,
KU879375,,,,,,
KU879376,,,,,,
KU879377,,,,,,
KU879378,,,,,,
KU879379,,,,,,
KU879380,,,,,,
KU879381,,,,,,
KU879382,,,,,,
KU879383,,,,,,
KU879384,,,,,,
KU879385,,,,,,
KU879386,,,,,,
KU879387,,,,,,
KU879388,,,,,,
KU879389,,,,,,
KU879390,,,,,,
KU879391,,,,,,
KU879392,,,,,,
KU879393,,,,,,
KU879394,,,,,,
KU879395,,,,,,
KU879396,,,,,,
KU879397,,,,,,
KU879398,,,,,,
KU879399,,,,,,
KU879400,,,,,,
KU879401,,,,,,
KU879402,,,,,,
KU879403,,,,,,
KU879404,,,,,,
KU879405,,,,,,
KU879538,,,,,,
KU879539,,,,,,
KU879540,,,,,,
KU879541,,,,,,
KU879542,,,,,,
KU879543,,,,,,
KU879544,,,,,,
KU879545,,,,,,
KU879546,,,,,,
KU879547,,,,,,
KU879548,,,,,,
KU879549,,,,,,
KU879550,,,,,,
KU879551,,,,,,
KU879552,,,,,,
KU879553,,,,,,
KU879554,,,,,,
KU879555,,,,,,
KU879556,,,,,,
KU879557,,,,,,
KU879558,,,,,,
KU879559,,,,,,
KU879560,,,,,,
KU879561,,,,,,
KU879562,,,,,,
KU879563,,,,,,
KU879564,,,,,,
KU879565,,,,,,
KU879566,,,,,,
KU879567,,,,,,
KU879568,,,,,,
KU879569,,,,,,
KU879570,,,,,,
KU879571,,,,,,
KU879572,,,,,,
KU879573,,,,,,
KU879574,,,,,,
KU879575,,,,,,
KU879576,,,,,,
KU879577,,,,,,
KU879578,,,,,,
KU879579,,,,,,
KU879580,,,,,,
KU879581,,,,,,
KU879582,,,,,,
KU879583,,,,,,
KU879584,,,,,,
KU879585,,,,,,
KU879586,,,,,,
KU879587,,,,,,
KU879588,,,,,,
KU879589,,,,,,
KU879590,,,,,,
KU879591,,,,,,
KU879592,,,,,,
KU879593,,,,,,
KU879594,,,,,,
KU879595,,,,,,
KU879596,,,,,,
KU879597,,,,,,
KU879598,,,,,,
KU879599,,,,,,
KU879600,,,,,,
KU879601,,,,,,
KU879602,,,,,,
KU879603,,,,,,
KU879604,,,,,,
KU879605,,,,,,
KU879606,,,,,,
KU879607,,,,,,
KU879608,,,,,,
KU879609,,,,,,
KU879610,,,,,,
KU879611,,,,,,
KU879612,,,,,,
KU879613,,,,,,
KU879614,,,,,,
KU879615,,,,,,
KU879616,,,,,,
KU879617,,,,,,
KU879618,,,,,,
KU879619,,,,,,
KU879620,,,,,,
KU879621,,,,,,
KU879622,,,,,,
KU879623,,,,,,
KU879624,,,,,,
KU879625,,,,,,
KU879626,,,,,,
KU879627,,,,,,
KU879628,,,,,,
KU879629,,,,,,
KU879630,,,,,,
KU879631,,,,,,
KU879632,,,,,,
KU879633,,,,,,
KU879634,,,,,,
KU879635,,,,,,
KU879636,,,,,,
KU879637,,,,,,
KU879638,,,,,,
KU879639,,,,,,
KU879640,,,,,,
KU879641,,,,,,
KU879642,,,,,,
KU879643,,,,,,
KU879644,,,,,,
KU879645,,,,,,
KU879646,,,,,,
KU879647,,,,,,
KU879648,,,,,,
KU879649,,,,,,
KU879650,,,,,,
KU879651,,,,,,
KU879652,,,,,,
KU879653,,,,,,
KU879654,,,,,,
KU879655,,,,,,
KU879656,,,,,,
KU879657,,,,,,
KU879658,,,,,,
KU879659,,,,,,
KU879660,,,,,,
KU879661,,,,,,
KU879662,,,,,,
KU879663,,,,,,
KU879664,,,,,,
KU879665,,,,,,
KU879666,,,,,,
KU879667,,,,,,
KU879668,,,,,,
KU879669,,,,,,
KU879670,,,,,,
KU879671,,,,,,
KU879672,,,,,,
KU879673,,,,,,
KU879674,,,,,,
KU879675,,,,,,
KU879676,,,,,,
KU879677,,,,,,
KU879678,,,,,,
KU879679,,,,,,
KU879680,,,,,,
KU879681,,,,,,
KU879682,,,,,,
KU879683,,,,,,
KU879684,,,,,,
KU879685,,,,,,
KU879686,,,,,,
KU879687,,,,,,
KU879688,,,,,,
KU879689,,,,,,
KU879690,,,,,,
KU879691,,,,,,
KU879692,,,,,,
KU879693,,,,,,
KU879694,,,,,,
KU879695,,,,,,
