Accession,AssignedGenotype,Subtype4aDistance,Subtype4bDistance,Subtype4cDistance,Subtype4dDistance,Subtype4dDistance,Subtype4fDistance,Subtype4fDistance,Subtype4gDistance,Subtype4kDistance,Subtype4kDistance,Subtype4lDistance,Subtype4mDistance,Subtype4nDistance,Subtype4oDistance,Subtype4pDistance,Subtype4qDistance,Subtype4rDistance,Subtype4sDistance,Subtype4tDistance,Subtype4vDistance,Subtype4vDistance,Subtype4wDistance,Subtype4wDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
FJ775764,4,10.376,23.077,15.027,18.784,18.784,18.426,18.426,21.467,21.467,21.467,16.100,20.394,19.499,17.710,17.531,18.784,21.724,21.646,19.499,18.247,18.247,23.077,23.077,4a,10.376,4c,15.027
FJ775765,4,19.857,22.898,18.426,20.394,20.394,9.302,9.302,23.256,21.467,21.467,18.068,20.394,19.678,18.605,16.458,18.962,20.833,21.467,18.784,18.068,18.068,20.930,20.930,4f,9.302,4p,16.458
FJ775766,4,19.857,22.004,19.141,5.546,5.546,20.751,20.751,23.614,21.467,21.467,17.352,18.784,21.646,19.678,16.816,17.889,21.014,19.857,17.889,18.962,18.962,20.930,20.930,4d,5.546,4p,16.816
FJ775767,4,20.357,20.751,18.605,6.261,6.261,19.821,19.821,23.256,21.467,21.467,18.247,18.784,21.646,18.426,16.816,18.962,20.833,20.751,17.889,18.426,18.426,21.288,21.288,4d,6.261,4p,16.816
FJ775768,4,10.555,21.646,14.669,19.320,19.320,18.784,18.784,20.572,21.288,21.288,15.921,20.751,19.320,16.816,17.174,17.352,21.544,21.467,18.962,16.995,16.995,22.936,22.936,4a,10.555,4c,14.669
FJ775769,4,9.123,22.527,13.238,19.320,19.320,17.352,17.352,22.540,20.930,20.930,16.279,20.215,19.499,17.531,17.889,18.247,20.857,21.825,18.068,17.531,17.531,23.303,23.303,4a,9.123,4c,13.238
FJ775770,4,19.678,19.857,16.816,16.637,16.637,17.710,17.710,22.361,19.499,19.499,16.279,19.678,19.499,17.710,7.692,18.784,22.262,20.751,14.848,16.995,16.995,19.083,19.083,4p,7.692,4t,14.848
FJ775771,4,9.660,23.435,15.206,19.141,19.141,18.962,18.962,23.256,22.898,22.898,16.816,20.215,18.605,18.068,19.857,18.426,22.801,21.212,18.068,18.962,18.962,23.256,23.256,4a,9.660,4c,15.206
FJ775772,4,20.394,22.361,19.499,5.903,5.903,20.394,20.394,23.256,20.572,20.572,17.889,18.247,20.930,19.499,18.068,18.068,21.377,21.288,18.426,18.247,18.247,20.572,20.572,4d,5.903,4l,17.889
FJ775773,4,11.807,20.572,14.669,18.068,18.068,18.068,18.068,22.182,22.898,22.898,16.100,20.930,19.499,17.889,17.889,18.068,21.544,21.288,18.784,18.605,18.605,23.670,23.670,4a,11.807,4c,14.669
FJ775774,4,19.320,21.109,19.320,5.546,5.546,20.394,20.394,25.224,21.467,21.467,17.857,19.678,21.825,19.251,17.710,18.068,22.423,20.930,18.605,18.605,18.605,21.109,21.109,4d,5.546,4p,17.710
FJ775775,4,19.678,21.467,19.499,5.009,5.009,20.036,20.036,24.329,21.288,21.288,17.889,19.141,21.646,19.217,18.068,18.962,21.377,21.467,17.889,20.036,20.036,21.288,21.288,4d,5.009,4t,17.889
FJ775776,4,20.215,21.825,18.784,5.009,5.009,20.036,20.036,23.971,21.646,21.646,18.068,19.499,21.288,19.499,18.605,18.605,22.464,21.467,17.531,19.141,19.141,21.646,21.646,4d,5.009,4t,17.531
FJ839869,4,19.050,21.195,17.169,18.710,18.710,17.336,17.336,20.190,19.599,19.599,17.970,18.691,18.288,17.653,14.905,17.600,21.564,20.074,0.000,18.859,18.859,19.556,19.556,4t,0.000,4p,14.905
FJ839870,4,18.278,20.761,17.433,16.376,16.376,17.361,17.361,20.021,20.127,20.127,0.000,19.863,17.495,18.427,18.129,16.165,20.391,18.859,17.970,16.218,16.218,19.292,19.292,4l,0.000,4q,16.165
FJ890487,4,20.302,21.930,18.083,3.930,3.930,20.905,20.905,24.190,20.302,20.302,17.672,18.966,21.397,19.222,16.993,18.103,22.052,22.296,17.026,18.790,18.790,20.950,20.950,4d,3.930,4t,17.026
FJ890488,4,20.518,22.126,18.559,3.486,3.486,20.690,20.690,23.974,20.518,20.518,18.319,19.181,21.007,19.438,17.467,18.103,22.004,22.075,17.241,18.750,18.750,20.518,20.518,4d,3.486,4t,17.241
FJ890489,4,19.870,21.692,18.122,4.139,4.139,20.259,20.259,24.190,20.607,20.607,16.810,18.319,20.788,18.359,16.376,18.103,22.658,21.166,17.241,18.304,18.304,20.950,20.950,4d,4.139,4p,16.376
FJ890490,4,20.518,21.692,18.559,3.922,3.922,20.259,20.259,24.406,20.518,20.518,17.672,17.888,20.569,19.870,16.812,18.534,22.222,21.192,17.026,18.527,18.527,20.518,20.518,4d,3.922,4t,17.026
FJ890491,4,19.694,21.645,18.534,3.240,3.240,20.524,20.524,24.406,20.870,20.870,17.672,18.954,19.912,18.381,17.457,17.241,21.983,20.982,17.026,17.857,17.857,20.302,20.302,4d,3.240,4t,17.026
FJ890492,4,19.326,21.861,18.750,3.456,3.456,20.742,20.742,24.622,20.536,20.536,17.888,19.172,20.131,18.600,17.672,17.457,22.198,20.982,17.241,18.080,18.080,20.088,20.088,4d,3.456,4t,17.241
FJ890493,4,19.694,21.645,18.534,3.240,3.240,20.524,20.524,24.406,20.870,20.870,17.672,18.954,19.912,18.381,17.457,17.241,21.983,20.982,17.026,17.857,17.857,20.302,20.302,4d,3.240,4t,17.026
FJ890494,4,19.326,21.861,18.750,3.456,3.456,20.742,20.742,24.622,20.536,20.536,17.888,19.172,20.131,18.600,17.672,17.457,22.198,20.982,17.241,18.080,18.080,20.088,20.088,4d,3.456,4t,17.241
GU085486,4,10.143,20.338,14.429,17.759,17.759,17.970,17.970,19.450,19.979,19.979,16.913,19.133,18.129,18.340,17.706,17.116,19.599,19.450,18.023,18.182,18.182,19.767,19.767,4a,10.143,4c,14.429
JX171043,4,12.710,23.261,17.824,19.676,19.676,20.964,20.964,25.721,21.875,21.875,16.787,21.759,20.192,19.907,19.904,20.602,23.380,23.832,20.370,18.465,18.465,25.598,25.598,4a,12.710,4l,16.787
JX171044,4,21.770,24.163,19.630,8.083,8.083,21.205,21.205,25.121,20.925,20.925,19.139,20.968,20.438,19.816,20.192,20.968,23.041,22.093,20.092,21.053,21.053,22.488,22.488,4d,8.083,4c,19.630
JX171045,4,20.863,22.782,19.676,5.324,5.324,21.103,21.103,23.729,20.244,20.244,18.465,21.528,19.756,19.676,18.313,19.444,22.685,22.454,18.981,19.424,19.424,19.664,19.664,4d,5.324,4t,18.981
JX171046,4,10.648,23.571,14.583,18.750,18.750,17.266,17.266,24.130,21.346,21.346,15.714,19.213,19.722,17.361,19.570,17.824,21.991,23.598,19.676,18.750,18.750,23.611,23.611,4a,10.648,4c,14.583
JX171047,4,10.905,21.957,15.777,17.949,17.949,18.333,18.333,23.843,20.139,20.139,14.320,19.026,17.865,17.716,16.905,16.473,21.346,21.963,18.794,16.705,16.705,22.274,22.274,4a,10.905,4l,14.320
JX171048,4,20.418,24.821,17.865,22.274,22.274,20.624,20.624,21.412,19.954,19.954,17.661,19.026,10.185,17.882,20.048,19.490,20.418,22.118,21.346,19.026,19.026,23.666,23.666,4n,10.185,4c,17.865
JX171049,4,21.991,23.810,18.519,6.713,6.713,21.343,21.343,25.058,19.570,19.570,19.048,20.370,21.346,20.370,17.422,20.833,22.685,21.963,18.287,21.528,21.528,21.991,21.991,4d,6.713,4p,17.422
JX171050,4,19.907,23.333,18.519,20.139,20.139,18.377,18.377,22.897,19.814,19.814,18.333,19.907,20.280,10.417,17.986,18.750,21.296,21.759,19.213,20.139,20.139,22.430,22.430,4o,10.417,4c,18.519
JX171051,4,21.709,23.278,19.400,5.093,5.093,21.667,21.667,24.942,19.565,19.565,18.765,20.092,20.657,19.630,17.943,19.400,22.864,21.709,19.213,20.092,20.092,21.478,21.478,4d,5.093,4p,17.943
JX171052,4,21.528,24.048,19.444,6.944,6.944,21.002,21.002,24.533,20.097,20.097,18.095,20.370,20.471,18.287,17.986,20.139,23.148,22.454,18.981,20.602,20.602,22.897,22.897,4d,6.944,4o,18.287
JX171053,4,10.905,21.957,15.777,17.949,17.949,18.095,18.095,23.843,19.907,19.907,14.320,19.026,17.633,17.716,16.667,16.473,21.114,21.963,18.794,16.705,16.705,22.274,22.274,4a,10.905,4l,14.320
JX171054,4,20.602,26.429,17.130,19.907,19.907,20.384,20.384,23.434,20.418,20.418,19.524,8.102,16.473,18.750,19.570,19.676,19.676,18.224,20.602,19.213,19.213,23.380,23.380,4m,8.102,4n,16.473
JX171055,4,10.905,24.821,15.313,20.047,20.047,17.548,17.548,23.380,21.065,21.065,16.468,18.561,19.258,16.783,18.810,19.026,21.346,22.196,19.490,18.097,18.097,24.826,24.826,4a,10.905,4c,15.313
JX171056,4,21.296,22.143,18.519,4.630,4.630,20.286,20.286,24.299,19.855,19.855,18.095,19.444,20.471,18.981,16.547,18.750,22.917,22.454,18.750,20.139,20.139,21.296,21.296,4d,4.630,4p,16.547
JX171057,4,20.602,23.571,19.444,4.630,4.630,21.957,21.957,24.766,19.370,19.370,19.048,19.907,20.471,19.213,18.465,18.287,23.380,21.296,18.981,19.444,19.444,21.759,21.759,4d,4.630,4q,18.287
JX171058,4,20.624,21.823,18.519,5.312,5.312,21.578,21.578,24.299,19.324,19.324,18.705,19.400,20.979,18.707,16.550,18.938,23.557,21.709,18.056,19.907,19.907,21.028,21.028,4d,5.312,4p,16.550
JX171059,4,21.256,24.155,18.415,5.556,5.556,21.065,21.065,25.234,20.976,20.976,18.841,20.233,21.647,19.444,17.824,20.465,24.419,21.991,19.347,21.678,21.678,22.378,22.378,4d,5.556,4p,17.824
JX171060,4,21.296,24.537,18.981,5.324,5.324,21.810,21.810,25.234,20.000,20.000,19.444,20.139,20.706,20.370,18.648,19.213,23.611,21.528,18.981,19.676,19.676,21.729,21.729,4d,5.324,4p,18.648
JX171061,4,20.048,22.464,17.783,6.697,6.697,20.681,20.681,25.000,20.525,20.525,18.116,19.861,20.370,19.169,16.949,19.400,22.402,21.911,18.014,20.092,20.092,21.247,21.247,4d,6.697,4p,16.949
JX171062,4,21.528,24.537,19.907,6.713,6.713,22.506,22.506,25.467,19.765,19.765,19.213,20.602,21.647,20.139,19.114,19.907,23.148,21.296,20.139,20.370,20.370,21.729,21.729,4d,6.713,4l,19.213
JX171063,4,21.296,25.231,18.287,6.542,6.542,21.963,21.963,24.826,20.706,20.706,18.750,19.907,19.294,20.327,19.954,20.370,22.917,21.028,18.981,19.907,19.907,21.528,21.528,4d,6.542,4c,18.287
JX171064,4,21.065,25.000,19.213,6.481,6.481,21.991,21.991,26.168,20.235,20.235,18.750,20.602,21.647,19.213,18.881,19.907,23.611,21.065,19.676,21.528,21.528,22.222,22.222,4d,6.481,4l,18.750
JX171065,4,11.111,24.537,14.815,19.400,19.400,18.224,18.224,22.506,20.418,20.418,15.278,19.213,18.561,18.056,18.329,18.750,21.065,22.791,18.519,18.287,18.287,23.380,23.380,4a,11.111,4c,14.815
JX227957,4,19.704,22.187,17.653,17.063,17.063,19.017,19.017,19.747,20.497,20.497,8.030,20.444,17.918,18.585,19.662,16.799,19.757,19.493,18.235,17.063,17.063,19.599,19.599,4l,8.030,4q,16.799
JX227958,4,18.753,20.507,16.957,17.125,17.125,18.182,18.182,20.507,20.253,20.253,7.135,20.455,17.750,18.595,18.225,17.283,21.617,19.080,18.076,16.385,16.385,19.968,19.968,4l,7.135,4v,16.385
JX227959,4,18.436,20.708,17.495,17.485,17.485,17.697,17.697,19.651,18.859,18.859,16.218,19.694,18.014,18.912,17.548,15.320,22.345,20.391,19.176,0.000,0.000,19.926,19.926,4v,0.000,4q,15.320
JX227960,4,18.067,20.243,16.746,17.591,17.591,17.336,17.336,18.975,18.552,18.552,15.901,18.975,17.274,18.499,17.485,15.275,21.776,20.021,18.922,6.554,6.554,19.070,19.070,4v,6.554,4q,15.275
JX227961,4,18.489,21.342,18.393,18.119,18.119,18.542,18.542,19.123,19.113,19.113,18.321,8.135,17.169,17.318,18.288,16.693,19.968,20.814,18.499,18.859,18.859,20.243,20.243,4m,8.135,4q,16.693
JX227962,4,19.715,20.814,19.873,19.440,19.440,20.021,20.021,18.331,18.912,18.912,19.704,19.863,19.430,19.651,19.873,19.757,7.660,22.187,20.772,21.300,21.300,19.662,19.662,4r,7.660,4g,18.331
JX227963,4,20.021,21.353,19.070,19.239,19.239,19.345,19.345,13.002,15.698,15.698,19.080,20.127,18.700,19.503,19.123,19.397,18.806,21.406,19.609,19.070,19.070,19.599,19.599,4g,13.002,4k,15.698
JX227964,4,20.285,20.803,19.387,19.641,19.641,20.180,20.180,17.433,18.278,18.278,19.070,20.708,20.190,19.229,20.032,18.648,17.116,22.468,20.602,19.958,19.958,19.799,19.799,4r,17.116,4g,17.433
JX227970,4,19.736,22.134,18.067,19.609,19.609,19.080,19.080,18.869,18.816,18.816,18.340,19.017,8.135,18.922,18.753,17.336,20.613,19.926,19.133,17.750,17.750,19.440,19.440,4n,8.135,4q,17.336
JX227971,4,19.915,20.285,18.975,19.757,19.757,20.338,20.338,6.709,15.267,15.267,18.965,19.334,18.763,19.017,20.613,19.229,16.429,22.017,19.450,19.546,19.546,19.292,19.292,4g,6.709,4k,15.267
JX227972,4,19.017,21.564,18.331,18.076,18.076,18.489,18.489,18.499,19.483,19.483,18.763,7.558,17.159,17.010,19.387,18.288,19.873,20.137,18.605,19.397,19.397,20.972,20.972,4m,7.558,4o,17.010
JX227973,4,18.776,21.542,17.485,18.658,18.658,17.918,17.918,18.806,18.859,18.859,17.485,18.595,6.815,18.225,18.331,17.019,19.715,19.546,18.658,18.076,18.076,19.651,19.651,4n,6.815,4q,17.019
JX227975,4,19.863,20.497,19.292,18.753,18.753,19.757,19.757,16.482,18.172,18.172,19.651,19.324,18.869,19.176,19.292,20.021,7.184,20.866,20.825,19.820,19.820,19.767,19.767,4r,7.184,4g,16.482
JX227976,4,19.915,21.342,19.915,20.180,20.180,20.275,20.275,18.436,18.965,18.965,19.810,19.747,19.450,20.549,19.873,20.761,8.769,21.870,20.983,21.617,21.617,19.715,19.715,4r,8.769,4g,18.436
JX227977,4,18.311,20.580,17.918,17.063,17.063,17.380,17.380,18.384,18.819,18.819,17.107,18.648,17.706,8.452,17.125,18.215,20.444,19.123,16.913,17.908,17.908,18.839,18.839,4o,8.452,4t,16.913
JX227978,4,18.119,20.391,16.808,17.169,17.169,17.644,17.644,18.912,19.261,19.261,17.054,18.004,18.710,8.399,16.808,17.899,19.968,19.757,17.230,18.278,18.278,19.282,19.282,4o,8.399,4c,16.808
JX227979,4,17.678,19.947,17.759,16.535,16.535,18.067,18.067,18.542,19.261,19.261,17.265,18.004,18.499,7.343,17.178,17.846,19.810,19.017,16.913,18.278,18.278,18.605,18.605,4o,7.343,4d,16.535
JX287374,4,10.671,21.406,14.482,18.552,18.552,18.023,18.023,20.085,20.085,20.085,17.178,19.662,18.763,18.499,18.605,17.970,20.666,19.715,18.753,18.340,18.340,20.085,20.085,4a,10.671,4c,14.482
JX287375,4,10.771,20.455,15.592,19.292,19.292,18.076,18.076,19.979,19.979,19.979,17.442,19.799,18.763,18.340,18.710,18.393,20.772,20.190,19.017,18.023,18.023,20.402,20.402,4a,10.771,4c,15.592
JX287376,4,10.718,20.455,15.539,19.186,19.186,18.129,18.129,19.873,19.926,19.926,17.336,19.799,18.763,18.552,18.763,18.499,20.930,20.032,18.912,18.076,18.076,20.507,20.507,4a,10.718,4c,15.539
JX287377,4,10.507,20.719,15.698,19.027,19.027,17.970,17.970,19.873,19.873,19.873,17.283,19.905,18.975,18.340,18.446,18.552,20.444,20.085,18.595,17.812,17.812,20.402,20.402,4a,10.507,4c,15.698
JX287378,4,10.771,20.455,15.592,19.292,19.292,18.076,18.076,19.979,19.979,19.979,17.442,19.799,18.763,18.340,18.710,18.393,20.772,20.190,19.017,18.023,18.023,20.402,20.402,4a,10.771,4c,15.592
JX287379,4,10.982,21.459,15.433,19.133,19.133,18.393,18.393,19.715,20.613,20.613,16.755,19.905,18.816,18.849,19.239,18.182,20.825,20.085,19.229,18.816,18.816,20.666,20.666,4a,10.982,4c,15.433
JX287380,4,11.404,21.617,15.751,18.922,18.922,18.605,18.605,19.767,20.613,20.613,17.389,20.169,19.027,19.166,19.027,18.393,20.983,20.085,19.493,19.186,19.186,21.142,21.142,4a,11.404,4c,15.751
JX287381,4,11.616,21.882,15.222,19.027,19.027,18.753,18.753,20.983,20.666,20.666,17.865,20.243,19.651,19.715,18.816,18.129,20.719,20.613,19.440,18.869,18.869,19.979,19.979,4a,11.616,4c,15.222
JX287382,4,11.404,21.976,14.958,18.816,18.816,18.859,18.859,20.983,20.719,20.719,17.865,20.349,19.757,19.662,18.658,18.393,20.877,20.402,19.387,18.710,18.710,19.820,19.820,4a,11.404,4c,14.958
JX287383,4,10.296,20.719,15.328,19.027,19.027,18.393,18.393,19.715,19.820,19.820,16.913,19.546,19.133,18.163,18.710,17.970,20.877,19.926,19.017,18.288,18.288,20.085,20.085,4a,10.296,4c,15.328
JX287384,4,10.454,21.142,15.275,19.027,19.027,18.605,18.605,19.767,19.926,19.926,17.178,20.127,18.975,18.849,18.710,18.129,20.877,20.137,19.546,18.658,18.658,20.402,20.402,4a,10.454,4c,15.275
KC844045,4,19.493,20.507,19.345,4.598,4.598,19.133,19.133,20.708,20.032,20.032,18.119,19.027,19.757,18.658,17.644,18.605,20.719,21.236,19.609,18.806,18.806,19.556,19.556,4d,4.598,4p,17.644
KJ671464,4,0.000,22.346,16.759,20.295,20.295,20.111,20.111,23.985,20.295,20.295,18.635,21.956,21.587,19.004,19.188,18.819,22.533,21.587,20.480,18.819,18.819,22.878,22.878,4a,0.000,4c,16.759
KM043282,4,10.301,20.444,14.271,17.706,17.706,17.706,17.706,20.190,20.507,20.507,17.283,20.032,18.869,17.653,17.865,17.750,19.968,19.820,17.865,18.076,18.076,19.767,19.767,4a,10.301,4c,14.271
KM043283,4,10.460,20.391,14.323,17.653,17.653,17.653,17.653,20.243,20.560,20.560,17.336,20.137,18.975,17.600,17.865,17.802,20.021,19.873,17.812,18.182,18.182,19.715,19.715,4a,10.460,4c,14.323
KM043284,4,10.460,20.391,14.323,17.653,17.653,17.653,17.653,20.243,20.560,20.560,17.336,20.137,18.975,17.600,17.865,17.802,20.021,19.873,17.812,18.182,18.182,19.715,19.715,4a,10.460,4c,14.323
KM057755,4,12.500,21.289,15.234,18.555,18.555,17.969,17.969,23.438,22.656,22.656,16.797,20.907,18.164,17.383,18.164,18.750,21.484,21.200,18.359,18.750,18.750,21.875,21.875,4a,12.500,4c,15.234
KM057756,4,13.086,21.499,15.613,18.343,18.343,17.194,17.194,22.134,22.880,22.880,15.582,20.312,19.170,17.160,17.751,18.972,21.302,21.600,18.577,19.329,19.329,24.111,24.111,4a,13.086,4l,15.582
KM057760,4,21.014,21.938,19.203,5.254,5.254,20.615,20.615,24.864,20.833,20.833,18.116,19.203,22.142,18.807,17.248,18.116,22.505,21.739,18.478,19.022,19.022,21.429,21.429,4d,5.254,4p,17.248
KM057762,4,20.067,21.417,19.899,4.370,4.370,19.664,19.664,23.697,20.911,20.911,18.044,18.824,20.236,19.562,18.044,17.538,20.911,21.681,17.875,18.487,18.487,20.336,20.336,4d,4.370,4q,17.538
KM057766,4,21.821,23.183,20.725,6.701,6.701,20.690,20.690,25.216,22.759,22.759,18.621,20.725,21.379,20.380,19.171,18.793,23.316,22.241,20.207,19.828,19.828,22.280,22.280,4d,6.701,4l,18.621
KM057774,4,22.669,24.242,20.841,9.091,9.091,21.747,21.747,25.688,22.868,22.868,19.378,20.367,23.708,20.856,19.485,18.359,23.640,22.752,20.000,21.250,21.250,22.460,22.460,4d,9.091,4l,19.378
KM057777,4,13.322,21.922,16.358,18.212,18.212,17.875,17.875,23.440,23.946,23.946,17.201,22.091,19.899,18.381,19.056,19.730,23.272,22.091,19.056,20.067,20.067,24.621,24.621,4a,13.322,4c,16.358
KM057778,4,12.737,21.170,14.458,17.900,17.900,18.933,18.933,21.859,23.236,23.236,16.695,21.687,20.138,19.105,18.072,19.277,21.859,21.687,18.244,19.277,19.277,25.473,25.473,4a,12.737,4c,14.458
KM057782,4,14.840,23.103,17.369,19.562,19.562,18.887,18.887,24.452,24.958,24.958,18.550,23.272,20.911,19.730,19.899,21.079,24.283,23.440,20.067,21.248,21.248,25.970,25.970,4a,14.840,4c,17.369
KM057783,4,13.390,21.747,16.385,18.305,18.305,17.966,17.966,23.559,24.068,24.068,17.288,22.203,19.764,18.475,18.919,19.595,23.142,22.373,19.153,19.863,19.863,24.746,24.746,4a,13.390,4c,16.385
KM057784,4,13.962,23.252,17.483,20.280,20.280,19.930,19.930,25.000,25.524,25.524,19.406,23.252,21.329,19.755,20.455,21.191,25.044,23.252,20.455,20.979,20.979,25.874,25.874,4a,13.962,4c,17.483
KM057785,4,13.189,21.703,15.526,18.197,18.197,18.865,18.865,22.871,24.207,24.207,17.333,22.037,20.367,19.866,18.865,19.199,22.538,21.369,19.199,20.534,20.534,25.209,25.209,4a,13.189,4c,15.526
KM587624,4,10.512,20.444,14.799,17.706,17.706,17.336,17.336,20.095,19.609,19.609,17.653,19.397,19.080,18.605,17.812,18.172,20.190,19.715,18.975,18.446,18.446,19.767,19.767,4a,10.512,4c,14.799
KM587625,4,18.955,20.085,18.331,6.924,6.924,17.908,17.908,20.190,19.715,19.715,16.913,18.552,19.493,17.918,16.482,17.548,19.979,20.930,19.027,18.658,18.658,20.180,20.180,4d,6.924,4p,16.482
KP162407,4,23.304,22.957,19.826,20.870,20.870,23.478,23.478,19.652,19.130,19.130,21.391,20.885,21.565,20.522,22.609,21.565,7.826,24.000,23.478,21.565,21.565,23.652,23.652,4r,7.826,4k,19.130
KP162441,4,20.139,22.435,18.229,18.435,18.435,18.435,18.435,21.913,22.087,22.087,8.522,21.565,18.609,19.271,17.739,16.696,21.217,21.891,20.139,15.799,15.799,21.565,21.565,4l,8.522,4v,15.799
KP162443,4,19.262,22.449,19.388,19.184,19.184,18.163,18.163,23.061,22.131,22.131,8.980,21.107,18.980,19.184,18.571,16.735,21.633,21.837,20.816,16.531,16.531,20.816,20.816,4l,8.980,4v,16.531
KP162444,4,10.087,22.957,15.304,19.444,19.444,17.565,17.565,23.478,21.391,21.391,16.348,21.391,18.609,18.087,17.739,19.130,22.087,20.696,18.261,18.957,18.957,23.303,23.303,4a,10.087,4c,15.304
KP162445,4,11.130,23.130,14.435,19.652,19.652,18.783,18.783,22.261,21.217,21.217,17.391,21.043,19.652,18.435,18.783,20.174,21.913,22.957,19.652,18.783,18.783,22.202,22.202,4a,11.130,4c,14.435
KP162483,4,21.622,21.689,19.038,21.622,21.622,19.615,19.615,20.424,19.231,19.231,19.615,20.849,6.731,18.077,19.808,19.038,20.463,22.500,21.346,19.231,19.231,21.346,21.346,4n,6.731,4o,18.077
KP162498,4,20.174,21.913,18.783,5.739,5.739,20.348,20.348,23.826,21.739,21.739,18.403,18.957,21.043,18.576,17.565,18.087,21.181,20.841,18.435,19.130,19.130,21.391,21.391,4d,5.739,4p,17.565
KP162536,4,19.856,21.377,18.412,5.435,5.435,20.145,20.145,23.466,20.652,20.652,18.051,19.495,21.377,19.856,17.690,17.329,21.300,20.758,16.968,18.659,18.659,20.652,20.652,4d,5.435,4t,16.968
KP162595,4,11.680,21.399,14.344,17.901,17.901,17.284,17.284,23.457,22.222,22.222,15.638,20.370,18.313,17.901,18.313,18.313,22.222,21.721,19.753,18.107,18.107,24.280,24.280,4a,11.680,4c,14.344
KP162620,4,13.217,22.609,15.652,19.130,19.130,18.261,18.261,23.304,23.304,23.304,17.217,22.261,19.826,19.478,19.237,20.348,23.304,21.739,19.652,20.000,20.000,24.174,24.174,4a,13.217,4c,15.652
KP162735,4,12.348,21.565,14.957,17.739,17.739,19.130,19.130,23.826,22.957,22.957,15.304,21.565,18.783,18.087,18.783,18.435,22.087,22.783,18.957,18.261,18.261,24.348,24.348,4a,12.348,4c,14.957
KP162773,4,11.652,21.739,14.957,17.391,17.391,17.565,17.565,22.435,22.783,22.783,15.478,20.870,18.261,18.087,17.391,18.435,21.391,21.391,18.261,17.913,17.913,23.478,23.478,4a,11.652,4c,14.957
KP162900,4,13.565,23.826,16.522,19.826,19.826,21.043,21.043,24.870,24.174,24.174,18.609,22.735,21.739,20.870,20.870,21.217,22.957,25.043,20.348,20.348,20.348,26.435,26.435,4a,13.565,4c,16.522
KP163074,4,13.018,22.288,15.217,18.540,18.540,18.775,18.775,24.111,23.274,23.274,16.765,21.696,19.565,18.540,18.935,18.972,22.091,22.857,18.775,18.935,18.935,24.506,24.506,4a,13.018,4c,15.217
KP163199,4,21.429,22.064,17.794,18.571,18.571,15.125,15.125,22.143,23.214,23.214,18.036,20.641,20.107,19.573,19.217,17.082,21.708,21.886,20.536,17.679,17.679,22.018,22.018,4f,15.125,4q,17.082
KP163207,4,20.671,21.555,18.728,4.754,4.754,20.495,20.495,24.558,21.201,21.201,17.668,19.115,20.671,19.258,17.782,18.728,22.261,20.782,17.430,19.435,19.435,21.025,21.025,4d,4.754,4t,17.430
KP163260,4,19.087,22.567,14.315,19.917,19.917,17.427,17.427,21.369,22.199,22.199,18.880,20.911,20.747,19.087,17.220,18.672,20.497,19.295,18.672,19.295,19.295,20.290,20.290,4c,14.315,4p,17.220
KP163263,4,11.387,22.822,15.321,19.502,19.502,17.635,17.635,21.784,19.502,19.502,17.220,20.747,19.710,18.050,17.635,18.465,19.087,22.567,19.295,17.842,17.842,22.614,22.614,4a,11.387,4c,15.321
KP163266,4,13.458,22.614,16.563,18.257,18.257,18.465,18.465,24.066,22.614,22.614,16.390,20.539,18.465,18.465,18.465,18.257,20.747,22.153,19.502,19.295,19.295,23.237,23.237,4a,13.458,4c,16.563
KP163426,4,12.215,22.614,17.184,18.050,18.050,18.465,18.465,24.689,23.651,23.651,17.220,21.992,19.917,18.465,18.880,18.880,22.822,22.153,20.332,20.332,20.332,24.274,24.274,4a,12.215,4c,17.184
KP163460,4,13.872,22.407,16.770,18.672,18.672,19.295,19.295,25.311,23.029,23.029,18.050,21.162,19.710,18.465,19.502,19.295,23.237,22.567,19.710,19.710,19.710,24.274,24.274,4a,13.872,4c,16.770
KP163519,4,20.747,22.774,19.295,4.564,4.564,20.290,20.290,24.689,20.954,20.954,18.012,18.672,21.784,19.087,18.012,18.465,21.992,21.577,19.048,19.917,19.917,20.704,20.704,4d,4.564,4l,18.012
KP666630,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666631,4,10.383,20.372,14.316,17.669,17.669,17.775,17.775,20.245,20.458,20.458,17.243,20.064,18.893,17.616,18.042,17.872,19.947,19.925,17.935,18.095,18.095,19.691,19.691,4a,10.383,4c,14.316
KP666632,4,10.383,20.372,14.316,17.775,17.775,17.669,17.669,20.139,20.565,20.565,17.350,20.064,18.999,17.722,18.042,17.872,20.053,19.819,17.935,18.095,18.095,19.691,19.691,4a,10.383,4c,14.316
KP666633,4,10.383,20.479,14.210,17.669,17.669,17.722,17.722,20.245,20.458,20.458,17.243,19.957,18.999,17.616,17.935,17.766,19.947,19.819,17.829,17.988,17.988,19.691,19.691,4a,10.383,4c,14.210
KP666634,4,10.383,20.479,14.316,17.775,17.775,17.775,17.775,20.245,20.565,20.565,17.350,20.064,18.999,17.722,18.042,17.872,20.053,19.925,17.935,18.095,18.095,19.798,19.798,4a,10.383,4c,14.316
