Accession,AssignedGenotype,Subtype3aDistance,Subtype3bDistance,Subtype3dDistance,Subtype3eDistance,Subtype3gDistance,Subtype3gDistance,Subtype3hDistance,Subtype3iDistance,Subtype3iDistance,Subtype3kDistance,Subtype3kDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
KY620682,3,7.916,20.540,19.810,20.137,21.069,21.069,28.112,21.175,21.175,24.610,24.610,3a,7.916,3d,19.810
KY620683,3,7.187,20.291,19.764,20.028,21.522,21.522,28.063,21.992,21.992,23.611,23.611,3a,7.187,3d,19.764
KY620684,3,7.448,21.122,19.979,20.613,21.693,21.693,28.240,21.705,21.705,24.762,24.762,3a,7.448,3d,19.979
KY620685,3,6.550,20.752,19.810,20.243,21.217,21.217,27.977,21.122,21.122,23.966,23.966,3a,6.550,3d,19.810
KY620686,3,8.184,20.699,20.021,20.137,20.582,20.582,28.511,21.705,21.705,24.142,24.142,3a,8.184,3d,20.021
KY620687,3,7.709,20.805,20.338,20.983,21.799,21.799,27.795,21.863,21.863,23.966,23.966,3a,7.709,3d,20.338
KY620688,3,7.656,20.805,19.968,20.772,21.640,21.640,28.135,21.546,21.546,24.173,24.173,3a,7.656,3d,19.968
KY620689,3,6.969,20.963,20.127,20.613,21.429,21.429,28.044,21.281,21.281,24.637,24.637,3a,6.969,3d,20.127
KY620690,3,6.969,20.963,20.127,20.613,21.429,21.429,28.044,21.281,21.281,24.637,24.637,3a,6.969,3d,20.127
KY620691,3,6.917,20.593,19.229,20.190,21.364,21.364,28.361,21.122,21.122,24.657,24.657,3a,6.917,3d,19.229
KY620692,3,7.128,19.693,18.965,19.926,21.111,21.111,28.059,21.387,21.387,23.943,23.943,3a,7.128,3d,18.965
KY620693,3,6.758,20.646,20.338,19.926,21.534,21.534,28.428,21.440,21.440,24.380,24.380,3a,6.758,3e,19.926
KY620694,3,7.392,21.228,20.444,20.772,22.022,22.022,28.549,21.440,21.440,24.651,24.651,3a,7.392,3d,20.444
KY620695,3,7.339,20.805,19.863,20.085,21.707,21.707,28.895,22.128,22.128,25.132,25.132,3a,7.339,3d,19.863
KY620696,3,7.445,20.275,20.602,20.877,22.210,22.210,28.293,22.181,22.181,25.383,25.383,3a,7.445,3b,20.275
KY620697,3,7.656,21.016,19.651,20.877,21.481,21.481,28.293,22.022,22.022,24.233,24.233,3a,7.656,3d,19.651
KY620698,3,7.550,20.963,19.651,19.979,21.653,21.653,28.217,21.652,21.652,24.366,24.366,3a,7.550,3d,19.651
KY620699,3,7.656,21.175,19.546,20.349,22.275,22.275,28.044,21.281,21.281,24.503,24.503,3a,7.656,3d,19.546
KY620700,3,6.969,20.328,19.651,20.613,21.693,21.693,28.745,21.546,21.546,23.897,23.897,3a,6.969,3d,19.651
KY620701,3,8.087,20.116,19.715,19.979,20.899,20.899,28.179,20.752,20.752,24.342,24.342,3a,8.087,3d,19.715
KY620702,3,7.497,21.122,19.947,20.666,22.011,22.011,28.481,21.810,21.810,24.288,24.288,3a,7.497,3d,19.947
KY620703,3,8.025,21.228,20.021,20.190,21.534,21.534,27.699,20.858,20.858,24.775,24.775,3a,8.025,3d,20.021
KY620704,3,7.286,20.328,19.440,20.919,21.958,21.958,28.202,21.587,21.587,24.815,24.815,3a,7.286,3d,19.440
KY620705,3,7.181,20.540,20.338,20.825,21.164,21.164,28.760,21.228,21.228,24.710,24.710,3a,7.181,3d,20.338
KY620706,3,6.705,21.122,20.338,20.190,21.958,21.958,28.217,21.281,21.281,24.815,24.815,3a,6.705,3d,20.338
KY620707,3,7.550,20.963,19.599,21.195,21.111,21.111,28.383,21.334,21.334,24.802,24.802,3a,7.550,3d,19.599
KY620708,3,7.022,20.646,19.546,20.877,21.164,21.164,28.805,21.228,21.228,24.511,24.511,3a,7.022,3d,19.546
KY620709,3,6.811,20.381,19.334,20.138,21.481,21.481,28.474,21.599,21.599,24.301,24.301,3a,6.811,3d,19.334
KY620710,3,7.660,20.222,19.450,20.455,21.058,21.058,27.722,21.810,21.810,24.498,24.498,3a,7.660,3d,19.450
KY620711,3,7.286,21.387,19.704,20.613,21.481,21.481,28.316,21.799,21.799,24.165,24.165,3a,7.286,3d,19.704
KY620712,3,10.137,20.805,19.440,20.032,21.122,21.122,28.639,21.281,21.281,24.300,24.300,3a,10.137,3d,19.440
KY620713,3,6.227,20.064,19.810,19.979,21.587,21.587,28.217,21.016,21.016,24.220,24.220,3a,6.227,3d,19.810
KY620714,3,8.813,21.122,19.440,19.609,21.652,21.652,27.886,21.440,21.440,24.524,24.524,3a,8.813,3d,19.440
KY620715,3,7.656,20.805,19.704,19.662,21.376,21.376,27.901,21.175,21.175,24.664,24.664,3a,7.656,3d,19.704
KY620716,3,7.181,20.911,19.387,19.873,21.534,21.534,27.541,21.493,21.493,24.987,24.987,3a,7.181,3d,19.387
KY620717,3,7.132,21.016,20.602,20.549,22.158,22.158,28.956,21.758,21.758,25.079,25.079,3a,7.132,3d,20.602
KY620718,3,7.392,20.540,20.655,20.666,21.640,21.640,28.571,22.075,22.075,24.643,24.643,3a,7.392,3d,20.655
KY620719,3,7.079,20.963,20.232,20.930,21.958,21.958,28.707,21.863,21.863,24.380,24.380,3a,7.079,3d,20.232
KY620720,3,7.237,20.805,19.915,20.137,21.640,21.640,28.677,22.075,22.075,25.026,25.026,3a,7.237,3d,19.915
KY620721,3,7.448,19.852,19.863,20.137,21.905,21.905,27.699,21.599,21.599,24.696,24.696,3a,7.448,3d,19.863
KY620722,3,7.445,21.016,19.757,20.455,21.481,21.481,28.526,21.217,21.217,24.723,24.723,3a,7.445,3d,19.757
KY620723,3,7.237,21.175,19.704,20.190,21.376,21.376,27.690,20.635,20.635,23.858,23.858,3a,7.237,3d,19.704
KY620724,3,8.294,20.911,20.391,20.085,22.222,22.222,28.127,21.122,21.122,24.194,24.194,3a,8.294,3e,20.085
KY620725,3,7.656,21.016,20.919,20.032,21.429,21.429,27.886,21.281,21.281,23.166,23.166,3a,7.656,3e,20.032
KY620726,3,6.758,20.646,20.338,20.349,21.270,21.270,28.376,20.952,20.952,24.446,24.446,3a,6.758,3d,20.338
KY620727,3,7.603,21.334,19.123,20.613,21.852,21.852,27.848,21.599,21.599,24.498,24.498,3a,7.603,3d,19.123
KY620728,3,7.441,20.434,19.651,20.719,21.693,21.693,28.361,22.552,22.552,24.379,24.379,3a,7.441,3d,19.651
KY620729,3,7.603,19.905,19.440,19.979,21.587,21.587,29.114,21.069,21.069,24.392,24.392,3a,7.603,3d,19.440
KY620730,3,7.075,20.487,19.493,19.493,21.840,21.840,27.555,21.334,21.334,24.168,24.168,3a,7.075,3d,19.493
KY620731,3,8.347,21.281,20.507,20.930,22.369,22.369,28.217,22.181,22.181,24.892,24.892,3a,8.347,3d,20.507
KY620732,3,7.765,21.281,20.455,20.190,22.169,22.169,28.376,21.969,21.969,25.013,25.013,3a,7.765,3e,20.190
KY620733,3,7.022,21.440,19.493,19.926,21.640,21.640,28.308,21.175,21.175,24.484,24.484,3a,7.022,3d,19.493
KY620734,3,7.128,20.381,20.285,20.074,22.181,22.181,28.639,22.340,22.340,24.194,24.194,3a,7.128,3d,20.285
KY620735,3,7.973,20.540,20.074,20.930,21.217,21.217,29.114,22.128,22.128,23.925,23.925,3a,7.973,3d,20.074
KY620736,3,7.075,20.593,19.915,19.979,22.011,22.011,28.188,21.523,21.523,24.523,24.523,3a,7.075,3d,19.915
KY620737,3,6.917,20.805,20.497,21.089,21.534,21.534,28.112,21.969,21.969,24.524,24.524,3a,6.917,3d,20.497
KY620738,3,6.917,21.016,20.338,20.877,21.300,21.300,28.481,21.493,21.493,24.011,24.011,3a,6.917,3d,20.338
KY620739,3,7.286,20.540,19.651,20.296,21.429,21.429,27.962,21.175,21.175,24.314,24.314,3a,7.286,3d,19.651
KY620740,3,7.343,21.016,20.180,20.296,21.946,21.946,28.263,21.599,21.599,24.529,24.529,3a,7.343,3d,20.180
KY620741,3,7.181,20.328,19.863,21.247,21.587,21.587,28.586,21.417,21.417,24.127,24.127,3a,7.181,3d,19.863
KY620742,3,7.022,20.116,19.863,20.613,21.640,21.640,28.361,21.546,21.546,24.446,24.446,3a,7.022,3d,19.863
KY620743,3,7.233,20.085,19.440,19.715,20.688,20.688,28.006,20.752,20.752,24.340,24.340,3a,7.233,3d,19.440
KY620744,3,7.814,20.328,19.704,19.926,21.270,21.270,27.661,21.440,21.440,24.524,24.524,3a,7.814,3d,19.704
KY620745,3,7.656,21.175,19.757,19.979,21.799,21.799,28.270,21.758,21.758,24.300,24.300,3a,7.656,3d,19.757
KY620746,3,8.078,20.670,20.232,20.243,21.005,21.005,28.015,21.863,21.863,24.841,24.841,3a,8.078,3d,20.232
KY620747,3,7.603,21.387,20.180,20.296,21.323,21.323,27.947,22.287,22.287,24.974,24.974,3a,7.603,3d,20.180
KY620748,3,7.554,20.752,19.863,20.507,22.222,22.222,28.173,21.863,21.863,24.987,24.987,3a,7.554,3d,19.863
KY620749,3,7.022,21.069,20.391,20.719,21.746,21.746,28.097,21.640,21.640,24.182,24.182,3a,7.022,3d,20.391
KY620750,3,7.761,20.381,19.757,20.866,21.546,21.546,28.361,21.440,21.440,24.061,24.061,3a,7.761,3d,19.757
KY620751,3,7.709,20.963,19.704,19.556,20.847,20.847,28.112,21.969,21.969,23.884,23.884,3a,7.709,3d,19.704
KY620752,3,7.286,21.016,19.599,19.609,21.270,21.270,28.745,22.234,22.234,25.054,25.054,3a,7.286,3d,19.599
KY620753,3,7.603,20.911,19.176,19.979,21.323,21.323,27.939,22.222,22.222,24.032,24.032,3a,7.603,3d,19.176
KY620754,3,6.283,20.646,19.694,20.243,21.670,21.670,28.015,21.652,21.652,24.178,24.178,3a,6.283,3d,19.694
KY620755,3,7.022,20.858,19.271,20.032,21.670,21.670,28.173,21.599,21.599,23.968,23.968,3a,7.022,3d,19.271
KY620756,3,6.864,20.858,19.757,21.089,22.011,22.011,28.127,21.746,21.746,24.590,24.590,3a,6.864,3d,19.757
KY620757,3,7.871,21.546,20.285,20.507,20.847,20.847,27.646,21.122,21.122,23.812,23.812,3a,7.871,3d,20.285
KY620758,3,7.445,20.646,19.915,20.402,21.270,21.270,27.751,21.069,21.069,23.536,23.536,3a,7.445,3d,19.915
KY620759,3,7.079,20.275,19.810,19.873,21.897,21.897,27.968,21.334,21.334,24.484,24.484,3a,7.079,3d,19.810
KY620760,3,8.188,21.493,20.391,20.613,21.746,21.746,28.232,22.116,22.116,25.331,25.331,3a,8.188,3d,20.391
KY620761,3,7.230,21.122,20.180,19.926,21.036,21.036,28.978,21.387,21.387,25.119,25.119,3a,7.230,3e,19.926
KY620762,3,7.867,21.175,19.546,20.719,21.640,21.640,27.977,21.058,21.058,24.234,24.234,3a,7.867,3d,19.546
KY620763,3,7.920,20.752,20.761,20.349,21.758,21.758,28.602,22.128,22.128,24.921,24.921,3a,7.920,3e,20.349
KY620764,3,8.294,21.892,20.613,20.825,21.905,21.905,28.232,21.758,21.758,25.054,25.054,3a,8.294,3d,20.613
KY620765,3,8.399,20.911,20.243,19.873,22.187,22.187,28.413,21.546,21.546,24.644,24.644,3a,8.399,3e,19.873
KY620766,3,7.814,20.434,19.915,20.719,21.164,21.164,28.346,21.440,21.440,24.138,24.138,3a,7.814,3d,19.915
KY620767,3,7.713,20.540,19.493,20.085,21.016,21.016,28.745,21.587,21.587,24.868,24.868,3a,7.713,3d,19.493
KY620768,3,7.188,21.228,20.275,20.613,22.187,22.187,28.813,21.599,21.599,24.934,24.934,3a,7.188,3d,20.275
KY620769,3,8.025,20.699,19.440,20.761,21.764,21.764,27.886,22.063,22.063,25.437,25.437,3a,8.025,3d,19.440
KY620770,3,7.599,20.487,19.546,20.666,20.719,20.719,28.074,20.434,20.434,24.073,24.073,3a,7.599,3d,19.546
KY620771,3,7.256,18.981,18.290,19.881,20.738,20.738,27.756,20.937,20.937,23.857,23.857,3a,7.256,3d,18.290
KY620772,3,8.078,20.222,19.968,20.232,21.364,21.364,28.255,22.011,22.011,24.342,24.342,3a,8.078,3d,19.968
KY620773,3,7.392,19.799,20.021,20.190,21.599,21.599,28.323,21.705,21.705,24.076,24.076,3a,7.392,3d,20.021
KY620774,3,8.528,21.336,21.391,20.281,22.352,22.352,28.755,22.333,22.333,25.204,25.204,3a,8.528,3e,20.281
KY620775,3,7.233,20.487,19.863,20.402,21.670,21.670,27.743,21.969,21.969,24.273,24.273,3a,7.233,3d,19.863
KY620776,3,8.391,21.705,19.905,20.666,20.877,20.877,28.714,21.440,21.440,24.444,24.444,3a,8.391,3d,19.905
KY620777,3,7.814,20.593,18.965,19.863,21.206,21.206,27.916,21.376,21.376,24.723,24.723,3a,7.814,3d,18.965
KY620778,3,7.184,20.911,19.715,20.032,21.376,21.376,28.217,20.847,20.847,24.129,24.129,3a,7.184,3d,19.715
KY620779,3,7.230,20.593,19.599,20.032,21.429,21.429,28.255,21.852,21.852,24.316,24.316,3a,7.230,3d,19.599
KY620780,3,7.128,20.381,20.338,20.137,21.564,21.564,28.225,21.546,21.546,24.247,24.247,3a,7.128,3e,20.137
KY620781,3,8.237,21.228,20.708,21.406,21.481,21.481,28.850,22.075,22.075,23.970,23.970,3a,8.237,3d,20.708
KY620782,3,6.917,20.911,20.074,20.074,21.905,21.905,27.848,21.640,21.640,24.032,24.032,3a,6.917,3d,20.074
KY620783,3,7.550,21.069,20.180,20.772,21.547,21.547,28.782,21.467,21.467,24.462,24.462,3a,7.550,3d,20.180
KY620784,3,7.607,20.487,19.493,20.455,21.916,21.916,28.730,21.599,21.599,23.938,23.938,3a,7.607,3d,19.493
KY620785,3,8.976,22.393,20.866,22.146,22.275,22.275,29.090,23.028,23.028,25.309,25.309,3a,8.976,3d,20.866
KY620786,3,8.131,21.175,19.757,20.825,21.958,21.958,28.504,21.243,21.243,24.803,24.803,3a,8.131,3d,19.757
KY620787,3,7.603,20.540,20.338,20.444,21.682,21.682,27.992,21.481,21.481,24.785,24.785,3a,7.603,3d,20.338
KY620788,3,7.973,20.688,20.338,20.825,20.847,20.847,27.766,21.440,21.440,24.223,24.223,3a,7.973,3d,20.338
KY620789,3,7.973,20.646,19.704,20.190,21.164,21.164,28.346,21.122,21.122,24.477,24.477,3a,7.973,3d,19.704
KY620790,3,8.395,20.858,19.968,20.127,21.259,21.259,27.848,21.175,21.175,24.815,24.815,3a,8.395,3d,19.968
KY620791,3,7.920,20.487,20.180,19.820,21.587,21.587,28.006,21.693,21.693,24.894,24.894,3a,7.920,3e,19.820
KY620792,3,9.245,20.699,20.402,21.353,21.640,21.640,28.602,22.381,22.381,24.432,24.432,3a,9.245,3d,20.402
KY620793,3,8.184,21.175,20.021,21.036,21.905,21.905,28.097,21.799,21.799,24.524,24.524,3a,8.184,3d,20.021
KY620794,3,7.920,20.646,20.074,20.074,21.005,21.005,28.067,20.699,20.699,24.073,24.073,3a,7.920,3d,20.074
KY620795,3,7.660,21.387,19.651,20.137,22.169,22.169,28.586,21.810,21.810,24.511,24.511,3a,7.660,3d,19.651
KY620796,3,7.656,20.328,20.549,20.602,21.153,21.153,27.939,21.916,21.916,24.299,24.299,3a,7.656,3d,20.549
KY620797,3,7.233,19.958,19.334,19.979,21.164,21.164,28.602,21.334,21.334,24.260,24.260,3a,7.233,3d,19.334
KY620798,3,7.973,21.228,19.176,20.243,21.376,21.376,27.804,21.599,21.599,24.420,24.420,3a,7.973,3d,19.176
KY620799,3,8.395,21.281,20.021,20.772,22.011,22.011,28.481,22.022,22.022,24.947,24.947,3a,8.395,3d,20.021
KY620800,3,7.814,20.794,19.123,19.820,21.682,21.682,29.083,21.323,21.323,24.194,24.194,3a,7.814,3d,19.123
KY620801,3,7.392,20.646,19.757,20.772,21.227,21.227,28.707,21.387,21.387,24.553,24.553,3a,7.392,3d,19.757
KY620802,3,6.920,20.752,20.180,20.666,21.534,21.534,28.082,21.493,21.493,24.329,24.329,3a,6.920,3d,20.180
KY620803,3,7.497,20.328,19.757,20.825,21.016,21.016,28.496,21.546,21.546,24.551,24.551,3a,7.497,3d,19.757
KY620804,3,7.339,21.122,19.546,19.968,21.640,21.640,28.240,22.075,22.075,24.828,24.828,3a,7.339,3d,19.546
KY620805,3,8.971,21.228,20.391,20.549,21.323,21.323,28.112,21.863,21.863,23.830,23.830,3a,8.971,3d,20.391
KY620806,3,8.184,21.334,19.282,20.211,21.323,21.323,28.286,21.758,21.758,24.597,24.597,3a,8.184,3d,19.282
KY620807,3,7.709,21.069,19.968,20.772,21.481,21.481,29.189,21.810,21.810,25.146,25.146,3a,7.709,3d,19.968
KY620808,3,7.973,20.275,19.651,20.560,21.111,21.111,28.993,21.810,21.810,24.907,24.907,3a,7.973,3d,19.651
KY620809,3,7.814,21.493,19.334,20.402,21.270,21.270,28.323,21.799,21.799,24.537,24.537,3a,7.814,3d,19.334
KY620810,3,7.863,20.699,20.232,20.666,21.810,21.810,28.006,21.705,21.705,23.751,23.751,3a,7.863,3d,20.232
KY620811,3,7.128,20.699,20.602,19.979,21.228,21.228,27.848,21.863,21.863,24.749,24.749,3a,7.128,3e,19.979
KY620812,3,6.969,20.911,20.444,20.032,21.440,21.440,27.954,21.640,21.640,23.789,23.789,3a,6.969,3e,20.032
KY620813,3,8.928,21.228,19.810,21.300,20.952,20.952,28.647,21.810,21.810,24.006,24.006,3a,8.928,3d,19.810
KY620814,3,7.603,20.434,19.493,20.190,21.429,21.429,27.675,21.863,21.863,24.516,24.516,3a,7.603,3d,19.493
KY620815,3,10.982,22.816,21.976,23.150,23.492,23.492,27.835,23.452,23.452,26.744,26.744,3a,10.982,3d,21.976
KY620816,3,8.765,21.142,20.021,20.919,21.962,21.962,27.827,22.287,22.287,24.802,24.802,3a,8.765,3d,20.021
KY620817,3,7.652,20.381,19.123,20.666,21.493,21.493,27.775,21.969,21.969,24.286,24.286,3a,7.652,3d,19.123
KY620818,3,7.656,21.546,19.863,20.549,21.587,21.587,28.511,21.599,21.599,24.423,24.423,3a,7.656,3d,19.863
KY620819,3,7.343,19.905,19.599,19.704,21.440,21.440,27.743,21.440,21.440,24.610,24.610,3a,7.343,3d,19.599
KY620820,3,8.659,20.963,19.863,20.243,22.634,22.634,27.848,22.605,22.605,24.019,24.019,3a,8.659,3d,19.863
KY620821,3,7.493,20.805,20.127,20.560,22.552,22.552,28.971,22.116,22.116,24.076,24.076,3a,7.493,3d,20.127
KY620822,3,8.342,20.805,19.704,20.285,22.328,22.328,27.795,21.958,21.958,24.841,24.841,3a,8.342,3d,19.704
KY620823,3,8.285,20.487,20.391,20.655,21.523,21.523,28.963,22.381,22.381,24.379,24.379,3a,8.285,3d,20.391
KY620824,3,7.128,20.646,19.546,19.873,21.810,21.810,28.714,21.440,21.440,24.557,24.557,3a,7.128,3d,19.546
KY620825,3,8.448,21.016,19.767,20.085,22.605,22.605,28.602,22.075,22.075,24.812,24.812,3a,8.448,3d,19.767
KY620826,3,8.976,20.858,19.493,19.440,22.105,22.105,28.293,22.287,22.287,25.040,25.040,3a,8.976,3d,19.493
KY620827,3,8.918,20.434,19.282,18.552,21.111,21.111,28.323,21.493,21.493,23.920,23.920,3a,8.918,3e,18.552
KY620828,3,9.187,21.334,20.338,19.546,21.746,21.746,28.429,22.552,22.552,24.605,24.605,3a,9.187,3e,19.546
KY620829,3,8.448,20.963,19.493,20.021,21.587,21.587,28.038,21.334,21.334,24.512,24.512,3a,8.448,3d,19.493
KY620830,3,8.342,20.752,18.859,19.387,21.058,21.058,27.670,21.440,21.440,24.433,24.433,3a,8.342,3d,18.859
KY620831,3,9.129,20.593,18.489,19.397,20.794,20.794,27.057,21.810,21.810,24.934,24.934,3a,9.129,3d,18.489
KY620832,3,9.562,20.487,19.387,19.715,21.852,21.852,27.018,22.446,22.446,23.918,23.918,3a,9.562,3d,19.387
KY620833,3,9.134,21.122,20.074,19.873,21.429,21.429,27.827,22.381,22.381,24.908,24.908,3a,9.134,3e,19.873
KY620834,3,8.338,21.175,19.651,20.085,21.693,21.693,28.030,22.393,22.393,24.638,24.638,3a,8.338,3d,19.651
KY620835,3,9.293,20.699,20.285,19.926,21.810,21.810,28.082,22.075,22.075,24.433,24.433,3a,9.293,3e,19.926
KY620836,3,8.496,20.805,19.546,19.609,22.063,22.063,27.359,21.440,21.440,24.829,24.829,3a,8.496,3d,19.546
KY620837,3,9.393,21.069,20.497,20.877,21.429,21.429,28.805,21.916,21.916,24.610,24.610,3a,9.393,3d,20.497
KY620838,3,10.132,21.546,20.814,20.296,22.340,22.340,28.571,21.810,21.810,25.092,25.092,3a,10.132,3e,20.296
KY620839,3,9.815,21.016,20.021,19.609,22.116,22.116,26.976,21.652,21.652,24.523,24.523,3a,9.815,3e,19.609
KY620840,3,8.179,21.069,20.180,19.503,21.481,21.481,28.202,21.175,21.175,23.975,23.975,3a,8.179,3e,19.503
KY620841,3,9.029,20.540,19.229,19.292,21.164,21.164,28.346,21.493,21.493,24.103,24.103,3a,9.029,3d,19.229
KY620842,3,8.918,20.275,19.017,19.979,21.278,21.278,28.466,22.022,22.022,24.209,24.209,3a,8.918,3d,19.017
KY620843,3,8.602,20.275,19.599,19.397,21.058,21.058,28.165,21.969,21.969,24.274,24.274,3a,8.602,3e,19.397
KY620844,3,8.237,20.011,19.017,20.296,21.905,21.905,28.489,21.270,21.270,24.118,24.118,3a,8.237,3d,19.017
KY620845,3,9.710,21.016,19.863,20.296,21.746,21.746,28.398,22.128,22.128,24.538,24.538,3a,9.710,3d,19.863
KY620846,3,7.757,20.699,19.546,19.715,21.058,21.058,28.023,21.652,21.652,24.394,24.394,3a,7.757,3d,19.546
KY620847,3,8.285,20.593,18.700,19.450,20.877,20.877,28.504,21.652,21.652,23.947,23.947,3a,8.285,3d,18.700
KY620848,3,8.895,20.190,19.213,21.161,20.948,20.948,28.195,21.711,21.711,24.812,24.812,3a,8.895,3d,19.213
KY620849,3,7.388,20.593,19.915,19.450,21.164,21.164,28.940,21.810,21.810,24.058,24.058,3a,7.388,3e,19.450
KY620850,3,8.549,20.381,19.493,19.450,21.481,21.481,28.895,20.646,20.646,24.816,24.816,3a,8.549,3d,19.493
KY620851,3,8.232,20.328,19.546,19.926,21.058,21.058,28.000,21.599,21.599,24.236,24.236,3a,8.232,3d,19.546
KY620852,3,9.504,20.911,18.965,19.662,21.958,21.958,28.504,21.387,21.387,24.551,24.551,3a,9.504,3d,18.965
KY620853,3,7.656,21.652,20.285,20.032,22.622,22.622,27.781,22.975,22.975,24.717,24.717,3a,7.656,3e,20.032
KY620854,3,8.976,20.805,19.757,19.503,20.752,20.752,28.097,21.440,21.440,25.172,25.172,3a,8.976,3e,19.503
KY620855,3,8.980,20.752,19.873,19.186,21.758,21.758,28.171,21.705,21.705,24.762,24.762,3a,8.980,3e,19.186
KY620856,3,8.127,20.805,19.968,19.926,21.270,21.270,28.038,22.287,22.287,24.447,24.447,3a,8.127,3d,19.968
KY620857,3,8.870,21.916,20.338,20.402,22.222,22.222,28.782,22.816,22.816,24.921,24.921,3a,8.870,3d,20.338
KY620858,3,8.716,20.593,20.232,20.349,22.011,22.011,27.517,21.810,21.810,24.879,24.879,3a,8.716,3d,20.232
KY620859,3,7.704,21.069,20.866,21.025,21.576,21.576,27.623,21.270,21.270,24.841,24.841,3a,7.704,3d,20.866
KY620860,3,6.969,20.540,20.444,20.074,21.746,21.746,28.112,21.164,21.164,24.642,24.642,3a,6.969,3e,20.074
KY620861,3,5.990,21.331,19.231,18.735,21.795,21.795,28.400,20.833,20.833,23.971,23.971,3a,5.990,3e,18.735
KY620862,3,9.240,21.281,20.391,20.243,22.316,22.316,28.767,21.863,21.863,24.524,24.524,3a,9.240,3d,20.391
KY620863,3,6.864,20.540,19.176,20.243,21.852,21.852,27.901,21.016,21.016,24.409,24.409,3a,6.864,3d,19.176
KY620864,3,9.129,21.493,20.180,20.190,22.052,22.052,28.015,22.052,22.052,25.145,25.145,3a,9.129,3d,20.180
KY620865,3,9.168,21.834,19.487,17.864,20.833,20.833,26.832,20.435,20.435,24.503,24.503,3a,9.168,3e,17.864
KY620866,3,9.715,21.095,19.968,20.983,22.727,22.727,28.579,22.381,22.381,24.462,24.462,3a,9.715,3d,19.968
KY620867,3,8.606,21.281,19.397,20.765,22.622,22.622,28.775,22.169,22.169,25.317,25.317,3a,8.606,3d,19.397
KY620868,3,9.842,18.842,20.475,20.136,20.658,20.658,27.473,22.020,22.020,26.673,26.673,3a,9.842,3b,18.842
KY620869,3,20.847,9.418,21.682,23.362,18.422,18.422,28.110,18.952,18.952,24.881,24.881,3b,9.418,3g,18.422
KY620870,3,20.688,9.264,21.629,23.374,17.946,17.946,27.528,18.793,18.793,23.961,23.961,3b,9.264,3g,17.946
KY620871,3,20.381,9.841,22.951,22.698,19.746,19.746,27.455,19.481,19.481,24.682,24.682,3b,9.841,3i,19.481
KY620872,3,21.746,10.265,22.316,23.097,19.587,19.587,28.269,19.164,19.164,24.350,24.350,3b,10.265,3i,19.164
KY620873,3,21.058,9.630,21.576,22.516,17.893,17.893,27.845,18.634,18.634,23.985,23.985,3b,9.630,3g,17.893
KY620874,3,20.688,9.418,21.599,22.011,18.254,18.254,27.763,18.528,18.528,24.110,24.110,3b,9.418,3g,18.254
KY620875,3,20.994,10.641,21.852,23.716,18.846,18.846,28.383,19.111,19.111,23.979,23.979,3b,10.641,3g,18.846
KY620876,3,21.576,19.156,21.946,22.771,5.344,5.344,27.306,20.317,20.317,24.074,24.074,3g,5.344,3b,19.156
KY620877,3,22.540,19.164,21.281,22.499,5.185,5.185,27.441,19.365,19.365,24.021,24.021,3g,5.185,3b,19.164
KY620878,3,22.275,20.434,22.951,23.604,19.947,19.947,27.577,5.608,5.608,24.479,24.479,3i,5.608,3g,19.947
KY620879,3,21.956,17.747,23.032,23.069,19.309,19.309,26.374,18.351,18.351,24.398,24.398,3b,17.747,3i,18.351
KY704892,3,7.621,19.863,20.570,20.694,21.712,21.712,28.651,21.539,21.539,24.535,24.535,3a,7.621,3b,19.863
KY704893,3,7.373,20.298,20.012,20.384,22.057,22.057,28.104,21.712,21.712,24.613,24.613,3a,7.373,3d,20.012
KY704894,3,7.807,20.236,20.136,20.384,22.022,22.022,28.351,21.672,21.672,24.907,24.907,3a,7.807,3d,20.136
KY704895,3,7.621,19.677,20.384,20.322,21.871,21.871,28.748,21.974,21.974,24.304,24.304,3a,7.621,3b,19.677
KY704896,3,7.249,20.112,20.570,20.322,21.933,21.933,28.801,21.796,21.796,24.366,24.366,3a,7.249,3b,20.112
KY704897,3,6.440,20.174,20.322,20.260,21.415,21.415,28.050,20.857,20.857,23.671,23.671,3a,6.440,3d,20.322
KY704898,3,8.534,19.916,20.060,20.060,22.014,22.014,28.087,21.760,21.760,24.820,24.820,3a,8.534,3d,20.060
KY704899,3,7.683,19.988,20.694,20.198,21.499,21.499,28.598,21.601,21.601,24.366,24.366,3a,7.683,3b,19.988
KY704900,3,7.683,20.298,20.694,19.888,21.933,21.933,28.536,21.858,21.858,24.675,24.675,3a,7.683,3e,19.888
KY704901,3,6.611,19.410,19.267,20.654,21.866,21.866,29.560,22.316,22.316,24.342,24.342,3a,6.611,3d,19.267
KY704902,3,7.049,20.103,20.814,19.782,21.642,21.642,28.712,21.948,21.948,24.027,24.027,3a,7.049,3e,19.782
KY704903,3,6.931,20.012,20.794,19.767,21.820,21.820,28.182,21.957,21.957,24.186,24.186,3a,6.931,3e,19.767
KY704904,3,21.170,10.286,22.079,22.119,18.256,18.256,27.768,17.320,17.320,23.550,23.550,3b,10.286,3i,17.320
KY704905,3,21.133,9.596,22.443,22.520,17.699,17.699,27.570,17.815,17.815,23.605,23.605,3b,9.596,3g,17.699
