Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover
KU167514,3,77.101,345,3b,89.855,345,2782-2855,
KU167515,3,76.879,346,3b,89.535,344,2782-2855,
KU167516,3,76.812,345,3b,89.535,344,2782-2855,
KU167517,3,76.901,342,3b,89.504,343,2782-2855,
KU167518,3,76.608,342,3b,89.213,343,2782-2855,
KU167519,3,76.316,342,3b,88.630,343,2782-2855,
KU167520,1,83.146,356,1b,94.134,358,2769-2855,
KU167521,1,82.865,356,1b,93.855,358,2769-2855,
KU167522,1,83.146,356,1b,94.134,358,2769-2855,
KU167523,1,83.146,356,1b,94.134,358,2769-2855,
KU167524,1,83.146,356,1b,94.134,358,2769-2855,
KU167525,1,83.146,356,1b,94.134,358,2769-2855,
KU167526,1,83.146,356,1b,94.134,358,2769-2855,
KU167527,1,83.146,356,1b,94.134,358,2769-2855,
KU167528,1,82.865,356,1b,93.855,358,2769-2855,
KU167529,1,83.146,356,1b,94.134,358,2769-2855,
KU167530,3,80.294,340,3g,90.029,341,2782-2855,
KU167531,3,78.827,307,3i,95.765,307,2781-2855,
KU167532,3,78.502,307,3i,95.440,307,2781-2855,
KU167533,3,77.850,307,3i,94.463,307,2781-2855,
KU167534,2,70.732,246,2l,72.197,223,2800-2855,
KU167535,2,72.760,279,2a,73.145,283,2802-2855,
KU167536,6,72.039,304,6n,97.351,302,2761-2855,
KU167537,6,72.241,299,6n,97.659,299,2761-2855,
KU167538,6,72.876,306,6n,97.697,304,2761-2855,
KU167539,6,72.241,299,6n,97.659,299,2761-2855,
KU167540,6,72.241,299,6n,97.659,299,2761-2855,
KU167541,6,72.039,304,6n,97.351,302,2761-2855,
KU167542,6,71.711,304,6n,97.020,302,2761-2855,
KU167543,6,73.026,304,6n,97.351,302,2761-2855,
KU167544,6,76.471,272,6xa,94.684,301,2795-2855,
KU167545,6,76.384,271,6xa,94.667,300,2795-2855,
KU180709,1,79.058,9383,1b,90.408,9362,2683-2855,
KU180710,1,92.677,9368,1a,92.464,9368,2683-2855,
KU180711,1,79.333,9392,1b,90.065,9361,2683-2855,
KU180712,1,92.222,9372,1a,92.049,9370,2683-2855,
KU180713,4,84.366,9313,4c,84.364,9414,2683-2855,
KU180714,1,93.442,9378,1a,93.357,9378,2683-2855,
KU180715,4,80.343,9325,4d,95.247,9362,2683-2855,
KU180716,1,79.037,9388,1b,91.541,9363,2683-2855,
KU180717,1,94.081,9376,1a,93.995,9376,2683-2855,
KU180718,1,91.953,9382,1a,91.908,9380,2683-2855,
KU180719,1,91.492,9368,1a,91.087,9368,2683-2855,
KU180720,1,93.281,9377,1a,93.207,9377,2683-2855,
KU180721,3,93.286,9398,3a,92.425,9399,2683-2855,
KU180722,3,96.576,9404,3a,93.165,9407,2683-2855,
KU180723,2,77.346,9464,2b,91.179,9443,2683-2855,
KU180724,3,93.550,9396,3a,92.448,9401,2683-2855,
KU180725,1,79.268,9401,1b,90.863,9368,2683-2855,
KU180726,1,93.875,9372,1a,93.822,9372,2683-2855,
KU180727,1,93.248,9375,1a,93.003,9375,2683-2855,
KU180728,1,79.015,9397,1b,90.572,9366,2683-2855,
KU180729,2,77.182,9462,2b,90.808,9443,2683-2855,
KU180730,2,77.255,9466,2b,91.962,9443,2683-2855,
KU180731,1,79.376,9397,1b,90.871,9366,2683-2855,
KU196269,1,77.264,519,1b,92.060,529,,
KU196270,1,77.264,519,1b,91.927,545,,
KU196271,1,75.432,521,1b,88.525,549,,
KU196272,1,78.613,519,1b,91.927,545,,
KU196273,1,78.165,545,1b,91.376,545,,
KU196274,1,78.035,519,1b,91.160,543,,
KU196275,1,95.780,545,1a,95.413,545,,
KU196276,1,95.963,545,1a,95.596,545,,
KU196277,1,76.697,545,1b,93.211,545,,
KU196278,1,77.264,519,1b,90.275,545,,
KU196279,1,70.278,360,1b,80.073,547,,
KU196280,1,78.846,520,1b,91.743,545,,
KU196281,1,95.596,545,1a,95.229,545,,
KU196282,1,94.679,545,1a,94.312,545,,
KU196283,1,76.686,519,1b,91.513,542,,
KU196284,1,77.842,519,1b,93.384,529,,
KU196285,1,95.413,545,1a,95.046,545,,
KU196286,1,93.911,542,1a,93.542,542,,
KU196287,1,92.110,545,1a,92.110,545,,
KU196288,1,93.945,545,1a,94.495,545,,
KU196289,1,76.108,519,1b,92.477,545,,
KU196290,1,94.679,545,1a,94.679,545,,
KU196291,1,91.009,545,1a,91.026,546,,
KU196292,1,76.493,519,1b,93.394,545,,
KU196293,1,77.071,519,1b,91.376,545,,
KU196294,1,77.064,545,1b,90.092,545,,
KU196295,1,94.495,545,1a,94.128,545,,
KU196296,1,85.424,542,1a,85.978,542,,
KU196297,1,90.826,545,1a,92.110,545,,
KU196298,1,90.275,545,1a,91.560,545,,
KU221237,1,82.770,296,1b,95.270,296,2762-2855,
KU221238,1,80.405,296,1b,92.905,296,2762-2855,
KU221239,1,82.770,296,1b,93.919,296,2762-2855,
KU221240,1,79.392,296,1b,92.230,296,2762-2855,
KU221241,1,81.757,296,1b,94.257,296,2762-2855,
KU221242,1,82.770,296,1b,93.581,296,2762-2855,
KU221243,1,80.743,296,1b,93.581,296,2762-2855,
KU221244,1,80.405,296,1b,93.919,296,2762-2855,
KU221245,1,82.095,296,1b,93.243,296,2762-2855,
KU221246,1,80.405,296,1b,92.230,296,2762-2855,
KU221247,3,97.460,315,3a,92.722,316,2768-2855,
KU221248,3,95.238,315,3a,91.772,316,2768-2855,
KU221249,3,95.873,315,3a,91.139,316,2768-2855,
KU221250,3,94.888,313,3a,91.720,314,2768-2855,
KU221251,3,95.172,290,3a,91.409,291,2776-2855,
KU221252,3,96.825,315,3a,93.354,316,2768-2855,
KU221253,3,95.873,315,3a,91.772,316,2768-2855,
KU221254,3,93.651,315,3a,90.190,316,2768-2855,
KU221255,3,93.651,315,3a,90.823,316,2768-2855,
KU221256,3,93.016,315,3a,89.557,316,2768-2855,
KU221257,3,94.921,315,3a,91.772,316,2768-2855,
KU286155,2,82.873,362,2c,91.436,362,2779-2855,
KU286156,2,82.873,362,2c,91.436,362,2779-2855,
KU286157,2,83.149,362,2c,91.713,362,2779-2855,
KU362458,1,94.637,951,1a,94.006,951,2683-2855,
KU362459,1,95.590,975,1a,95.179,975,2683-2855,
KU362460,1,94.148,974,1a,93.532,974,2683-2855,
KU362461,1,96.296,837,1a,95.818,837,2683-2855,
KU362462,1,96.301,838,1a,95.823,838,2683-2855,
KU362463,1,93.333,975,1a,93.231,975,2683-2855,
KU362464,1,94.769,975,1a,94.564,975,2683-2855,
KU362465,1,94.872,975,1a,94.462,975,2683-2855,
KU362466,1,93.538,975,1a,93.538,975,2683-2855,
KU362467,1,93.703,937,1a,93.597,937,2683-2855,
KU362468,1,94.154,975,1a,93.846,975,2683-2855,
KU362469,1,94.256,975,1a,94.154,975,2683-2855,
KU362470,1,94.851,971,1a,94.130,971,2683-2855,
KU362471,1,94.769,975,1a,94.462,975,2683-2855,
KU362472,1,94.154,975,1a,93.641,975,2683-2855,
KU362473,1,95.179,975,1a,94.256,975,2683-2855,
KU362474,1,95.077,975,1a,94.256,975,2683-2855,
KU362475,1,94.872,975,1a,94.667,975,2683-2855,
KU362476,1,94.667,975,1a,94.769,975,2683-2855,
KU362477,1,94.462,975,1a,93.538,975,2683-2855,
KU362478,1,93.128,975,1a,93.026,975,2683-2855,
KU362479,1,94.462,975,1a,94.256,975,2683-2855,
KU362480,1,94.974,975,1a,94.051,975,2683-2855,
KU362481,1,95.077,975,1a,94.154,975,2683-2855,
KU362482,1,95.385,975,1a,94.769,975,2683-2855,
KU362483,1,94.256,975,1a,94.256,975,2683-2855,
KU362484,1,94.872,975,1a,94.256,975,2683-2855,
KU362485,1,95.282,975,1a,95.282,975,2683-2855,
KU362486,1,93.634,974,1a,93.634,974,2683-2855,
KU362487,1,93.744,975,1a,93.026,975,2683-2855,
KU362488,1,95.282,975,1a,94.667,975,2683-2855,
KU362489,1,95.179,975,1a,94.359,975,2683-2855,
KU362490,1,93.436,975,1a,93.333,975,2683-2855,
KU362491,1,94.667,975,1a,94.256,975,2683-2855,
KU362492,1,94.564,975,1a,94.564,975,2683-2855,
KU362493,1,94.872,975,1a,94.462,975,2683-2855,
KU362494,1,94.154,975,1a,93.436,975,2683-2855,
KU362495,1,94.769,975,1a,94.051,975,2683-2855,
KU362496,1,94.456,974,1a,93.943,974,2683-2855,
KU362497,1,94.974,975,1a,94.256,975,2683-2855,
KU362498,1,94.456,974,1a,94.148,974,2683-2855,
KU362499,1,94.667,975,1a,94.256,975,2683-2855,
KU362500,1,93.846,975,1a,93.231,975,2683-2855,
KU362501,1,81.109,974,1b,92.710,974,2683-2855,
KU362502,1,80.903,974,1b,92.505,974,2683-2855,
KU362503,1,80.718,975,1b,92.308,975,2683-2855,
KU362504,1,80.287,974,1b,92.821,975,2683-2855,
KU362505,1,81.006,974,1b,93.744,975,2683-2855,
KU362506,1,80.493,974,1b,92.615,975,2683-2855,
KU362507,1,80.410,975,1b,91.590,975,2683-2855,
KU362508,1,81.744,975,1b,92.513,975,2683-2855,
KU362509,1,79.795,975,1b,91.992,974,2683-2855,
KU362510,1,80.328,976,1b,92.205,975,2683-2855,
KU362511,1,80.493,933,1b,92.176,933,2683-2855,
KU362512,1,79.795,975,1b,90.554,974,2683-2855,
KU362513,1,81.006,974,1b,93.018,974,2683-2855,
KU362514,1,79.324,977,1b,91.889,974,2683-2855,
KU362515,1,81.352,976,1b,92.718,975,2683-2855,
KU362516,1,81.070,935,1b,92.406,935,2683-2855,
KU362517,1,81.520,974,1b,92.505,974,2683-2855,
KU362518,1,80.595,974,1b,91.692,975,2683-2855,
KU362519,1,80.305,919,1b,91.413,920,2683-2855,
KU362520,1,81.045,976,1b,92.821,975,2683-2855,
KU362521,1,80.407,934,1b,91.756,934,2683-2855,
KU362522,1,81.203,931,1b,93.018,931,2683-2855,
KU362523,1,80.513,975,1b,91.795,975,2683-2855,
KU362524,1,80.493,933,1b,92.176,933,2683-2855,
KU362525,1,81.049,934,1b,91.649,934,2683-2855,
KU362526,1,80.300,934,1b,91.970,934,2683-2855,
KU362527,1,81.604,935,1b,92.719,934,2683-2855,
KU362528,1,81.049,934,1b,91.640,933,2683-2855,
KU362529,1,80.698,974,1b,92.000,975,2683-2855,
KU362530,1,80.963,914,1b,92.451,914,2683-2855,
KU362531,1,79.271,960,1b,91.417,967,2683-2855,
KU362532,1,80.103,975,1b,91.992,974,2683-2855,
KU362533,1,81.354,960,1b,92.812,960,2683-2855,
KU362534,1,81.867,932,1b,92.390,933,2683-2855,
KU362535,1,80.864,972,1b,91.049,972,2683-2855,
KU362536,1,80.251,957,1b,92.476,957,2683-2855,
KU362537,1,81.045,976,1b,90.462,975,2683-2855,
KU362538,1,80.292,959,1b,92.642,965,2683-2855,
KU362539,1,80.963,914,1b,92.779,914,2683-2855,
KU362540,1,81.042,960,1b,93.375,966,2683-2855,
KU362541,1,81.818,913,1b,91.785,913,2683-2855,
KU362542,1,81.304,813,1b,93.350,812,2683-2855,
KU362543,1,80.525,914,1b,93.107,914,2683-2855,
KU362544,1,80.835,934,1b,92.719,934,2683-2855,
KU362545,1,80.801,974,1b,92.615,975,2683-2855,
KU362546,1,80.328,915,1b,91.703,916,2683-2855,
KU362547,1,80.193,934,1b,92.291,934,2683-2855,
KU362548,1,80.208,960,1b,93.271,966,2683-2855,
KU362549,1,80.205,975,1b,92.205,975,2683-2855,
KU362550,1,80.595,974,1b,91.786,974,2683-2855,
KU362551,1,80.082,974,1b,92.813,974,2683-2855,
KU362552,1,80.513,975,1b,91.385,975,2683-2855,
KU363962,1,77.652,264,1b,91.255,263,2760-2848,
KU363963,1,94.636,261,1a,93.846,260,2773-2855,
KU363964,3,93.665,221,3a,93.213,221,2801-2855,
KU366461,1,78.195,266,1b,91.045,268,2761-2850,
KU366462,3,95.161,248,3a,92.771,249,2783-2855,
KU366463,1,94.163,257,1a,93.774,257,2772-2855,
KU366464,3,95.547,247,3a,93.145,248,2784-2855,
KU512304,1,97.436,234,1a,97.447,235,2773-2851,
KU512305,1,94.355,248,1a,93.548,248,2774-2855,
KU512306,1,93.548,248,1a,93.548,248,2775-2855,
KU512307,1,94.485,272,1a,94.118,272,2767-2855,
KU519436,1,78.632,234,1b,93.004,243,2770-2848,
KU519437,1,78.205,234,1b,92.405,237,2770-2848,
KU519438,1,79.167,240,1b,93.117,247,2770-2850,
KU519439,1,77.652,264,1b,93.173,249,2762-2850,
KU531457,3,94.355,248,3a,91.968,249,2783-2855,
KU531458,3,95.082,244,3a,92.653,245,2785-2855,
KU531459,3,94.262,244,3a,91.837,245,2785-2855,
KU531460,3,94.355,248,3a,91.968,249,2783-2855,
KU531461,3,93.145,248,3a,90.763,249,2783-2855,
KU531462,3,77.291,251,3a,75.494,253,2783-2855,
KU531463,3,92.742,248,3a,90.361,249,2783-2855,
KU531464,3,95.161,248,3a,92.771,249,2783-2855,
KU531465,3,95.142,247,3a,92.742,248,2784-2855,
KU531466,3,92.742,248,3a,90.361,249,2783-2855,
KU531467,3,94.758,248,3a,92.369,249,2783-2855,
KU556726,1,94.553,257,1a,93.385,257,2772-2855,
KU556727,1,94.942,257,1a,93.774,257,2772-2855,
KU563369,1,95.858,338,1a,95.858,338,2760-2855,
KU563370,1,94.970,338,1a,94.970,338,2760-2855,
KU563371,1,93.787,338,1a,93.787,338,2760-2855,
KU563372,1,93.787,338,1a,93.787,338,2760-2855,
KU563373,1,96.726,336,1a,96.429,336,2760-2855,
KU563374,1,93.787,338,1a,93.787,338,2760-2855,
KU563375,1,93.787,338,1a,94.379,338,2760-2855,
KU563376,1,93.491,338,1a,94.083,338,2760-2855,
KU563377,1,94.675,338,1a,94.675,338,2760-2855,
KU563378,1,96.429,336,1a,96.726,336,2760-2855,
KU563379,1,95.745,329,1a,94.529,329,2760-2855,
KU563380,1,96.746,338,1a,96.450,338,2760-2855,
KU563381,1,96.746,338,1a,95.562,338,2760-2855,
KU563382,1,94.970,338,1a,94.970,338,2760-2855,
KU563383,1,97.337,338,1a,97.337,338,2760-2855,
KU563384,1,97.041,338,1a,95.858,338,2760-2855,
KU563385,1,97.337,338,1a,97.337,338,2760-2855,
KU563386,1,96.726,336,1a,96.429,336,2760-2855,
KU563387,1,94.083,338,1a,94.083,338,2760-2855,
KU563388,1,95.562,338,1a,95.562,338,2760-2855,
KU563389,1,97.041,338,1a,96.746,338,2760-2855,
KU563390,1,97.633,338,1a,97.633,338,2760-2855,
KU563391,1,94.083,338,1a,94.083,338,2760-2855,
KU563392,1,96.450,338,1a,96.450,338,2760-2855,
KU563393,1,97.041,338,1a,95.858,338,2760-2855,
KU563394,1,94.083,338,1a,94.083,338,2760-2855,
KU563395,1,96.746,338,1a,95.562,338,2760-2855,
KU563396,1,96.746,338,1a,95.562,338,2760-2855,
KU563397,1,97.041,338,1a,95.858,338,2760-2855,
KU563398,1,96.450,338,1a,96.154,338,2760-2855,
KU563399,1,94.970,338,1a,94.379,338,2760-2855,
KU563400,1,94.379,338,1a,94.379,338,2760-2855,
KU563401,1,97.041,338,1a,96.746,338,2760-2855,
KU563402,1,96.746,338,1a,95.562,338,2760-2855,
KU563403,1,97.041,338,1a,95.858,338,2760-2855,
KU563404,1,95.266,338,1a,95.266,338,2760-2855,
KU563405,1,96.154,338,1a,95.858,338,2760-2855,
KU563406,1,97.337,338,1a,96.154,338,2760-2855,
KU563407,1,94.675,338,1a,94.675,338,2760-2855,
KU563408,1,98.225,338,1a,98.225,338,2760-2855,
KU563409,1,94.675,338,1a,94.675,338,2760-2855,
KU563410,1,96.429,336,1a,96.726,336,2760-2855,
KU563411,1,97.337,338,1a,97.041,338,2760-2855,
KU563412,1,97.337,338,1a,97.041,338,2760-2855,
KU563413,1,93.787,338,1a,94.970,338,2760-2855,
KU563414,1,97.337,338,1a,97.041,338,2760-2855,
KU563415,1,93.787,338,1a,93.787,338,2760-2855,
KU563416,1,94.675,338,1a,95.266,338,2760-2855,
KU563417,1,96.450,338,1a,96.154,338,2760-2855,
KU563418,1,97.337,338,1a,97.041,338,2760-2855,
KU563419,1,96.746,338,1a,95.562,338,2760-2855,
KU563420,1,97.041,338,1a,96.746,338,2760-2855,
KU563421,1,94.675,338,1a,95.266,338,2760-2855,
KU563422,1,94.083,338,1a,95.266,338,2760-2855,
KU563423,1,97.041,338,1a,95.858,338,2760-2855,
KU563424,1,95.324,278,1a,96.043,278,2767-2855,
KU563425,1,97.633,338,1a,97.633,338,2760-2855,
KU563426,1,95.779,308,1a,95.455,308,2763-2855,
KU563427,1,97.024,336,1a,96.726,336,2760-2855,
KU563428,1,94.083,338,1a,94.083,338,2760-2855,
KU563429,1,97.041,338,1a,95.858,338,2760-2855,
KU563430,1,95.562,338,1a,95.562,338,2760-2855,
KU563431,1,94.613,297,1a,94.949,297,2760-2855,
KU563432,1,96.746,338,1a,95.562,338,2760-2855,
KU563433,1,96.746,338,1a,95.562,338,2760-2855,
KU563434,1,97.041,338,1a,95.858,338,2760-2855,
KU563435,1,97.041,338,1a,95.858,338,2760-2855,
KU563436,1,97.041,338,1a,95.858,338,2760-2855,
KU563437,1,97.337,338,1a,97.041,338,2760-2855,
KU563438,1,97.633,338,1a,97.633,338,2760-2855,
KU563439,1,97.633,338,1a,97.633,338,2760-2855,
KU563440,1,97.041,338,1a,95.858,338,2760-2855,
KU563441,1,96.746,338,1a,96.450,338,2760-2855,
KU563442,1,96.726,336,1a,97.024,336,2760-2855,
KU563443,1,96.746,338,1a,95.562,338,2760-2855,
KU563444,1,97.337,338,1a,96.154,338,2760-2855,
KU563445,1,93.195,338,1a,93.195,338,2760-2855,
KU563446,1,95.858,338,1a,94.675,338,2760-2855,
KU563447,1,96.657,329,1a,95.441,329,2760-2855,
KU563448,1,96.746,338,1a,96.450,338,2760-2855,
KU563449,1,95.858,338,1a,95.858,338,2760-2855,
KU563450,1,97.041,338,1a,95.858,338,2760-2855,
KU563451,1,97.041,338,1a,95.858,338,2760-2855,
KU563452,1,95.858,338,1a,95.266,338,2760-2855,
KU563453,1,96.746,338,1a,97.041,338,2760-2855,
KU563454,1,94.805,308,1a,94.805,308,2763-2855,
KU563455,1,97.041,338,1a,95.858,338,2760-2855,
KU563456,1,97.041,338,1a,96.746,338,2760-2855,
KU563457,1,97.041,338,1a,95.858,338,2760-2855,
KU563458,1,97.337,338,1a,97.041,338,2760-2855,
KU563459,1,94.410,322,1a,94.410,322,2760-2855,
KU563460,1,96.131,336,1a,96.429,336,2760-2855,
KU563461,1,96.746,338,1a,96.746,338,2760-2855,
KU563462,1,94.083,338,1a,94.083,338,2760-2855,
KU563463,1,94.083,338,1a,94.083,338,2760-2855,
KU563464,1,97.041,338,1a,95.858,338,2760-2855,
KU563465,1,95.858,338,1a,95.266,338,2760-2855,
KU563466,1,94.083,338,1a,94.083,338,2760-2855,
KU563467,1,97.041,338,1a,95.858,338,2760-2855,
KU563468,1,96.746,338,1a,96.746,338,2760-2855,
KU563469,1,96.450,338,1a,95.266,338,2760-2855,
KU563470,1,97.024,336,1a,96.726,336,2760-2855,
KU563471,1,97.024,336,1a,96.726,336,2760-2855,
KU563472,1,95.858,338,1a,94.675,338,2760-2855,
KU563473,1,97.041,338,1a,95.858,338,2760-2855,
KU563474,1,96.746,338,1a,95.858,338,2760-2855,
KU563475,1,96.562,320,1a,95.312,320,2760-2855,
KU563476,1,95.858,338,1a,95.858,338,2760-2855,
KU563477,1,97.041,338,1a,96.746,338,2760-2855,
KU563478,1,94.379,338,1a,94.379,338,2760-2855,
KU563479,1,94.970,338,1a,94.379,338,2760-2855,
KU563480,1,95.562,338,1a,95.562,338,2760-2855,
KU563481,1,96.746,338,1a,95.562,338,2760-2855,
KU563482,1,93.491,338,1a,93.491,338,2760-2855,
KU563483,2,81.657,338,2b,93.510,339,2781-2855,
KU563484,2,81.657,338,2b,93.805,339,2781-2855,
KU563485,2,81.065,338,2b,93.215,339,2781-2855,
KU563486,2,81.065,338,2b,93.215,339,2781-2855,
KU563487,2,81.065,338,2b,92.625,339,2781-2855,
KU563488,2,80.923,325,2b,94.462,325,2781-2855,
KU563489,2,81.065,338,2b,93.215,339,2781-2855,
KU563490,2,81.065,338,2b,93.215,339,2781-2855,
KU563491,2,81.657,338,2b,93.805,339,2781-2855,
KU563492,2,81.212,330,2b,94.154,325,2781-2855,
KU563493,2,80.606,330,2b,93.538,325,2781-2855,
KU563494,2,81.065,338,2b,93.215,339,2781-2855,
KU563495,2,80.075,266,2b,93.258,267,2790-2855,
KU563496,4,84.366,339,4d,94.395,339,2736-2848,
KU563497,4,82.891,339,4d,93.215,339,2736-2848,
KU563498,4,84.366,339,4d,94.395,339,2736-2848,
KU563499,4,84.071,339,4d,93.805,339,2736-2848,
KU563500,4,84.366,339,4d,94.100,339,2736-2848,
KU563501,4,84.071,339,4d,93.805,339,2736-2848,
KU563502,4,84.366,339,4d,94.395,339,2736-2848,
KU563503,4,82.596,339,4d,93.805,339,2736-2848,
KU563504,4,84.956,339,4d,94.100,339,2736-2848,
KU563505,4,83.776,339,4d,94.395,339,2736-2848,
KU563506,4,84.366,339,4d,94.985,339,2736-2848,
KU563507,4,83.186,339,4d,95.280,339,2736-2848,
KU563508,4,84.956,339,4d,94.395,339,2736-2848,
KU563509,4,83.776,339,4d,94.395,339,2736-2848,
KU563510,4,84.661,339,4d,94.395,339,2736-2848,
KU563511,4,83.776,339,4d,93.805,339,2736-2848,
KU563512,4,84.071,339,4d,94.690,339,2736-2848,
KU563513,4,83.776,339,4d,93.805,339,2736-2848,
KU563514,4,83.776,339,4d,94.100,339,2736-2848,
KU563515,4,85.251,339,4d,93.510,339,2736-2848,
KU563516,4,83.481,339,4d,93.805,339,2736-2848,
KU563517,4,83.776,339,4d,93.805,339,2736-2848,
KU563518,4,84.661,339,4d,94.690,339,2736-2848,
KU563519,4,83.776,339,4d,93.510,339,2736-2848,
KU563520,4,82.596,339,4d,92.920,339,2736-2848,
KU563521,4,83.186,339,4d,94.100,339,2736-2848,
KU563522,4,84.366,339,4d,94.395,339,2736-2848,
KU563523,4,84.366,339,4d,93.510,339,2736-2848,
KU563524,4,84.366,339,4d,94.395,339,2736-2848,
KU563525,4,83.481,339,4d,93.510,339,2736-2848,
KU563526,4,83.776,339,4d,94.100,339,2736-2848,
KU563527,4,84.071,339,4d,94.690,339,2736-2848,
KU563528,4,83.776,339,4d,94.100,339,2736-2848,
KU563529,4,84.956,339,4d,94.690,339,2736-2848,
KU563530,4,83.481,339,4d,94.395,339,2736-2848,
KU563531,4,84.071,339,4d,94.395,339,2736-2848,
KU563532,4,84.661,339,4d,93.805,339,2736-2848,
KU563533,4,83.481,339,4d,94.395,339,2736-2848,
KU563534,4,84.366,339,4d,94.985,339,2736-2848,
KU563535,4,83.481,339,4d,93.805,339,2736-2848,
KU563536,4,83.481,339,4d,92.920,339,2736-2848,
KU574848,1,94.779,249,1a,94.378,249,2767-2849,
KU574849,1,95.528,246,1a,95.122,246,2767-2848,
KU574850,1,94.882,254,1a,94.488,254,2767-2851,
KU574851,1,94.615,260,1a,94.231,260,2767-2853,
KU574852,1,94.615,260,1a,94.231,260,2767-2853,
KU574853,1,93.562,233,1a,93.133,233,2767-2844,
KU574854,1,94.958,238,1a,94.538,238,2767-2846,
KU574855,1,93.827,243,1a,93.416,243,2767-2847,
KU574856,1,93.416,243,1a,93.004,243,2767-2847,
KU574857,1,77.824,239,1b,93.305,239,2766-2846,
KU574858,1,79.060,234,1b,93.249,237,2770-2848,
KU574859,1,77.559,254,1b,91.085,258,2761-2846,
KU574860,1,78.750,240,1b,92.713,247,2770-2850,
KU574861,1,78.750,240,1b,92.531,241,2770-2850,
KU574862,1,78.333,240,1b,92.116,241,2770-2850,
KU642553,3,95.082,244,3a,91.837,245,2785-2855,
KU642554,3,95.082,244,3a,92.653,245,2785-2855,
KU642555,3,93.145,248,3a,89.960,249,2783-2855,
KU642556,3,96.203,237,3a,94.167,240,2784-2855,
KU642557,3,93.033,244,3a,91.429,245,2785-2855,
KU642558,3,95.397,239,3a,92.917,240,2785-2855,
KU642559,3,93.548,248,3a,91.165,249,2783-2855,
KU642560,3,93.852,244,3a,92.245,245,2785-2855,
KU642561,3,93.927,247,3a,91.532,248,2784-2855,
KU642562,3,93.827,243,3a,90.574,244,2783-2855,
KU642563,3,95.473,243,3a,92.213,244,2783-2855,
KU642564,3,95.062,243,3a,92.623,244,2783-2855,
KU642565,3,95.062,243,3a,92.623,244,2783-2855,
KU642566,3,93.145,248,3a,91.566,249,2783-2855,
KU682440,1,96.642,268,1a,97.015,268,2767-2855,
KU682455,3,95.161,248,3a,92.771,249,2783-2855,
KU682456,3,95.062,243,3a,92.623,244,2783-2855,
KU696322,1,78.333,240,1b,92.116,241,2770-2850,
KU707094,3,79.841,377,3b,90.716,377,2762-2855,
KU707095,1,81.432,377,1b,90.981,377,2752-2855,
KU707096,1,83.554,377,1b,92.308,377,2752-2855,
KU707097,6,80.739,379,6a,93.369,377,2761-2855,
KU707098,2,93.634,377,2a,93.369,377,2774-2855,
KU707099,1,83.289,377,1b,92.573,377,2752-2855,
KU707100,3,95.491,377,3a,91.799,378,2762-2855,
KU707101,1,84.881,377,1b,93.369,377,2752-2855,
KU707102,1,81.963,377,1b,92.838,377,2752-2855,
KU707103,1,71.693,378,1m,73.016,378,2752-2855,
KU707104,1,71.958,378,1m,73.280,378,2752-2855,
KU707105,3,96.552,377,3a,92.857,378,2762-2855,
KU707106,1,83.024,377,1b,93.369,377,2752-2855,
KU707107,1,94.695,377,1a,94.430,377,2752-2855,
KU707108,1,82.759,377,1b,92.573,377,2752-2855,
KU707109,1,82.493,377,1b,92.573,377,2752-2855,
KU707110,3,94.695,377,3a,91.005,378,2762-2855,
KU707111,3,96.021,377,3a,92.328,378,2762-2855,
KU707112,3,95.225,377,3a,91.534,378,2762-2855,
KU707113,1,82.493,377,1b,93.899,377,2752-2855,
KU707114,3,79.841,377,3b,91.507,365,2762-2855,
KU707115,1,95.491,377,1a,95.756,377,2752-2855,
KU707116,1,80.371,377,1b,89.920,377,2752-2855,
KU707117,1,80.902,377,1b,90.451,377,2752-2855,
KU707118,2,93.634,377,2a,93.369,377,2774-2855,
KU707119,2,93.634,377,2a,93.103,377,2774-2855,
KU707120,1,95.756,377,1a,96.021,377,2752-2855,
KU707121,1,85.146,377,1b,93.634,377,2752-2855,
KU707122,2,93.634,377,2a,92.838,377,2774-2855,
KU707123,1,83.554,377,1b,91.777,377,2752-2855,
KU707124,1,81.167,377,1b,89.920,377,2752-2855,
KU707125,1,80.902,377,1b,90.451,377,2752-2855,
KU707126,2,93.634,377,2a,93.899,377,2774-2855,
KU707127,1,80.371,377,1b,89.920,377,2752-2855,
KU707128,1,81.963,377,1b,92.042,377,2752-2855,
KU707129,1,83.024,377,1b,92.308,377,2752-2855,
KU707130,1,94.960,377,1a,95.225,377,2752-2855,
KU707131,3,80.637,377,3b,90.716,377,2762-2855,
KU707132,3,96.552,377,3a,92.857,378,2762-2855,
KU707133,3,79.630,378,3b,91.512,377,2762-2855,
KU707134,3,95.225,377,3a,91.270,378,2762-2855,
KU707135,3,93.899,377,3a,90.212,378,2762-2855,
KU707136,3,79.894,378,3b,91.247,377,2762-2855,
KU707137,3,94.164,377,3a,89.125,377,2762-2855,
KU707138,3,79.310,377,3b,90.716,377,2762-2855,
KU707139,3,95.225,377,3a,90.186,377,2762-2855,
KU707140,3,94.430,377,3a,89.683,378,2762-2855,
KU707141,3,80.902,377,3b,90.186,377,2762-2855,
KU707142,6,75.532,376,6a,92.265,362,2761-2855,
KU707143,1,83.024,377,1b,91.512,377,2752-2855,
