Accession,AssignedGenotype,Subtype3aDistance,Subtype3bDistance,Subtype3dDistance,Subtype3eDistance,Subtype3gDistance,Subtype3gDistance,Subtype3hDistance,Subtype3iDistance,Subtype3iDistance,Subtype3kDistance,Subtype3kDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
KY405058,3,23.392,12.330,23.637,24.958,21.277,21.277,29.828,21.284,21.284,26.728,26.728,3b,12.330,3g,21.277
KY405059,3,23.331,12.412,23.656,24.823,21.195,21.195,29.876,21.011,21.011,26.672,26.672,3b,12.412,3i,21.011
KY405060,3,23.364,12.303,23.528,25.014,21.304,21.304,29.772,21.175,21.175,26.644,26.644,3b,12.303,3i,21.175
KY405061,3,23.111,12.340,23.704,24.661,21.008,21.008,29.724,21.372,21.372,26.843,26.843,3b,12.340,3g,21.008
KY405062,3,23.138,12.340,23.704,24.661,21.063,21.063,29.695,21.263,21.263,26.732,26.732,3b,12.340,3g,21.063
KY405063,3,23.056,12.313,23.622,24.661,20.921,20.921,29.695,21.263,21.263,26.759,26.759,3b,12.313,3g,20.921
KY405064,3,23.056,12.313,23.622,24.661,20.921,20.921,29.695,21.263,21.263,26.759,26.759,3b,12.313,3g,20.921
KY405065,3,23.138,12.394,23.704,24.802,21.035,21.035,29.695,21.372,21.372,26.871,26.871,3b,12.394,3g,21.035
KY405066,3,23.138,12.340,23.732,24.689,20.954,20.954,29.752,21.372,21.372,26.815,26.815,3b,12.340,3g,20.954
KY405067,3,23.056,12.313,23.622,24.661,20.921,20.921,29.695,21.263,21.263,26.759,26.759,3b,12.313,3g,20.921
KY405068,3,23.138,12.258,23.595,24.745,20.948,20.948,29.667,21.345,21.345,26.787,26.787,3b,12.258,3g,20.948
KY405069,3,23.111,12.313,23.650,24.661,20.981,20.981,29.724,21.317,21.317,26.843,26.843,3b,12.313,3g,20.981
KY405070,3,23.111,12.394,23.595,24.689,20.981,20.981,29.639,21.427,21.427,26.815,26.815,3b,12.394,3g,20.981
KY405071,3,23.221,12.394,23.759,24.717,20.954,20.954,29.724,21.399,21.399,26.815,26.815,3b,12.394,3g,20.954
KY405072,3,23.138,12.313,23.650,24.717,20.921,20.921,29.695,21.345,21.345,26.732,26.732,3b,12.313,3g,20.921
KY405073,3,23.138,12.313,23.650,24.717,20.921,20.921,29.695,21.345,21.345,26.732,26.732,3b,12.313,3g,20.921
KY405074,3,23.111,12.313,23.704,24.661,20.981,20.981,29.724,21.345,21.345,26.843,26.843,3b,12.313,3g,20.981
KY405075,3,22.803,12.394,23.704,24.689,20.948,20.948,29.752,21.349,21.349,26.787,26.787,3b,12.394,3g,20.948
KY405076,3,23.056,12.313,23.622,24.661,20.921,20.921,29.695,21.263,21.263,26.759,26.759,3b,12.313,3g,20.921
KY405077,3,22.859,12.091,23.011,24.177,20.838,20.838,29.141,20.218,20.218,26.294,26.294,3b,12.091,3i,20.218
KY405078,3,22.895,12.113,23.070,24.177,20.774,20.774,29.184,20.214,20.214,26.283,26.283,3b,12.113,3i,20.214
KY405079,3,22.895,12.113,23.139,24.220,20.752,20.752,29.190,20.239,20.239,26.241,26.241,3b,12.113,3i,20.239
KY405080,3,22.895,12.006,23.075,24.134,20.735,20.735,29.190,20.218,20.218,26.170,26.170,3b,12.006,3i,20.218
KY405081,3,22.917,12.091,22.963,24.156,20.688,20.688,29.147,20.256,20.256,26.230,26.230,3b,12.091,3i,20.256
KY405082,3,22.895,12.091,23.075,24.177,20.816,20.816,29.147,20.260,20.260,26.283,26.283,3b,12.091,3i,20.260
KY405083,3,22.960,12.091,23.118,24.134,20.795,20.795,29.220,20.218,20.218,26.134,26.134,3b,12.091,3i,20.218
KY405084,3,22.917,12.113,23.028,24.198,20.752,20.752,29.162,20.256,20.256,26.241,26.241,3b,12.113,3i,20.256
KY405085,3,22.938,12.091,23.118,24.123,20.752,20.752,29.077,20.175,20.175,26.337,26.337,3b,12.091,3i,20.175
KY405086,3,22.938,12.091,23.092,24.204,20.859,20.859,29.223,20.338,20.338,26.288,26.288,3b,12.091,3i,20.338
KY405087,3,22.907,12.134,23.097,24.081,20.684,20.684,29.168,20.299,20.299,26.170,26.170,3b,12.134,3i,20.299
KY405088,3,22.831,12.156,23.013,24.134,20.774,20.774,29.062,20.256,20.256,26.208,26.208,3b,12.156,3i,20.256
KY405089,3,22.938,12.220,23.181,24.182,20.795,20.795,29.275,20.325,20.325,26.294,26.294,3b,12.220,3i,20.325
KY405090,3,23.003,12.156,23.172,24.257,20.838,20.838,29.275,20.325,20.325,26.343,26.343,3b,12.156,3i,20.325
KY405091,3,22.938,12.156,23.182,24.198,20.838,20.838,29.162,20.260,20.260,26.316,26.316,3b,12.156,3i,20.260
KY405092,3,22.917,12.049,23.033,24.145,20.927,20.927,29.294,20.188,20.188,26.326,26.326,3b,12.049,3i,20.188
KY405093,3,22.917,12.091,23.054,24.124,20.748,20.748,29.083,20.299,20.299,26.277,26.277,3b,12.091,3i,20.299
KY405094,3,22.895,12.198,23.113,24.177,20.774,20.774,29.190,20.299,20.299,26.230,26.230,3b,12.198,3i,20.299
KY405095,3,22.981,12.177,23.080,24.294,20.799,20.799,29.062,20.303,20.303,26.219,26.219,3b,12.177,3i,20.303
KY405096,3,23.012,12.241,23.097,24.113,20.838,20.838,29.162,20.367,20.367,26.289,26.289,3b,12.241,3i,20.367
KY405097,3,22.981,12.049,23.054,24.167,20.841,20.841,29.208,20.171,20.171,26.261,26.261,3b,12.049,3i,20.171
KY405098,3,22.874,12.091,23.097,24.156,20.752,20.752,29.104,20.260,20.260,26.241,26.241,3b,12.091,3i,20.260
KY405099,3,22.938,12.156,23.047,24.225,20.923,20.923,29.220,20.321,20.321,26.336,26.336,3b,12.156,3i,20.321
KY405100,3,23.067,12.177,23.156,24.305,20.752,20.752,29.126,20.321,20.321,26.357,26.357,3b,12.177,3i,20.321
KY405101,3,22.960,12.134,23.225,24.139,20.816,20.816,29.147,20.303,20.303,26.326,26.326,3b,12.134,3i,20.303
KY405102,3,22.917,12.091,23.161,24.209,20.838,20.838,29.120,20.282,20.282,26.273,26.273,3b,12.091,3i,20.282
KY405103,3,22.960,12.177,23.139,24.171,20.859,20.859,29.147,20.218,20.218,26.172,26.172,3b,12.177,3i,20.218
KY405104,3,22.938,12.198,23.139,24.134,20.816,20.816,29.147,20.282,20.282,26.198,26.198,3b,12.198,3i,20.282
KY405105,3,22.895,12.113,23.097,24.134,20.774,20.774,29.168,20.239,20.239,26.219,26.219,3b,12.113,3i,20.239
KY405106,3,20.518,9.666,20.401,21.553,18.067,18.067,26.885,17.395,17.395,23.658,23.658,3b,9.666,3i,17.395
KY405107,3,20.518,9.666,20.401,21.553,18.067,18.067,26.885,17.395,17.395,23.658,23.658,3b,9.666,3i,17.395
KY405108,3,20.518,9.666,20.401,21.553,18.067,18.067,26.885,17.395,17.395,23.658,23.658,3b,9.666,3i,17.395
KY405109,3,20.518,9.666,20.401,21.553,18.067,18.067,26.885,17.395,17.395,23.658,23.658,3b,9.666,3i,17.395
KY405110,3,20.518,9.666,20.401,21.553,18.067,18.067,26.885,17.395,17.395,23.658,23.658,3b,9.666,3i,17.395
KY405111,3,20.610,9.756,20.492,21.644,18.157,18.157,26.794,17.486,17.486,23.749,23.749,3b,9.756,3i,17.486
KY405112,3,20.610,9.756,20.492,21.644,18.157,18.157,26.975,17.486,17.486,23.749,23.749,3b,9.756,3i,17.486
KY405113,3,20.518,9.666,20.401,21.553,18.067,18.067,26.885,17.395,17.395,23.658,23.658,3b,9.666,3i,17.395
KY405114,3,20.518,9.666,20.401,21.553,18.067,18.067,26.885,17.395,17.395,23.658,23.658,3b,9.666,3i,17.395
KY405115,3,20.518,9.666,20.401,21.553,18.067,18.067,26.885,17.395,17.395,23.658,23.658,3b,9.666,3i,17.395
KY405116,3,20.518,9.666,20.401,21.553,18.067,18.067,26.885,17.395,17.395,23.658,23.658,3b,9.666,3i,17.395
KY405117,3,20.518,9.666,20.401,21.553,18.067,18.067,26.885,17.395,17.395,23.658,23.658,3b,9.666,3i,17.395
KY405118,3,20.425,9.756,20.401,21.461,18.157,18.157,26.975,17.486,17.486,23.749,23.749,3b,9.756,3i,17.486
KY405119,3,20.518,9.666,20.401,21.553,18.067,18.067,26.885,17.395,17.395,23.658,23.658,3b,9.666,3i,17.395
KY405120,3,20.610,9.756,20.492,21.644,18.157,18.157,26.975,17.486,17.486,23.749,23.749,3b,9.756,3i,17.486
KY405121,3,20.518,9.666,20.401,21.553,18.067,18.067,26.885,17.395,17.395,23.658,23.658,3b,9.666,3i,17.395
KY405122,3,20.518,9.666,20.401,21.553,18.067,18.067,26.885,17.395,17.395,23.658,23.658,3b,9.666,3i,17.395
KY405123,3,20.518,9.666,20.401,21.553,18.067,18.067,26.885,17.395,17.395,23.658,23.658,3b,9.666,3i,17.395
KY405124,3,20.518,9.666,20.401,21.553,18.067,18.067,26.885,17.395,17.395,23.658,23.658,3b,9.666,3i,17.395
KY405125,3,20.518,9.666,20.401,21.553,18.067,18.067,26.885,17.395,17.395,23.658,23.658,3b,9.666,3i,17.395
KY405126,3,21.144,9.454,21.199,22.222,18.474,18.474,27.478,17.739,17.739,24.087,24.087,3b,9.454,3i,17.739
KY405127,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405128,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405129,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405130,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405131,3,21.144,9.454,21.373,22.222,18.474,18.474,27.478,17.739,17.739,24.261,24.261,3b,9.454,3i,17.739
KY405132,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405133,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405134,3,21.144,9.367,21.199,22.135,18.300,18.300,27.478,17.565,17.565,24.174,24.174,3b,9.367,3i,17.565
KY405135,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405136,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405137,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405138,3,21.144,9.454,21.373,22.222,18.474,18.474,27.391,17.739,17.739,24.087,24.087,3b,9.454,3i,17.739
KY405139,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405140,3,21.144,9.454,21.373,22.222,18.474,18.474,27.478,17.739,17.739,24.261,24.261,3b,9.454,3i,17.739
KY405141,3,21.144,9.454,21.373,22.222,18.474,18.474,27.478,17.739,17.739,24.261,24.261,3b,9.454,3i,17.739
KY405142,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405143,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405144,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405145,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405146,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405147,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405148,3,21.144,9.454,21.373,22.222,18.474,18.474,27.304,17.652,17.652,24.261,24.261,3b,9.454,3i,17.652
KY405149,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405150,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405151,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405152,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405153,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405154,3,21.144,9.454,21.373,22.222,18.474,18.474,27.391,17.565,17.565,24.174,24.174,3b,9.454,3i,17.565
KY405155,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405156,3,21.057,9.454,21.373,22.135,18.474,18.474,27.391,17.739,17.739,24.261,24.261,3b,9.454,3i,17.739
KY405157,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405158,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405159,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405160,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405161,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405162,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405163,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405164,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405165,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405166,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405167,3,21.144,9.454,21.199,22.049,18.387,18.387,27.304,17.652,17.652,24.174,24.174,3b,9.454,3i,17.652
KY405168,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405169,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405170,3,21.144,9.454,21.199,22.049,18.300,18.300,27.478,17.565,17.565,24.174,24.174,3b,9.454,3i,17.565
KY405171,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405172,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405173,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405174,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405175,3,21.057,9.367,21.286,22.049,18.213,18.213,27.391,17.478,17.478,24.261,24.261,3b,9.367,3i,17.478
KY405176,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405177,3,20.971,9.280,21.373,22.135,18.474,18.474,27.391,17.652,17.652,24.174,24.174,3b,9.280,3i,17.652
KY405178,3,21.011,9.454,21.291,22.077,18.325,18.325,27.360,17.739,17.739,24.216,24.216,3b,9.454,3i,17.739
KY405179,3,21.144,9.454,21.199,22.222,18.300,18.300,27.304,17.652,17.652,24.087,24.087,3b,9.454,3i,17.652
KY405180,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405181,3,21.057,9.367,21.286,22.135,18.387,18.387,27.391,17.652,17.652,24.174,24.174,3b,9.367,3i,17.652
KY405182,3,7.118,22.076,20.756,18.558,21.416,21.416,27.675,21.204,21.204,24.825,24.825,3a,7.118,3e,18.558
KY405183,3,6.942,21.812,20.668,18.558,21.793,21.793,27.675,20.934,20.934,24.649,24.649,3a,6.942,3e,18.558
KY405184,3,6.942,21.900,20.580,18.558,21.237,21.237,27.583,21.204,21.204,24.649,24.649,3a,6.942,3e,18.558
KY405185,3,6.854,21.812,20.317,18.382,21.237,21.237,27.399,21.114,21.114,24.561,24.561,3a,6.854,3e,18.382
KY405186,3,6.942,21.900,20.580,18.558,21.237,21.237,27.583,21.204,21.204,24.649,24.649,3a,6.942,3e,18.558
KY405187,3,6.942,21.900,20.405,18.470,21.147,21.147,27.399,21.204,21.204,24.561,24.561,3a,6.942,3e,18.470
KY405188,3,7.030,21.900,20.756,18.470,21.326,21.326,27.675,21.024,21.024,24.649,24.649,3a,7.030,3e,18.470
KY405189,3,7.118,21.988,20.932,18.294,21.880,21.880,27.491,21.114,21.114,24.649,24.649,3a,7.118,3e,18.294
KY405190,3,7.030,21.812,20.493,18.558,21.237,21.237,27.583,21.294,21.294,24.561,24.561,3a,7.030,3e,18.558
KY405191,3,7.118,21.812,20.317,18.734,21.237,21.237,27.491,21.204,21.204,24.561,24.561,3a,7.118,3e,18.734
KY405192,3,7.206,22.076,20.493,18.909,21.793,21.793,27.583,21.294,21.294,24.737,24.737,3a,7.206,3e,18.909
KY405193,3,7.206,21.900,20.405,18.821,21.617,21.617,27.583,21.294,21.294,24.649,24.649,3a,7.206,3e,18.821
KY405194,3,7.030,22.076,20.229,18.470,21.237,21.237,27.491,21.384,21.384,24.649,24.649,3a,7.030,3e,18.470
KY405195,3,6.942,21.724,20.668,18.734,21.793,21.793,27.583,21.294,21.294,24.649,24.649,3a,6.942,3e,18.734
KY405196,3,7.381,22.076,20.580,18.821,21.793,21.793,27.491,21.294,21.294,24.649,24.649,3a,7.381,3e,18.821
KY405197,3,7.030,21.988,20.141,18.558,20.968,20.968,27.491,21.204,21.204,24.649,24.649,3a,7.030,3e,18.558
KY405198,3,7.293,21.988,20.493,18.909,21.705,21.705,27.491,21.294,21.294,24.561,24.561,3a,7.293,3e,18.909
KY405199,3,7.118,21.900,20.668,18.558,21.275,21.275,27.608,21.114,21.114,24.474,24.474,3a,7.118,3e,18.558
KY405200,3,7.381,21.988,20.493,18.909,21.705,21.705,27.675,21.384,21.384,24.649,24.649,3a,7.381,3e,18.909
KY405201,3,7.030,21.900,20.756,18.470,21.326,21.326,27.675,21.024,21.024,24.649,24.649,3a,7.030,3e,18.470
KY405202,3,7.118,21.988,20.405,18.470,21.057,21.057,27.491,21.294,21.294,24.561,24.561,3a,7.118,3e,18.470
KY405203,3,7.118,21.988,20.844,18.558,21.237,21.237,27.768,21.114,21.114,24.561,24.561,3a,7.118,3e,18.558
KY405204,3,6.942,21.812,20.668,18.382,21.237,21.237,27.583,20.934,20.934,24.561,24.561,3a,6.942,3e,18.382
KY405205,3,6.942,21.812,20.493,18.558,21.057,21.057,27.491,21.114,21.114,24.649,24.649,3a,6.942,3e,18.558
KY405206,3,7.293,21.988,20.493,18.909,21.617,21.617,27.675,21.204,21.204,24.649,24.649,3a,7.293,3e,18.909
KY405207,3,7.206,21.900,20.405,18.821,21.617,21.617,27.583,21.294,21.294,24.649,24.649,3a,7.206,3e,18.821
KY405208,3,7.206,21.988,20.668,18.558,21.326,21.326,27.768,21.204,21.204,24.737,24.737,3a,7.206,3e,18.558
KY405209,3,7.293,22.164,20.844,18.558,21.237,21.237,27.768,21.024,21.024,24.737,24.737,3a,7.293,3e,18.558
KY405210,3,6.766,21.988,20.405,18.382,21.237,21.237,27.583,21.294,21.294,24.737,24.737,3a,6.766,3e,18.382
KY405211,3,6.942,22.076,20.932,18.470,21.705,21.705,27.491,20.751,20.751,24.825,24.825,3a,6.942,3e,18.470
KY405212,3,7.030,21.988,20.317,18.470,21.326,21.326,27.491,21.384,21.384,24.825,24.825,3a,7.030,3e,18.470
KY405213,3,22.468,11.976,22.959,24.492,20.671,20.671,28.715,20.205,20.205,26.126,26.126,3b,11.976,3i,20.205
KY405214,3,22.511,11.891,22.809,24.364,20.650,20.650,28.715,20.227,20.227,26.083,26.083,3b,11.891,3i,20.227
KY405215,3,22.468,11.912,22.702,24.407,20.586,20.586,28.763,20.184,20.184,26.116,26.116,3b,11.912,3i,20.184
KY405216,3,22.576,11.719,23.029,24.642,20.783,20.783,28.693,20.248,20.248,26.169,26.169,3b,11.719,3i,20.248
KY405217,3,22.619,11.805,22.901,24.428,20.799,20.799,28.693,20.120,20.120,26.105,26.105,3b,11.805,3i,20.120
KY405218,3,22.683,11.869,22.873,24.465,20.757,20.757,28.806,20.205,20.205,26.062,26.062,3b,11.869,3i,20.205
KY405219,3,22.597,11.826,22.873,24.450,20.522,20.522,28.827,20.269,20.269,26.169,26.169,3b,11.826,3i,20.269
KY405220,3,22.528,11.997,22.878,24.455,20.710,20.710,28.806,20.205,20.205,26.041,26.041,3b,11.997,3i,20.205
KY405221,3,22.640,11.784,22.858,24.428,20.628,20.628,28.687,20.342,20.342,26.046,26.046,3b,11.784,3i,20.342
KY405222,3,22.662,12.019,22.894,24.321,20.735,20.735,28.870,20.205,20.205,26.196,26.196,3b,12.019,3i,20.205
KY405223,3,22.597,11.912,22.916,24.428,20.757,20.757,28.876,20.291,20.291,26.126,26.126,3b,11.912,3i,20.291
KY405224,3,22.647,11.997,22.942,24.498,20.689,20.689,28.870,20.269,20.269,26.174,26.174,3b,11.997,3i,20.269
KY405225,3,22.659,11.591,22.835,24.450,20.689,20.689,28.846,20.184,20.184,26.105,26.105,3b,11.591,3i,20.184
KY405226,3,22.533,11.891,22.880,24.428,20.693,20.693,28.602,20.278,20.278,25.942,25.942,3b,11.891,3i,20.278
KY405227,3,22.680,11.655,22.899,24.369,20.710,20.710,28.803,20.214,20.214,26.078,26.078,3b,11.655,3i,20.214
KY405228,3,22.674,11.741,22.880,24.412,20.778,20.778,28.696,20.244,20.244,26.105,26.105,3b,11.741,3i,20.244
KY405229,3,22.576,11.869,22.944,24.450,20.693,20.693,28.629,20.355,20.355,26.078,26.078,3b,11.869,3i,20.355
KY405230,3,22.583,11.741,22.921,24.455,20.646,20.646,28.715,20.162,20.162,26.105,26.105,3b,11.741,3i,20.162
KY405231,3,6.403,21.235,19.983,19.156,21.585,21.585,27.504,21.519,21.519,24.010,24.010,3a,6.403,3e,19.156
KY405232,3,6.318,21.151,19.898,18.903,21.501,21.501,27.329,21.350,21.350,23.926,23.926,3a,6.318,3e,18.903
KY405233,3,6.234,21.066,19.813,18.987,21.417,21.417,27.417,21.435,21.435,23.926,23.926,3a,6.234,3e,18.987
KY405234,3,6.234,21.066,19.813,18.987,21.417,21.417,27.417,21.435,21.435,23.926,23.926,3a,6.234,3e,18.987
KY405235,3,6.234,21.066,19.813,18.987,21.417,21.417,27.417,21.435,21.435,23.926,23.926,3a,6.234,3e,18.987
KY405236,3,6.318,21.151,19.898,19.072,21.501,21.501,27.504,21.519,21.519,23.926,23.926,3a,6.318,3e,19.072
KY405237,3,6.571,21.320,19.898,18.987,21.585,21.585,27.768,21.435,21.435,24.010,24.010,3a,6.571,3e,18.987
KY405238,3,6.234,21.066,19.813,18.987,21.417,21.417,27.417,21.435,21.435,23.926,23.926,3a,6.234,3e,18.987
KY405239,3,6.234,21.066,19.813,18.987,21.417,21.417,27.417,21.435,21.435,23.926,23.926,3a,6.234,3e,18.987
KY405240,3,6.487,21.320,19.898,19.241,21.669,21.669,27.504,21.688,21.688,24.179,24.179,3a,6.487,3e,19.241
KY405241,3,6.234,21.066,19.813,18.987,21.417,21.417,27.417,21.435,21.435,23.926,23.926,3a,6.234,3e,18.987
KY405242,3,6.318,21.151,19.898,19.072,21.501,21.501,27.504,21.519,21.519,24.010,24.010,3a,6.318,3e,19.072
KY405243,3,6.234,21.066,19.813,18.987,21.417,21.417,27.417,21.435,21.435,23.926,23.926,3a,6.234,3e,18.987
KY405244,3,6.234,21.066,19.898,19.072,21.417,21.417,27.329,21.435,21.435,23.842,23.842,3a,6.234,3e,19.072
KY405245,3,6.318,21.151,19.898,19.072,21.501,21.501,27.504,21.519,21.519,24.010,24.010,3a,6.318,3e,19.072
KY405246,3,6.318,21.066,19.813,19.072,21.417,21.417,27.329,21.519,21.519,24.010,24.010,3a,6.318,3e,19.072
KY405247,3,6.234,21.066,19.813,18.987,21.417,21.417,27.417,21.435,21.435,23.926,23.926,3a,6.234,3e,18.987
KY405248,3,6.318,21.151,19.898,18.903,21.501,21.501,27.329,21.350,21.350,24.010,24.010,3a,6.318,3e,18.903
KY405249,3,6.234,21.066,19.813,18.987,21.417,21.417,27.417,21.435,21.435,23.926,23.926,3a,6.234,3e,18.987
KY405250,3,6.234,21.066,19.813,18.987,21.417,21.417,27.417,21.435,21.435,23.926,23.926,3a,6.234,3e,18.987
KY405251,3,6.234,21.066,19.813,18.987,21.417,21.417,27.417,21.435,21.435,23.926,23.926,3a,6.234,3e,18.987
KY405252,3,6.234,21.066,19.813,18.987,21.417,21.417,27.417,21.435,21.435,23.926,23.926,3a,6.234,3e,18.987
KY405253,3,6.234,21.066,19.813,18.987,21.417,21.417,27.417,21.435,21.435,23.926,23.926,3a,6.234,3e,18.987
KY405254,3,6.403,21.235,19.813,18.987,21.501,21.501,27.504,21.435,21.435,24.010,24.010,3a,6.403,3e,18.987
KY405255,3,6.234,21.066,19.813,18.987,21.417,21.417,27.417,21.435,21.435,23.926,23.926,3a,6.234,3e,18.987
KY405256,3,6.318,21.066,19.898,19.072,21.332,21.332,27.417,21.435,21.435,23.926,23.926,3a,6.318,3e,19.072
KY405257,3,6.318,20.981,19.898,19.072,21.332,21.332,27.504,21.519,21.519,24.010,24.010,3a,6.318,3e,19.072
KY405258,3,23.389,12.421,23.766,24.443,21.511,21.511,29.871,21.329,21.329,26.260,26.260,3b,12.421,3i,21.329
KY405259,3,23.362,12.394,23.739,24.414,21.483,21.483,29.843,21.301,21.301,26.232,26.232,3b,12.394,3i,21.301
KY405260,3,23.334,12.421,23.712,24.443,21.456,21.456,29.843,21.329,21.329,26.260,26.260,3b,12.421,3g,21.456
KY405261,3,23.389,12.421,23.766,24.443,21.511,21.511,29.871,21.329,21.329,26.260,26.260,3b,12.421,3i,21.329
KY405262,3,23.362,12.394,23.739,24.414,21.483,21.483,29.843,21.301,21.301,26.232,26.232,3b,12.394,3i,21.301
KY405263,3,23.362,12.367,23.712,24.414,21.511,21.511,29.843,21.329,21.329,26.260,26.260,3b,12.367,3i,21.329
KY405264,3,23.389,12.421,23.766,24.443,21.511,21.511,29.843,21.274,21.274,26.204,26.204,3b,12.421,3i,21.274
KY405265,3,23.389,12.421,23.766,24.443,21.511,21.511,29.843,21.329,21.329,26.260,26.260,3b,12.421,3i,21.329
KY405266,3,23.389,12.367,23.766,24.386,21.511,21.511,29.871,21.329,21.329,26.260,26.260,3b,12.367,3i,21.329
KY405267,3,23.362,12.394,23.739,24.414,21.483,21.483,29.843,21.301,21.301,26.232,26.232,3b,12.394,3i,21.301
KY405268,3,23.423,12.421,23.739,24.443,21.511,21.511,29.871,21.301,21.301,26.232,26.232,3b,12.421,3i,21.301
KY405269,3,23.389,12.421,23.766,24.443,21.511,21.511,29.843,21.329,21.329,26.260,26.260,3b,12.421,3i,21.329
