Accession,ClosestGenotype,ClosestGenotypePident,ClosestSubtype,ClosestSubtypePident,ReferenceOverlapAA,FullyCover
KT234430,1,91.533,1a,91.825,1175-1315,
KT234431,1,93.917,1a,95.085,1175-1315,
KT234432,1,91.046,1a,91.727,1175-1315,
KT234433,1,91.776,1a,91.533,1175-1315,
KT234434,1,91.144,1a,91.922,1175-1315,
KT234435,1,90.803,1a,91.144,1175-1315,
KT234436,1,80.117,1b,90.365,1175-1315,
KT234437,1,79.912,1b,90.944,1175-1315,
KT234438,1,91.387,1a,91.290,1175-1315,
KT234439,1,90.268,1a,90.511,1175-1315,
KT234440,1,90.511,1a,91.338,1175-1315,
KT234441,1,80.408,1b,89.781,1175-1315,
KT234442,1,92.652,1a,92.652,1175-1315,
KT234443,1,90.170,1a,90.511,1175-1315,
KT234444,1,95.521,1a,95.326,1175-1315,
KT234445,1,80.272,1b,89.630,1175-1315,
KT234446,1,90.998,1a,91.436,1175-1315,
KT234447,1,91.144,1a,91.679,1175-1315,
KT234448,1,91.338,1a,91.825,1175-1315,
KT234449,1,95.377,1a,95.085,1175-1315,
KT234450,1,94.355,1a,94.550,1175-1315,
KT234451,1,91.144,1a,91.825,1175-1315,
KT234452,1,79.903,1b,90.360,1175-1315,
KT234453,1,93.285,1a,94.161,1175-1315,
KT234454,1,90.608,1a,91.144,1175-1315,
KT234455,1,79.495,1b,90.024,1175-1315,
KT234456,1,94.209,1a,94.063,1175-1315,
KT234457,1,79.183,1b,89.440,1175-1315,
KT234458,1,91.192,1a,91.776,1175-1315,
KT234459,1,91.582,1a,91.971,1175-1315,
KT234460,1,91.776,1a,92.457,1175-1315,
KT234461,1,80.661,1b,90.852,1175-1315,
KT234462,1,93.820,1a,93.577,1175-1315,
KT234463,1,88.759,1a,89.586,1175-1315,
KT234464,1,90.414,1a,91.095,1175-1315,
KT234465,1,80.418,1b,91.091,1175-1315,
KT234466,1,92.749,1a,93.577,1175-1315,
KT234467,1,79.718,1b,90.365,1175-1315,
KT234468,1,92.311,1a,92.555,1175-1315,
KT234469,1,79.932,1b,90.511,1175-1315,
KT234470,1,91.338,1a,91.679,1175-1315,
KT234471,1,90.803,1a,91.046,1175-1315,
KT234472,1,79.874,1b,89.435,1175-1315,
KT234473,1,90.316,1a,91.046,1175-1315,
KT234474,1,80.496,1b,90.219,1175-1315,
KT234475,1,93.577,1a,93.723,1175-1315,
KT234476,1,93.577,1a,93.723,1175-1315,
KT234477,1,94.258,1a,94.599,1175-1315,
KT234478,1,79.203,1b,90.122,1175-1315,
KT234479,1,94.501,1a,95.474,1175-1315,
KT234480,1,90.900,1a,91.387,1175-1315,
KT234481,1,94.307,1a,94.209,1175-1315,
KT234482,1,79.893,1b,89.241,1175-1315,
KT234483,1,79.728,1b,90.316,1175-1315,
KT234484,1,95.472,1a,95.278,1175-1315,
KT234485,1,94.891,1a,94.501,1175-1315,
KT234486,1,91.046,1a,91.484,1175-1315,
KT234487,1,93.674,1a,94.209,1175-1315,
KT234488,1,79.796,1b,90.652,1175-1315,
KT234489,1,89.051,1a,89.586,1175-1315,
KT234490,1,90.462,1a,91.046,1175-1315,
KT234491,1,91.873,1a,92.944,1175-1315,
KT234492,1,80.477,1b,90.024,1175-1315,
KT234493,1,80.078,1b,90.073,1175-1315,
KT234494,1,92.555,1a,92.847,1175-1315,
KT234495,1,92.701,1a,93.382,1175-1315,
KT234496,1,89.825,1a,90.166,1175-1315,
KT234497,1,91.144,1a,91.582,1175-1315,
KT234498,1,95.134,1a,95.036,1175-1315,
KT234499,1,94.015,1a,93.917,1175-1315,
KT234500,1,94.161,1a,94.745,1175-1315,
KT234501,1,91.675,1a,92.016,1175-1315,
KT234502,1,92.117,1a,92.457,1175-1315,
KT234503,1,90.852,1a,90.900,1175-1315,
KT234504,1,94.696,1a,94.599,1175-1315,
KT234505,1,91.046,1a,91.436,1175-1315,
KT234506,1,91.630,1a,92.019,1175-1315,
KT234507,1,80.603,1b,91.042,1175-1315,
KT234508,1,79.572,1b,89.976,1175-1315,
KT234509,1,92.749,1a,93.090,1175-1315,
KT234510,1,92.263,1a,92.603,1175-1315,
KT234511,1,80.029,1b,89.197,1175-1315,
KT234512,1,80.672,1b,90.122,1175-1315,
KT234513,1,93.431,1a,94.453,1175-1315,
KT234514,1,93.187,1a,93.333,1175-1315,
KT234515,1,93.723,1a,93.674,1175-1315,
KT234516,1,79.845,1b,90.896,1175-1315,
KT234517,1,91.922,1a,92.263,1175-1315,
KT234518,1,80.029,1b,89.635,1175-1315,
KT234519,1,80.749,1b,90.798,1175-1315,
KT234520,1,91.046,1a,92.165,1175-1315,
KT234521,1,91.046,1a,91.484,1175-1315,
KT234522,1,92.019,1a,92.263,1175-1315,
KT234523,1,94.307,1a,94.647,1175-1315,
KT234524,1,92.311,1a,92.555,1175-1315,
KT234525,1,92.263,1a,92.701,1175-1315,
KT234526,1,93.431,1a,93.577,1175-1315,
KT234527,1,91.971,1a,92.068,1175-1315,
KT234528,1,93.333,1a,93.333,1175-1315,
KT234529,1,94.404,1a,94.258,1175-1315,
KT234530,1,91.922,1a,92.409,1175-1315,
KT234531,1,94.355,1a,94.015,1175-1315,
KT234532,1,94.355,1a,94.355,1175-1315,
KT234533,1,92.652,1a,93.090,1175-1315,
KT234534,1,80.321,1b,91.582,1175-1315,
KT234535,1,94.063,1a,94.891,1175-1315,
KT234536,1,80.019,1b,90.316,1175-1315,
KT234537,1,96.156,1a,95.864,1175-1315,
KT234538,1,93.966,1a,94.550,1175-1315,
KT234539,1,79.290,1b,89.971,1175-1315,
KT234540,1,93.625,1a,93.869,1175-1315,
KT234541,1,80.593,1b,89.776,1175-1315,
KT234542,1,79.747,1b,88.267,1175-1315,
KT234543,1,80.039,1b,90.701,1175-1315,
KT234544,1,80.535,1b,90.312,1175-1315,
KT234545,1,79.505,1b,90.117,1175-1315,
KT234546,1,92.263,1a,92.214,1175-1315,
KT234547,1,91.679,1a,91.533,1175-1315,
KT234548,1,80.282,1b,91.188,1175-1315,
KT234549,1,79.932,1b,90.219,1175-1315,
KT234550,1,91.436,1a,92.068,1175-1315,
KT234551,1,93.139,1a,93.333,1175-1315,
KT234552,1,91.582,1a,91.971,1175-1315,
KT234553,1,91.241,1a,91.922,1175-1315,
KT234554,1,91.922,1a,91.971,1175-1315,
KT234555,1,80.399,1b,91.387,1175-1315,
KT234556,1,92.847,1a,93.771,1175-1315,
KT234557,1,92.019,1a,92.360,1175-1315,
KT234558,1,94.550,1a,94.745,1175-1315,
KT234559,1,93.577,1a,93.479,1175-1315,
KT234560,1,94.209,1a,94.696,1175-1315,
KT234561,1,90.852,1a,91.290,1175-1315,
KT234562,1,80.214,1b,90.219,1175-1315,
KT234563,1,79.912,1b,89.387,1175-1315,
KT234564,1,90.803,1a,91.338,1175-1315,
KT234565,1,93.379,1a,93.184,1175-1315,
KT234566,1,91.825,1a,92.360,1175-1315,
KT234567,1,91.290,1a,91.825,1175-1315,
KT234568,1,79.981,1b,89.051,1175-1315,
KT234569,1,80.233,1b,89.825,1175-1315,
KT234570,1,92.993,1a,93.090,1175-1315,
KT234571,1,79.883,1b,89.246,1175-1315,
KT234572,1,91.192,1a,92.165,1175-1315,
KT234573,1,93.674,1a,94.063,1175-1315,
KT234574,1,91.290,1a,91.776,1175-1315,
KT234575,1,93.771,1a,93.577,1175-1315,
KT234576,1,90.024,1a,90.754,1175-1315,
KT234577,1,80.136,1b,91.821,1175-1315,
KT234578,1,79.708,1b,90.166,1175-1315,
KT234579,1,80.360,1b,90.409,1175-1315,
KT234580,1,79.718,1b,89.538,1175-1315,
KT234581,1,80.525,1b,90.166,1175-1315,
KT234582,1,91.436,1a,91.582,1175-1315,
KT234583,1,91.873,1a,91.776,1175-1315,
KT234584,1,80.797,1b,91.577,1175-1315,
KT234585,1,78.523,1b,88.510,1175-1315,
KT234586,1,93.041,1a,93.869,1175-1315,
KT234587,1,79.883,1b,90.365,1175-1315,
KT234588,1,79.377,1b,89.148,1175-1315,
KT234589,1,79.426,1b,89.343,1175-1315,
KT234590,1,90.754,1a,91.144,1175-1315,
KT234591,1,93.771,1a,94.501,1175-1315,
KT234592,1,93.090,1a,93.577,1175-1315,
KT234593,1,92.798,1a,93.187,1175-1315,
KT234594,1,93.820,1a,94.842,1175-1315,
KT234595,1,93.917,1a,94.647,1175-1315,
KT234596,1,78.183,1b,88.364,1175-1315,
KT234597,1,93.528,1a,94.453,1175-1315,
KT234598,1,79.533,1b,91.626,1175-1315,
KT234599,1,79.116,1b,88.948,1175-1315,
KT234600,1,80.107,1b,89.289,1175-1315,
KT234601,1,80.846,1b,90.166,1175-1315,
KT234602,1,80.311,1b,90.214,1175-1315,
KT234603,1,78.755,1b,88.851,1175-1315,
KT234604,1,79.553,1b,90.068,1175-1315,
KT234605,1,91.630,1a,92.068,1175-1315,
KT234606,1,80.243,1b,89.538,1175-1315,
KT234607,1,91.192,1a,91.776,1175-1315,
KT234608,1,79.602,1b,90.214,1175-1315,
KT234609,1,80.700,1b,91.285,1175-1315,
KT234610,1,80.126,1b,89.971,1175-1315,
KT234611,1,80.341,1b,91.091,1175-1315,
KT234612,1,80.476,1b,90.555,1175-1315,
KT234613,1,80.253,1b,90.652,1175-1315,
KT234614,1,79.874,1b,90.856,1175-1315,
KT234615,1,80.068,1b,89.630,1175-1315,
KT234616,1,93.236,1a,93.236,1175-1315,
KT234617,1,80.487,1b,91.626,1175-1315,
KT234618,1,92.798,1a,93.869,1175-1315,
KT234619,1,80.253,1b,89.830,1175-1315,
KT234620,1,93.285,1a,93.285,1175-1315,
KT234621,1,79.456,1b,89.581,1175-1315,
KT234622,1,78.901,1b,89.679,1175-1315,
KT234623,1,79.854,1b,90.560,1175-1315,
KT234624,1,90.803,1a,91.630,1175-1315,
KT234625,1,79.718,1b,89.046,1175-1315,
KT234626,1,79.193,1b,89.581,1175-1315,
KT234627,1,79.533,1b,89.873,1175-1315,
KT234628,1,80.730,1b,91.723,1175-1315,
KT234629,1,79.883,1b,90.701,1175-1315,
KT234630,1,91.630,1a,92.019,1175-1315,
KT234631,1,81.302,1b,90.798,1175-1315,
KT234632,1,91.391,1a,91.488,1175-1315,
KT234633,1,80.136,1b,89.679,1175-1315,
KT234634,1,91.241,1a,91.922,1175-1315,
KT234635,1,79.631,1b,89.825,1175-1315,
KT234636,1,79.329,1b,89.251,1175-1315,
KT234637,1,79.971,1b,90.604,1175-1315,
KT234638,1,89.732,1a,90.024,1175-1315,
KT234639,1,80.691,1b,90.073,1175-1315,
KT234640,1,92.506,1a,92.749,1175-1315,
KT234641,1,94.842,1a,95.766,1175-1315,
KT234642,1,90.900,1a,91.095,1175-1315,
KT234643,1,91.727,1a,92.263,1175-1315,
KT234644,1,90.706,1a,91.241,1175-1315,
KT234645,1,80.000,1b,89.971,1175-1315,
KT234646,1,79.027,1b,89.046,1175-1315,
KT234647,1,92.113,1a,92.697,1175-1315,
KT234648,1,78.696,1b,89.094,1175-1315,
KT234649,1,94.258,1a,94.355,1175-1315,
KT234650,1,80.506,1b,90.263,1175-1315,
KT234651,1,93.139,1a,94.404,1175-1315,
KT234652,1,90.608,1a,91.387,1175-1315,
KT234653,1,79.456,1b,89.825,1175-1315,
KT234654,1,89.878,1a,90.511,1175-1315,
KT234655,1,80.369,1b,90.263,1175-1315,
KT234656,1,79.300,1b,88.315,1175-1315,
KT234657,1,91.533,1a,92.117,1175-1315,
KT234658,1,79.776,1b,89.922,1175-1315,
KT234659,1,93.479,1a,94.209,1175-1315,
KT234660,1,93.139,1a,94.063,1175-1315,
KT234661,1,90.657,1a,91.290,1175-1315,
KT234662,1,91.582,1a,92.263,1175-1315,
KT234663,1,79.203,1b,90.560,1175-1315,
KT234664,1,80.214,1b,89.776,1175-1315,
KT234665,1,92.603,1a,92.895,1175-1315,
KT234666,1,91.918,1a,92.892,1175-1315,
KT234667,1,91.144,1a,91.290,1175-1315,
KT234668,1,91.776,1a,91.922,1175-1315,
KT234669,1,90.268,1a,91.192,1175-1315,
KT234670,1,79.796,1b,90.117,1175-1315,
KT234671,1,79.456,1b,89.094,1175-1315,
KT234672,1,93.771,1a,94.501,1175-1315,
KT234673,1,91.436,1a,92.263,1175-1315,
KT234674,1,80.389,1b,90.798,1175-1315,
KT234675,1,91.387,1a,91.533,1175-1315,
KT234676,1,90.998,1a,91.582,1175-1315,
KT234677,1,94.355,1a,94.550,1175-1315,
KT234678,1,79.893,1b,90.166,1175-1315,
KT234679,1,80.019,1b,89.533,1175-1315,
KT234680,1,79.339,1b,89.338,1175-1315,
KT234681,1,93.090,1a,92.944,1175-1315,
KT234682,1,79.679,1b,89.581,1175-1315,
KT234683,1,78.873,1b,88.948,1175-1315,
KT234684,1,80.165,1b,89.581,1175-1315,
KT234685,1,78.637,1b,88.510,1175-1315,
KT234686,1,78.783,1b,88.656,1175-1315,
KT234687,1,91.727,1a,91.922,1175-1315,
KT234688,1,79.961,1b,90.170,1175-1315,
KT234689,1,90.365,1a,90.949,1175-1315,
KT234690,1,93.966,1a,93.674,1175-1315,
KT234691,1,90.024,1a,90.414,1175-1315,
KT234692,1,79.602,1b,89.776,1175-1315,
KT234693,1,79.057,1b,88.662,1175-1315,
KT234694,1,91.192,1a,91.533,1175-1315,
KT234695,1,80.243,1b,90.122,1175-1315,
KT234696,1,80.292,1b,89.732,1175-1315,
KT234697,1,79.221,1b,89.241,1175-1315,
KT234698,1,77.313,1b,86.806,1175-1315,
KT234699,1,80.535,1b,89.825,1175-1315,
KT234700,1,80.311,1b,90.847,1175-1315,
KT234701,1,79.485,1b,89.873,1175-1315,
KT234702,1,92.068,1a,92.701,1175-1315,
KT234703,1,79.698,1b,90.214,1175-1315,
KT234704,1,80.097,1b,90.360,1175-1315,
KT234705,1,79.971,1b,89.873,1175-1315,
KT234706,1,78.863,1b,88.516,1175-1315,
KT234707,1,80.797,1b,89.971,1175-1315,
KT234708,1,79.017,1b,88.315,1175-1315,
KT234709,1,80.341,1b,90.604,1175-1315,
KT234710,1,79.505,1b,89.776,1175-1315,
KT234711,1,79.339,1b,89.192,1175-1315,
KT234712,1,92.701,1a,92.652,1175-1315,
KT234713,1,78.676,1b,88.516,1175-1315,
KT234714,1,91.241,1a,91.338,1175-1315,
KT234715,1,92.895,1a,93.431,1175-1315,
KT234716,1,78.901,1b,88.948,1175-1315,
KT234717,1,92.360,1a,92.993,1175-1315,
KT234718,1,91.679,1a,92.506,1175-1315,
KT234719,1,80.117,1b,90.604,1175-1315,
KT234720,1,79.845,1b,89.435,1175-1315,
KT234721,1,78.578,1b,88.078,1175-1315,
KT234722,1,90.608,1a,91.533,1175-1315,
KT234723,1,91.582,1a,91.825,1175-1315,
KT234724,1,91.241,1a,92.019,1175-1315,
KT234725,1,93.723,1a,94.258,1175-1315,
KT234726,1,79.416,1b,90.365,1175-1315,
KT234727,1,79.319,1b,89.776,1175-1315,
KT234728,1,79.738,1b,89.830,1175-1315,
KT234729,1,91.922,1a,92.555,1175-1315,
KT234730,1,91.533,1a,91.873,1175-1315,
KT234731,1,94.842,1a,94.647,1175-1315,
KT234732,1,92.944,1a,93.382,1175-1315,
KT234733,1,89.440,1a,89.781,1175-1315,
KT234734,1,92.993,1a,92.847,1175-1315,
KT234735,1,93.285,1a,94.209,1175-1315,
KT234736,1,79.621,1b,89.581,1175-1315,
KT234737,1,91.533,1a,91.338,1175-1315,
KT234738,1,91.387,1a,91.971,1175-1315,
KT234739,1,79.009,1b,89.971,1175-1315,
KT234740,1,92.214,1a,92.457,1175-1315,
KT234741,1,92.708,1a,92.805,1175-1315,
KT234742,1,78.630,1b,88.954,1175-1315,
KT234743,1,91.192,1a,91.582,1175-1315,
KT234744,1,79.942,1b,90.506,1175-1315,
KT234745,1,91.387,1a,91.727,1175-1315,
KT234746,1,90.219,1a,90.754,1175-1315,
KT234747,1,80.107,1b,90.268,1175-1315,
KT234748,1,80.525,1b,89.387,1175-1315,
KT234749,1,78.561,1b,87.683,1175-1315,
KT234750,1,80.282,1b,89.976,1175-1315,
KT234751,1,79.971,1b,90.701,1175-1315,
KT234752,1,80.282,1b,90.360,1175-1315,
KT234753,1,79.300,1b,88.954,1175-1315,
KT234754,1,79.776,1b,90.117,1175-1315,
KT234755,1,79.796,1b,88.997,1175-1315,
KT234756,1,79.582,1b,89.630,1175-1315,
KT234757,1,79.981,1b,88.856,1175-1315,
KT234758,1,78.863,1b,90.219,1175-1315,
KT234759,1,79.572,1b,89.484,1175-1315,
KT234760,1,79.786,1b,89.976,1175-1315,
KT234761,1,80.330,1b,90.263,1175-1315,
KT234762,1,79.942,1b,89.192,1175-1315,
KT234763,1,80.758,1b,91.431,1175-1315,
KT234764,1,79.377,1b,88.862,1175-1315,
KT234765,1,80.573,1b,89.533,1175-1315,
KT234766,1,80.612,1b,89.976,1175-1315,
KT234767,1,80.506,1b,90.365,1175-1315,
KT234768,1,80.068,1b,90.506,1175-1315,
KT234769,1,80.126,1b,90.852,1175-1315,
KT234770,1,79.211,1b,88.364,1175-1315,
KT234771,1,79.640,1b,89.727,1175-1315,
KT234772,1,79.106,1b,87.926,1175-1315,
KT234773,1,79.864,1b,89.581,1175-1315,
KT234774,1,78.745,1b,88.418,1175-1315,
KT234775,1,80.476,1b,91.431,1175-1315,
KT234776,1,79.660,1b,88.072,1175-1315,
KT234777,1,80.379,1b,90.214,1175-1315,
KT234778,1,77.222,1b,87.098,1175-1315,
KT234779,1,80.515,1b,91.387,1175-1315,
KT234780,1,78.658,1b,88.900,1175-1315,
KT234781,1,79.961,1b,89.684,1175-1315,
KT234782,1,79.679,1b,89.387,1175-1315,
KT234783,1,78.853,1b,88.559,1175-1315,
KT234784,1,80.584,1b,89.830,1175-1315,
KT234785,1,80.185,1b,89.727,1175-1315,
KT234786,1,78.436,1b,87.585,1175-1315,
KT234787,1,80.622,1b,90.360,1175-1315,
KT234788,1,81.001,1b,89.830,1175-1315,
KT234789,1,79.262,1b,88.948,1175-1315,
KT234790,1,80.078,1b,89.684,1175-1315,
KT234791,1,80.418,1b,90.604,1175-1315,
KT234792,1,79.533,1b,89.533,1175-1315,
KT234793,1,80.457,1b,90.219,1175-1315,
KT234794,1,79.426,1b,90.024,1175-1315,
KT234795,1,79.621,1b,88.321,1175-1315,
KT234796,1,80.039,1b,90.604,1175-1315,
KT234797,1,78.086,1b,88.121,1175-1315,
KT234798,1,80.019,1b,89.094,1175-1315,
KT234799,1,78.464,1b,88.510,1175-1315,
KT234800,1,90.900,1a,91.387,1175-1315,
KT234801,1,79.767,1b,90.170,1175-1315,
KT234802,1,79.728,1b,89.922,1175-1315,
KT234803,1,79.922,1b,90.170,1175-1315,
KT234804,1,80.146,1b,91.046,1175-1315,
KT234805,1,80.837,1b,90.555,1175-1315,
KT234806,1,80.068,1b,90.617,1175-1315,
KT234807,1,79.893,1b,90.657,1175-1315,
KT234808,1,90.949,1a,91.095,1175-1315,
KT234809,1,91.046,1a,91.971,1175-1315,
KT234810,1,91.825,1a,92.555,1175-1315,
KT234811,1,92.944,1a,93.674,1175-1315,
KT234812,1,80.185,1b,90.068,1175-1315,
KT234813,1,80.650,1b,90.170,1175-1315,
KT234814,1,89.684,1a,90.657,1175-1315,
KT234815,1,93.771,1a,93.625,1175-1315,
KT234816,1,90.754,1a,91.679,1175-1315,
KT234817,1,90.560,1a,91.192,1175-1315,
KT234818,1,93.966,1a,95.182,1175-1315,
KT234819,1,90.506,1a,91.188,1175-1315,
KT234820,1,79.602,1b,89.241,1175-1315,
KT234821,1,80.369,1b,89.684,1175-1315,
KT234822,1,80.214,1b,90.166,1175-1315,
KT234823,1,80.039,1b,89.289,1175-1315,
KT234824,1,79.446,1b,88.516,1175-1315,
KT234825,1,79.815,1b,89.343,1175-1315,
KT234826,1,79.981,1b,89.100,1175-1315,
KT234827,1,79.495,1b,88.662,1175-1315,
KT234828,1,77.988,1b,87.299,1175-1315,
KT234829,1,79.845,1b,90.166,1175-1315,
KT234830,1,80.661,1b,89.781,1175-1315,
KT234831,1,79.650,1b,89.679,1175-1315,
KT234832,1,80.010,1b,90.024,1175-1315,
KT234833,1,80.214,1b,89.392,1175-1315,
KT234834,1,80.573,1b,89.338,1175-1315,
KT234835,1,79.932,1b,88.224,1175-1315,
KT234836,1,80.010,1b,90.019,1175-1315,
KT234837,1,79.466,1b,87.877,1175-1315,
KT234838,1,79.640,1b,88.856,1175-1315,
KT234839,1,81.089,1b,90.652,1175-1315,
KT234840,1,80.165,1b,90.555,1175-1315,
KT234841,1,79.495,1b,89.100,1175-1315,
KT234842,1,79.602,1b,89.873,1175-1315,
KT234843,1,92.944,1a,93.479,1175-1315,
KT234844,1,92.068,1a,92.506,1175-1315,
KT234845,1,94.112,1a,95.523,1175-1315,
KT234846,1,89.489,1a,90.073,1175-1315,
KT234847,1,80.457,1b,89.976,1175-1315,
KT234848,1,80.633,1b,90.263,1175-1315,
KT234849,1,79.835,1b,90.122,1175-1315,
KT234850,1,80.554,1b,91.285,1175-1315,
KT234851,1,78.523,1b,88.029,1175-1315,
KT234852,1,94.696,1a,95.864,1175-1315,
KT234853,1,79.699,1b,88.564,1175-1315,
KT234854,1,79.039,1b,88.023,1175-1315,
KT234855,1,80.126,1b,90.122,1175-1315,
KT234856,1,80.233,1b,89.241,1175-1315,
KT234857,1,79.213,1b,88.510,1175-1315,
KT234858,1,80.087,1b,88.954,1175-1315,
KT234859,1,80.622,1b,90.750,1175-1315,
KT234860,1,80.691,1b,90.657,1175-1315,
KT234861,1,89.878,1a,90.365,1175-1315,
KT234862,1,80.165,1b,90.312,1175-1315,
KT234863,1,79.708,1b,89.873,1175-1315,
KT234864,1,80.447,1b,89.338,1175-1315,
KT234865,1,93.187,1a,94.745,1175-1315,
KT234866,1,80.272,1b,89.927,1175-1315,
KT234867,1,80.136,1b,91.237,1175-1315,
KT234868,1,94.161,1a,95.572,1175-1315,
KT234869,1,80.466,1b,89.776,1175-1315,
KT234870,1,78.825,1b,89.873,1175-1315,
KT234871,1,80.272,1b,90.316,1175-1315,
KT234872,1,80.399,1b,91.188,1175-1315,
KT234873,1,79.456,1b,91.042,1175-1315,
KT234874,1,79.728,1b,90.219,1175-1315,
KT234875,1,79.757,1b,89.976,1175-1315,
KT234876,1,80.943,1b,90.555,1175-1315,
KT234877,1,80.263,1b,89.825,1175-1315,
KT234878,1,80.165,1b,89.727,1175-1315,
KT234879,1,79.106,1b,88.613,1175-1315,
KT234880,1,80.545,1b,89.727,1175-1315,
KT234881,1,79.290,1b,89.781,1175-1315,
KT234882,1,80.175,1b,89.538,1175-1315,
KT234883,1,94.063,1a,95.474,1175-1315,
KT234884,1,90.852,1a,91.095,1175-1315,
KT234885,1,93.479,1a,94.453,1175-1315,
KT234886,1,79.367,1b,88.948,1175-1315,
KT234887,1,78.950,1b,88.364,1175-1315,
KT234888,1,80.019,1b,90.555,1175-1315,
KT234889,1,94.209,1a,94.988,1175-1315,
KT234890,1,94.307,1a,94.307,1175-1315,
KT234891,1,93.382,1a,93.917,1175-1315,
KT234892,1,90.073,1a,90.706,1175-1315,
KT234893,1,79.387,1b,89.533,1175-1315,
KT234894,1,93.674,1a,93.869,1175-1315,
KT234895,1,78.415,1b,88.802,1175-1315,
KT234896,1,80.399,1b,90.316,1175-1315,
KT234897,1,79.650,1b,89.873,1175-1315,
KT234898,1,79.319,1b,89.094,1175-1315,
KT234899,1,79.485,1b,91.188,1175-1315,
KT234900,1,79.426,1b,93.187,1175-1315,
KT234901,1,79.951,1b,89.922,1175-1315,
KT234902,1,78.988,1b,89.143,1175-1315,
KT234903,1,79.475,1b,89.781,1175-1315,
KT234904,1,80.136,1b,90.706,1175-1315,
KT234905,1,79.874,1b,91.529,1175-1315,
KT234906,1,80.107,1b,90.706,1175-1315,
KT234907,1,77.540,1b,88.851,1175-1315,
KT234908,1,78.999,1b,90.754,1175-1315,
KT234909,1,80.000,1b,91.188,1175-1315,
KT234910,1,80.000,1b,91.870,1175-1315,
KT234911,1,79.582,1b,90.458,1175-1315,
KT234912,1,79.242,1b,90.263,1175-1315,
KT234913,1,79.825,1b,91.237,1175-1315,
KT234914,1,78.707,1b,88.072,1175-1315,
KT234915,1,79.562,1b,90.458,1175-1315,
KT234916,1,79.825,1b,89.338,1175-1315,
KT234917,1,79.377,1b,88.948,1175-1315,
KT234918,1,79.280,1b,89.586,1175-1315,
KT234919,1,79.436,1b,91.188,1175-1315,
KT234920,1,79.242,1b,90.219,1175-1315,
KT234921,1,79.728,1b,92.652,1175-1315,
KT234922,1,78.193,1b,89.922,1175-1315,
KT234923,1,80.214,1b,89.727,1175-1315,
KT234924,1,78.814,1b,89.776,1175-1315,
KT234925,1,79.485,1b,91.971,1175-1315,
KT234926,1,79.718,1b,91.436,1175-1315,
KT234927,1,77.832,1b,90.170,1175-1315,
KT234928,1,79.718,1b,89.689,1175-1315,
KT234929,1,78.318,1b,88.905,1175-1315,
KT234930,1,79.027,1b,89.046,1175-1315,
KT234931,1,77.702,1b,89.148,1175-1315,
KT234932,1,78.988,1b,89.878,1175-1315,
KT234933,1,78.724,1b,89.684,1175-1315,
KT234934,1,79.426,1b,90.263,1175-1315,
KT234935,1,79.485,1b,89.776,1175-1315,
KT234936,1,79.738,1b,88.997,1175-1315,
KT234937,1,79.631,1b,90.414,1175-1315,
KT234938,1,79.416,1b,90.263,1175-1315,
KT234939,1,78.318,1b,88.370,1175-1315,
KT234940,1,78.988,1b,89.338,1175-1315,
KT234941,1,80.214,1b,89.781,1175-1315,
KT234942,1,79.805,1b,89.679,1175-1315,
KT234943,1,79.339,1b,89.489,1175-1315,
KT234944,1,79.601,1b,89.878,1175-1315,
KT234945,1,78.026,1b,89.289,1175-1315,
KT234946,1,80.408,1b,89.825,1175-1315,
KT234947,1,78.901,1b,90.068,1175-1315,
KT234948,1,78.637,1b,89.825,1175-1315,
KT234949,1,80.010,1b,90.949,1175-1315,
KT234950,1,79.367,1b,91.533,1175-1315,
KT234951,1,78.589,1b,88.559,1175-1315,
KT234952,1,79.436,1b,91.091,1175-1315,
KT234953,1,79.367,1b,90.068,1175-1315,
KT234954,1,78.637,1b,89.440,1175-1315,
KT234955,1,80.233,1b,89.094,1175-1315,
KT234956,1,79.718,1b,91.144,1175-1315,
KT234957,1,80.068,1b,90.312,1175-1315,
KT234958,1,79.290,1b,89.932,1175-1315,
KT234959,1,78.506,1b,88.802,1175-1315,
KT234960,1,78.901,1b,89.581,1175-1315,
KT234961,1,79.523,1b,89.586,1175-1315,
KT234962,1,78.054,1b,88.705,1175-1315,
KT234963,1,78.950,1b,90.506,1175-1315,
KT234964,1,80.195,1b,91.675,1175-1315,
KT234965,1,80.000,1b,91.042,1175-1315,
KT234966,1,80.253,1b,90.316,1175-1315,
KT234967,1,79.874,1b,90.458,1175-1315,
KT234968,1,93.382,1a,93.917,1175-1315,
KT234969,1,79.659,1b,90.847,1175-1315,
KT234970,1,80.389,1b,90.896,1175-1315,
KT234971,1,79.065,1b,88.078,1175-1315,
KT234972,1,78.151,1b,89.776,1175-1315,
KT234973,1,78.599,1b,89.051,1175-1315,
KT234974,1,78.773,1b,90.604,1175-1315,
KT234975,1,79.009,1b,89.922,1175-1315,
KT234976,1,78.773,1b,90.117,1175-1315,
KT234977,1,78.835,1b,89.581,1175-1315,
KT234978,1,79.649,1b,90.657,1175-1315,
KT234979,1,79.825,1b,90.750,1175-1315,
KT234980,1,78.113,1b,88.856,1175-1315,
KT234981,1,79.893,1b,90.365,1175-1315,
KT234982,1,78.102,1b,90.019,1175-1315,
KT234983,1,78.102,1b,88.900,1175-1315,
KT234984,1,79.553,1b,89.971,1175-1315,
KT234985,1,77.908,1b,88.851,1175-1315,
KT234986,1,76.972,1b,88.559,1175-1315,
