name,virus,subtype,bootstrap support
MW205383|geneNS5A|query10-648|h77_aa9-221|extracted_nt639|aligned_aa213|pident79.812,HCV,4o,100.0
KY620561|geneNS5A|query6331-7686|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620585|geneNS5A|query6300-7655|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620595|geneNS5A|query6264-7619|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620589|geneNS5A|query6299-7654|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.549,HCV,3a,100.0
KY620588|geneNS5A|query6351-7706|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KY620593|geneNS5A|query6291-7646|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620584|geneNS5A|query6269-7624|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.231,HCV,3a,100.0
KY620592|geneNS5A|query6286-7641|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
KY620594|geneNS5A|query6284-7639|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KY620559|geneNS5A|query6257-7612|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
KY620591|geneNS5A|query6276-7634|h77_aa1-448|extracted_nt1359|aligned_aa456|pident69.079,HCV,3a,100.0
KY620607|geneNS5A|query6288-7643|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.518,HCV,3a,100.0
KY620590|geneNS5A|query6273-7628|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620586|geneNS5A|query6290-7645|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
KY620612|geneNS5A|query6262-7617|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.298,HCV,3a,100.0
KY620613|geneNS5A|query6293-7648|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620597|geneNS5A|query6293-7648|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620600|geneNS5A|query6297-7652|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.298,HCV,3a,100.0
KY620601|geneNS5A|query6293-7648|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.451,HCV,3a,100.0
KY620615|geneNS5A|query6299-7654|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.451,HCV,3a,100.0
KY620614|geneNS5A|query6276-7631|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KY620608|geneNS5A|query6270-7625|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.518,HCV,3a,100.0
KY620619|geneNS5A|query6295-7650|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.549,HCV,3a,100.0
KY620602|geneNS5A|query6285-7640|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.989,HCV,3a,100.0
KY620596|geneNS5A|query6295-7650|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.451,HCV,3a,100.0
KY620653|geneNS5A|query6294-7649|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.231,HCV,3a,100.0
KY620626|geneNS5A|query6268-7623|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.518,HCV,3a,100.0
KY620630|geneNS5A|query6267-7622|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620652|geneNS5A|query6265-7620|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.549,HCV,3a,100.0
KY620624|geneNS5A|query6281-7636|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.549,HCV,3a,100.0
KY620616|geneNS5A|query6274-7629|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.231,HCV,3a,100.0
KY620637|geneNS5A|query6293-7648|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620645|geneNS5A|query6288-7643|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.518,HCV,3a,100.0
KY620634|geneNS5A|query6357-7712|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
KY620648|geneNS5A|query6267-7622|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KY620647|geneNS5A|query6308-7663|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.549,HCV,3a,100.0
KY620658|geneNS5A|query6321-7676|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
KY620664|geneNS5A|query6266-7621|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
KY620655|geneNS5A|query6131-7486|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.298,HCV,3a,100.0
KY620663|geneNS5A|query6294-7649|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
KY620673|geneNS5A|query6288-7643|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.549,HCV,3a,100.0
KY620676|geneNS5A|query6309-7664|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620678|geneNS5A|query6294-7649|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620660|geneNS5A|query6339-7694|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620669|geneNS5A|query6264-7619|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620698|geneNS5A|query6295-7650|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620692|geneNS5A|query6270-7625|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620689|geneNS5A|query6265-7620|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KY620688|geneNS5A|query6411-7766|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
KY620690|geneNS5A|query6295-7650|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KY620686|geneNS5A|query6284-7639|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620702|geneNS5A|query6279-7634|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620715|geneNS5A|query6265-7620|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
KY620717|geneNS5A|query6295-7647|h77_aa2-448|extracted_nt1353|aligned_aa455|pident69.890,HCV,3a,100.0
KY620728|geneNS5A|query6295-7650|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.451,HCV,3a,100.0
KY620705|geneNS5A|query6296-7651|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.451,HCV,3a,100.0
KY620722|geneNS5A|query6297-7652|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.298,HCV,3a,100.0
KY620696|geneNS5A|query6269-7624|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
KX621556|geneNS5A|query5929-7326|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.263,HCV,2b,100.0
KY620739|geneNS5A|query6248-7603|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KY620746|geneNS5A|query6296-7651|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KX688339|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.304,HCV,1a,100.0
KX688341|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
KX688343|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
KX688332|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.527,HCV,1a,100.0
KX688357|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.857,HCV,1a,100.0
KX688354|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.857,HCV,1a,100.0
KX688362|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.536,HCV,1a,100.0
KX688347|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.295,HCV,1a,100.0
KX688344|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident90.402,HCV,1a,100.0
KX688356|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.518,HCV,1a,100.0
KX688372|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.295,HCV,1a,100.0
KX688365|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.750,HCV,1a,100.0
KX688379|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident88.393,HCV,1a,100.0
KX688380|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.759,HCV,1a,100.0
KX688386|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa448|pident79.688,HCV,1b,100.0
KX688385|geneNS5A|query1-1344|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.866,HCV,1a,100.0
KX688387|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa449|pident80.846,HCV,1b,100.0
KX688394|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa449|pident81.069,HCV,1b,100.0
KX688401|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa449|pident79.955,HCV,1b,100.0
KX688403|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa448|pident79.018,HCV,1b,100.0
KX688388|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa449|pident79.065,HCV,1b,100.0
KX688413|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa448|pident78.795,HCV,1b,100.0
KX688425|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa448|pident79.241,HCV,1b,100.0
KX688426|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa448|pident79.241,HCV,1b,100.0
KY120331|geneNS5A|query5944-7284|h77_aa1-448|extracted_nt1341|aligned_aa448|pident79.688,HCV,1b,100.0
KY460664|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident77.206,HCV,4d,100.0
KY474427|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident75.630,HCV,3a,100.0
KY474429|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident74.790,HCV,3a,100.0
KY474432|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident73.950,HCV,3a,100.0
KY474430|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident74.790,HCV,3a,100.0
KY460673|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident80.147,HCV,4d,100.0
KY474434|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident75.630,HCV,3a,100.0
KY474436|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident75.630,HCV,3a,100.0
KY474437|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident74.790,HCV,3a,100.0
KY474440|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident73.950,HCV,3a,100.0
KY474443|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident77.311,HCV,3a,100.0
KY474446|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident73.109,HCV,3a,100.0
KY474448|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident73.109,HCV,3a,100.0
KY474449|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident73.109,HCV,3a,100.0
KY474451|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident76.471,HCV,3a,100.0
KY474450|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident73.109,HCV,3a,100.0
KY474452|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident75.630,HCV,3a,100.0
KY474454|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident75.630,HCV,3a,100.0
KY474455|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident73.109,HCV,3a,100.0
KY474456|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident73.950,HCV,3a,100.0
KY474453|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident75.630,HCV,3a,100.0
KY474442|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident74.790,HCV,3a,100.0
KY474428|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident73.950,HCV,3a,100.0
KY474444|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident76.471,HCV,3a,100.0
KY460669|geneNS5A|query7-414|h77_aa3-138|extracted_nt408|aligned_aa136|pident78.676,HCV,4d,100.0
KY474461|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident75.630,HCV,3a,100.0
KY474462|geneNS5A|query1-357|h77_aa1-119|extracted_nt357|aligned_aa119|pident76.471,HCV,3a,100.0
KY620319|geneNS5A|query6265-7662|h77_aa1-448|extracted_nt1398|aligned_aa472|pident59.110,HCV,2a,100.0
KY620320|geneNS5A|query6271-7668|h77_aa1-448|extracted_nt1398|aligned_aa472|pident59.322,HCV,2a,100.0
KY620318|geneNS5A|query6262-7659|h77_aa1-448|extracted_nt1398|aligned_aa472|pident59.110,HCV,2a,100.0
KY620315|geneNS5A|query6267-7544|h77_aa2-428|extracted_nt1278|aligned_aa433|pident56.582,HCV,2a,100.0
KY620316|geneNS5A|query6278-7672|h77_aa2-448|extracted_nt1395|aligned_aa471|pident58.386,HCV,2a,100.0
KY620325|geneNS5A|query6262-7671|h77_aa1-448|extracted_nt1410|aligned_aa476|pident58.403,HCV,2a,100.0
KY620324|geneNS5A|query6403-7800|h77_aa1-448|extracted_nt1398|aligned_aa472|pident59.322,HCV,2a,100.0
KY620327|geneNS5A|query6272-7669|h77_aa1-448|extracted_nt1398|aligned_aa472|pident59.110,HCV,2a,100.0
KY620314|geneNS5A|query6271-7665|h77_aa2-448|extracted_nt1395|aligned_aa471|pident58.386,HCV,2a,100.0
KY620335|geneNS5A|query6268-7665|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.686,HCV,2b,100.0
KY620328|geneNS5A|query6274-7668|h77_aa2-448|extracted_nt1395|aligned_aa471|pident59.873,HCV,2a,100.0
KY620336|geneNS5A|query6295-7692|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.475,HCV,2b,100.0
KY620317|geneNS5A|query6268-7665|h77_aa1-448|extracted_nt1398|aligned_aa472|pident59.322,HCV,2a,100.0
KY620337|geneNS5A|query6274-7671|h77_aa1-448|extracted_nt1398|aligned_aa477|pident58.491,HCV,2b,100.0
KY620331|geneNS5A|query6287-7684|h77_aa1-448|extracted_nt1398|aligned_aa472|pident60.593,HCV,2c,100.0
KY620341|geneNS5A|query6271-7668|h77_aa1-448|extracted_nt1398|aligned_aa472|pident57.839,HCV,2b,100.0
KY620338|geneNS5A|query6282-7679|h77_aa1-448|extracted_nt1398|aligned_aa472|pident59.110,HCV,2b,100.0
KY620339|geneNS5A|query6276-7673|h77_aa1-448|extracted_nt1398|aligned_aa473|pident57.717,HCV,2b,100.0
KY620383|geneNS5A|query6298-7653|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620431|geneNS5A|query6302-7657|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620436|geneNS5A|query6267-7622|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620434|geneNS5A|query6278-7633|h77_aa1-448|extracted_nt1356|aligned_aa453|pident69.536,HCV,3a,100.0
KY620449|geneNS5A|query6273-7628|h77_aa1-447|extracted_nt1356|aligned_aa454|pident69.163,HCV,3a,100.0
KY620444|geneNS5A|query6264-7619|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KY620447|geneNS5A|query6275-7630|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KY620450|geneNS5A|query6262-7617|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620454|geneNS5A|query6279-7634|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620407|geneNS5A|query6264-7619|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KY620455|geneNS5A|query6294-7649|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KY620457|geneNS5A|query6302-7657|h77_aa1-447|extracted_nt1356|aligned_aa454|pident69.604,HCV,3a,100.0
KY620443|geneNS5A|query6284-7639|h77_aa1-447|extracted_nt1356|aligned_aa454|pident69.163,HCV,3a,100.0
KY620463|geneNS5A|query6279-7634|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.549,HCV,3a,100.0
KY620460|geneNS5A|query6235-7590|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.231,HCV,3a,100.0
KY620464|geneNS5A|query6299-7654|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.231,HCV,3a,100.0
KY620468|geneNS5A|query6342-7697|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.549,HCV,3a,100.0
KY620459|geneNS5A|query6273-7628|h77_aa1-448|extracted_nt1356|aligned_aa455|pident68.791,HCV,3a,100.0
KY620465|geneNS5A|query6285-7640|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KY620472|geneNS5A|query6294-7649|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620473|geneNS5A|query6265-7620|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.079,HCV,3a,100.0
KY620471|geneNS5A|query6284-7639|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KY620475|geneNS5A|query6289-7644|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KY620470|geneNS5A|query6295-7650|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.011,HCV,3a,100.0
KY620479|geneNS5A|query6286-7641|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620482|geneNS5A|query6300-7655|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620483|geneNS5A|query6264-7619|h77_aa1-448|extracted_nt1356|aligned_aa456|pident68.640,HCV,3a,100.0
KY620480|geneNS5A|query6267-7622|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.549,HCV,3a,100.0
KY620487|geneNS5A|query6283-7638|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.011,HCV,3a,100.0
KY620490|geneNS5A|query6289-7644|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KY620493|geneNS5A|query6292-7647|h77_aa1-448|extracted_nt1356|aligned_aa455|pident71.209,HCV,3a,100.0
KY620486|geneNS5A|query6301-7656|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
KY620496|geneNS5A|query6265-7620|h77_aa1-447|extracted_nt1356|aligned_aa454|pident69.604,HCV,3a,100.0
KY620498|geneNS5A|query6278-7633|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
KY620497|geneNS5A|query6294-7649|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
KY620440|geneNS5A|query6293-7648|h77_aa1-448|extracted_nt1356|aligned_aa455|pident68.791,HCV,3a,100.0
KY620467|geneNS5A|query6264-7619|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620505|geneNS5A|query6285-7640|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KY620499|geneNS5A|query6250-7605|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620507|geneNS5A|query6273-7628|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.833,HCV,3a,100.0
KY620506|geneNS5A|query6279-7634|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620504|geneNS5A|query6286-7641|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KY620509|geneNS5A|query6291-7646|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.769,HCV,3a,100.0
KY620518|geneNS5A|query6293-7648|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KY620522|geneNS5A|query6264-7619|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.614,HCV,3a,100.0
KY620525|geneNS5A|query6265-7620|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
KY620529|geneNS5A|query6294-7649|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KY620618|geneNS5A|query6286-7641|h77_aa1-448|extracted_nt1356|aligned_aa457|pident70.678,HCV,3a,100.0
KY620636|geneNS5A|query6262-7617|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
KY620633|geneNS5A|query6286-7641|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
KY620631|geneNS5A|query6306-7661|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620639|geneNS5A|query6271-7626|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.769,HCV,3a,100.0
KY620638|geneNS5A|query6265-7620|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620643|geneNS5A|query6302-7657|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KY620640|geneNS5A|query6328-7683|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KY620644|geneNS5A|query6272-7627|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KY620635|geneNS5A|query6399-7754|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620651|geneNS5A|query6094-7449|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.518,HCV,3a,100.0
KY620642|geneNS5A|query6286-7647|h77_aa1-448|extracted_nt1362|aligned_aa455|pident70.330,HCV,3a,100.0
KY620654|geneNS5A|query6277-7632|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.298,HCV,3a,100.0
KY620649|geneNS5A|query6293-7648|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.110,HCV,3a,100.0
KY620656|geneNS5A|query6303-7658|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.518,HCV,3a,100.0
KY620657|geneNS5A|query6267-7622|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620632|geneNS5A|query6294-7649|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
KY620661|geneNS5A|query6311-7666|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
KY620659|geneNS5A|query6269-7624|h77_aa1-448|extracted_nt1356|aligned_aa456|pident71.053,HCV,3a,100.0
KY620662|geneNS5A|query6293-7648|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KY620665|geneNS5A|query6290-7645|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KY620646|geneNS5A|query6297-7652|h77_aa1-448|extracted_nt1356|aligned_aa458|pident70.742,HCV,3a,100.0
KY620666|geneNS5A|query6296-7651|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
KY620667|geneNS5A|query6293-7648|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
KY620668|geneNS5A|query6264-7619|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
KY620670|geneNS5A|query6294-7649|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.451,HCV,3a,100.0
KY620650|geneNS5A|query6293-7648|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.518,HCV,3a,100.0
KY620672|geneNS5A|query6301-7656|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.518,HCV,3a,100.0
KY620674|geneNS5A|query6295-7650|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
KY620681|geneNS5A|query6300-7655|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
KY620628|geneNS5A|query6294-7649|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620680|geneNS5A|query6296-7651|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
KY620682|geneNS5A|query6290-7645|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620685|geneNS5A|query6291-7646|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.890,HCV,3a,100.0
KY620679|geneNS5A|query6277-7632|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
KX688442|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.134,HCV,1b,100.0
KX688441|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa449|pident80.178,HCV,1b,100.0
KX688436|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa448|pident80.580,HCV,1b,100.0
KX688438|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa449|pident80.846,HCV,1b,100.0
KX688430|geneNS5A|query1-1341|h77_aa1-448|extracted_nt1341|aligned_aa448|pident79.464,HCV,1b,100.0
KY620346|geneNS5A|query6262-7659|h77_aa1-448|extracted_nt1398|aligned_aa473|pident59.408,HCV,2b,100.0
KY620340|geneNS5A|query6297-7694|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.475,HCV,2b,100.0
KY620347|geneNS5A|query6285-7682|h77_aa1-448|extracted_nt1398|aligned_aa472|pident57.839,HCV,2b,100.0
KY620348|geneNS5A|query6271-7668|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.051,HCV,2b,100.0
KY620350|geneNS5A|query6287-7684|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.686,HCV,2b,100.0
KY620343|geneNS5A|query6299-7696|h77_aa1-448|extracted_nt1398|aligned_aa472|pident59.322,HCV,2b,100.0
KY620352|geneNS5A|query6375-7772|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.263,HCV,2b,100.0
KY620353|geneNS5A|query6287-7684|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.475,HCV,2b,100.0
