Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover
KY652470,1,95.758,330,1a,95.152,330,2766-2855,
KY652471,1,95.152,330,1a,94.545,330,2766-2855,
KY652472,1,96.024,327,1a,96.024,327,2767-2855,
KY652473,1,96.970,330,1a,96.364,330,2766-2855,
KY652474,1,98.182,330,1a,97.576,330,2766-2855,
KY652475,1,93.939,330,1a,93.939,330,2766-2855,
KY652476,1,96.970,330,1a,96.364,330,2766-2855,
KY652477,1,94.545,330,1a,94.545,330,2766-2855,
KY652478,1,96.667,330,1a,96.061,330,2766-2855,
KY652479,1,97.273,330,1a,96.970,330,2766-2855,
KY652480,1,96.667,330,1a,96.667,330,2766-2855,
KY652481,1,97.273,330,1a,97.273,330,2766-2855,
KY652482,1,95.455,330,1a,94.848,330,2766-2855,
KY652483,1,96.667,330,1a,96.667,330,2766-2855,
KY652484,1,97.879,330,1a,97.273,330,2766-2855,
KY652485,1,97.256,328,1a,97.256,328,2766-2855,
KY652486,1,97.879,330,1a,97.273,330,2766-2855,
KY652487,1,97.576,330,1a,96.970,330,2766-2855,
KY652488,1,95.455,330,1a,94.848,330,2766-2855,
KY652489,1,81.212,330,1b,93.939,330,2766-2855,
KY652490,1,81.515,330,1b,95.758,330,2766-2855,
KY652491,1,82.727,330,1b,94.848,330,2766-2855,
KY652492,1,80.606,330,1b,94.848,330,2766-2855,
KY652493,1,81.515,330,1b,94.242,330,2766-2855,
KY652494,1,81.931,321,1b,93.636,330,2769-2855,
KY652495,1,80.909,330,1b,93.636,330,2766-2855,
KY652496,1,81.212,330,1b,95.758,330,2766-2855,
KY652497,1,81.212,330,1b,92.424,330,2766-2855,
KY652498,1,81.515,330,1b,95.152,330,2766-2855,
KY652499,1,82.424,330,1b,94.242,330,2766-2855,
KY652500,1,81.818,330,1b,94.848,330,2766-2855,
KY652501,1,80.909,330,1b,95.758,330,2766-2855,
KY652502,1,80.685,321,1b,92.727,330,2769-2855,
KY652503,1,80.303,330,1b,93.030,330,2766-2855,
KY652504,1,81.212,330,1b,95.152,330,2766-2855,
KY652505,1,81.515,330,1b,95.455,330,2766-2855,
KY652506,1,79.697,330,1b,91.515,330,2766-2855,
KY652507,1,81.515,330,1b,95.152,330,2766-2855,
KY652508,1,81.515,330,1b,94.848,330,2766-2855,
KY652509,1,83.636,330,1b,91.515,330,2766-2855,
KY652510,1,81.515,330,1b,92.727,330,2766-2855,
KY652511,1,82.317,328,1b,94.207,328,2766-2855,
KY652512,1,81.308,321,1b,92.121,330,2769-2855,
KY652513,1,80.303,330,1b,93.636,330,2766-2855,
KY652514,1,79.751,321,1b,91.589,321,2769-2855,
KY652515,1,81.515,330,1b,95.455,330,2766-2855,
KY652516,1,80.909,330,1b,93.333,330,2766-2855,
KY652517,1,82.121,330,1b,96.970,330,2766-2855,
KY652518,1,82.424,330,1b,92.727,330,2766-2855,
KY652519,1,86.667,330,1b,91.212,330,2766-2855,
KY652520,1,80.303,330,1b,93.333,330,2766-2855,
KY652521,1,81.620,321,1b,92.901,324,2769-2855,
KY652522,1,80.303,330,1b,93.939,330,2766-2855,
KY652523,1,82.727,330,1b,93.939,330,2766-2855,
KY652524,2,80.606,330,2b,91.515,330,2788-2855,
KY652525,2,82.424,330,2b,93.333,330,2788-2855,
KY652526,2,80.303,330,2b,93.939,330,2788-2855,
KY652527,2,82.121,330,2c,93.030,330,2788-2855,
KY652528,2,80.303,330,2c,93.939,330,2788-2855,
KY652529,2,82.727,330,2c,89.697,330,2788-2855,
KY652530,2,83.030,330,2c,90.606,330,2788-2855,
KY652531,2,81.515,330,2c,91.818,330,2788-2855,
KY652532,2,83.030,330,2c,93.030,330,2788-2855,
KY652533,2,83.636,330,2c,91.515,330,2788-2855,
KY652534,2,81.818,330,2c,91.515,330,2788-2855,
KY652535,2,82.121,330,2c,92.121,330,2788-2855,
KY652536,2,85.455,330,2j,89.970,329,2788-2855,
KY652537,3,96.364,330,3a,92.447,331,2776-2855,
KY652538,3,96.970,330,3a,93.656,331,2776-2855,
KY652539,3,94.545,330,3a,90.634,331,2776-2855,
KY652540,3,95.122,328,3a,91.793,329,2776-2855,
KY652541,3,95.758,330,3a,91.843,331,2776-2855,
KY652542,3,95.758,330,3a,92.447,331,2776-2855,
KY652543,3,96.061,330,3a,92.145,331,2776-2855,
KY652544,3,95.455,330,3a,92.145,331,2776-2855,
KY652545,3,93.030,330,3a,89.426,331,2776-2855,
KY652546,3,93.636,330,3a,91.239,331,2776-2855,
KY652547,3,95.758,330,3a,91.239,331,2776-2855,
KY652548,3,95.152,330,3a,92.145,331,2776-2855,
KY652549,3,95.758,330,3a,91.843,331,2776-2855,
KY652550,3,95.152,330,3a,92.447,331,2776-2855,
KY652551,3,95.455,330,3a,92.145,331,2776-2855,
KY652552,3,97.273,330,3a,92.145,331,2776-2855,
KY652553,3,95.455,330,3a,91.541,331,2776-2855,
KY652554,3,95.758,330,3a,91.843,331,2776-2855,
KY652555,3,94.502,291,3a,91.096,292,2776-2855,
KY652556,3,91.818,330,3a,88.218,331,2776-2855,
KY652557,3,95.152,330,3a,91.843,331,2776-2855,
KY652558,3,94.242,330,3a,90.332,331,2776-2855,
KY652559,3,95.455,330,3a,92.749,331,2776-2855,
KY652560,3,95.152,330,3a,91.843,331,2776-2855,
KY652561,3,95.152,330,3a,92.447,331,2776-2855,
KY652562,3,94.848,330,3a,91.541,331,2776-2855,
KY652563,3,95.152,330,3a,90.937,331,2776-2855,
KY652564,3,96.061,330,3a,91.541,331,2776-2855,
KY652565,3,96.319,326,3a,92.966,327,2776-2855,
KY652566,3,94.242,330,3a,90.030,331,2776-2855,
KY652567,3,96.061,330,3a,92.145,331,2776-2855,
KY652568,3,94.848,330,3a,90.937,331,2776-2855,
KY652569,3,95.745,329,3a,92.424,330,2776-2855,
KY652570,3,96.364,330,3a,92.447,331,2776-2855,
KY652571,3,96.061,330,3a,92.145,331,2776-2855,
KY652572,3,94.848,330,3a,90.937,331,2776-2855,
KY652573,3,95.152,330,3a,91.541,331,2776-2855,
KY652574,3,96.061,330,3a,92.749,331,2776-2855,
KY652575,3,95.758,330,3a,92.145,331,2776-2855,
KY652576,3,96.364,330,3a,92.447,331,2776-2855,
KY652577,3,94.242,330,3a,90.937,331,2776-2855,
KY652578,3,96.061,330,3a,92.145,331,2776-2855,
KY652579,3,96.061,330,3a,92.145,331,2776-2855,
KY652580,3,93.636,330,3a,90.937,331,2776-2855,
KY652581,3,93.939,330,3a,92.145,331,2776-2855,
KY652582,3,95.455,330,3a,92.749,331,2776-2855,
KY652583,3,94.242,330,3a,89.394,330,2776-2855,
KY652584,3,96.364,330,3a,91.843,331,2776-2855,
KY652585,3,95.152,330,3a,91.843,331,2776-2855,
KY652586,3,95.152,330,3a,93.051,331,2776-2855,
KY652587,3,94.848,330,3a,91.541,331,2776-2855,
KY652588,3,96.061,330,3a,91.541,331,2776-2855,
KY661736,4,82.817,355,4f,92.068,353,2734-2852,
KY661737,4,84.789,355,4p,92.394,355,2734-2852,
KY661738,4,80.845,355,4g,87.887,355,2734-2852,
KY661739,4,90.423,355,4c,94.930,355,2734-2852,
KY661740,4,88.169,355,4a,88.169,355,2734-2852,
KY661741,4,83.662,355,4k,93.239,355,2734-2852,
KY661742,4,84.789,355,4k,96.056,355,2734-2852,
KY661743,2,85.634,355,2u,93.521,355,2779-2855,
KY661744,4,82.817,355,4f,92.068,353,2734-2852,
KY661745,4,84.789,355,4p,92.394,355,2734-2852,
KY661746,4,80.845,355,4g,87.887,355,2734-2852,
KY661747,4,90.423,355,4c,94.930,355,2734-2852,
KY661748,4,88.169,355,4a,88.169,355,2734-2852,
KY661749,4,83.662,355,4k,93.239,355,2734-2852,
KY661750,4,84.789,355,4k,96.056,355,2734-2852,
KY661751,2,85.634,355,2u,93.521,355,2779-2855,
KY928311,1,93.769,321,1a,92.523,321,2763-2855,
KY928312,4,83.489,321,4d,93.146,321,2740-2846,
KY928313,1,97.152,316,1a,96.519,316,2765-2855,
KY928314,1,94.081,321,1a,92.835,321,2763-2855,
KY928315,1,94.937,316,1a,94.304,316,2765-2855,
KY928316,4,84.112,321,4d,93.769,321,2740-2846,
KY928317,4,84.424,321,4d,93.769,321,2740-2846,
KY928318,4,83.489,321,4d,93.146,321,2740-2846,
KY928319,4,83.801,321,4d,93.769,321,2740-2846,
KY928320,4,83.178,321,4d,93.146,321,2740-2846,
KY928321,4,83.178,321,4d,93.458,321,2740-2846,
KY928322,1,96.885,321,1a,95.639,321,2763-2855,
KY928323,4,83.178,321,4d,93.146,321,2740-2846,
KY928324,1,94.081,321,1a,92.835,321,2763-2855,
KY928325,1,93.458,321,1a,92.212,321,2763-2855,
KY928326,4,83.489,321,4d,93.769,321,2740-2846,
KY928327,4,84.112,321,4d,94.393,321,2740-2846,
KY928328,4,83.801,321,4d,93.769,321,2740-2846,
KY928329,1,96.573,321,1a,95.950,321,2763-2855,
KY928330,1,97.819,321,1a,97.196,321,2763-2855,
KY928331,1,94.704,321,1a,94.081,321,2763-2855,
KY928332,4,84.112,321,4d,94.393,321,2740-2846,
KY928333,1,95.950,321,1a,95.327,321,2763-2855,
KY928334,4,83.489,321,4d,94.081,321,2740-2846,
KY928335,1,94.393,321,1a,94.393,321,2763-2855,
KY928336,1,95.639,321,1a,95.016,321,2763-2855,
KY928337,4,83.801,321,4d,94.081,321,2740-2846,
KY928338,1,94.393,321,1a,94.393,321,2763-2855,
KY928339,4,83.801,321,4d,94.393,321,2740-2846,
KY928340,4,84.112,321,4d,94.393,321,2740-2846,
KY928341,1,93.711,318,1a,92.453,318,2763-2855,
KY928342,4,83.801,321,4d,94.081,321,2740-2846,
KY928343,1,96.262,321,1a,95.016,321,2763-2855,
KY928344,1,93.146,321,1a,93.769,321,2763-2855,
KY928345,1,94.393,321,1a,95.016,321,2763-2855,
KY928346,1,96.573,321,1a,95.327,321,2763-2855,
KY928347,4,83.489,321,4d,93.769,321,2740-2846,
KY928348,1,94.393,321,1a,95.016,321,2763-2855,
KY928349,1,95.639,321,1a,95.327,321,2763-2855,
KY928350,1,94.081,321,1a,92.835,321,2763-2855,
KY928351,1,94.704,321,1a,95.327,321,2763-2855,
KY928352,1,94.393,321,1a,95.016,321,2763-2855,
KY928353,1,94.393,321,1a,95.016,321,2763-2855,
KY928354,1,94.393,321,1a,95.016,321,2763-2855,
KY928355,1,94.393,321,1a,95.016,321,2763-2855,
KY928356,1,94.081,321,1a,94.704,321,2763-2855,
KY928357,1,96.262,321,1a,95.016,321,2763-2855,
KY928358,4,83.489,321,4d,94.081,321,2740-2846,
KY928359,4,84.735,321,4d,93.769,321,2740-2846,
KY928360,1,95.873,315,1a,95.238,315,2765-2855,
KY928361,1,94.081,321,1a,93.458,321,2763-2855,
KY928362,1,93.146,321,1a,92.835,321,2763-2855,
KY928363,1,95.639,321,1a,94.704,321,2763-2855,
KY928364,1,96.573,321,1a,95.950,321,2763-2855,
KY928365,1,95.327,321,1a,94.393,321,2763-2855,
KY928366,1,93.769,321,1a,93.769,321,2763-2855,
KY928367,1,94.704,321,1a,94.704,321,2763-2855,
KY928368,1,94.081,321,1a,93.458,321,2763-2855,
KY928369,1,95.639,321,1a,94.704,321,2763-2855,
KY928370,1,92.212,321,1a,92.212,321,2763-2855,
KY928371,1,94.704,321,1a,95.016,321,2763-2855,
KY928372,1,92.523,321,1a,93.146,321,2763-2855,
KY928373,1,95.950,321,1a,95.327,321,2763-2855,
KY928374,1,91.277,321,1a,91.277,321,2763-2855,
KY928375,1,90.031,321,1a,90.031,321,2763-2855,
KY928376,1,91.900,321,1a,92.523,321,2763-2855,
KY928377,1,95.639,321,1a,95.016,321,2763-2855,
KY928378,1,92.835,321,1a,92.212,321,2763-2855,
KY928379,1,93.458,321,1a,92.835,321,2763-2855,
KY928380,1,91.589,321,1a,91.900,321,2763-2855,
KY928381,1,94.688,320,1a,94.062,320,2763-2855,
KY928382,1,94.081,321,1a,94.081,321,2763-2855,
KY928383,1,94.704,321,1a,94.081,321,2763-2855,
KY928384,1,97.508,321,1a,97.508,321,2763-2855,
KY928385,1,96.885,321,1a,95.639,321,2763-2855,
KY928386,1,93.769,321,1a,93.146,321,2763-2855,
KY928387,1,92.835,321,1a,92.835,321,2763-2855,
KY928388,1,93.458,321,1a,94.081,321,2763-2855,
KY928389,1,95.950,321,1a,95.639,321,2763-2855,
KY928390,4,84.424,321,4d,95.327,321,2740-2846,
KY928391,4,84.424,321,4d,95.639,321,2740-2846,
KY928392,4,83.489,321,4d,94.704,321,2740-2846,
KY928393,4,83.489,321,4d,92.835,321,2740-2846,
KY928394,4,83.489,321,4d,94.704,321,2740-2846,
KY928395,4,82.555,321,4d,92.523,321,2740-2846,
KY928396,4,85.047,321,4d,95.639,321,2740-2846,
KY928397,4,82.866,321,4d,92.523,321,2740-2846,
KY928398,4,83.489,321,4d,93.769,321,2740-2846,
KY928399,4,83.801,321,4d,94.393,321,2740-2846,
KY928400,4,83.489,321,4d,95.016,321,2740-2846,
KY928401,4,83.178,321,4d,94.393,321,2740-2846,
L23435,1,98.649,222,1a,97.297,222,2772-2846,
L23436,1,98.649,222,1a,97.297,222,2772-2846,
L23437,1,96.847,222,1a,96.396,222,2772-2846,
L23438,1,95.495,222,1a,95.946,222,2772-2846,
L23439,1,95.928,221,1a,95.475,221,2772-2846,
L23440,1,96.847,222,1a,96.396,222,2772-2846,
L23441,1,95.495,222,1a,95.946,222,2772-2846,
L23442,1,82.353,221,1b,95.946,222,2772-2846,
L23443,1,80.543,221,1b,95.946,222,2772-2846,
L23444,1,80.543,221,1b,94.118,221,2772-2846,
L23445,1,80.090,221,1b,94.595,222,2772-2846,
L23446,1,85.586,222,1g,96.396,222,2772-2846,
L23447,1,83.857,223,1g,95.495,222,2772-2846,
L23451,2,82.547,212,2b,94.144,222,2794-2855,
L23452,2,82.775,209,2b,92.342,222,2794-2855,
L23453,2,82.297,209,2b,95.413,218,2794-2855,
L23454,2,84.211,209,2b,93.636,220,2794-2855,
L23455,2,82.297,209,2b,91.441,222,2794-2855,
L23456,2,81.340,209,2b,93.665,221,2794-2855,
L23461,3,95.946,222,3a,91.364,220,2782-2855,
L23462,3,94.595,222,3a,93.182,220,2782-2855,
L23463,3,96.396,222,3a,92.273,220,2782-2855,
L23464,3,96.847,222,3a,92.727,220,2782-2855,
L23465,3,96.847,222,3a,92.727,220,2782-2855,
L23466,3,95.964,223,3a,92.308,221,2782-2855,
L23467,3,94.170,223,3a,91.403,221,2782-2855,
L23469,4,89.640,222,4a,89.640,222,2749-2822,
L23470,4,85.586,222,4a,85.586,222,2749-2822,
L23471,5,95.045,222,5a,93.694,222,2755-2828,
L23472,5,97.297,222,5a,93.694,222,2755-2828,
L23473,5,96.847,222,5a,94.595,222,2755-2828,
L23474,5,95.495,222,5a,94.144,222,2755-2828,
L23475,6,77.358,212,6a,95.495,222,2781-2851,
L29575,1,81.982,333,1b,94.706,340,2759-2855,
L29580,5,93.529,340,5a,93.529,340,2741-2854,
L29583,5,93.235,340,5a,93.235,340,2741-2854,
L29584,5,92.121,330,5a,91.765,340,2745-2854,
L29590,4,87.021,339,4d,87.316,339,2735-2848,
L29593,4,83.186,339,4f,95.588,340,2735-2848,
L29596,4,83.186,339,4f,95.588,340,2735-2848,
L29602,4,89.118,340,4c,95.294,340,2735-2848,
L29605,4,89.349,338,4c,92.604,338,2735-2848,
L29607,4,90.294,340,4c,96.471,340,2735-2848,
L29611,4,83.235,340,4k,88.824,340,2735-2848,
L29613,4,83.680,337,4k,89.021,337,2735-2847,
L29614,4,90.294,340,4c,95.294,340,2735-2848,
L29618,4,80.994,342,4g,90.882,340,2735-2848,
L29621,4,80.409,342,4g,91.176,340,2735-2848,
L29626,4,85.841,339,4c,87.316,339,2735-2848,
L29627,4,84.956,339,4c,86.726,339,2735-2848,
L29630,2,81.121,339,2b,94.706,340,2781-2855,
L29632,2,85.000,340,2d,96.471,340,2781-2855,
L29634,2,84.706,340,2d,95.882,340,2781-2855,
L29635,3,96.471,340,3a,91.789,341,2768-2855,
L36437,4,83.234,334,4r,83.533,334,2736-2847,
L36438,4,81.308,321,4v,85.981,321,2735-2842,
L38356,1,82.883,333,1b,94.706,340,2759-2855,
L38357,2,80.896,335,2c,91.642,335,2781-2855,
L38358,2,81.845,336,2c,90.179,336,2781-2855,
L38359,1,96.176,340,1a,95.588,340,2759-2855,
L38360,1,83.077,325,1b,92.331,326,2761-2855,
L38361,1,82.405,341,1e,92.941,340,2759-2855,
L38362,2,82.249,338,2c,89.412,340,2781-2855,
L38363,2,81.145,297,2c,92.667,300,2785-2855,
L38364,2,81.953,338,2c,92.059,340,2781-2855,
L38365,2,81.657,338,2c,90.588,340,2781-2855,
L38366,2,82.941,340,2c,92.012,338,2781-2855,
L38367,2,82.687,335,2c,90.746,335,2781-2855,
L38368,2,81.361,338,2c,90.000,340,2781-2855,
L38369,8,75.676,222,8a,75.676,222,2764-2837,
L38370,4,81.845,336,4f,89.318,337,2736-2848,
L38371,1,81.459,329,1l,84.161,322,2759-2855,
L38372,1,82.282,333,1b,95.294,340,2759-2855,
L38373,2,86.391,338,2d,88.757,338,2781-2855,
L38374,2,90.000,340,2a,91.471,340,2781-2855,
L38375,2,80.473,338,2c,90.882,340,2781-2855,
L38376,4,92.059,340,4a,92.059,340,2735-2848,
L38377,1,81.121,339,1d,92.920,339,2759-2855,
L38378,1,82.883,333,1d,93.787,338,2759-2855,
L38379,6,79.375,320,6a,94.985,339,2768-2855,
L38380,6,75.075,333,6p,94.412,340,2769-2855,
L38381,8,73.729,236,8a,73.729,236,2799-2855,
L38382,6,73.669,338,6o,93.529,340,2768-2855,
L44597,4,83.235,340,4k,91.176,340,2735-2848,
L44601,2,84.615,338,2f,88.235,340,2781-2855,
L44602,2,84.478,335,2f,85.672,335,2781-2855,
L44603,4,91.176,340,4a,91.176,340,2735-2848,
L44604,3,76.385,343,3k,94.412,340,2768-2855,
L48491,2,76.877,333,2l,95.588,340,2781-2855,
L48492,2,81.548,336,2i,94.048,336,2781-2855,
L48493,2,76.877,333,2l,96.765,340,2781-2855,
L48494,2,75.976,333,2l,94.328,335,2781-2855,
L48495,1,84.049,326,1i,92.331,326,2761-2855,
L48496,1,81.081,333,1d,94.379,338,2759-2855,
L48497,2,85.207,338,2k,85.588,340,2781-2855,
L48499,2,82.647,340,2i,92.353,340,2781-2855,
L49481,1,75.000,152,1m,73.016,189,2778-2829,
L49483,6,72.300,213,6f,94.545,220,2781-2851,
L49484,8,77.099,131,8a,77.099,131,2794-2837,
L50535,8,77.953,127,8a,77.953,127,2792-2834,
L78841,4,84.661,339,4l,89.381,339,2735-2848,
L78842,3,79.412,340,3i,84.706,340,2768-2855,
LC109103,4,89.645,338,4a,89.645,338,2737-2849,
LC109104,1,80.597,335,1b,92.537,335,2761-2855,
LC109105,4,89.941,338,4a,89.941,338,2737-2849,
LC109106,1,81.493,335,1b,93.731,335,2761-2855,
LC109107,4,84.024,338,4d,93.491,338,2737-2849,
LC109108,1,82.687,335,1b,95.821,335,2761-2855,
LC109109,3,94.030,335,3a,92.262,336,2771-2855,
LC109110,1,80.597,335,1b,93.134,335,2761-2855,
LC109111,1,80.896,335,1b,93.433,335,2761-2855,
LC109112,4,89.941,338,4a,89.941,338,2737-2849,
LC109113,2,79.739,306,2c,90.523,306,2782-2855,
LC109114,4,93.491,338,4a,93.491,338,2737-2849,
LC109115,1,97.015,335,1a,97.015,335,2761-2855,
LC109116,4,89.941,338,4a,89.941,338,2737-2849,
LC109117,4,83.136,338,4d,92.012,338,2737-2849,
LC109118,4,84.024,338,4d,93.195,338,2737-2849,
LC109119,3,95.252,337,3a,91.716,338,2770-2855,
LC109120,4,81.361,338,4o,91.420,338,2737-2849,
LC109121,4,85.799,338,4d,92.308,338,2737-2849,
LC109122,1,81.194,335,1b,92.836,335,2761-2855,
LC109123,1,80.597,335,1b,94.627,335,2761-2855,
LC109124,4,82.840,338,4d,93.195,338,2737-2849,
LC109125,4,84.911,338,4d,93.195,338,2737-2849,
LC109126,4,92.012,338,4a,92.012,338,2737-2849,
LC109127,1,82.437,279,1g,94.346,283,2760-2853,
LC109128,4,84.024,338,4o,88.166,338,2737-2849,
LC109129,4,91.124,338,4a,91.124,338,2737-2849,
LC109130,1,81.493,335,1b,93.134,335,2761-2855,
LC109131,1,80.000,335,1b,93.731,335,2761-2855,
LC109132,4,91.716,338,4a,91.716,338,2737-2849,
LC109133,4,83.728,338,4d,92.899,338,2737-2849,
LC109134,4,89.645,338,4a,89.645,338,2737-2849,
LC109135,4,86.391,338,4d,95.858,338,2737-2849,
LC109136,2,81.065,338,2c,92.308,338,2782-2855,
LC109137,4,92.308,338,4a,92.308,338,2737-2849,
LC109138,1,79.701,335,1b,92.537,335,2761-2855,
LC109139,1,97.612,335,1a,96.418,335,2761-2855,
LC109140,4,85.799,338,4d,93.195,338,2737-2849,
LC109141,4,92.332,313,4a,92.332,313,2737-2841,
LC109142,1,97.910,335,1a,97.015,335,2761-2855,
LC109143,1,80.473,338,1b,92.899,338,2760-2855,
LC109144,1,81.194,335,1b,94.627,335,2761-2855,
LC109145,4,78.808,302,4d,84.887,311,2737-2837,
LC109146,4,89.310,290,4a,89.310,290,2739-2835,
LC109147,1,79.402,301,1b,92.814,334,2761-2855,
LC109148,1,75.166,302,1b,87.459,303,2761-2855,
LC109149,4,83.721,301,4r,90.698,301,2737-2837,
LC109150,1,97.910,335,1a,97.313,335,2761-2855,
LC109151,4,90.332,331,4a,90.332,331,2737-2847,
LC109152,1,82.687,335,1b,94.328,335,2761-2855,
LC109153,4,93.038,316,4a,93.038,316,2737-2842,
LC109154,1,82.450,302,1b,91.987,312,2761-2855,
LC109155,3,95.638,298,3a,93.311,299,2771-2855,
LC109156,1,80.657,274,1b,94.077,287,2777-2855,
LC109157,4,83.056,301,4r,90.735,313,2737-2837,
LC109158,4,84.543,317,4d,92.698,315,2737-2841,
LC109159,4,84.320,338,4d,92.308,338,2737-2849,
LC109160,1,80.872,298,1b,92.333,300,2769-2855,
LC109161,4,91.176,306,4a,91.176,306,2747-2849,
LC109163,1,81.034,290,1b,92.833,293,2769-2855,
LC109164,1,94.444,288,1a,94.444,288,2769-2855,
LC109165,4,85.953,299,4d,93.980,299,2750-2849,
LC109166,4,91.420,338,4a,91.420,338,2737-2849,
LC109167,1,81.447,318,1b,93.082,318,2761-2855,
LC109168,3,95.189,291,3a,90.411,292,2778-2855,
LC109169,1,80.565,283,1b,93.091,275,2767-2855,
LC109170,4,80.080,251,4d,89.189,259,2751-2834,
LC109171,1,98.020,303,1a,96.700,303,2761-2855,
LC109172,4,83.618,293,4c,84.983,293,2737-2834,
LC109174,4,83.946,299,4r,90.635,299,2750-2849,
LC109175,4,92.381,315,4a,92.381,315,2737-2841,
LC109176,4,80.473,338,4d,88.462,338,2737-2849,
LC109177,4,91.722,302,4a,91.722,302,2749-2849,
LC109178,4,92.012,338,4a,92.012,338,2737-2849,
LC109179,4,84.615,338,4d,92.899,338,2737-2849,
LC109180,4,86.667,300,4d,93.421,304,2737-2836,
LC109182,4,84.615,338,4d,92.604,338,2737-2849,
LC109183,4,89.053,338,4a,89.053,338,2737-2849,
LC109184,1,97.612,335,1a,97.015,335,2761-2855,
LC109185,4,93.195,338,4a,93.195,338,2737-2849,
LC109186,4,84.911,338,4r,92.604,338,2737-2849,
LC109187,1,84.167,240,1a,83.750,240,2765-2845,
LC109188,1,93.189,323,1a,92.570,323,2765-2855,
LC109189,4,83.432,338,4d,90.828,338,2737-2849,
LC109190,4,86.039,308,4d,92.880,309,2737-2839,
LC109191,4,82.667,300,4d,90.333,300,2738-2838,
LC109192,1,80.464,302,1b,93.046,302,2772-2855,
LC109193,4,84.911,338,4d,91.124,338,2737-2849,
LC109194,1,88.446,251,1a,88.845,251,2761-2844,
LC109195,4,89.423,312,4a,89.423,312,2737-2840,
LC109196,4,84.615,338,4r,90.237,338,2737-2849,
LC109197,4,84.320,338,4d,92.899,338,2737-2849,
LC109198,4,86.095,338,4d,94.083,338,2737-2849,
LC109199,4,84.416,308,4d,93.851,309,2737-2839,
LC109200,4,88.848,269,4a,88.848,269,2760-2849,
LC109201,1,80.592,304,1b,93.421,304,2760-2855,
LC109202,3,91.809,293,3a,88.776,294,2785-2855,
LC109203,3,91.398,279,3a,88.571,280,2783-2855,
LC109204,4,92.604,338,4a,92.604,338,2737-2849,
LC109205,1,82.544,338,1b,92.604,338,2760-2855,
LC109206,4,82.249,338,4d,92.308,338,2737-2849,
LC109207,4,90.828,338,4a,90.828,338,2737-2849,
LC109208,4,86.095,338,4d,93.195,338,2737-2849,
LC109209,1,79.290,338,1b,93.787,338,2760-2855,
LC109210,4,84.615,338,4o,88.462,338,2737-2849,
LC109211,4,91.420,338,4a,91.420,338,2737-2849,
LC109212,4,84.024,338,4d,92.308,338,2737-2849,
LC109213,4,86.391,338,4d,94.970,338,2737-2849,
LC109214,4,83.279,305,4d,93.115,305,2748-2849,
LC109215,4,83.728,338,4d,93.491,338,2737-2849,
LC109216,4,82.095,296,4d,89.865,296,2751-2849,
LC109217,1,81.657,338,1b,94.675,338,2760-2855,
LC109218,1,95.482,332,1a,94.880,332,2760-2855,
LC109219,1,80.178,338,1b,93.491,338,2760-2855,
LC109220,4,84.281,299,4r,91.148,305,2750-2849,
LC109221,4,82.249,338,4n,89.645,338,2737-2849,
LC109222,1,79.939,329,1b,92.308,338,2760-2855,
LC109223,4,83.136,338,4d,92.604,338,2737-2849,
LC109224,4,91.987,312,4a,91.987,312,2737-2840,
LC109225,4,91.475,305,4a,91.475,305,2737-2838,
LC109226,1,97.377,305,1a,96.066,305,2760-2855,
LC109227,4,92.308,338,4a,92.308,338,2737-2849,
LC109228,3,94.718,284,3a,90.526,285,2776-2855,
LC109229,4,87.870,338,4c,88.462,338,2737-2849,
LC109230,4,83.136,338,4d,92.899,338,2737-2849,
LC109231,4,89.759,332,4a,89.759,332,2739-2849,
LC109232,4,88.253,332,4c,88.788,330,2737-2847,
LC109233,4,82.544,338,4d,91.124,338,2737-2849,
LC109234,4,84.615,338,4d,93.787,338,2737-2849,
LC109235,4,83.432,338,4d,92.899,338,2737-2849,
LC109236,4,83.446,296,4d,91.892,296,2751-2849,
LC109237,1,80.615,325,1b,93.452,336,2761-2855,
LC109238,3,92.604,338,3a,88.791,339,2770-2855,
LC109239,1,80.178,338,1b,93.787,338,2760-2855,
LC109240,4,84.024,338,4d,93.195,338,2737-2849,
LC109241,1,79.027,329,1b,90.663,332,2760-2855,
LC109242,4,83.432,338,4l,93.195,338,2737-2849,
LC109243,4,82.544,338,4d,91.124,338,2737-2849,
LC109244,4,86.095,338,4d,93.195,338,2737-2849,
LC109245,1,80.178,338,1b,93.491,338,2760-2855,
LC109246,1,79.933,299,1b,91.973,299,2760-2855,
LC109247,1,81.361,338,1b,94.379,338,2760-2855,
LC109248,4,84.024,338,4d,93.491,338,2737-2849,
LC109249,4,84.615,338,4d,92.604,338,2737-2849,
LC109250,4,91.475,305,4a,91.475,305,2737-2838,
LC109251,4,81.029,311,4d,91.318,311,2746-2849,
LC109252,1,81.728,301,1b,93.811,307,2761-2855,
LC109253,4,80.714,280,4d,88.929,280,2737-2830,
LC109254,2,79.930,284,2c,91.901,284,2782-2855,
LC109255,4,83.432,338,4r,90.533,338,2737-2849,
LC109256,4,87.138,311,4d,93.569,311,2737-2840,
LC109257,4,83.934,305,4d,90.820,305,2737-2838,
LC109258,4,91.083,314,4a,91.083,314,2737-2841,
LC109259,4,85.503,338,4d,93.787,338,2737-2849,
LC109260,4,89.941,338,4a,89.941,338,2737-2849,
