Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover
KT870890,1,80.651,2057,1b,90.458,2054,1175-1315,
KT870891,1,79.922,2057,1b,90.604,2054,1175-1315,
KT870892,1,77.600,2058,1b,88.413,2054,1175-1315,
KT870893,1,79.562,2055,1b,89.489,2055,1175-1315,
KT870894,1,79.602,2059,1b,89.825,2054,1175-1315,
KT870895,1,80.545,2056,1b,90.608,2055,1175-1315,
KT870896,1,90.219,2055,1a,90.608,2055,1175-1315,
KT870897,1,79.475,2056,1b,89.825,2054,1175-1315,
KT870898,1,79.582,2057,1b,91.334,2054,1175-1315,
KT870899,1,79.465,2055,1b,89.873,2054,1175-1315,
KT870900,1,80.564,2058,1b,90.462,2055,1175-1315,
KT870901,1,79.290,2057,1b,89.094,2054,1175-1315,
KT870902,1,80.767,2059,1b,90.944,2054,1175-1315,
KT870903,1,80.234,2054,1b,89.922,2054,1175-1315,
KT870904,1,80.379,2059,1b,89.776,2054,1175-1315,
KT870905,1,79.047,2057,1b,89.094,2054,1175-1315,
KT870906,1,79.621,2056,1b,89.830,2055,1175-1315,
KT870907,1,80.292,2055,1b,90.511,2055,1175-1315,
KT870908,1,80.311,2057,1b,90.847,2054,1175-1315,
KT870909,1,79.252,2058,1b,89.343,2055,1175-1315,
KT870910,1,80.039,2059,1b,90.506,2054,1175-1315,
KT870911,1,81.253,2059,1b,91.237,2054,1175-1315,
KT870912,1,79.359,2059,1b,90.993,2054,1175-1315,
KT870913,1,79.407,2059,1b,89.289,2054,1175-1315,
KT870914,1,78.610,2057,1b,89.143,2054,1175-1315,
KT870915,1,92.895,2055,1a,94.063,2055,1175-1315,
KT870916,1,79.485,2057,1b,88.856,2055,1175-1315,
KT870917,1,80.214,2057,1b,90.170,2055,1175-1315,
KT870918,1,89.143,2054,1a,89.873,2054,1175-1315,
KT870919,1,78.367,2057,1b,87.731,2054,1175-1315,
KT870920,1,79.835,2058,1b,90.170,2055,1175-1315,
KT870921,1,80.399,2056,1b,90.803,2055,1175-1315,
KT870922,1,79.232,2056,1b,89.289,2054,1175-1315,
KT870923,1,78.335,2054,1b,87.585,2054,1175-1315,
KT870924,1,93.479,2055,1a,93.771,2055,1175-1315,
KT870925,1,79.738,2058,1b,89.630,2054,1175-1315,
KT870926,1,80.185,2054,1b,90.316,2055,1175-1315,
KT870927,1,81.107,2059,1b,91.971,2055,1175-1315,
KT870928,1,79.221,2055,1b,90.365,2055,1175-1315,
KT870929,1,81.107,2059,1b,89.825,2054,1175-1315,
KT870930,1,79.377,2056,1b,89.976,2055,1175-1315,
KT870931,1,79.329,2056,1b,90.117,2054,1175-1315,
KT870932,1,79.155,2058,1b,89.197,2055,1175-1315,
KT870933,1,79.582,2057,1b,89.684,2055,1175-1315,
KT870934,1,79.533,2057,1b,89.971,2054,1175-1315,
KT870935,1,90.852,2055,1a,90.803,2055,1175-1315,
KT870936,1,80.263,2057,1b,90.312,2054,1175-1315,
KT870937,1,79.806,2060,1b,90.122,2055,1175-1315,
KT870938,1,80.408,2057,1b,90.024,2055,1175-1315,
KT870939,1,79.708,2055,1b,90.750,2054,1175-1315,
KT870940,1,78.724,2054,1b,88.856,2055,1175-1315,
KT870941,1,91.241,2055,1a,91.387,2055,1175-1315,
KT870942,1,79.485,2057,1b,89.927,2055,1175-1315,
KT870943,1,89.051,2055,1a,89.148,2055,1175-1315,
KT870944,1,89.392,2055,1a,90.219,2055,1175-1315,
KT870945,1,78.873,2059,1b,89.192,2054,1175-1315,
KT870946,1,89.976,2055,1a,90.560,2055,1175-1315,
KT870947,1,79.922,2057,1b,89.294,2055,1175-1315,
KT870948,1,80.603,2057,1b,90.944,2054,1175-1315,
KT870949,1,79.738,2058,1b,89.830,2055,1175-1315,
KT870950,1,80.019,2057,1b,90.263,2054,1175-1315,
KT870951,1,78.745,2056,1b,88.900,2054,1175-1315,
KT870952,1,79.728,2057,1b,90.458,2054,1175-1315,
KT870953,1,80.749,2057,1b,90.701,2054,1175-1315,
KT870954,1,78.280,2058,1b,89.435,2054,1175-1315,
KT870955,1,78.728,2059,1b,87.932,2055,1175-1315,
KT870956,1,80.603,2057,1b,90.993,2054,1175-1315,
KT870957,1,80.797,2057,1b,90.458,2054,1175-1315,
KT870958,1,80.573,2059,1b,90.847,2054,1175-1315,
KT870959,1,78.901,2057,1b,89.873,2054,1175-1315,
KT870960,1,93.674,2055,1a,94.550,2055,1175-1315,
KT870961,1,91.436,2055,1a,91.971,2055,1175-1315,
KT870962,1,90.312,2054,1a,90.847,2054,1175-1315,
KT870963,1,80.767,2059,1b,90.458,2054,1175-1315,
KT870964,1,90.365,2055,1a,90.511,2055,1175-1315,
KT870965,1,93.771,2055,1a,93.528,2055,1175-1315,
KT870966,1,79.679,2057,1b,89.387,2054,1175-1315,
KT870967,1,80.282,2059,1b,90.170,2055,1175-1315,
KT870968,1,92.016,2054,1a,92.551,2054,1175-1315,
KT870969,1,80.642,2056,1b,90.798,2054,1175-1315,
KT870970,1,79.728,2057,1b,90.117,2054,1175-1315,
KT870971,1,79.912,2056,1b,90.798,2054,1175-1315,
KT870972,1,78.814,2058,1b,89.094,2054,1175-1315,
KT870973,1,80.476,2059,1b,90.604,2054,1175-1315,
KT870974,1,80.573,2059,1b,91.285,2054,1175-1315,
KT870975,1,79.776,2057,1b,90.019,2054,1175-1315,
KT870976,1,80.165,2057,1b,90.608,2055,1175-1315,
KT870977,1,78.922,2059,1b,89.338,2054,1175-1315,
KT870978,1,80.087,2059,1b,90.754,2055,1175-1315,
KT870979,1,80.087,2059,1b,91.237,2054,1175-1315,
KT870980,1,80.379,2059,1b,89.873,2054,1175-1315,
KT870981,1,78.783,2055,1b,88.754,2054,1175-1315,
KT870982,1,93.479,2055,1a,93.625,2055,1175-1315,
KT870983,1,80.175,2058,1b,89.246,2055,1175-1315,
KT870984,1,90.316,2055,1a,90.657,2055,1175-1315,
KT870985,1,81.283,2057,1b,90.896,2054,1175-1315,
KT870986,1,93.917,2055,1a,94.599,2055,1175-1315,
KT870987,1,80.438,2055,1b,91.139,2054,1175-1315,
KT870988,1,88.467,2055,1a,88.856,2055,1175-1315,
KT870989,1,79.845,2059,1b,90.263,2054,1175-1315,
KT870990,1,95.426,2055,1a,95.134,2055,1175-1315,
KT870991,1,80.019,2057,1b,90.019,2054,1175-1315,
KT870992,1,78.873,2059,1b,88.370,2055,1175-1315,
KT870993,1,79.815,2056,1b,89.630,2054,1175-1315,
KT870994,1,79.436,2057,1b,90.263,2054,1175-1315,
KT870995,1,79.990,2059,1b,91.383,2054,1175-1315,
KT870996,1,80.078,2058,1b,89.684,2055,1175-1315,
KT870997,1,80.388,2060,1b,90.506,2054,1175-1315,
KT870998,1,80.224,2058,1b,90.949,2055,1175-1315,
KT870999,1,80.311,2057,1b,90.068,2054,1175-1315,
KT871000,1,78.960,2058,1b,89.679,2054,1175-1315,
KT871001,1,93.869,2055,1a,93.771,2055,1175-1315,
KT871002,1,80.895,2057,1b,90.506,2054,1175-1315,
KT871003,1,79.932,2058,1b,90.852,2055,1175-1315,
KT871004,1,78.707,2057,1b,89.971,2054,1175-1315,
KT871005,1,79.922,2057,1b,89.143,2054,1175-1315,
KT871006,1,79.845,2059,1b,90.214,2054,1175-1315,
KT871007,1,90.900,2055,1a,91.144,2055,1175-1315,
KT871008,1,90.998,2055,1a,91.727,2055,1175-1315,
KT871009,1,78.512,2057,1b,88.705,2054,1175-1315,
KT871010,1,80.846,2057,1b,89.781,2055,1175-1315,
KT871011,1,80.272,2058,1b,90.166,2054,1175-1315,
KT871012,1,80.321,2058,1b,91.582,2055,1175-1315,
KT871013,1,79.047,2057,1b,89.581,2054,1175-1315,
KT871014,1,92.603,2055,1a,92.895,2055,1175-1315,
KT871015,1,80.418,2058,1b,90.706,2055,1175-1315,
KT871016,1,80.282,2059,1b,89.971,2054,1175-1315,
KT871017,1,79.845,2059,1b,89.148,2055,1175-1315,
KT871018,1,79.397,2058,1b,89.387,2054,1175-1315,
KT871019,1,79.260,2054,1b,89.100,2055,1175-1315,
KT871020,1,80.117,2057,1b,91.431,2054,1175-1315,
KT871021,1,80.457,2057,1b,90.511,2055,1175-1315,
KT871022,1,78.610,2057,1b,89.241,2054,1175-1315,
KT871023,1,79.631,2057,1b,89.489,2055,1175-1315,
KT871024,1,93.771,2055,1a,94.647,2055,1175-1315,
KT871025,1,79.047,2057,1b,89.581,2054,1175-1315,
KT871026,1,91.338,2055,1a,91.971,2055,1175-1315,
KT871027,1,79.776,2057,1b,90.019,2054,1175-1315,
KT871028,1,79.017,2054,1b,88.802,2054,1175-1315,
KT871029,1,80.214,2057,1b,90.555,2054,1175-1315,
KT871030,1,80.593,2056,1b,91.241,2055,1175-1315,
KT871031,1,80.427,2059,1b,89.781,2055,1175-1315,
KT871032,1,92.944,2055,1a,93.479,2055,1175-1315,
KT871033,1,80.029,2058,1b,90.409,2054,1175-1315,
KT871034,1,79.252,2058,1b,88.613,2055,1175-1315,
KT871035,1,79.387,2057,1b,89.679,2054,1175-1315,
KT871036,1,78.630,2059,1b,88.802,2054,1175-1315,
KT871037,1,80.457,2057,1b,89.922,2054,1175-1315,
KT871038,1,79.446,2058,1b,89.684,2055,1175-1315,
KT871039,1,80.282,2054,1b,90.852,2055,1175-1315,
KT871040,1,79.495,2058,1b,90.803,2055,1175-1315,
KT871041,1,79.359,2059,1b,90.166,2054,1175-1315,
KT871042,1,80.087,2059,1b,89.922,2054,1175-1315,
KT871043,1,80.913,2059,1b,90.750,2054,1175-1315,
KT871044,1,80.311,2057,1b,90.117,2054,1175-1315,
KT871045,1,80.466,2058,1b,90.117,2054,1175-1315,
KT871046,1,79.612,2060,1b,89.538,2055,1175-1315,
KT871047,1,80.136,2054,1b,90.117,2054,1175-1315,
KT871048,1,78.485,2059,1b,88.662,2055,1175-1315,
KT871049,1,80.797,2057,1b,88.169,2054,1175-1315,
KT871050,1,78.745,2056,1b,88.072,2054,1175-1315,
KT871051,1,79.592,2058,1b,89.927,2055,1175-1315,
KT871052,1,79.165,2059,1b,89.538,2055,1175-1315,
KT871053,1,80.758,2058,1b,91.776,2055,1175-1315,
KT871054,1,79.602,2059,1b,89.727,2054,1175-1315,
KT871055,1,91.971,2055,1a,92.701,2055,1175-1315,
KT871056,1,79.242,2057,1b,88.559,2054,1175-1315,
KT871057,1,80.925,2055,1b,89.776,2054,1175-1315,
KT871058,1,79.310,2059,1b,90.506,2054,1175-1315,
KT871059,1,79.845,2059,1b,89.825,2054,1175-1315,
KT871060,1,79.650,2059,1b,89.046,2054,1175-1315,
KT871061,1,89.830,2055,1a,90.998,2055,1175-1315,
KT871062,1,79.718,2056,1b,90.268,2055,1175-1315,
KT871063,1,79.650,2059,1b,90.068,2054,1175-1315,
KT871064,1,79.796,2059,1b,90.166,2054,1175-1315,
KT871065,1,89.684,2055,1a,89.732,2055,1175-1315,
KT871066,1,80.185,2059,1b,90.024,2055,1175-1315,
KT871067,1,79.533,2057,1b,89.679,2054,1175-1315,
KT871068,1,78.582,2059,1b,88.418,2055,1175-1315,
KT871069,1,79.961,2056,1b,90.608,2055,1175-1315,
KT871070,1,78.707,2057,1b,89.051,2055,1175-1315,
KT871071,1,77.827,2034,1b,87.882,2030,1175-1315,
KT871072,1,93.966,2055,1a,93.820,2055,1175-1315,
KT871073,1,79.533,2057,1b,88.954,2055,1175-1315,
KT871074,1,80.573,2059,1b,90.458,2054,1175-1315,
KT871075,1,80.786,2061,1b,90.750,2054,1175-1315,
KT871076,1,79.796,2059,1b,90.852,2055,1175-1315,
KT871077,1,78.432,2054,1b,88.029,2055,1175-1315,
KT871078,1,79.922,2057,1b,89.878,2055,1175-1315,
KT871079,1,91.776,2055,1a,91.679,2055,1175-1315,
KT871080,1,80.476,2059,1b,90.750,2054,1175-1315,
KT871081,1,79.903,2055,1b,90.219,2055,1175-1315,
KT871082,1,80.263,2057,1b,90.019,2054,1175-1315,
KT871083,1,79.086,2056,1b,89.635,2055,1175-1315,
KT871084,1,79.221,2055,1b,89.581,2054,1175-1315,
KT871085,1,79.611,2055,1b,89.581,2054,1175-1315,
KT871086,1,79.543,2058,1b,89.197,2055,1175-1315,
KT871087,1,79.183,2056,1b,89.246,2055,1175-1315,
KT871088,1,80.078,2058,1b,89.922,2054,1175-1315,
KT871089,1,92.263,2055,1a,92.798,2055,1175-1315,
KT871090,1,94.453,2055,1a,94.258,2055,1175-1315,
KT871091,1,91.679,2055,1a,91.825,2055,1175-1315,
KT871092,1,79.825,2057,1b,90.068,2054,1175-1315,
KT871093,1,79.776,2057,1b,90.019,2054,1175-1315,
KT871094,1,79.835,2058,1b,88.954,2055,1175-1315,
KT871095,1,91.825,2055,1a,91.873,2055,1175-1315,
KT871096,1,80.515,2058,1b,89.878,2055,1175-1315,
KT871097,1,79.213,2059,1b,88.948,2054,1175-1315,
KT871098,1,90.754,2055,1a,90.706,2055,1175-1315,
KT871099,1,80.058,2056,1b,90.852,2055,1175-1315,
KT871100,1,79.183,2056,1b,89.148,2055,1175-1315,
KT871101,1,80.311,2057,1b,90.272,2056,1175-1315,
KT871102,1,80.476,2059,1b,90.652,2054,1175-1315,
KT871103,1,78.881,2055,1b,88.218,2054,1175-1315,
KT871104,1,92.117,2055,1a,92.214,2055,1175-1315,
KT871105,1,80.476,2059,1b,90.652,2054,1175-1315,
KT871106,1,77.103,2057,1b,88.224,2055,1175-1315,
KT871107,1,80.019,2057,1b,90.604,2054,1175-1315,
KT871108,1,78.960,2058,1b,88.705,2054,1175-1315,
KT871109,1,90.803,2055,1a,91.436,2055,1175-1315,
KT871110,1,80.233,2059,1b,89.679,2054,1175-1315,
KT871111,1,79.961,2056,1b,89.387,2054,1175-1315,
KT871112,1,79.747,2059,1b,89.533,2054,1175-1315,
KT871113,1,81.010,2059,1b,90.896,2054,1175-1315,
KT871114,1,80.049,2055,1b,90.268,2055,1175-1315,
KT871115,1,80.321,2058,1b,89.489,2055,1175-1315,
KT871116,1,79.310,2059,1b,90.409,2054,1175-1315,
KT871117,1,79.553,2059,1b,90.019,2054,1175-1315,
KT871118,1,80.350,2056,1b,90.701,2054,1175-1315,
KT871119,1,79.543,2058,1b,88.997,2054,1175-1315,
KT871120,1,79.649,2054,1b,89.927,2055,1175-1315,
KT871121,1,79.854,2055,1b,89.922,2054,1175-1315,
KT871122,1,80.603,2057,1b,89.971,2054,1175-1315,
KT871123,1,79.631,2057,1b,89.143,2054,1175-1315,
KT871124,1,80.165,2057,1b,89.679,2054,1175-1315,
KT871125,1,93.382,2055,1a,93.528,2055,1175-1315,
KT871126,1,93.041,2055,1a,93.041,2055,1175-1315,
KT871127,1,78.415,2057,1b,88.662,2055,1175-1315,
KT871128,1,79.213,2059,1b,89.679,2054,1175-1315,
KT871129,1,79.845,2059,1b,88.802,2054,1175-1315,
KT871130,1,92.360,2055,1a,92.652,2055,1175-1315,
KT871131,1,79.990,2059,1b,89.387,2054,1175-1315,
KT871132,1,79.718,2056,1b,90.166,2054,1175-1315,
KT871133,1,80.039,2059,1b,90.847,2054,1175-1315,
KT871134,1,80.341,2055,1b,90.608,2055,1175-1315,
KT871135,1,80.068,2057,1b,90.555,2054,1175-1315,
KT871136,1,91.727,2055,1a,92.214,2055,1175-1315,
KT871137,1,79.903,2055,1b,90.657,2055,1175-1315,
KT871138,1,91.144,2055,1a,91.338,2055,1175-1315,
KT871139,1,80.816,2059,1b,90.024,2055,1175-1315,
KT871140,1,79.689,2058,1b,89.197,2055,1175-1315,
KT871141,1,79.699,2059,1b,90.604,2054,1175-1315,
KT871142,1,78.804,2057,1b,89.435,2054,1175-1315,
KT871143,1,79.942,2059,1b,90.360,2054,1175-1315,
KT871144,1,79.990,2059,1b,90.360,2054,1175-1315,
KT871145,1,80.360,2057,1b,89.679,2054,1175-1315,
KT871146,1,94.550,2055,1a,94.501,2055,1175-1315,
KT871147,1,79.893,2059,1b,90.506,2054,1175-1315,
KT871148,1,81.156,2059,1b,89.776,2054,1175-1315,
KT871149,1,80.330,2059,1b,90.701,2054,1175-1315,
KT871150,1,78.999,2057,1b,89.197,2055,1175-1315,
KT871151,1,80.272,2058,1b,90.458,2054,1175-1315,
KT871152,1,79.495,2058,1b,89.489,2055,1175-1315,
KT871153,1,78.891,2056,1b,87.731,2054,1175-1315,
KT871154,1,78.707,2057,1b,89.094,2054,1175-1315,
KT871155,1,79.552,2054,1b,89.635,2055,1175-1315,
KT871156,1,93.041,2055,1a,93.333,2055,1175-1315,
KT871157,1,91.825,2055,1a,92.263,2055,1175-1315,
KT871158,1,79.582,2057,1b,90.019,2054,1175-1315,
KT871159,1,79.874,2057,1b,89.830,2055,1175-1315,
KT871160,1,78.978,2055,1b,89.094,2054,1175-1315,
KT871161,1,80.380,2054,1b,89.830,2055,1175-1315,
KT871162,1,94.112,2055,1a,93.917,2055,1175-1315,
KT871163,1,80.476,2059,1b,89.922,2054,1175-1315,
KT871164,1,80.466,2058,1b,89.927,2055,1175-1315,
KT871165,1,79.377,2056,1b,88.224,2055,1175-1315,
KT871166,1,79.096,2057,1b,89.533,2054,1175-1315,
KT871167,1,80.194,2060,1b,90.604,2054,1175-1315,
KT871168,1,80.204,2056,1b,90.117,2054,1175-1315,
KT871169,1,90.706,2055,1a,91.192,2055,1175-1315,
KT871170,1,79.505,2059,1b,89.679,2054,1175-1315,
KT871171,1,78.367,2057,1b,88.218,2054,1175-1315,
KT871172,1,79.679,2057,1b,90.068,2054,1175-1315,
KT871173,1,77.859,2055,1b,87.731,2054,1175-1315,
KT871174,1,90.803,2055,1a,91.387,2055,1175-1315,
KT871175,1,79.456,2059,1b,89.922,2054,1175-1315,
KT871176,1,90.414,2055,1a,90.949,2055,1175-1315,
KT871177,1,90.117,2054,1a,90.652,2054,1175-1315,
KT871178,1,79.805,2055,1b,90.365,2055,1175-1315,
KT871179,1,80.603,2057,1b,90.458,2054,1175-1315,
KT871180,1,79.602,2059,1b,89.387,2054,1175-1315,
KT871181,1,79.883,2058,1b,90.458,2054,1175-1315,
KT871182,1,80.292,2055,1b,90.166,2054,1175-1315,
KT871183,1,79.495,2058,1b,87.883,2055,1175-1315,
KT871184,1,93.577,2055,1a,93.723,2055,1175-1315,
KT871185,1,77.870,2056,1b,87.202,2055,1175-1315,
KT871186,1,90.706,2055,1a,91.290,2055,1175-1315,
KT871187,1,79.456,2059,1b,90.847,2054,1175-1315,
KT871188,1,79.553,2059,1b,89.533,2054,1175-1315,
KT871189,1,79.407,2059,1b,90.652,2054,1175-1315,
KT871190,1,80.651,2057,1b,89.873,2054,1175-1315,
KT871191,1,91.630,2055,1a,91.971,2055,1175-1315,
KT871192,1,79.329,2056,1b,89.732,2055,1175-1315,
KT871193,1,80.408,2057,1b,90.214,2054,1175-1315,
KT871194,1,79.183,2056,1b,89.246,2055,1175-1315,
KT871195,1,79.835,2058,1b,89.684,2055,1175-1315,
KT871196,1,94.063,2055,1a,94.015,2055,1175-1315,
KT871197,1,78.096,2059,1b,87.877,2054,1175-1315,
KT871198,1,80.398,2061,1b,90.068,2054,1175-1315,
KT871199,1,79.815,2056,1b,90.073,2055,1175-1315,
KT871200,1,79.922,2057,1b,90.944,2054,1175-1315,
KT871201,1,79.582,2057,1b,89.630,2054,1175-1315,
KT871202,1,79.252,2058,1b,88.656,2054,1175-1315,
KT871203,1,79.864,2056,1b,89.776,2054,1175-1315,
KT871204,1,78.367,2057,1b,88.608,2054,1175-1315,
KT871205,1,78.922,2059,1b,89.338,2054,1175-1315,
KT871206,1,80.428,2054,1b,90.949,2055,1175-1315,
KT871207,1,79.505,2059,1b,89.143,2054,1175-1315,
KT871208,1,79.815,2056,1b,89.581,2054,1175-1315,
KT871209,1,80.087,2059,1b,90.068,2054,1175-1315,
KT871210,1,79.631,2057,1b,90.900,2055,1175-1315,
KT871211,1,81.080,2056,1b,90.754,2055,1175-1315,
KT871212,1,80.622,2059,1b,90.214,2054,1175-1315,
KT871213,1,80.233,2059,1b,91.188,2054,1175-1315,
KT871214,1,91.776,2055,1a,92.701,2055,1175-1315,
KT871215,1,92.121,2056,1a,92.360,2055,1175-1315,
KT871216,1,80.146,2060,1b,89.630,2054,1175-1315,
KT871217,1,79.165,2059,1b,89.825,2054,1175-1315,
KT871218,1,79.027,2055,1b,88.948,2054,1175-1315,
KT871219,1,80.837,2056,1b,90.706,2055,1175-1315,
KT871220,1,80.418,2058,1b,90.312,2054,1175-1315,
KT871221,1,78.755,2057,1b,89.197,2055,1175-1315,
KT871222,1,79.874,2057,1b,89.732,2055,1175-1315,
KT871223,1,79.495,2058,1b,87.926,2054,1175-1315,
KT871224,1,80.176,2048,1b,90.860,2046,1175-1315,
KT871225,1,79.874,2057,1b,90.312,2054,1175-1315,
KT871226,1,78.200,2055,1b,88.169,2054,1175-1315,
KT871227,1,94.501,2055,1a,95.572,2055,1175-1315,
KT871228,1,92.993,2055,1a,94.063,2055,1175-1315,
KT871229,1,80.117,2057,1b,90.462,2055,1175-1315,
KT871230,1,79.456,2059,1b,89.338,2054,1175-1315,
KT871231,1,79.290,2057,1b,89.338,2054,1175-1315,
KT871232,1,79.485,2057,1b,89.435,2054,1175-1315,
KT871233,1,78.873,2059,1b,88.754,2054,1175-1315,
KT871234,1,81.089,2057,1b,90.944,2054,1175-1315,
KT871235,1,79.495,2058,1b,89.051,2055,1175-1315,
KT871236,1,81.089,2057,1b,90.166,2054,1175-1315,
KT871237,1,78.113,2056,1b,87.683,2054,1175-1315,
KT871238,1,80.019,2057,1b,89.776,2054,1175-1315,
KT871239,1,79.436,2057,1b,90.068,2054,1175-1315,
KT871240,1,79.134,2056,1b,89.197,2055,1175-1315,
KT871241,1,80.846,2057,1b,89.776,2054,1175-1315,
KT871242,1,80.457,2057,1b,90.458,2054,1175-1315,
KT871243,1,80.291,2060,1b,89.581,2054,1175-1315,
KT871244,1,78.776,2059,1b,89.241,2054,1175-1315,
KT871245,1,80.010,2056,1b,91.436,2055,1175-1315,
KT871246,1,80.457,2057,1b,90.312,2054,1175-1315,
KT871247,1,80.088,2054,1b,90.409,2054,1175-1315,
KT871248,1,79.456,2059,1b,89.630,2054,1175-1315,
KT871249,1,80.554,2057,1b,90.993,2054,1175-1315,
KT871250,1,78.970,2059,1b,89.338,2054,1175-1315,
KT871251,1,80.379,2059,1b,90.263,2054,1175-1315,
KT871252,1,79.679,2057,1b,90.896,2054,1175-1315,
KT871253,1,79.602,2059,1b,89.533,2054,1175-1315,
KT871254,1,79.728,2057,1b,90.166,2054,1175-1315,
KT871255,1,79.932,2058,1b,90.506,2054,1175-1315,
KT871256,1,79.786,2058,1b,90.409,2054,1175-1315,
KT871257,1,79.068,2059,1b,90.166,2054,1175-1315,
KT871258,1,80.767,2059,1b,90.998,2055,1175-1315,
KT871259,1,79.562,2055,1b,89.241,2054,1175-1315,
KT871260,1,80.049,2055,1b,90.560,2055,1175-1315,
KT871261,1,79.767,2056,1b,90.944,2054,1175-1315,
KT871262,1,92.360,2055,1a,92.993,2055,1175-1315,
KT871263,1,93.771,2055,1a,93.771,2055,1175-1315,
KT871264,1,91.387,2055,1a,91.922,2055,1175-1315,
KT871265,1,91.046,2055,1a,91.338,2055,1175-1315,
KT871266,1,80.146,2055,1b,89.051,2055,1175-1315,
KT871267,1,79.075,2055,1b,89.246,2055,1175-1315,
KT871268,1,80.457,2057,1b,90.701,2054,1175-1315,
KT871269,1,80.282,2054,1b,90.219,2055,1175-1315,
KT871270,1,80.253,2056,1b,90.511,2055,1175-1315,
KT871271,1,79.718,2056,1b,88.467,2055,1175-1315,
KT871272,1,78.599,2056,1b,88.315,2054,1175-1315,
KT871273,1,79.582,2057,1b,89.630,2054,1175-1315,
KT871274,1,81.098,2058,1b,91.727,2055,1175-1315,
KT871275,1,79.912,2056,1b,90.511,2055,1175-1315,
KT871276,1,95.036,2055,1a,94.745,2055,1175-1315,
KT871277,1,80.185,2059,1b,89.873,2054,1175-1315,
KT871278,1,93.674,2055,1a,93.382,2055,1175-1315,
KT871279,1,79.912,2056,1b,89.635,2055,1175-1315,
KT871280,1,80.438,2055,1b,90.798,2054,1175-1315,
KT871281,1,94.501,2055,1a,95.085,2055,1175-1315,
KT871282,1,80.039,2059,1b,89.289,2054,1175-1315,
KT871283,1,78.755,2057,1b,89.971,2054,1175-1315,
KT871284,1,80.117,2057,1b,90.312,2054,1175-1315,
KT871285,1,80.797,2057,1b,90.414,2055,1175-1315,
KT871286,1,81.283,2057,1b,89.630,2054,1175-1315,
KT871287,1,78.658,2057,1b,89.241,2054,1175-1315,
KT871288,1,92.847,2055,1a,93.528,2055,1175-1315,
KT871289,1,80.864,2059,1b,89.143,2054,1175-1315,
KT871290,1,79.981,2058,1b,89.830,2055,1175-1315,
KT871291,1,80.379,2059,1b,89.922,2054,1175-1315,
KT871292,1,79.377,2056,1b,89.094,2054,1175-1315,
KT871293,1,79.845,2059,1b,90.263,2054,1175-1315,
KT871294,1,79.893,2059,1b,90.068,2054,1175-1315,
KT871295,1,79.893,2054,1b,89.343,2055,1175-1315,
KT871296,1,80.233,2059,1b,90.555,2054,1175-1315,
KT871297,1,79.027,2055,1b,89.343,2055,1175-1315,
KT871298,1,79.582,2057,1b,91.383,2054,1175-1315,
KT871299,1,80.107,2056,1b,89.440,2055,1175-1315,
KT871300,1,78.999,2057,1b,89.581,2054,1175-1315,
KT871301,1,80.506,2057,1b,90.117,2054,1175-1315,
KT871302,1,79.961,2056,1b,89.732,2055,1175-1315,
KT871303,1,91.727,2055,1a,92.117,2055,1175-1315,
KT871304,1,78.873,2059,1b,89.392,2055,1175-1315,
KT871305,1,78.259,2056,1b,88.856,2055,1175-1315,
KT871306,1,79.096,2057,1b,89.094,2054,1175-1315,
KT871307,1,79.825,2057,1b,89.294,2055,1175-1315,
KT871308,1,90.949,2055,1a,91.436,2055,1175-1315,
KT871309,1,80.982,2056,1b,90.312,2054,1175-1315,
KT871310,1,79.416,2055,1b,89.825,2054,1175-1315,
KT871311,1,79.165,2059,1b,88.802,2054,1175-1315,
KT871312,1,80.214,2057,1b,90.409,2054,1175-1315,
KT871313,1,78.814,2058,1b,88.608,2054,1175-1315,
KT871314,1,80.039,2059,1b,90.019,2054,1175-1315,
KT871315,1,80.039,2059,1b,90.122,2055,1175-1315,
KT871316,1,80.263,2057,1b,90.511,2055,1175-1315,
KT871317,1,80.078,2058,1b,89.873,2054,1175-1315,
KT871318,1,79.805,2055,1b,89.922,2054,1175-1315,
KT871319,1,79.738,2058,1b,89.440,2055,1175-1315,
KT871320,1,79.183,2056,1b,89.348,2056,1175-1315,
KT871321,1,93.431,2055,1a,93.625,2055,1175-1315,
KT871322,1,79.854,2060,1b,89.192,2054,1175-1315,
KT871323,1,80.477,2054,1b,89.586,2055,1175-1315,
KT871324,1,80.185,2059,1b,91.249,2057,1175-1315,
KT871325,1,80.302,2056,1b,90.170,2055,1175-1315,
KT871326,1,79.553,2059,1b,89.635,2055,1175-1315,
KT871327,1,80.700,2057,1b,89.538,2055,1175-1315,
KT871328,1,78.658,2057,1b,88.754,2054,1175-1315,
KT871329,1,79.699,2059,1b,89.679,2054,1175-1315,
KT871330,1,79.310,2059,1b,88.851,2054,1175-1315,
KT871331,1,78.873,2059,1b,89.289,2054,1175-1315,
KT871332,1,79.155,2058,1b,90.414,2055,1175-1315,
KT871333,1,79.602,2059,1b,90.754,2055,1175-1315,
KT871334,1,79.387,2057,1b,89.143,2054,1175-1315,
KT871335,1,80.272,2058,1b,89.878,2055,1175-1315,
KT871336,1,79.602,2059,1b,90.506,2054,1175-1315,
KT871337,1,79.699,2059,1b,89.971,2054,1175-1315,
